"","Nmass_mg_g.18.comps"
"Wave_870",0.0561577262637516
"Wave_871",-0.0114242091510672
"Wave_872",-0.00598357176968651
"Wave_873",0.0133364909791665
"Wave_874",0.035775521867967
"Wave_875",0.0735488969708369
"Wave_876",0.136665323865219
"Wave_877",0.0621090201694683
"Wave_878",0.0182950345200362
"Wave_879",-0.00196663890609148
"Wave_880",0.0218817387542751
"Wave_881",0.074975697411975
"Wave_882",0.0960381492653591
"Wave_883",0.0976998491221669
"Wave_884",0.0565831554687455
"Wave_885",0.0491955705098876
"Wave_886",0.0360018507875514
"Wave_887",-0.0266039265674603
"Wave_888",-0.0213751155932539
"Wave_889",-0.0116448321949257
"Wave_890",0.0261828205896756
"Wave_891",0.0349473426511219
"Wave_892",0.0132445637878582
"Wave_893",0.0457777477570146
"Wave_894",0.0570562776068265
"Wave_895",0.0323148000644047
"Wave_896",0.022317242626823
"Wave_897",-0.00066573492515082
"Wave_898",0.0170308468410792
"Wave_899",0.0285728416243834
"Wave_900",-0.0225324195596147
"Wave_901",-0.00914782245809418
"Wave_902",-0.0280388388600589
"Wave_903",-0.0685267756083987
"Wave_904",-0.0906743663691123
"Wave_905",-0.0299996309596102
"Wave_906",0.0867964264866999
"Wave_907",0.12815884297479
"Wave_908",0.0515461986662792
"Wave_909",-0.0165521473150463
"Wave_910",-0.0874180849264647
"Wave_911",-0.0996691615451858
"Wave_912",-0.103654131833765
"Wave_913",0.0228195295172579
"Wave_914",0.050923191696875
"Wave_915",-0.0045963039370658
"Wave_916",-0.0639185475025638
"Wave_917",-0.0906209612137358
"Wave_918",-0.136316701809253
"Wave_919",-0.162524761056475
"Wave_920",-0.0235091034916898
"Wave_921",-0.0337855115359655
"Wave_922",0.0575816854693804
"Wave_923",0.0835227289499542
"Wave_924",0.116460343662694
"Wave_925",0.07709917641261
"Wave_926",-0.0161527670452507
"Wave_927",0.012891298617028
"Wave_928",0.056960569614051
"Wave_929",0.0562436589999532
"Wave_930",-0.0194013593691809
"Wave_931",-0.0402764974348577
"Wave_932",0.0031461687852904
"Wave_933",0.0443705875783605
"Wave_934",0.0378265965320187
"Wave_935",0.0963108396811409
"Wave_936",0.147339150188024
"Wave_937",0.0941772414635737
"Wave_938",0.0216430641301973
"Wave_939",0.0284847085975949
"Wave_940",0.0691769006494928
"Wave_941",0.0628504027774928
"Wave_942",0.1369110663434
"Wave_943",0.137128198352301
"Wave_944",0.100428373996838
"Wave_945",0.0500001564913933
"Wave_946",0.0540883707933761
"Wave_947",0.114837967164061
"Wave_948",0.0283401245885696
"Wave_949",-0.00744425021756308
"Wave_950",-0.0166123705524158
"Wave_951",0.0102375616920945
"Wave_952",0.0564809000655455
"Wave_953",0.0426045590945712
"Wave_954",0.056684747933757
"Wave_955",0.0607151696899884
"Wave_956",0.0351180460981487
"Wave_957",-0.00772317202865919
"Wave_958",0.0169520546575981
"Wave_959",0.0747276220281467
"Wave_960",0.0237433363597257
"Wave_961",0.0400782014507017
"Wave_962",0.167221673024768
"Wave_963",-0.0230797366546918
"Wave_964",-0.00563175121463759
"Wave_965",0.0169684699997817
"Wave_966",0.0260267341021202
"Wave_967",-0.0205629478720622
"Wave_968",-0.0532551305668358
"Wave_969",0.0255810621608949
"Wave_970",0.10395786274655
"Wave_971",0.164599642687578
"Wave_972",0.157224369714588
"Wave_973",0.119758907401144
"Wave_974",0.0916261408725754
"Wave_975",0.134198659770023
"Wave_976",0.0442921615857553
"Wave_977",0.167643416565072
"Wave_978",0.0822696556159716
"Wave_979",0.0378163514269463
"Wave_980",0.00899636906399606
"Wave_981",-0.0251363301493974
"Wave_982",-0.0564983808411249
"Wave_983",-0.0602172090226185
"Wave_984",-0.0651576520787063
"Wave_985",-0.079334943741886
"Wave_986",-0.096060544893289
"Wave_987",-0.104502992232443
"Wave_988",-0.146653679231501
"Wave_989",-0.192512699579035
"Wave_990",-0.238976442631279
"Wave_991",-0.253443200017415
"Wave_992",-0.220062152107292
"Wave_993",-0.185637322642911
"Wave_994",-0.151301271940146
"Wave_995",-0.120829876564012
"Wave_996",-0.113981282766105
"Wave_997",-0.110438729053071
"Wave_998",-0.101904623878213
"Wave_999",-0.105863632985251
"Wave_1000",-0.1153840779627
"Wave_1001",-0.125453923314679
"Wave_1002",-0.13300255601434
"Wave_1003",-0.137097037008572
"Wave_1004",-0.147833077489856
"Wave_1005",-0.15522326549944
"Wave_1006",-0.168520732512453
"Wave_1007",-0.188771767218296
"Wave_1008",-0.198746241492795
"Wave_1009",-0.207142737170868
"Wave_1010",-0.206942078860308
"Wave_1011",-0.203322228588057
"Wave_1012",-0.200615167030266
"Wave_1013",-0.197130896153705
"Wave_1014",-0.183966177725295
"Wave_1015",-0.159221869899707
"Wave_1016",-0.135720859034706
"Wave_1017",-0.112192487018353
"Wave_1018",-0.0877438934971841
"Wave_1019",-0.069431089218835
"Wave_1020",-0.0568106777611949
"Wave_1021",-0.0407663896072739
"Wave_1022",-0.0413642368369003
"Wave_1023",-0.0342159079657781
"Wave_1024",-0.0263167082495007
"Wave_1025",-0.0152570321713051
