"","x"
"Wave_500",1.18700958161028
"Wave_501",1.17970006397844
"Wave_502",1.17242977453466
"Wave_503",1.16441620777175
"Wave_504",1.15309813155072
"Wave_505",1.1370368940714
"Wave_506",1.12167641911144
"Wave_507",1.11141872549848
"Wave_508",1.10937975240611
"Wave_509",1.10289289091798
"Wave_510",1.09209872017089
"Wave_511",1.09022843632154
"Wave_512",1.09776243585053
"Wave_513",1.10769307627147
"Wave_514",1.11292916061388
"Wave_515",1.12250864354672
"Wave_516",1.1365798688567
"Wave_517",1.15474692803931
"Wave_518",1.17532294847775
"Wave_519",1.19920134767918
"Wave_520",1.2302229666282
"Wave_521",1.26364181507568
"Wave_522",1.29349736132467
"Wave_523",1.32043477899391
"Wave_524",1.34914310198908
"Wave_525",1.37452386129836
"Wave_526",1.39129341516302
"Wave_527",1.40723911821175
"Wave_528",1.42190424496228
"Wave_529",1.42754484635098
"Wave_530",1.42624678443434
"Wave_531",1.43156976710239
"Wave_532",1.43401149564959
"Wave_533",1.43319556442136
"Wave_534",1.43005026924811
"Wave_535",1.42449386597864
"Wave_536",1.42166680314925
"Wave_537",1.42267866665998
"Wave_538",1.43063296093048
"Wave_539",1.44143115081418
"Wave_540",1.45494883140543
"Wave_541",1.47365149591953
"Wave_542",1.5001383739834
"Wave_543",1.52838955573808
"Wave_544",1.55892939504359
"Wave_545",1.59188432876607
"Wave_546",1.62744763140922
"Wave_547",1.65958827055782
"Wave_548",1.70177894039529
"Wave_549",1.74206635484261
"Wave_550",1.7781296667796
"Wave_551",1.81200980841938
"Wave_552",1.83877942378738
"Wave_553",1.8592299723794
"Wave_554",1.88287024350948
"Wave_555",1.90125918015957
"Wave_556",1.91514511887492
"Wave_557",1.92354202985806
"Wave_558",1.920351492319
"Wave_559",1.91676304435746
"Wave_560",1.90872791204649
"Wave_561",1.89674341512682
"Wave_562",1.88226867382079
"Wave_563",1.85803050504217
"Wave_564",1.82674492978902
"Wave_565",1.79732552214365
"Wave_566",1.76438230986545
"Wave_567",1.72828347274733
"Wave_568",1.69042214131871
"Wave_569",1.65279606254944
"Wave_570",1.61062181870627
"Wave_571",1.567832373166
"Wave_572",1.53222883294192
"Wave_573",1.49345054327777
"Wave_574",1.45616529712238
"Wave_575",1.41854349140297
"Wave_576",1.38250051592591
"Wave_577",1.3511558955743
"Wave_578",1.3172440633305
"Wave_579",1.28497084726616
"Wave_580",1.2564555586773
"Wave_581",1.23122865938474
"Wave_582",1.20503681849425
"Wave_583",1.18153007032931
"Wave_584",1.15687569816352
"Wave_585",1.13347823810633
"Wave_586",1.11152596333884
"Wave_587",1.09122135583939
"Wave_588",1.07257576412243
"Wave_589",1.05377819705116
"Wave_590",1.03450166470215
"Wave_591",1.01762965918549
"Wave_592",1.00110181213116
"Wave_593",0.98660523049609
"Wave_594",0.971947998926319
"Wave_595",0.958740011210487
"Wave_596",0.948962167318869
"Wave_597",0.940709737510545
"Wave_598",0.93367538243927
"Wave_599",0.927913153512278
"Wave_600",0.923172856458203
"Wave_601",0.920234935794201
"Wave_602",0.918429848239297
"Wave_603",0.918837306310707
"Wave_604",0.918623594906471
"Wave_605",0.918958828182406
"Wave_606",0.919601782980469
"Wave_607",0.922141531404944
"Wave_608",0.925142224541036
"Wave_609",0.925645552334321
"Wave_610",0.922938819485235
"Wave_611",0.922142277374965
"Wave_612",0.924005686523193
"Wave_613",0.926918429024361
"Wave_614",0.927700764054047
"Wave_615",0.928497678014331
"Wave_616",0.931030487421043
"Wave_617",0.935288693472845
"Wave_618",0.936255310281926
"Wave_619",0.938587802055273
"Wave_620",0.942647372507832
"Wave_621",0.946941719899968
"Wave_622",0.951355272697003
"Wave_623",0.955717526828002
"Wave_624",0.960732170568955
"Wave_625",0.966400626258332
"Wave_626",0.973019772420344
"Wave_627",0.979655091926109
"Wave_628",0.984658831587333
"Wave_629",0.989568414674696
"Wave_630",0.992531767344999
"Wave_631",0.995604761247915
"Wave_632",0.999816484184885
"Wave_633",1.00310686916454
"Wave_634",1.00724246574329
"Wave_635",1.01283818864951
"Wave_636",1.01931449422072
"Wave_637",1.02321502926373
"Wave_638",1.02641439768727
"Wave_639",1.03164342278267
"Wave_640",1.03718939329759
"Wave_641",1.04343715019979
"Wave_642",1.0497686124921
"Wave_643",1.05479487850104
"Wave_644",1.05761170386956
"Wave_645",1.06153882091444
"Wave_646",1.06530498878435
"Wave_647",1.07167709165213
"Wave_648",1.07347432849867
"Wave_649",1.07382635120541
"Wave_650",1.07351186163127
"Wave_651",1.07359649373892
"Wave_652",1.07211292774286
"Wave_653",1.06941094027959
"Wave_654",1.06456458090561
"Wave_655",1.0583601242874
"Wave_656",1.05150386466219
"Wave_657",1.04541097960371
"Wave_658",1.04059819098563
"Wave_659",1.03415202677126
"Wave_660",1.03018561102385
"Wave_661",1.02694108017435
"Wave_662",1.02676090006486
"Wave_663",1.02580200981474
"Wave_664",1.02564838310873
"Wave_665",1.02744939302315
"Wave_666",1.03233020341232
"Wave_667",1.03987104610111
"Wave_668",1.04731018266003
"Wave_669",1.05098886626715
"Wave_670",1.05419788345885
"Wave_671",1.0548312764018
"Wave_672",1.05597085933233
"Wave_673",1.05878516235055
"Wave_674",1.06374036211354
"Wave_675",1.06597140865
"Wave_676",1.06708596151624
"Wave_677",1.06701655692219
"Wave_678",1.06201355105504
"Wave_679",1.05985638620046
"Wave_680",1.05559045043138
"Wave_681",1.05239878367523
"Wave_682",1.05153301143673
"Wave_683",1.04316842846151
