"","Vcmax_Spec_Tleaf.17.comps"
"(Intercept)",47.0266548228774
"Wave_500",-1.2738831523597
"Wave_501",-0.964294067142139
"Wave_502",-0.800250474716574
"Wave_503",-0.822219836183251
"Wave_504",-0.686739084820815
"Wave_505",-0.619937740234073
"Wave_506",-0.538543779134315
"Wave_507",-0.404933960570151
"Wave_508",-0.303130040251078
"Wave_509",-0.215748038848352
"Wave_510",-0.102867276926665
"Wave_511",-0.00863466691992751
"Wave_512",0.112953416478129
"Wave_513",0.234960983477395
"Wave_514",0.384964660366023
"Wave_515",0.386065853057447
"Wave_516",0.371642378649915
"Wave_517",0.506488319646691
"Wave_518",0.559241207141285
"Wave_519",0.489368827516395
"Wave_520",0.277867793070116
"Wave_521",0.180188663272392
"Wave_522",0.0427869225455798
"Wave_523",-0.100500531160943
"Wave_524",-0.122236430685775
"Wave_525",-0.271194724469012
"Wave_526",-0.371360409556182
"Wave_527",-0.331333321598853
"Wave_528",-0.521820082937776
"Wave_529",-0.617731845894154
"Wave_530",-0.608268693993988
"Wave_531",-0.482825874042144
"Wave_532",-0.445444642054921
"Wave_533",-0.479743393777627
"Wave_534",-0.605346851725315
"Wave_535",-0.688325197928559
"Wave_536",-0.632517896004425
"Wave_537",-0.476038149332185
"Wave_538",-0.32023050387127
"Wave_539",-0.135703310345482
"Wave_540",-0.0159517737691481
"Wave_541",-0.0161608787004789
"Wave_542",0.0140335607768691
"Wave_543",0.118389823940811
"Wave_544",0.23633868473367
"Wave_545",0.288519750152411
"Wave_546",0.458205447000462
"Wave_547",0.641319603591646
"Wave_548",0.808474821245789
"Wave_549",0.77745691368685
"Wave_550",0.713894196801663
"Wave_551",0.629445600077877
"Wave_552",0.589716402030585
"Wave_553",0.631807527603456
"Wave_554",0.619689294051283
"Wave_555",0.522728897770124
"Wave_556",0.522237147280548
"Wave_557",0.297397340093336
"Wave_558",-0.00263205722961936
"Wave_559",-0.0640973311760392
"Wave_560",-0.0539675089340273
"Wave_561",-0.0256072395709393
"Wave_562",0.008106305876106
"Wave_563",0.0397981126810074
"Wave_564",-0.0193828211191136
"Wave_565",-0.0672649099192135
"Wave_566",-0.0622956882072691
"Wave_567",-0.0517219114929157
"Wave_568",-0.0145737196779587
"Wave_569",0.0510406609150051
"Wave_570",0.0532094446117198
"Wave_571",-0.0235935228122867
"Wave_572",-0.13584468502447
"Wave_573",-0.245636030702162
"Wave_574",-0.161598009166633
"Wave_575",-0.146038784894539
"Wave_576",-0.194760139694402
"Wave_577",-0.343224140953016
"Wave_578",-0.384530486318504
"Wave_579",-0.393115751743412
"Wave_580",-0.377656644802229
"Wave_581",-0.253375572507653
"Wave_582",-0.223218493449056
"Wave_583",-0.246573993083422
"Wave_584",-0.323875291384005
"Wave_585",-0.356934479569956
"Wave_586",-0.365686911049556
"Wave_587",-0.344266400274807
"Wave_588",-0.290364504909757
"Wave_589",-0.18115763705318
"Wave_590",-0.0898272453707392
"Wave_591",-0.0421768484035485
"Wave_592",-0.150813655079961
"Wave_593",-0.0899538712811004
"Wave_594",-0.00687543213678483
"Wave_595",-0.0328465225306537
"Wave_596",0.0768425677630486
"Wave_597",0.170429924377076
"Wave_598",0.200319487185976
"Wave_599",0.132795703163509
"Wave_600",0.0523029553019074
"Wave_601",-0.000186199522412223
"Wave_602",0.0111777974886993
"Wave_603",0.103095316114992
"Wave_604",0.134982381674787
"Wave_605",0.126706342623831
"Wave_606",0.0985254680653781
"Wave_607",-0.0100520095025991
"Wave_608",-0.166775538914081
"Wave_609",-0.33174198550638
"Wave_610",-0.374895076703463
"Wave_611",-0.395123778461987
"Wave_612",-0.407960168197757
"Wave_613",-0.41385932796285
"Wave_614",-0.448623246819445
"Wave_615",-0.550161666834431
"Wave_616",-0.65918305524377
"Wave_617",-0.704548822000838
"Wave_618",-0.774501256514705
"Wave_619",-0.784239972349082
"Wave_620",-0.762182404283758
"Wave_621",-0.776591813638999
"Wave_622",-0.808089734731282
"Wave_623",-0.828434042751988
"Wave_624",-0.820043270277808
"Wave_625",-0.78252951456093
"Wave_626",-0.733562507502857
"Wave_627",-0.695439678388334
"Wave_628",-0.693966112382656
"Wave_629",-0.676516256923821
"Wave_630",-0.719515868657898
"Wave_631",-0.786339772544816
"Wave_632",-0.841723480076487
"Wave_633",-0.701707565099129
"Wave_634",-0.565643032285185
"Wave_635",-0.450227451267715
"Wave_636",-0.37814800003794
"Wave_637",-0.237456990959036
"Wave_638",-0.0604559477536149
"Wave_639",0.132846345147053
"Wave_640",0.244226196314253
"Wave_641",0.36314548460504
"Wave_642",0.481652518074199
"Wave_643",0.598917714919273
"Wave_644",0.731321919292669
"Wave_645",0.759400438367262
"Wave_646",0.756009516412301
"Wave_647",0.778564261436689
"Wave_648",0.761674615707151
"Wave_649",0.728623486536671
"Wave_650",0.683006694750414
"Wave_651",0.623888481688764
"Wave_652",0.452156834354392
"Wave_653",0.304680951250366
"Wave_654",0.206277366224017
"Wave_655",0.156128743653643
"Wave_656",0.00233057734810115
"Wave_657",-0.170692924839759
"Wave_658",-0.342333895460042
"Wave_659",-0.441356299389095
"Wave_660",-0.501200418453765
"Wave_661",-0.560118870520704
"Wave_662",-0.632196036815874
"Wave_663",-0.780577839187672
"Wave_664",-0.794789862971345
"Wave_665",-0.802421512513305
"Wave_666",-0.872044207675211
"Wave_667",-0.933021223738087
"Wave_668",-0.95473189322451
"Wave_669",-0.901917167545765
"Wave_670",-0.707540930214575
"Wave_671",-0.660617662915263
"Wave_672",-0.532170190764951
"Wave_673",-0.412364764208164
"Wave_674",-0.394468326945492
"Wave_675",-0.247230662650758
"Wave_676",-0.0700878743544545
"Wave_677",0.111868228411127
"Wave_678",0.337990237448269
"Wave_679",0.537788097166198
"Wave_680",0.711867176101778
"Wave_681",0.862781961585172
"Wave_682",1.02187930347798
"Wave_683",1.12071480753843
"Wave_684",1.231173939576
"Wave_685",1.36469530202
"Wave_686",1.49069754697895
"Wave_687",1.71867285675824
"Wave_688",1.83809198000845
"Wave_689",1.81749239455694
"Wave_690",1.84412130928803
"Wave_691",1.83907647287997
"Wave_692",1.78766416104007
"Wave_693",1.66396978024312
"Wave_694",1.73053674728521
"Wave_695",1.69435206481012
"Wave_696",1.52934435351974
"Wave_697",1.35002609045003
"Wave_698",1.25713496792871
"Wave_699",0.962587290311311
"Wave_700",0.779965399973503
"Wave_701",0.829902186524498
"Wave_702",0.607033835729975
"Wave_703",0.467915660162116
"Wave_704",0.441402196440193
"Wave_705",0.500835655545505
"Wave_706",0.0730327327262927
"Wave_707",-0.216704927590563
"Wave_708",-0.258625440137905
"Wave_709",-0.0955650686575289
"Wave_710",-0.45766246771316
"Wave_711",-0.535637482427408
"Wave_712",-0.429001101807096
"Wave_713",-0.328294278491442
"Wave_714",-0.877123073704291
"Wave_715",-0.984965135481931
"Wave_716",-0.853121863985788
"Wave_717",-0.527046341465236
"Wave_718",-0.40239976688802
"Wave_719",-0.615646985147327
"Wave_720",-0.786553421014566
"Wave_721",-0.790142086054202
"Wave_722",-0.555058837833092
"Wave_723",-0.514395038875091
"Wave_724",-0.394715748675179
"Wave_725",-0.14975315565102
"Wave_726",-0.146383223453976
"Wave_727",0.0430105857024677
"Wave_728",0.149860227238163
"Wave_729",0.0967630717377622
"Wave_730",0.199075981177325
"Wave_731",0.532390855704652
"Wave_732",0.799163948809625
"Wave_733",0.876674240793251
"Wave_734",0.934558977393786
"Wave_735",0.777177010368439
"Wave_736",0.756093464464494
"Wave_737",0.809349091837894
"Wave_738",0.626346384818896
"Wave_739",0.58484296336664
"Wave_740",0.522399049291962
"Wave_741",0.383738572122247
"Wave_742",0.230326495746047
"Wave_743",0.264377303743375
"Wave_744",0.239047967314466
"Wave_745",0.163426051013507
"Wave_746",0.171069632450834
"Wave_747",0.0773428435317935
"Wave_748",0.129174485429213
"Wave_749",0.175289573003134
"Wave_750",0.110160682059069
"Wave_751",0.151879070033041
"Wave_752",0.130187085829036
"Wave_753",0.0494109037890855
"Wave_754",0.00426813070642008
"Wave_755",0.171861489367478
"Wave_756",0.174063058384699
"Wave_757",0.0327918476208222
"Wave_758",-0.152478242200094
"Wave_759",-0.201017311106361
"Wave_760",-0.270656587997525
"Wave_761",-0.241168909078225
"Wave_762",-0.16428163903128
"Wave_763",-0.213495267802398
