"","Nmass_mg_g.9.comps"
"Wave_776",-0.0405041855039038
"Wave_777",-0.0366976358817145
"Wave_778",-0.0330978318933776
"Wave_779",-0.0327169094025853
"Wave_780",-0.0348357525347083
"Wave_781",-0.025491102702421
"Wave_782",-0.0292028381440418
"Wave_783",-0.0265249117907574
"Wave_784",-0.026722453031401
"Wave_785",-0.0237660259674619
"Wave_786",-0.0204886198963307
"Wave_787",-0.0181890191074738
"Wave_788",-0.0228812974656493
"Wave_789",-0.0264380124945252
"Wave_790",-0.0255003118881967
"Wave_791",-0.027321727059008
"Wave_792",-0.0264679922012742
"Wave_793",-0.0244418875734736
"Wave_794",-0.0234097432709828
"Wave_795",-0.013571667759128
"Wave_796",-0.0140311191069163
"Wave_797",-0.0152672716683839
"Wave_798",-0.00946874090193996
"Wave_799",-0.00821547787386316
"Wave_800",-0.00593156093387369
"Wave_801",-0.00315787381544956
"Wave_802",-0.00725284004735765
"Wave_803",-0.0112438110710728
"Wave_804",-0.0138666076706566
"Wave_805",-0.0152224062800918
"Wave_806",-0.00405689346924757
"Wave_807",-0.000158939207568046
"Wave_808",-0.00208563338257468
"Wave_809",-0.00285698136110511
"Wave_810",-0.000282970522957426
"Wave_811",0.00111876057501439
"Wave_812",-0.00297142739461999
"Wave_813",-0.0101698684869992
"Wave_814",-0.0071811806831499
"Wave_815",-0.0105894393915727
"Wave_816",-0.00754635218184652
"Wave_817",-0.00913530591456279
"Wave_818",-0.0131540024511105
"Wave_819",-0.0042283596158485
"Wave_820",0.00202129859270044
"Wave_821",0.000117766900217973
"Wave_822",-0.00260492522337741
"Wave_823",-0.0115038249871363
"Wave_824",-0.0167561904864008
"Wave_825",0.000311416243316607
"Wave_826",0.00301793184448007
"Wave_827",-0.00503723163413973
"Wave_828",-0.007588850503408
"Wave_829",-0.000870785901665976
"Wave_830",-0.00251845861164435
"Wave_831",-0.00444000055970104
"Wave_832",-0.0085160509417732
"Wave_833",-0.00621221717051734
"Wave_834",0.00485055439571511
"Wave_835",0.00511798234144639
"Wave_836",0.00196459272060775
"Wave_837",0.00311596106145853
"Wave_838",0.0105206353426855
"Wave_839",0.00937289465320001
"Wave_840",0.0154944523139122
"Wave_841",0.0158252369093056
"Wave_842",0.0168719968756082
"Wave_843",0.0152709403673035
"Wave_844",0.0164691658196627
"Wave_845",0.0226480449550743
"Wave_846",0.0207188413610287
"Wave_847",0.0348155529371379
"Wave_848",0.0106313067287139
"Wave_849",0.0101558157831624
"Wave_850",0.00756350750742484
"Wave_851",0.0107849132074929
"Wave_852",0.0121777484935866
"Wave_853",0.0171629710653417
"Wave_854",0.0172468153495476
"Wave_855",0.0147331586052777
"Wave_856",0.0248248578750308
"Wave_857",0.0309144844067852
"Wave_858",0.0266018213594163
"Wave_859",0.0442727430264344
"Wave_860",0.031079120417583
"Wave_861",0.0269065732078062
"Wave_862",0.016441624169298
"Wave_863",0.030063309507694
"Wave_864",0.00463590034513495
"Wave_865",0.0391277945017451
"Wave_866",0.0218117382520632
"Wave_867",0.0322309091052927
"Wave_868",0.0280040320694623
"Wave_869",0.0195507369589399
"Wave_870",0.0369944736288578
"Wave_871",0.0198548067662371
"Wave_872",0.0167412666796547
"Wave_873",0.0252748514820623
"Wave_874",0.0278514282660545
"Wave_875",0.0304363588815251
"Wave_876",0.0314607428607642
"Wave_877",0.0141212431669646
"Wave_878",0.0358901676866455
"Wave_879",0.0131723328183957
"Wave_880",0.0187171005552573
"Wave_881",0.0380210830932095
"Wave_882",0.0193224632979645
"Wave_883",0.0149081754990362
"Wave_884",0.0146242922733674
"Wave_885",0.0301678713914593
"Wave_886",0.0319555960227134
"Wave_887",0.0385052340993423
"Wave_888",0.0311561651532599
"Wave_889",0.0249101462660538
"Wave_890",0.0474352845241813
"Wave_891",0.0503770299359464
"Wave_892",0.0541812902480652
"Wave_893",0.044058909119344
"Wave_894",0.044491965894246
"Wave_895",0.0371137336604405
"Wave_896",0.0234662109161539
"Wave_897",-0.000153263033750859
"Wave_898",-0.0119202049298774
"Wave_899",-0.0236754505908937
"Wave_900",-0.00613067083567411
"Wave_901",0.000861580259930699
"Wave_902",0.0099803583618599
"Wave_903",0.0235109295471959
"Wave_904",0.0366075470995454
"Wave_905",0.0739354226776544
"Wave_906",0.0612144775504842
"Wave_907",0.0505853388036073
"Wave_908",0.0294104312918309
"Wave_909",0.00114587997597677
"Wave_910",0.0113137204342309
"Wave_911",0.0131342827354117
"Wave_912",0.018859041570622
"Wave_913",0.0138261690826593
"Wave_914",0.0176043551123041
"Wave_915",0.0106098572886969
"Wave_916",-0.00892408637088125
"Wave_917",-0.0156275221355284
"Wave_918",0.00919477670694783
"Wave_919",0.0291034993985545
"Wave_920",0.0425710418270496
"Wave_921",0.058502370715445
"Wave_922",0.0492478540197959
"Wave_923",0.0422805706659111
"Wave_924",0.0655883292425298
"Wave_925",0.0687659198505321
"Wave_926",0.0856750615236419
"Wave_927",0.0927589964619694
"Wave_928",0.0685075463576024
"Wave_929",0.0600702675433665
"Wave_930",0.0485007758824277
"Wave_931",0.0298409345642435
"Wave_932",-0.0352029639045959
"Wave_933",-0.109982847785222
"Wave_934",-0.131204784415523
"Wave_935",-0.0936554743091141
"Wave_936",-0.0967528887135347
"Wave_937",-0.0903614508470983
"Wave_938",-0.0333247868321767
"Wave_939",0.0535140124396709
"Wave_940",0.0540851378520109
"Wave_941",0.0173338026003263
"Wave_942",-0.0268344310350948
"Wave_943",-0.0274343806278393
"Wave_944",-0.0284115704123398
"Wave_945",-0.0157985477408522
"Wave_946",-0.0330682983113719
"Wave_947",-0.0477702235988123
"Wave_948",-0.0304874226270006
"Wave_949",-0.00195583829758367
"Wave_950",-0.0137248817820261
"Wave_951",-0.0052513003681033
"Wave_952",-0.018997537582302
"Wave_953",-0.00402764226786574
"Wave_954",-0.039361496527905
"Wave_955",-0.0734319610376741
"Wave_956",-0.0519898972312007
"Wave_957",-0.0230018302161911
"Wave_958",-0.0422087105609606
"Wave_959",-0.0594355087071115
"Wave_960",-0.0375578275491603
"Wave_961",-0.0378015117901614
"Wave_962",-0.0062171943671947
"Wave_963",-0.061664314550428
"Wave_964",-0.0332179094374738
"Wave_965",-0.0357434991017741
"Wave_966",-0.0293591215276805
"Wave_967",-0.00371851123423095
"Wave_968",0.00603665527259031
"Wave_969",0.0096220696924007
"Wave_970",0.0265370842345317
"Wave_971",0.0168285158600289
"Wave_972",0.0018531230817998
"Wave_973",-0.0114419959324886
"Wave_974",-0.00340399724964311
"Wave_975",-0.00937701468692074
"Wave_976",-0.00958972921315775
"Wave_977",-0.0551686672594958
"Wave_978",-0.0505153173716464
"Wave_979",-0.0703526855136005
"Wave_980",-0.0596453761131463
"Wave_981",-0.0568171385732862
"Wave_982",-0.0483120235907216
"Wave_983",-0.0374550400748656
"Wave_984",-0.0318281572913983
"Wave_985",-0.0287955291817963
"Wave_986",-0.0243594079863664
"Wave_987",-0.0174590565856156
"Wave_988",-0.0047987804017071
"Wave_989",0.00637703610444547
"Wave_990",0.0133115798463678
"Wave_991",0.0204176606056907
"Wave_992",0.0264673168700834
"Wave_993",0.0327840446397893
"Wave_994",0.0436841427119027
"Wave_995",0.0509242613192527
"Wave_996",0.0532876926728577
"Wave_997",0.053169974988299
"Wave_998",0.0550630017014646
"Wave_999",0.0521520439918639
"Wave_1000",0.0426482198616416
"Wave_1001",0.0331520028282815
"Wave_1002",0.0252760263423849
"Wave_1003",0.020709525556231
"Wave_1004",0.0176616430283443
"Wave_1005",0.0195295543787178
"Wave_1006",0.0242621147261202
"Wave_1007",0.0191935371549257
"Wave_1008",0.0143588211404308
"Wave_1009",0.00972974343747588
"Wave_1010",0.00744872679201886
"Wave_1011",0.00796451474676461
"Wave_1012",0.0112900163370179
"Wave_1013",0.012587577133544
"Wave_1014",0.0124641866264109
"Wave_1015",0.00903968776704017
"Wave_1016",0.00735088861523787
"Wave_1017",0.00589889348429078
"Wave_1018",0.00412494036986734
"Wave_1019",0.00333776282951315
"Wave_1020",0.00347969833577484
"Wave_1021",0.00387599355282526
"Wave_1022",0.00273127820136204
"Wave_1023",0.00337633331725638
"Wave_1024",0.00461885735707504
"Wave_1025",0.00514883696912476
"Wave_1026",0.00688293626804856
"Wave_1027",0.0044983620095746
"Wave_1028",0.00579555236722599
"Wave_1029",0.00297112134755714
"Wave_1030",-0.0021890182524853
"Wave_1031",-0.000896397408557837
"Wave_1032",0.00159189468232219
"Wave_1033",0.000530461060755519
"Wave_1034",0.000291318114211643
"Wave_1035",0.00120670012133088
"Wave_1036",0.00125993529394338
"Wave_1037",0.00240996619280583
"Wave_1038",0.00301352183764892
"Wave_1039",0.00384599358125315
"Wave_1040",0.00894906379405442
"Wave_1041",0.00773830372435749
"Wave_1042",0.00473114915359479
"Wave_1043",0.00400282473895736
"Wave_1044",-0.000687083030400925
"Wave_1045",-0.00126304071663228
"Wave_1046",-0.000703797795475031
"Wave_1047",-0.00221322616528778
"Wave_1048",-0.00408049130935499
"Wave_1049",-0.0044332690389681
"Wave_1050",-0.00730455119840659
"Wave_1051",-0.00841465126106567
"Wave_1052",-0.0102924057759181
"Wave_1053",-0.012290579658098
"Wave_1054",-0.0142333102135237
"Wave_1055",-0.0176049215099713
"Wave_1056",-0.0213189763737331
"Wave_1057",-0.0230418476308757
"Wave_1058",-0.0256236696187966
"Wave_1059",-0.02601398038241
"Wave_1060",-0.0274496445080901
"Wave_1061",-0.0261087409551411
"Wave_1062",-0.0256180384615569
"Wave_1063",-0.0255716781464617
"Wave_1064",-0.0259551133236817
"Wave_1065",-0.0252967925735392
"Wave_1066",-0.0259965609983982
"Wave_1067",-0.0236059368658566
"Wave_1068",-0.0202632208417674
"Wave_1069",-0.0191821462691397
"Wave_1070",-0.0177927143970295
"Wave_1071",-0.018394451658186
"Wave_1072",-0.0155454721626472
"Wave_1073",-0.0139542060461398
"Wave_1074",-0.0149698160555259
"Wave_1075",-0.0168566616445422
"Wave_1076",-0.018502190506069
"Wave_1077",-0.0182590454527194
"Wave_1078",-0.0185990963538205
"Wave_1079",-0.0199224894272207
"Wave_1080",-0.0185910080771302
"Wave_1081",-0.0157022218396508
"Wave_1082",-0.0145868434350596
"Wave_1083",-0.0125375590313081
"Wave_1084",-0.0103638158081415
"Wave_1085",-0.00946332875359885
"Wave_1086",-0.00938187614173163
"Wave_1087",-0.0104032954732809
"Wave_1088",-0.0111072392734879
"Wave_1089",-0.0119450672765619
"Wave_1090",-0.0151390742833569
"Wave_1091",-0.00969523860376248
"Wave_1092",-0.00943758651143885
"Wave_1093",-0.0115436083578315
"Wave_1094",-0.00911125322285351
"Wave_1095",-0.00975301279606139
"Wave_1096",-0.0121102869419987
"Wave_1097",-0.0134265469231383
"Wave_1098",-0.0154347864314125
"Wave_1099",-0.0164976446269959
"Wave_1100",-0.0185314825952916
"Wave_1101",-0.0160572048263059
"Wave_1102",-0.0178817935493433
"Wave_1103",-0.0146804643415896
"Wave_1104",-0.012538000604697
"Wave_1105",-0.0136985841222273
"Wave_1106",-0.0146511197635222
"Wave_1107",-0.0120437863867515
"Wave_1108",-0.0128667107486725
"Wave_1109",-0.0162415406614759
"Wave_1110",-0.0153086239752649
"Wave_1111",-0.0176727940066904
"Wave_1112",-0.0207837419448852
"Wave_1113",-0.0283335023420452
"Wave_1114",-0.030620263181827
"Wave_1115",-0.0288567643723144
"Wave_1116",-0.0324073903175445
"Wave_1117",-0.038304573061213
"Wave_1118",-0.0393800489148276
"Wave_1119",-0.0421439892526796
"Wave_1120",-0.041449750921317
"Wave_1121",-0.0354710571283226
"Wave_1122",-0.034847634472647
"Wave_1123",-0.0372160550846976
"Wave_1124",-0.0279452997286109
"Wave_1125",-0.0259103343265209
"Wave_1126",-0.0225421213206166
"Wave_1127",-0.0203321821084527
"Wave_1128",-0.0112178769168104
"Wave_1129",-0.000747520620179127
"Wave_1130",0.011428037891502
"Wave_1131",0.0229644470595541
"Wave_1132",0.0302132136644414
"Wave_1133",0.0370358218197853
"Wave_1134",0.0422993080226086
"Wave_1135",0.0436714054769831
"Wave_1136",0.0415690651163401
"Wave_1137",0.040393497371269
"Wave_1138",0.04005711895846
"Wave_1139",0.0361040036708253
"Wave_1140",0.0335907494077085
"Wave_1141",0.0400616986634605
"Wave_1142",0.042866382322122
"Wave_1143",0.0420598270575403
"Wave_1144",0.0461914151987527
"Wave_1145",0.0371435880413969
"Wave_1146",0.0321281717365692
"Wave_1147",0.0379147672448969
"Wave_1148",0.0343793566190535
"Wave_1149",0.0300495796308721
"Wave_1150",0.0285011834855836
"Wave_1151",0.03202140744314
"Wave_1152",0.0282428920591685
"Wave_1153",0.0248069795594128
"Wave_1154",0.0289413755677339
"Wave_1155",0.0351207221701826
"Wave_1156",0.0338608616154823
"Wave_1157",0.0376378032094821
"Wave_1158",0.0370924638798786
"Wave_1159",0.0336704816630275
"Wave_1160",0.0324041839895064
"Wave_1161",0.0316391360654382
"Wave_1162",0.0320861196366029
"Wave_1163",0.0291488736248137
"Wave_1164",0.0263431901143514
"Wave_1165",0.0242066748214263
"Wave_1166",0.0227935229800989
"Wave_1167",0.0208689141921497
"Wave_1168",0.020575737065928
"Wave_1169",0.0207671981835264
"Wave_1170",0.0179894458572936
"Wave_1171",0.0201186316629645
"Wave_1172",0.0198275993169458
"Wave_1173",0.0216352443620519
"Wave_1174",0.0233181463560328
"Wave_1175",0.027761413987089
"Wave_1176",0.0348207815766512
"Wave_1177",0.0352337176243559
"Wave_1178",0.0380742044977346
"Wave_1179",0.0381906415884211
"Wave_1180",0.0396585378231998
"Wave_1181",0.0414681119440689
"Wave_1182",0.0397223383214513
"Wave_1183",0.0411431787488521
"Wave_1184",0.04162064984278
"Wave_1185",0.0431910854829844
"Wave_1186",0.0454590854047692
"Wave_1187",0.0483240218204314
"Wave_1188",0.0508262141630747
"Wave_1189",0.0516149269033781
"Wave_1190",0.0503212138223554
"Wave_1191",0.048455990882584
"Wave_1192",0.0466902364904222
"Wave_1193",0.0455999840232246
"Wave_1194",0.0445920299760204
"Wave_1195",0.0437271568659399
"Wave_1196",0.044973318609716
"Wave_1197",0.0452077326651677
"Wave_1198",0.0444785014586231
"Wave_1199",0.0435477088538007
"Wave_1200",0.0451671984212991
"Wave_1201",0.0423814336405753
"Wave_1202",0.0409488042943455
"Wave_1203",0.0383056942272464
"Wave_1204",0.0379054852605955
"Wave_1205",0.0351786254687438
"Wave_1206",0.0337286729934035
"Wave_1207",0.0319329872526692
"Wave_1208",0.0319358758593534
"Wave_1209",0.0317485906616132
"Wave_1210",0.0316138701152704
"Wave_1211",0.0322848659666243
"Wave_1212",0.0316405867270234
"Wave_1213",0.0323258764756272
"Wave_1214",0.0331466042785092
"Wave_1215",0.0328380437842427
"Wave_1216",0.032395268984683
"Wave_1217",0.0308319618544922
"Wave_1218",0.0293072851501879
"Wave_1219",0.0282063932847067
"Wave_1220",0.0263614041570924
"Wave_1221",0.0228631880676394
"Wave_1222",0.0204165474462906
"Wave_1223",0.0190793292819155
"Wave_1224",0.0172699997810851
"Wave_1225",0.0153218415197486
"Wave_1226",0.0131956126047715
"Wave_1227",0.0107409948214476
"Wave_1228",0.00882432876714187
"Wave_1229",0.00827620131871287
"Wave_1230",0.00414353713639725
"Wave_1231",0.00354531966044361
"Wave_1232",0.00316360703147434
"Wave_1233",0.00368662006394812
"Wave_1234",0.000261460829066045
"Wave_1235",-0.000194762816750225
"Wave_1236",0.00302257524541675
"Wave_1237",0.000258417062337379
"Wave_1238",-0.00233340585155312
"Wave_1239",-0.00239654443974855
"Wave_1240",-0.00380445805984517
"Wave_1241",-0.00735276583523409
"Wave_1242",-0.00754837278013799
"Wave_1243",-0.0103048418903957
"Wave_1244",-0.0110117315430519
"Wave_1245",-0.00915396293931956
"Wave_1246",-0.00848350488976795
"Wave_1247",-0.00755355738011137
"Wave_1248",-0.00910470370174049
"Wave_1249",-0.00948735955947522
"Wave_1250",-0.00922972786100464
"Wave_1251",-0.0104909535219599
"Wave_1252",-0.00962705704735454
"Wave_1253",-0.00967504754787805
"Wave_1254",-0.0101312708823271
"Wave_1255",-0.0106423804466785
"Wave_1256",-0.0134882082744813
"Wave_1257",-0.0175711042960676
"Wave_1258",-0.0174179419750055
"Wave_1259",-0.0215217918776539
"Wave_1260",-0.0235251074502059
"Wave_1261",-0.0263401947636468
"Wave_1262",-0.0278381644486672
"Wave_1263",-0.0320780272078946
"Wave_1264",-0.0343120106625341
"Wave_1265",-0.032725715818594
"Wave_1266",-0.030665195745613
"Wave_1267",-0.0297162557888815
"Wave_1268",-0.0263366551797572
"Wave_1269",-0.0244171737240193
"Wave_1270",-0.0206660594317371
"Wave_1271",-0.0181177534155221
"Wave_1272",-0.0194821234010414
"Wave_1273",-0.0210497089855907
"Wave_1274",-0.0212228343305354
"Wave_1275",-0.0260982606376948
"Wave_1276",-0.0208478090701614
"Wave_1277",-0.0199942565730448
"Wave_1278",-0.0224760643040272
"Wave_1279",-0.02516983109394
"Wave_1280",-0.0278552248962142
"Wave_1281",-0.0320608450313526
"Wave_1282",-0.0311116808530892
"Wave_1283",-0.0326794447024841
"Wave_1284",-0.0316881056673307
"Wave_1285",-0.0315840205915425
"Wave_1286",-0.0326241346186008
"Wave_1287",-0.0362781510849426
"Wave_1288",-0.038799791925371
"Wave_1289",-0.0396384775433489
"Wave_1290",-0.0408249001830622
"Wave_1291",-0.0431113820578908
"Wave_1292",-0.042293890593399
"Wave_1293",-0.0419879500712615
"Wave_1294",-0.0453474124072876
"Wave_1295",-0.0443400363344143
"Wave_1296",-0.0459276251386826
"Wave_1297",-0.0449343968429844
"Wave_1298",-0.0451983187338463
"Wave_1299",-0.0460756453085835
"Wave_1300",-0.0467726095581171
"Wave_1301",-0.0487606603612236
"Wave_1302",-0.0509696433542262
"Wave_1303",-0.0547550386583778
"Wave_1304",-0.0530821514730156
"Wave_1305",-0.0551917494652686
"Wave_1306",-0.0550135974359755
"Wave_1307",-0.0528533330694724
"Wave_1308",-0.0522951815642675
"Wave_1309",-0.0514040117670214
"Wave_1310",-0.0486598638876555
"Wave_1311",-0.0478275013897102
"Wave_1312",-0.0423967779793108
"Wave_1313",-0.0412325352336212
"Wave_1314",-0.0393400598219487
"Wave_1315",-0.0382390433107465
"Wave_1316",-0.0381274400470551
"Wave_1317",-0.0390501880871119
"Wave_1318",-0.0363771082507444
"Wave_1319",-0.0338518915167901
"Wave_1320",-0.0348846993077573
"Wave_1321",-0.0359558651325987
"Wave_1322",-0.0363799692905249
"Wave_1323",-0.0365207673523965
"Wave_1324",-0.0380467223358067
"Wave_1325",-0.0364463458456975
"Wave_1326",-0.0300745411325151
"Wave_1327",-0.0283902822066659
