"","Vcmax_Spec_Tleaf.12.comps"
"(Intercept)",19.4747956171982
"Wave_520",-0.0431569817991657
"Wave_521",-0.0345090547847619
"Wave_522",-0.0475772451899388
"Wave_523",-0.0608261031940438
"Wave_524",-0.0350730497794607
"Wave_525",-0.0278975685625975
"Wave_526",-0.0107306539338581
"Wave_527",0.0313301907621886
"Wave_528",-0.00164050028497105
"Wave_529",-0.00535831060005248
"Wave_530",0.0103482307557212
"Wave_531",0.00891673144635267
"Wave_532",0.0119479256668046
"Wave_533",7.54269595890922e-05
"Wave_534",-0.0442507578417271
"Wave_535",-0.0583034713447413
"Wave_536",-0.0444068358743646
"Wave_537",-0.0167694955425559
"Wave_538",0.00214658647152601
"Wave_539",0.00483174140975829
"Wave_540",0.00851474297298645
"Wave_541",0.0253788708130082
"Wave_542",0.0501166101403523
"Wave_543",0.0756097901639
"Wave_544",0.0934786053148364
"Wave_545",0.0906823335231306
"Wave_546",0.0765020400262757
"Wave_547",0.0572234830345703
"Wave_548",0.0333664067284069
"Wave_549",0.0193643464686206
"Wave_550",0.0418035172043318
"Wave_551",0.0871514096833543
"Wave_552",0.125982774783372
"Wave_553",0.145417599086449
"Wave_554",0.14882726559211
"Wave_555",0.139975169428684
"Wave_556",0.166109990254249
"Wave_557",0.14914787479034
"Wave_558",0.110919688832257
"Wave_559",0.0972603421320334
"Wave_560",0.066877599299179
"Wave_561",0.0355372870021116
"Wave_562",0.0153568751731507
"Wave_563",0.00773122583171635
"Wave_564",-0.0219972699854461
"Wave_565",-0.0488133040007677
"Wave_566",-0.0541290940052304
"Wave_567",-0.0603435661487621
"Wave_568",-0.0629513798302503
"Wave_569",-0.0667286628551033
"Wave_570",-0.109274545593966
"Wave_571",-0.131109560820226
"Wave_572",-0.149023921583952
"Wave_573",-0.160387977959673
"Wave_574",-0.146447939957636
"Wave_575",-0.147203623053453
"Wave_576",-0.161192069214295
"Wave_577",-0.197437703954987
"Wave_578",-0.215698028559734
"Wave_579",-0.217719970186902
"Wave_580",-0.209985479111676
"Wave_581",-0.193186213440417
"Wave_582",-0.194113282016463
"Wave_583",-0.199934286908263
"Wave_584",-0.202171096168152
"Wave_585",-0.191317645081355
"Wave_586",-0.188004952612008
"Wave_587",-0.188617444752429
"Wave_588",-0.169732356868518
"Wave_589",-0.158893582056608
"Wave_590",-0.148655328311795
"Wave_591",-0.136499419417402
"Wave_592",-0.136994172729522
"Wave_593",-0.12750030540505
"Wave_594",-0.111514508187032
"Wave_595",-0.0908793194424724
"Wave_596",-0.0630241810233649
"Wave_597",-0.047022172536962
"Wave_598",-0.0503176151351887
"Wave_599",-0.0761865157884996
"Wave_600",-0.0840229077214727
"Wave_601",-0.0902371265774887
"Wave_602",-0.098482630113245
"Wave_603",-0.107028471254029
"Wave_604",-0.10828010895542
"Wave_605",-0.109998860629658
"Wave_606",-0.118869671084954
"Wave_607",-0.145051678605867
"Wave_608",-0.17960991542402
"Wave_609",-0.220846734298973
"Wave_610",-0.258414485374804
"Wave_611",-0.268489477104282
"Wave_612",-0.274853528387279
"Wave_613",-0.285692266617191
"Wave_614",-0.307675224866772
"Wave_615",-0.323113797364159
"Wave_616",-0.335487702417835
"Wave_617",-0.34450574527509
"Wave_618",-0.341842732967789
"Wave_619",-0.338603794044507
"Wave_620",-0.337351250778555
"Wave_621",-0.341738638710175
"Wave_622",-0.353453472729354
"Wave_623",-0.35909289161804
"Wave_624",-0.355059707477174
"Wave_625",-0.344671857287971
"Wave_626",-0.334270613725206
"Wave_627",-0.321633255501725
"Wave_628",-0.308503763828119
"Wave_629",-0.302511100382867
"Wave_630",-0.295073025081142
"Wave_631",-0.291564784653882
"Wave_632",-0.29725579751951
"Wave_633",-0.268119188363083
"Wave_634",-0.250765079343427
"Wave_635",-0.237714985925822
"Wave_636",-0.202821705899814
"Wave_637",-0.160228949636703
"Wave_638",-0.116734190047202
"Wave_639",-0.0751982320856741
"Wave_640",-0.0540112084396266
"Wave_641",-0.0189614303632253
"Wave_642",0.0182780910123773
"Wave_643",0.0542686696381822
"Wave_644",0.0897544589401528
"Wave_645",0.108869232518085
"Wave_646",0.115691358726671
"Wave_647",0.109999418498205
"Wave_648",0.11853311380669
"Wave_649",0.111473522082899
"Wave_650",0.0952382428759656
"Wave_651",0.0805523828313793
"Wave_652",0.0518192179119045
"Wave_653",0.0167601803154736
"Wave_654",-0.0209638432946654
"Wave_655",-0.0596731195744793
"Wave_656",-0.102125321350037
"Wave_657",-0.155872337266512
"Wave_658",-0.218768338267279
"Wave_659",-0.257561571783074
"Wave_660",-0.285311003854118
"Wave_661",-0.312008179275474
"Wave_662",-0.338315086745225
"Wave_663",-0.359631361969678
"Wave_664",-0.365134141876227
"Wave_665",-0.364565406275141
"Wave_666",-0.364758432729773
"Wave_667",-0.365175271824814
"Wave_668",-0.362247608710766
"Wave_669",-0.350580329902035
"Wave_670",-0.321214341164455
"Wave_671",-0.298058382650906
"Wave_672",-0.250807417202138
"Wave_673",-0.20193752599613
"Wave_674",-0.178911465546499
"Wave_675",-0.143756754312
"Wave_676",-0.0997978559000919
"Wave_677",-0.0513044140656544
"Wave_678",0.00868648429675672
"Wave_679",0.0899058309550703
"Wave_680",0.160332608336751
"Wave_681",0.21724072556603
"Wave_682",0.278898483388013
"Wave_683",0.3294182746504
"Wave_684",0.395476445157167
"Wave_685",0.477402349063527
"Wave_686",0.544137869667547
"Wave_687",0.626296343419068
"Wave_688",0.693821252834939
"Wave_689",0.742548469474937
"Wave_690",0.808962258725089
"Wave_691",0.866749455916577
"Wave_692",0.906955400308443
"Wave_693",0.906366011752718
"Wave_694",0.964743054681836
"Wave_695",0.954335409655772
"Wave_696",0.912257290478096
"Wave_697",0.892206232384945
"Wave_698",0.916872715514124
"Wave_699",0.851759132328499
"Wave_700",0.808069181869806
"Wave_701",0.852599521786411
"Wave_702",0.733680979761209
"Wave_703",0.653041432761217
"Wave_704",0.625845048749422
"Wave_705",0.649581231888069
"Wave_706",0.482529154435925
"Wave_707",0.374801965350699
"Wave_708",0.346308876745542
"Wave_709",0.381465644937922
"Wave_710",0.195144443493234
"Wave_711",0.101153143954413
"Wave_712",0.0837210025609029
"Wave_713",0.110473277441267
"Wave_714",-0.115929487237353
"Wave_715",-0.220451144062493
"Wave_716",-0.238853890413522
"Wave_717",-0.189987193749177
"Wave_718",-0.19549475108215
"Wave_719",-0.32485224522671
"Wave_720",-0.425353723861874
"Wave_721",-0.432241957329966
"Wave_722",-0.384536897796286
"Wave_723",-0.4521867432694
"Wave_724",-0.491617477815699
"Wave_725",-0.457771338931297
"Wave_726",-0.49381929259301
"Wave_727",-0.407921765785989
"Wave_728",-0.375007746138323
"Wave_729",-0.428008377621486
"Wave_730",-0.393924484496254
"Wave_731",-0.332669701693142
"Wave_732",-0.271710120074897
"Wave_733",-0.217841515148745
"Wave_734",-0.141769682789014
"Wave_735",-0.148219159832237
"Wave_736",-0.136715987977133
"Wave_737",-0.106821456386715
"Wave_738",-0.0947285403697155
"Wave_739",-0.0764145607049224
"Wave_740",-0.0475105663027226
"Wave_741",-0.0258506326101011
"Wave_742",-0.00309516628237242
"Wave_743",-0.0177806348573449
"Wave_744",0.0188216977935767
"Wave_745",0.0630173798823723
"Wave_746",0.0598091432831288
"Wave_747",0.0749088503055337
"Wave_748",0.0829439905113435
"Wave_749",0.0781696218634333
"Wave_750",0.0660835258782298
"Wave_751",0.118894437307158
"Wave_752",0.144710813245272
"Wave_753",0.13475297004303
"Wave_754",0.11148604655586
"Wave_755",0.146117582428707
"Wave_756",0.146981946483973
"Wave_757",0.118588236198062
"Wave_758",0.0823152546586072
"Wave_759",0.0991136193958269
"Wave_760",0.0622903307396908
"Wave_761",0.0563445663332369
"Wave_762",0.0857576151038777
"Wave_763",0.120306140189262
"Wave_764",0.110358322636624
"Wave_765",0.111514595189964
"Wave_766",0.102473963740117
"Wave_767",0.0737701743825993
"Wave_768",0.0500207409515878
"Wave_769",0.0623931717024568
"Wave_770",0.059495872177627
"Wave_771",0.0285550659951193
