"","Vcmax_Spec_Tleaf.9.comps"
"(Intercept)",39.3867131955975
"Wave_500",-0.175334274325836
"Wave_501",-0.168201572450023
"Wave_502",-0.160758293187823
"Wave_503",-0.152077954692364
"Wave_504",-0.142737648624949
"Wave_505",-0.133608736712056
"Wave_506",-0.123832182782795
"Wave_507",-0.111766742591326
"Wave_508",-0.1013060409105
"Wave_509",-0.0903417419171437
"Wave_510",-0.0773937311609845
"Wave_511",-0.0651425517142309
"Wave_512",-0.053133373067864
"Wave_513",-0.0405597030272423
"Wave_514",-0.0277581784250801
"Wave_515",-0.0167715094693172
"Wave_516",-0.00569348101497565
"Wave_517",0.00534101323267156
"Wave_518",0.0158569595204219
"Wave_519",0.0245600140120198
"Wave_520",0.0302892753861951
"Wave_521",0.0352993364283274
"Wave_522",0.0401949733011094
"Wave_523",0.0456933443931705
"Wave_524",0.0501951027061724
"Wave_525",0.048763549469699
"Wave_526",0.0474744772924508
"Wave_527",0.0438423099169349
"Wave_528",0.0388648277123418
"Wave_529",0.0349703079575599
"Wave_530",0.0312286076865864
"Wave_531",0.0293800815673532
"Wave_532",0.0236798467377968
"Wave_533",0.0145118043205
"Wave_534",0.00944762844625997
"Wave_535",0.00282714598952161
"Wave_536",-0.00328074325780241
"Wave_537",-0.00663583984510944
"Wave_538",-0.0129828398938205
"Wave_539",-0.0203733980836884
"Wave_540",-0.0252232602539166
"Wave_541",-0.0287848807191014
"Wave_542",-0.0332584464596984
"Wave_543",-0.0348608350618848
"Wave_544",-0.038698262461645
"Wave_545",-0.0435333110052076
"Wave_546",-0.0413760224501378
"Wave_547",-0.0461569612092375
"Wave_548",-0.0579053607840305
"Wave_549",-0.0705187831885865
"Wave_550",-0.0748769251800024
"Wave_551",-0.0754499950283281
"Wave_552",-0.0735709340159648
"Wave_553",-0.0840692243100886
"Wave_554",-0.0965910087235785
"Wave_555",-0.106817550292205
"Wave_556",-0.112748760901905
"Wave_557",-0.124784411279411
"Wave_558",-0.1328161763438
"Wave_559",-0.130452293552897
"Wave_560",-0.12973446866866
"Wave_561",-0.116180651438381
"Wave_562",-0.0976963748624494
"Wave_563",-0.0883232300513744
"Wave_564",-0.0822650367345726
"Wave_565",-0.0758562179382443
"Wave_566",-0.0691654975000253
"Wave_567",-0.0653125003920508
"Wave_568",-0.0620262290643417
"Wave_569",-0.0572932682013442
"Wave_570",-0.0512699262825986
"Wave_571",-0.0425741071694432
"Wave_572",-0.0345454269774496
"Wave_573",-0.0279776920668714
"Wave_574",-0.0237432588901404
"Wave_575",-0.0184360526146406
"Wave_576",-0.0116107633970701
"Wave_577",-0.00515896497322565
"Wave_578",-0.00135505399402741
"Wave_579",0.00460338274070753
"Wave_580",0.0100251720713574
"Wave_581",0.0124047376560531
"Wave_582",0.0149037982837544
"Wave_583",0.0168851480374978
"Wave_584",0.0200625458185336
"Wave_585",0.0205759556594713
"Wave_586",0.0216070145451635
"Wave_587",0.0221405612110487
"Wave_588",0.0210597946609104
"Wave_589",0.0226130276671647
"Wave_590",0.0251637402647942
"Wave_591",0.0274340403783275
"Wave_592",0.0303153573928295
"Wave_593",0.0338493195666323
"Wave_594",0.038224287169235
"Wave_595",0.0418592499104297
"Wave_596",0.043952483205037
"Wave_597",0.0459524780793069
"Wave_598",0.0477422060236895
"Wave_599",0.0501378930406472
"Wave_600",0.0530122786782863
"Wave_601",0.0542401755916228
"Wave_602",0.0558230025769318
"Wave_603",0.0568350189923096
"Wave_604",0.058060347047655
"Wave_605",0.0596697625857314
"Wave_606",0.0615600379817106
"Wave_607",0.0647205516385044
"Wave_608",0.0683519615384573
"Wave_609",0.0731039274777732
"Wave_610",0.0776482125765645
"Wave_611",0.080848853906738
"Wave_612",0.0832141365253778
"Wave_613",0.0851084769711012
"Wave_614",0.0881680641926358
"Wave_615",0.0898113071916782
"Wave_616",0.0903391946694646
"Wave_617",0.0900540666491727
"Wave_618",0.0894145660719774
"Wave_619",0.0892407837495373
"Wave_620",0.0901544526251492
"Wave_621",0.0907289845313315
"Wave_622",0.0930812333497501
"Wave_623",0.0973550705613988
"Wave_624",0.102676125673191
"Wave_625",0.106062383934536
"Wave_626",0.10949619069383
"Wave_627",0.113675511272162
"Wave_628",0.117827807380912
"Wave_629",0.120725344367673
"Wave_630",0.123026148993482
"Wave_631",0.124697187157386
"Wave_632",0.125032490344861
"Wave_633",0.126128586362688
"Wave_634",0.125678386356403
"Wave_635",0.124623447724572
"Wave_636",0.122817528858706
"Wave_637",0.121555554472895
"Wave_638",0.118641753156716
"Wave_639",0.114307796724602
"Wave_640",0.112726402329856
"Wave_641",0.110339162179318
"Wave_642",0.107717981457144
"Wave_643",0.104811718751957
"Wave_644",0.0996746619389768
"Wave_645",0.095464625592983
"Wave_646",0.0911123802191256
"Wave_647",0.0866461487733684
"Wave_648",0.0846311222146383
"Wave_649",0.0825270103749782
"Wave_650",0.0792718456022821
"Wave_651",0.0734062174983494
"Wave_652",0.070075068726493
"Wave_653",0.0687787975672393
"Wave_654",0.0681888046376406
"Wave_655",0.0671510008751067
"Wave_656",0.0642213137057555
"Wave_657",0.0575990454040972
"Wave_658",0.0475082180802775
"Wave_659",0.0392132672264872
"Wave_660",0.027673717305994
"Wave_661",0.0182753731973479
"Wave_662",0.0116944821111205
"Wave_663",0.000948037494077171
"Wave_664",-0.0105906344522954
"Wave_665",-0.0208611465271602
"Wave_666",-0.029160307390175
"Wave_667",-0.0426609755622552
"Wave_668",-0.0502230646846485
"Wave_669",-0.0543864292313682
"Wave_670",-0.0553448316765492
"Wave_671",-0.0616884789556777
"Wave_672",-0.0685073857992032
"Wave_673",-0.0746391683482549
"Wave_674",-0.0772543123769041
"Wave_675",-0.079025910105284
"Wave_676",-0.081635805545777
"Wave_677",-0.0847796896876756
"Wave_678",-0.0867156034501714
"Wave_679",-0.0857999497647351
