"","CN_ratio.6.comps"
"Wave_693",0.0264320351179057
"Wave_694",0.0292777854316518
"Wave_695",0.030409388677291
"Wave_696",0.0316647392066932
"Wave_697",0.033316383009495
"Wave_698",0.0351267294574197
"Wave_699",0.0364848570149399
"Wave_700",0.0373653315988643
"Wave_701",0.0386043955357572
"Wave_702",0.0384754620215566
"Wave_703",0.0378324068870433
"Wave_704",0.0384290361859604
"Wave_705",0.0393783943044705
"Wave_706",0.0372886168804189
"Wave_707",0.0364456481059299
"Wave_708",0.0368486860099979
"Wave_709",0.0364459918694821
"Wave_710",0.0352624692712052
"Wave_711",0.0334287550154889
"Wave_712",0.0321172333325219
"Wave_713",0.0314487270748069
"Wave_714",0.0292641286118673
"Wave_715",0.0275264114040075
"Wave_716",0.0272020399207817
"Wave_717",0.0273772902150707
"Wave_718",0.0263825427321461
"Wave_719",0.0256896119679948
"Wave_720",0.021918405361291
"Wave_721",0.0178187945750955
"Wave_722",0.015876505316164
"Wave_723",0.014827174169103
"Wave_724",0.0128630943625421
"Wave_725",0.0107633399359385
"Wave_726",0.00783911759906408
"Wave_727",0.00520897077389096
"Wave_728",0.00339536843954197
"Wave_729",0.000667407844501641
"Wave_730",-0.000897700743911355
"Wave_731",-0.00317773341648649
"Wave_732",-0.00561895870034681
"Wave_733",-0.00833052621036077
"Wave_734",-0.00970387948336879
"Wave_735",-0.0106553069556482
"Wave_736",-0.0118584754718463
"Wave_737",-0.0124986781657321
"Wave_738",-0.0145894999685647
"Wave_739",-0.0160361758084422
"Wave_740",-0.0171342266338872
"Wave_741",-0.0177579143667174
"Wave_742",-0.0185144091894651
"Wave_743",-0.0195077946159069
"Wave_744",-0.0201755027077014
"Wave_745",-0.0204525991253546
"Wave_746",-0.0211194804481305
"Wave_747",-0.0210147343952135
"Wave_748",-0.020976397499765
"Wave_749",-0.0208369794253838
"Wave_750",-0.02081383593012
"Wave_751",-0.0215223946877186
"Wave_752",-0.0208941942371167
"Wave_753",-0.0209136665841714
"Wave_754",-0.0213558432562269
"Wave_755",-0.0216559141770907
"Wave_756",-0.0214215828058657
"Wave_757",-0.0206486893468744
"Wave_758",-0.0187811665815916
"Wave_759",-0.0165779064665066
"Wave_760",-0.0140606635936075
"Wave_761",-0.0126348560578104
"Wave_762",-0.013084005970082
"Wave_763",-0.0149482347419861
"Wave_764",-0.0161896352892548
"Wave_765",-0.0174001118466037
"Wave_766",-0.0191398712518153
"Wave_767",-0.0192398295398748
"Wave_768",-0.019475601669655
"Wave_769",-0.0195832222824933
"Wave_770",-0.0195294568491087
"Wave_771",-0.0181266723575199
"Wave_772",-0.0176949416133557
"Wave_773",-0.0176036549850602
"Wave_774",-0.0181067221082801
"Wave_775",-0.0178635955602202
"Wave_776",-0.0168897208407614
"Wave_777",-0.0154227147257638
"Wave_778",-0.0151502285936709
"Wave_779",-0.0151076795122957
"Wave_780",-0.0149119704535574
"Wave_781",-0.0167572129492891
"Wave_782",-0.0158185750916285
"Wave_783",-0.0154072426990427
"Wave_784",-0.0152554217985191
"Wave_785",-0.0157774934674217
"Wave_786",-0.0153915245316864
"Wave_787",-0.0154606585065442
"Wave_788",-0.0141979428460278
"Wave_789",-0.0138005890383512
"Wave_790",-0.0141422458336477
"Wave_791",-0.0130840438616322
"Wave_792",-0.0126789277467933
"Wave_793",-0.0127945437076733
"Wave_794",-0.0120769351114359
"Wave_795",-0.0130226911886843
"Wave_796",-0.0124731004854765
"Wave_797",-0.0110438687120664
"Wave_798",-0.0110282355326385
"Wave_799",-0.0110133470956375
"Wave_800",-0.0108010536970326
"Wave_801",-0.0108108702477909
"Wave_802",-0.0104400823417349
"Wave_803",-0.00984523722800943
"Wave_804",-0.00949752734848411
"Wave_805",-0.00969010647483602
"Wave_806",-0.00941580526832893
"Wave_807",-0.00983750904537812
"Wave_808",-0.00912244011549378
"Wave_809",-0.00848274172318924
"Wave_810",-0.00820739079500462
"Wave_811",-0.00725601688821299
"Wave_812",-0.0062201715609897
"Wave_813",-0.00601793336016781
"Wave_814",-0.00593929678327405
"Wave_815",-0.004502776095521
"Wave_816",-0.00302571600442056
"Wave_817",-0.00272671909130995
"Wave_818",-0.00247636710594592
"Wave_819",-0.00442839369055052
"Wave_820",-0.0052205599106266
"Wave_821",-0.00455260159007488
"Wave_822",-0.00368942013260611
"Wave_823",-0.00278785136398665
"Wave_824",-0.00239372450872801
"Wave_825",-0.00347152741245657
"Wave_826",-0.00472490049381279
"Wave_827",-0.00325020587021653
"Wave_828",-0.00301281781338519
"Wave_829",-0.00281554623135353
"Wave_830",-0.00235417672424409
"Wave_831",-0.00266541581728183
"Wave_832",-0.00151851262788417
"Wave_833",-0.00113247135567711
"Wave_834",-0.00178727625075899
"Wave_835",-0.00291721658107353
"Wave_836",-0.00202634525258145
"Wave_837",-0.0018195281265389
"Wave_838",-0.00286868242226671
"Wave_839",-0.00128046314746751
"Wave_840",-0.00222939216743977
"Wave_841",-0.00227782427134763
"Wave_842",-0.00283964611277686
"Wave_843",-0.00326371017832703
"Wave_844",-0.00207060200463102
"Wave_845",-0.00135640726609302
"Wave_846",-0.00190308347396061
"Wave_847",-0.00308004569709392
"Wave_848",0.000848288097877303
"Wave_849",-0.000959326871328354
"Wave_850",-0.00147820800192254
"Wave_851",-0.000715471078811968
"Wave_852",4.88449780540797e-05
"Wave_853",0.000832255966591457
"Wave_854",0.00176388593684099
"Wave_855",0.000626301729595142
"Wave_856",-0.00057776598991202
"Wave_857",-0.000162727029836732
"Wave_858",0.000857214275083987
"Wave_859",-0.000669532402328962
"Wave_860",0.00130906206253983
"Wave_861",0.00135482940840221
"Wave_862",0.00297601634325385
"Wave_863",0.00197819337754832
"Wave_864",0.00197810631700646
"Wave_865",0.00299135366223266
"Wave_866",0.00526987394241976
"Wave_867",0.00419980392979948
"Wave_868",0.00434944928069109
"Wave_869",0.00426501875416916
"Wave_870",0.00345171765853349
"Wave_871",0.00467832942591995
"Wave_872",0.00357146721451839
"Wave_873",0.00397607557987528
"Wave_874",0.00451775304451909
"Wave_875",0.00646970683174687
"Wave_876",0.00618878595421032
"Wave_877",0.00845550089753143
"Wave_878",0.00439162754757536
"Wave_879",0.00669636806180897
"Wave_880",0.00760094715292088
"Wave_881",0.00602844204815759
"Wave_882",0.00642131569455439
"Wave_883",0.00567190796021064
"Wave_884",0.00816666555535605
"Wave_885",0.00859495892021077
"Wave_886",0.00870876046158736
"Wave_887",0.00828739802137205
"Wave_888",0.00851529434997526
"Wave_889",0.0097035258278008
"Wave_890",0.0092843351021321
"Wave_891",0.00965251479877362
"Wave_892",0.00859081994573299
"Wave_893",0.0103787051744383
"Wave_894",0.0109654045921837
"Wave_895",0.0116706531844396
"Wave_896",0.011565210733591
"Wave_897",0.0133417783419756
"Wave_898",0.0138402155982021
"Wave_899",0.0169584114885791
"Wave_900",0.015936661318588
"Wave_901",0.0150621427388752
"Wave_902",0.0134697731636713
"Wave_903",0.0116421091268294
"Wave_904",0.0123980225865105
"Wave_905",0.010925167895134
"Wave_906",0.0113583281696112
"Wave_907",0.0149054715911262
"Wave_908",0.0149498812600931
"Wave_909",0.0172610043652662
"Wave_910",0.0165591465486715
"Wave_911",0.0162516519238931
"Wave_912",0.0160273773610296
"Wave_913",0.0161317593623871
"Wave_914",0.0165896733241672
"Wave_915",0.0173470357775799
"Wave_916",0.0188060554860303
"Wave_917",0.0200177782244219
"Wave_918",0.016947027837893
"Wave_919",0.0159366820800058
"Wave_920",0.014169356140522
"Wave_921",0.0131417591293589
"Wave_922",0.0140235797644303
"Wave_923",0.0147832197766929
"Wave_924",0.0121711232780822
"Wave_925",0.0120421911681279
"Wave_926",0.0105177377377055
"Wave_927",0.0100147532887141
"Wave_928",0.0124796043769597
"Wave_929",0.0135769731456736
"Wave_930",0.0149207209402953
"Wave_931",0.0195222143658443
"Wave_932",0.0234870111708378
"Wave_933",0.0314834599209384
"Wave_934",0.0338018424943051
"Wave_935",0.0309729258040224
"Wave_936",0.029387831748625
"Wave_937",0.0267314644641958
"Wave_938",0.0203788715171743
"Wave_939",0.0128877451803593
"Wave_940",0.0118340684356168
"Wave_941",0.0177204883433232
"Wave_942",0.0217046174048859
"Wave_943",0.0191606064171676
"Wave_944",0.0181731169277607
"Wave_945",0.0191912575773714
"Wave_946",0.021644862185786
"Wave_947",0.0245262759191122
"Wave_948",0.0231384080162866
"Wave_949",0.0168600843657521
"Wave_950",0.0154017639116622
"Wave_951",0.0160691974328366
"Wave_952",0.0193264762785827
"Wave_953",0.0196024165830901
"Wave_954",0.0196149854454427
"Wave_955",0.0187498654033694
"Wave_956",0.0191531148522509
"Wave_957",0.0175812395239424
"Wave_958",0.0170165559667218
"Wave_959",0.0182834716481841
"Wave_960",0.0160984916855166
"Wave_961",0.0157264978422332
"Wave_962",0.0109054545387601
"Wave_963",0.0150147299622765
"Wave_964",0.0150884121655277
"Wave_965",0.0146048292379018
"Wave_966",0.0139950233305427
"Wave_967",0.0124672501814513
"Wave_968",0.0103743212919118
"Wave_969",0.00900579547250526
"Wave_970",0.00843378950993769
"Wave_971",0.00883487437186081
"Wave_972",0.0116332735766784
"Wave_973",0.0125715291569434
"Wave_974",0.0127691007521188
"Wave_975",0.013286622278269
"Wave_976",0.0122049076619901
"Wave_977",0.0146395995911086
"Wave_978",0.0129744021057361
"Wave_979",0.015673599762568
"Wave_980",0.0148678795407361
"Wave_981",0.0146658107001399
"Wave_982",0.0134871688990389
"Wave_983",0.0124790534122102
"Wave_984",0.0114765687506738
"Wave_985",0.0111111970612479
"Wave_986",0.0100526001920024
"Wave_987",0.0081773012549635
"Wave_988",0.00618448045597863
"Wave_989",0.00426583795559123
"Wave_990",0.00259642821385238
"Wave_991",0.000752807259491883
"Wave_992",-0.00074366731334395
"Wave_993",-0.00230653499331951
"Wave_994",-0.00489034223430072
"Wave_995",-0.00604458679030971
"Wave_996",-0.00723936163086464
"Wave_997",-0.00772034348662878
"Wave_998",-0.00824290204690941
"Wave_999",-0.00841595342771425
"Wave_1000",-0.00775607590023382
"Wave_1001",-0.00709486527314141
"Wave_1002",-0.00662682408176363
"Wave_1003",-0.00580849018805976
"Wave_1004",-0.00562331928989762
"Wave_1005",-0.00628433483292581
"Wave_1006",-0.00637726429652332
"Wave_1007",-0.00561103637570248
"Wave_1008",-0.00530016620828928
"Wave_1009",-0.00502692570923433
"Wave_1010",-0.00495653275000404
"Wave_1011",-0.00509851973803434
"Wave_1012",-0.00564254273441071
"Wave_1013",-0.00603437604742272
"Wave_1014",-0.00618261495904345
"Wave_1015",-0.00517438217884701
"Wave_1016",-0.00470260258712346
"Wave_1017",-0.00426458676562085
"Wave_1018",-0.00383632332690044
"Wave_1019",-0.00362415787225929
"Wave_1020",-0.0035355201071523
"Wave_1021",-0.00351165084067491
"Wave_1022",-0.00344415021629632
"Wave_1023",-0.00350809263840362
"Wave_1024",-0.00367429881403798
"Wave_1025",-0.00372590431498266
"Wave_1026",-0.00437525500287302
"Wave_1027",-0.00357615442260488
"Wave_1028",-0.0035314447814336
"Wave_1029",-0.00320214538760434
"Wave_1030",-0.00211786302093396
"Wave_1031",-0.00214611243658074
"Wave_1032",-0.00283438614877481
"Wave_1033",-0.00273020839818247
"Wave_1034",-0.00268865274255588
"Wave_1035",-0.00276612307316647
"Wave_1036",-0.00276996713181496
"Wave_1037",-0.00289284681738602
"Wave_1038",-0.00289067919566532
"Wave_1039",-0.00283271758745113
"Wave_1040",-0.00360371295632172
"Wave_1041",-0.00326234557988106
"Wave_1042",-0.00228821822722529
"Wave_1043",-0.00208077613124495
"Wave_1044",-0.00163869811032754
"Wave_1045",-0.00152046531639239
"Wave_1046",-0.00146432374933204
"Wave_1047",-0.00119966490433983
"Wave_1048",-0.000903455493095064
"Wave_1049",-0.000610411610951674
"Wave_1050",-0.000197930514180824
"Wave_1051",0.00010695200902761
"Wave_1052",0.000429278472790838
"Wave_1053",0.000733845879730215
"Wave_1054",0.00104538080899003
"Wave_1055",0.00146171846420225
"Wave_1056",0.00193012547905735
"Wave_1057",0.00224581637081873
"Wave_1058",0.00258420657343954
"Wave_1059",0.0022005497442269
"Wave_1060",0.00307459711044838
"Wave_1061",0.00313199506024514
"Wave_1062",0.00320628632222851
"Wave_1063",0.00325115258172838
"Wave_1064",0.00339365849147364
"Wave_1065",0.00342481672909829
"Wave_1066",0.00352649004293145
"Wave_1067",0.00334213568791438
"Wave_1068",0.00297689166028773
"Wave_1069",0.00275252840885789
"Wave_1070",0.00254162682154864
"Wave_1071",0.00244222887446365
"Wave_1072",0.00155773296054341
"Wave_1073",0.0013363025050899
"Wave_1074",0.00134407089601393
"Wave_1075",0.00146975402800963
"Wave_1076",0.00154746354900132
"Wave_1077",0.00142633904396307
"Wave_1078",0.00130270848890453
"Wave_1079",0.00134027080437569
"Wave_1080",0.0013055238300903
"Wave_1081",0.00117509544679157
"Wave_1082",0.00115401786532851
"Wave_1083",0.00120327674893284
"Wave_1084",0.00119369002807633
"Wave_1085",0.00132588709068625
"Wave_1086",0.0015059019844125
"Wave_1087",0.00169777939621595
"Wave_1088",0.00180894561676121
"Wave_1089",0.00192041536576006
"Wave_1090",0.00271844497877933
"Wave_1091",0.00181744577226681
"Wave_1092",0.00195206825419952
"Wave_1093",0.0027936496750994
"Wave_1094",0.00214016615931863
"Wave_1095",0.00229950035923741
"Wave_1096",0.00313578142824143
"Wave_1097",0.00337263291567516
"Wave_1098",0.00361166241264084
"Wave_1099",0.00379210906961768
"Wave_1100",0.00404118688980363
"Wave_1101",0.00341730755416742
"Wave_1102",0.0042986237578183
"Wave_1103",0.00426602426794978
"Wave_1104",0.00432537392229121
"Wave_1105",0.004677782089383
"Wave_1106",0.0049444795816588
"Wave_1107",0.00450124170271476
"Wave_1108",0.00492963924978222
"Wave_1109",0.00557353194743138
"Wave_1110",0.00605905008498715
"Wave_1111",0.00717565025330988
"Wave_1112",0.00778278637074358
"Wave_1113",0.0079454835970801
"Wave_1114",0.00893380009324619
"Wave_1115",0.00881138992793496
"Wave_1116",0.00890627592199289
"Wave_1117",0.00909747686245829
"Wave_1118",0.00797553212078576
"Wave_1119",0.00732863000274902
"Wave_1120",0.00716758129992982
"Wave_1121",0.0052732039950374
"Wave_1122",0.00398161436918545
"Wave_1123",0.00284053079799582
"Wave_1124",0.00135681013500227
"Wave_1125",0.000331840713980392
"Wave_1126",-0.00100916899624892
"Wave_1127",-0.00234272633494057
"Wave_1128",-0.00387521723810411
"Wave_1129",-0.0051905070299702
"Wave_1130",-0.00652113998412423
"Wave_1131",-0.00778654540399932
"Wave_1132",-0.00851024149163709
"Wave_1133",-0.00918911317154029
"Wave_1134",-0.00964314371663215
"Wave_1135",-0.00972598387145191
"Wave_1136",-0.00917361299561549
"Wave_1137",-0.00834001011497347
"Wave_1138",-0.00816635316294536
"Wave_1139",-0.00775685736431001
"Wave_1140",-0.00710233770532758
"Wave_1141",-0.00835531138938491
"Wave_1142",-0.00832535917417164
"Wave_1143",-0.0086974533837996
"Wave_1144",-0.010115086977185
"Wave_1145",-0.00942965115250869
"Wave_1146",-0.00952118192031332
"Wave_1147",-0.0108553973436798
"Wave_1148",-0.0112852336607748
"Wave_1149",-0.0113949128280758
"Wave_1150",-0.0118182824667454
"Wave_1151",-0.0128090141377612
"Wave_1152",-0.0128994606109601
"Wave_1153",-0.012369626099287
"Wave_1154",-0.0133819097387211
"Wave_1155",-0.0143398817041936
"Wave_1156",-0.0138464883544278
"Wave_1157",-0.0145953594449872
"Wave_1158",-0.0147023264283924
"Wave_1159",-0.0141811515853972
"Wave_1160",-0.0139283334291771
"Wave_1161",-0.0137244985381793
"Wave_1162",-0.0141992908405972
"Wave_1163",-0.0139683555228032
"Wave_1164",-0.013594907798808
"Wave_1165",-0.0132441589743348
"Wave_1166",-0.0129763435787138
"Wave_1167",-0.012616131620508
"Wave_1168",-0.0123805859908272
"Wave_1169",-0.0122540923300077
"Wave_1170",-0.0120180098202693
"Wave_1171",-0.0121667951930424
"Wave_1172",-0.012181445698054
"Wave_1173",-0.0124208550070156
"Wave_1174",-0.0126232974733381
"Wave_1175",-0.0129040823898889
"Wave_1176",-0.0133111257721687
"Wave_1177",-0.013253790688611
"Wave_1178",-0.0134212772503454
"Wave_1179",-0.0134746334637201
"Wave_1180",-0.0136104056180403
"Wave_1181",-0.0137988889491025
"Wave_1182",-0.0137422343377316
"Wave_1183",-0.0139354890372487
"Wave_1184",-0.0140917903935698
"Wave_1185",-0.0143648855759214
"Wave_1186",-0.0146907624568317
"Wave_1187",-0.0149888917860288
"Wave_1188",-0.0152929636516147
"Wave_1189",-0.0156773362413673
"Wave_1190",-0.0158378089415891
"Wave_1191",-0.0158909035274663
"Wave_1192",-0.0159069203171593
"Wave_1193",-0.01590059366164
"Wave_1194",-0.0155822599239484
"Wave_1195",-0.0152415320292123
"Wave_1196",-0.0150996507411547
"Wave_1197",-0.0149336907037557
"Wave_1198",-0.0146756071725351
"Wave_1199",-0.0144768732200731
"Wave_1200",-0.0145779144887718
"Wave_1201",-0.0143189566737517
"Wave_1202",-0.0140817253574463
"Wave_1203",-0.0137508009111707
"Wave_1204",-0.0136152285174649
"Wave_1205",-0.013196964393887
"Wave_1206",-0.0128136489655223
"Wave_1207",-0.0124623372189485
"Wave_1208",-0.0123209810162951
"Wave_1209",-0.0120438220157177
"Wave_1210",-0.0117581941290175
"Wave_1211",-0.01154262131269
"Wave_1212",-0.0112265130505115
"Wave_1213",-0.0109422594340174
"Wave_1214",-0.0106370782972463
"Wave_1215",-0.0102202549636279
"Wave_1216",-0.00970538277105757
"Wave_1217",-0.00903557659268841
"Wave_1218",-0.00838113581098555
"Wave_1219",-0.00788253551178231
"Wave_1220",-0.00732066701643209
"Wave_1221",-0.00662031696433322
"Wave_1222",-0.00600216478652545
"Wave_1223",-0.00542512941811347
"Wave_1224",-0.00487776948164522
"Wave_1225",-0.00434227132269943
"Wave_1226",-0.00378268287726564
"Wave_1227",-0.00320460067685873
"Wave_1228",-0.00278718542215627
"Wave_1229",-0.00293083067344325
"Wave_1230",-0.00183384350724323
"Wave_1231",-0.00145931299771826
"Wave_1232",-0.00108356355149571
"Wave_1233",-0.000784230355336191
"Wave_1234",-0.000177403714411697
"Wave_1235",0.000153288463479189
"Wave_1236",-0.000344619080135546
"Wave_1237",0.00053177645861491
"Wave_1238",0.000820260141590381
"Wave_1239",0.000417230623190544
"Wave_1240",0.000609920514060417
"Wave_1241",0.0010280545395567
"Wave_1242",0.00127623650338166
"Wave_1243",0.00213094624919154
"Wave_1244",0.00237073914713445
"Wave_1245",0.00192041698919057
"Wave_1246",0.00203224362490955
"Wave_1247",0.0021339437174163
"Wave_1248",0.00241146343176815
"Wave_1249",0.00263880547991285
"Wave_1250",0.00284395237982954
"Wave_1251",0.00365341382709968
"Wave_1252",0.00332480630307218
"Wave_1253",0.00339109304075563
"Wave_1254",0.0034110148839418
"Wave_1255",0.00340884927052881
"Wave_1256",0.00414163085112466
"Wave_1257",0.00457059681906369
"Wave_1258",0.00411320911806156
"Wave_1259",0.00497263460422453
"Wave_1260",0.00478922158572159
"Wave_1261",0.0052343925390533
"Wave_1262",0.00548297998226715
"Wave_1263",0.00592428733816178
"Wave_1264",0.00670011567193323
"Wave_1265",0.00658976780837889
"Wave_1266",0.00636007657784895
"Wave_1267",0.0061852777299106
"Wave_1268",0.00574530565187637
"Wave_1269",0.00527853466314133
"Wave_1270",0.00462018474420391
"Wave_1271",0.0041211437168459
"Wave_1272",0.0041228635236116
"Wave_1273",0.00415546979528325
"Wave_1274",0.00365472916327285
"Wave_1275",0.00461286945014133
"Wave_1276",0.00392431500183258
"Wave_1277",0.00406851194218007
"Wave_1278",0.00496913142305106
"Wave_1279",0.0048061391646256
"Wave_1280",0.00498553956682453
"Wave_1281",0.00559862446631219
"Wave_1282",0.00485465681416852
"Wave_1283",0.00496466800092429
"Wave_1284",0.00489353581169146
"Wave_1285",0.00492055545027141
"Wave_1286",0.00507229720137913
"Wave_1287",0.00547527253084852
"Wave_1288",0.00569159252707164
"Wave_1289",0.00535141360727445
"Wave_1290",0.00561415750558783
"Wave_1291",0.00654606524732101
"Wave_1292",0.00678100723635414
"Wave_1293",0.0070632858031466
"Wave_1294",0.0077399146407121
"Wave_1295",0.00743487918189325
"Wave_1296",0.00804592423896493
"Wave_1297",0.00798596788185235
"Wave_1298",0.00822339100584193
"Wave_1299",0.00856615543644848
"Wave_1300",0.00896581934555337
"Wave_1301",0.00953986686576438
"Wave_1302",0.0096865508954021
"Wave_1303",0.0106021955563602
"Wave_1304",0.0101686525666505
"Wave_1305",0.0106052838600585
"Wave_1306",0.0109237188069049
"Wave_1307",0.0108851963645783
"Wave_1308",0.0109613846814511
"Wave_1309",0.0112140612514484
"Wave_1310",0.0111875169598002
"Wave_1311",0.0116228938168163
"Wave_1312",0.0107937375141999
"Wave_1313",0.0108381211431153
"Wave_1314",0.010826989269124
"Wave_1315",0.010929144801063
"Wave_1316",0.011221414980632
"Wave_1317",0.0121891165548076
"Wave_1318",0.0124837854060238
"Wave_1319",0.0123885493253373
"Wave_1320",0.0129808616028876
"Wave_1321",0.0134783634738918
"Wave_1322",0.0136886018429662
"Wave_1323",0.0138384565431701
"Wave_1324",0.0143445857331397
"Wave_1325",0.014507000145256
"Wave_1326",0.0141942720726931
"Wave_1327",0.0143074585545202
"Wave_1328",0.0145889598162968
"Wave_1329",0.0147559856392364
"Wave_1501",0.0391692125530572
