"","CN_ratio.16.comps"
"Wave_1192",0.0657572755043937
"Wave_1193",0.0757212255920974
"Wave_1194",0.0704781875467122
"Wave_1195",0.0636780936236149
"Wave_1196",0.0537762347212036
"Wave_1197",0.0447458905111727
"Wave_1198",0.0411210150300505
"Wave_1199",0.0377051406025597
"Wave_1200",0.0341583227124376
"Wave_1201",0.0328910406716669
"Wave_1202",0.0323675982135064
"Wave_1203",0.0321016064994201
"Wave_1204",0.0316546090987797
"Wave_1205",0.0271784646147156
"Wave_1206",0.021327136400837
"Wave_1207",0.0155851998655498
"Wave_1208",0.0147286105368186
"Wave_1209",0.0129314187102273
"Wave_1210",0.0110149530342346
"Wave_1211",0.00838825613443643
"Wave_1212",0.00553066235623742
"Wave_1213",0.00339512536429455
"Wave_1214",0.00143050355380941
"Wave_1215",-0.0012489845786359
"Wave_1216",-0.000901364289910516
"Wave_1217",0.000326962529074749
"Wave_1218",0.00190394563814574
"Wave_1219",0.00629946105140577
"Wave_1220",0.00732245052118808
"Wave_1221",0.00554199682142291
"Wave_1222",0.00398084062008769
"Wave_1223",2.06932621795962e-05
"Wave_1224",-0.000214675272120299
"Wave_1225",-8.93260969413584e-05
"Wave_1226",-0.000780078914055734
"Wave_1227",-0.000415900779136055
"Wave_1228",3.76444294196837e-05
"Wave_1229",0.00102805673418253
"Wave_1230",0.00201183945106599
"Wave_1231",0.00294519210245852
"Wave_1232",0.00477355680481329
"Wave_1233",0.00657859837404793
"Wave_1234",0.00790171602837713
"Wave_1235",0.0137050424068419
"Wave_1236",0.0212441674800554
"Wave_1237",0.028833827761309
"Wave_1238",0.0351557032826618
"Wave_1239",0.0361105462519463
"Wave_1240",0.0355037032324337
"Wave_1241",0.0350206347710985
"Wave_1242",0.0322579638774736
"Wave_1243",0.0294388422526827
"Wave_1244",0.0271150384629804
"Wave_1245",0.0251179118968252
"Wave_1246",0.0285715455357543
"Wave_1247",0.0332831986046634
"Wave_1248",0.0381012303084737
"Wave_1249",0.0422502190374368
"Wave_1250",0.0438783750094903
"Wave_1251",0.0472162708609581
"Wave_1252",0.0500114846969572
"Wave_1253",0.051874623230051
"Wave_1254",0.0531857419855434
"Wave_1255",0.0547559429241302
"Wave_1256",0.0559025053232984
"Wave_1257",0.0571211076187453
"Wave_1258",0.0593589197521127
"Wave_1259",0.0618821706218048
"Wave_1260",0.0647467919583011
"Wave_1261",0.0680541626874679
"Wave_1262",0.0700301206020134
"Wave_1263",0.0711964539316513
"Wave_1264",0.0707130123263699
"Wave_1265",0.070512377193737
"Wave_1266",0.071218083125119
"Wave_1267",0.0713719276179079
"Wave_1268",0.0732180317303537
"Wave_1269",0.0730288768527392
"Wave_1270",0.0721100491809267
"Wave_1271",0.0719385014986434
"Wave_1272",0.0705800290831744
"Wave_1273",0.0706867527715629
"Wave_1274",0.0712652743951409
"Wave_1275",0.0696899198851233
"Wave_1276",0.0730435360422698
"Wave_1277",0.0716013657940909
"Wave_1278",0.069615443123657
"Wave_1279",0.0693814601114356
"Wave_1280",0.0745279149880166
"Wave_1281",0.0805195155654539
"Wave_1282",0.0870067558333202
"Wave_1283",0.091774939678754
"Wave_1284",0.0862655986248638
"Wave_1285",0.0810119663310688
"Wave_1286",0.0743835545098274
"Wave_1287",0.0709636463738128
"Wave_1288",0.0731603633685572
"Wave_1289",0.0747157163424717
"Wave_1290",0.0783399724918668
"Wave_1291",0.0726851492480217
"Wave_1292",0.0666199964361243
"Wave_1293",0.0598978962370282
"Wave_1294",0.050995280898513
"Wave_1295",0.0503305349133539
"Wave_1296",0.0547104403075378
"Wave_1297",0.0585322329919313
"Wave_1298",0.0603784680169094
"Wave_1299",0.0608946274540204
"Wave_1300",0.0597200186516304
"Wave_1301",0.0578108175787847
"Wave_1302",0.0572901648288451
"Wave_1303",0.0634143672383965
"Wave_1304",0.0692810077438161
"Wave_1305",0.0743933048103632
"Wave_1306",0.0771303706217338
"Wave_1307",0.0761999503934132
"Wave_1308",0.0769360152141713
"Wave_1309",0.0720226611658235
"Wave_1310",0.0751363389833201
"Wave_1311",0.0807787046198116
"Wave_1312",0.0869185393344042
"Wave_1313",0.0925082736102325
"Wave_1314",0.0927420738798086
"Wave_1315",0.0913263895080775
"Wave_1316",0.089755700419713
"Wave_1317",0.0842278330988384
"Wave_1318",0.0844619600078615
"Wave_1319",0.0830769577514402
"Wave_1320",0.0807119071727226
"Wave_1321",0.0825025590302025
"Wave_1322",0.0843540229984651
"Wave_1323",0.0882616387734238
"Wave_1324",0.0863596180087589
"Wave_1325",0.0843415798742098
"Wave_1326",0.0853341997092674
"Wave_1327",0.0838420537414352
"Wave_1328",0.0843113608075214
"Wave_1329",0.0832096432842255
"Wave_1330",0.0840517723439725
"Wave_1331",0.0831482444650082
"Wave_1332",0.0826727716832746
