"","Vcmax_Spec_Tleaf.7.comps"
"(Intercept)",34.0456859525062
"Wave_500",-0.0291488681537542
"Wave_501",-0.0277367819070296
"Wave_502",-0.026078476772057
"Wave_503",-0.0236946946098326
"Wave_504",-0.0205116932539456
"Wave_505",-0.0175301041254918
"Wave_506",-0.0146931971624735
"Wave_507",-0.0116016117961705
"Wave_508",-0.00843534614972046
"Wave_509",-0.00477673972564669
"Wave_510",-4.02451496128229e-05
"Wave_511",0.002822771161525
"Wave_512",0.00566514444339743
"Wave_513",0.00851291829598378
"Wave_514",0.0107234805170678
"Wave_515",0.0107561527721418
"Wave_516",0.0102594312969612
"Wave_517",0.00948141628607905
"Wave_518",0.0118398022365763
"Wave_519",0.015241422463052
"Wave_520",0.0188240644650924
"Wave_521",0.0208887287218325
"Wave_522",0.0234856426740185
"Wave_523",0.0259794701135432
"Wave_524",0.0273617228222953
"Wave_525",0.0249188612938604
"Wave_526",0.0230789339476934
"Wave_527",0.021740164929541
"Wave_528",0.0230103990160238
"Wave_529",0.0261364819845763
"Wave_530",0.028473021396322
"Wave_531",0.0278191076451705
"Wave_532",0.025676647651304
"Wave_533",0.023251770702018
"Wave_534",0.0226162855907875
"Wave_535",0.0217010571196569
"Wave_536",0.0200347374333916
"Wave_537",0.017956917313613
"Wave_538",0.0132476496913723
"Wave_539",0.00797383787945813
"Wave_540",0.00440168772999111
"Wave_541",0.0025468329687009
"Wave_542",0.00317360684551011
"Wave_543",0.003781291006852
"Wave_544",0.00242406947967591
"Wave_545",-0.00151143345121043
"Wave_546",-0.0175941413881711
"Wave_547",-0.0395599464600029
"Wave_548",-0.0644669192077448
"Wave_549",-0.0772721734906899
"Wave_550",-0.0811867150464259
"Wave_551",-0.0802565311841406
"Wave_552",-0.0764147299404366
"Wave_553",-0.0765575255827091
"Wave_554",-0.0777728306479344
"Wave_555",-0.078578900030094
"Wave_556",-0.0767022820879644
"Wave_557",-0.0780715217094168
"Wave_558",-0.0788315278112562
"Wave_559",-0.0764041966119313
"Wave_560",-0.0707669323474379
"Wave_561",-0.0612266372079614
"Wave_562",-0.0503835053337722
"Wave_563",-0.0432381017720183
"Wave_564",-0.0369763934647826
"Wave_565",-0.0306056297866998
"Wave_566",-0.0242494055262432
"Wave_567",-0.0184843770745421
"Wave_568",-0.0131741798211842
"Wave_569",-0.00813184574358957
"Wave_570",-0.00448264122512231
"Wave_571",-0.000973614041983387
"Wave_572",0.00206441121269518
"Wave_573",0.00460538264436068
"Wave_574",0.00537181389256023
"Wave_575",0.00545544695996454
"Wave_576",0.00555087804635949
"Wave_577",0.00527011477371533
"Wave_578",0.00569040942482755
"Wave_579",0.00719496875452261
"Wave_580",0.00885446365282579
"Wave_581",0.0102889664783131
"Wave_582",0.0117145840263856
"Wave_583",0.0126784119999213
"Wave_584",0.0135881959161434
"Wave_585",0.0123939584018964
"Wave_586",0.0105092234787351
"Wave_587",0.00737617204141626
"Wave_588",0.00131128310830583
"Wave_589",-0.00207141638564143
"Wave_590",-0.00322530199546252
"Wave_591",-0.00254063390117844
"Wave_592",0.000925876731142382
"Wave_593",0.00355777032043378
"Wave_594",0.0059734439777855
"Wave_595",0.00776327901719001
"Wave_596",0.00909781678542224
"Wave_597",0.00989832075723026
"Wave_598",0.0101939913899703
"Wave_599",0.0105309645416587
"Wave_600",0.0114442244109186
"Wave_601",0.0119989101426611
"Wave_602",0.0129393532248637
"Wave_603",0.0147461862532778
"Wave_604",0.0167582986941986
"Wave_605",0.0187471220945083
"Wave_606",0.020703844399574
"Wave_607",0.0228524007125564
"Wave_608",0.0251351575268052
"Wave_609",0.0277414891430486
"Wave_610",0.0300486315419185
"Wave_611",0.0320747638632013
"Wave_612",0.0340112181796529
"Wave_613",0.0358987731515486
"Wave_614",0.0379051822141019
"Wave_615",0.0397923551832163
"Wave_616",0.0414066425280409
"Wave_617",0.0427320699724397
"Wave_618",0.0438025079861255
"Wave_619",0.0447847899759392
"Wave_620",0.045893148513781
"Wave_621",0.047057201536391
"Wave_622",0.0483938469446771
"Wave_623",0.0500126190557812
"Wave_624",0.0515934999195469
"Wave_625",0.0528469644165205
"Wave_626",0.0539061035023935
"Wave_627",0.0552305617916387
"Wave_628",0.0566354320129813
"Wave_629",0.0582927596504272
"Wave_630",0.0594573186144746
"Wave_631",0.0605441388957222
"Wave_632",0.0618315393951589
"Wave_633",0.0628458958939117
"Wave_634",0.0637671091107173
"Wave_635",0.0648476358133792
"Wave_636",0.0653224057896285
"Wave_637",0.0650340649075711
"Wave_638",0.064217221745532
"Wave_639",0.0630690881791013
"Wave_640",0.0627118533764367
"Wave_641",0.0629485222185777
"Wave_642",0.0631585904661622
"Wave_643",0.0630347920478884
"Wave_644",0.0625943643234056
"Wave_645",0.0617062366499043
"Wave_646",0.0602121677706039
"Wave_647",0.0583796961453883
"Wave_648",0.0573907222878664
"Wave_649",0.0563406949040243
"Wave_650",0.055012734812377
"Wave_651",0.053171737388097
"Wave_652",0.0513243008898577
"Wave_653",0.0505349648753232
"Wave_654",0.0500230789162916
"Wave_655",0.0486480766200166
"Wave_656",0.0474936501361203
"Wave_657",0.0453557484982421
"Wave_658",0.0419339971711225
"Wave_659",0.0389353643731795
"Wave_660",0.0349638930834673
"Wave_661",0.031809035439967
"Wave_662",0.0294976634108683
"Wave_663",0.0260274168157988
"Wave_664",0.0217393922842032
"Wave_665",0.0173610622231589
"Wave_666",0.013430165220155
"Wave_667",0.0104542086970565
"Wave_668",0.00747622833759957
"Wave_669",0.00438904043245313
"Wave_670",0.00147166686132235
"Wave_671",0.000236914649594645
"Wave_672",-0.00147610135845412
"Wave_673",-0.00380666176031228
"Wave_674",-0.00573036641641087
"Wave_675",-0.00660513228908962
"Wave_676",-0.00726203523783583
"Wave_677",-0.0079704931238385
"Wave_678",-0.00858916417473844
"Wave_679",-0.00863786716713951
"Wave_680",-0.00806667210540246
"Wave_681",-0.00686158944288615
"Wave_682",-0.00504922033451312
"Wave_683",-0.00208201828499074
"Wave_684",0.00208820362122878
"Wave_685",0.00716039863045016
"Wave_686",0.0138030176997654
"Wave_687",0.021730155642379
"Wave_688",0.0296640814218267
"Wave_689",0.0372225932993832
"Wave_690",0.0437045915180092
"Wave_691",0.0497547257566624
"Wave_692",0.0554832759613043
"Wave_693",0.0601437561952723
"Wave_694",0.0625052735486685
"Wave_695",0.0636762874454464
"Wave_696",0.0641599133160995
"Wave_697",0.0626368522944709
"Wave_698",0.0604520203924894
"Wave_699",0.0571744986437467
"Wave_700",0.0520079700728765
"Wave_701",0.0483557479774611
"Wave_702",0.0420052383129336
"Wave_703",0.0354048190196114
"Wave_704",0.0305786697516361
"Wave_705",0.0264237358931968
"Wave_706",0.0150283699373962
"Wave_707",0.00889693413398353
"Wave_708",0.00480723252342059
"Wave_709",0.00142975024895201
"Wave_710",-0.00630100431903218
"Wave_711",-0.0170693564644196
"Wave_712",-0.0246630536166298
"Wave_713",-0.0282992958945305
"Wave_714",-0.038242605905654
"Wave_715",-0.0451836231824248
"Wave_716",-0.0430338479902623
"Wave_717",-0.0375658096183243
"Wave_718",-0.0441687965500566
"Wave_719",-0.0493262836150667
"Wave_720",-0.063893892958782
"Wave_721",-0.0767242684057633
"Wave_722",-0.0794461189614227
"Wave_723",-0.0798095076091515
"Wave_724",-0.077284661766316
"Wave_725",-0.0769690138599838
"Wave_726",-0.0838648369577585
"Wave_727",-0.0919883605254525
"Wave_728",-0.0879487952140968
"Wave_729",-0.0889112977173596
"Wave_730",-0.0885164498065814
"Wave_731",-0.0880533885889364
"Wave_732",-0.0892335877317961
"Wave_733",-0.0929490113128905
"Wave_734",-0.0873855121445337
"Wave_735",-0.0812282061744697
"Wave_736",-0.0760065789764607
"Wave_737",-0.0649236931901769
"Wave_738",-0.0614334147253512
"Wave_739",-0.0570915912942473
"Wave_740",-0.0457334068500916
"Wave_741",-0.0360027485216887
"Wave_742",-0.0318390178640447
"Wave_743",-0.0254193993134863
"Wave_744",-0.0203903757539021
"Wave_745",-0.00937448207312394
"Wave_746",-0.00423789174160285
"Wave_747",0.00435193439811008
"Wave_748",0.0126488146743019
"Wave_749",0.0193847910326106
"Wave_750",0.0270507701561639
"Wave_751",0.0311596032188703
"Wave_752",0.0397147398974665
"Wave_753",0.043909563865854
"Wave_754",0.0452336244734448
"Wave_755",0.0432101546292638
"Wave_756",0.041264529190403
"Wave_757",0.0297659164241448
"Wave_758",0.0267293485183234
"Wave_759",0.0360616801826124
"Wave_760",0.0627836019746381
"Wave_761",0.102673253654091
"Wave_762",0.13085385226066
"Wave_763",0.126983885155159
"Wave_764",0.11911154674117
