"","Vcmax_Spec_Tleaf.11.comps"
"(Intercept)",35.6680688850569
"Wave_530",0.368888921334075
"Wave_531",0.33512061629522
"Wave_532",0.31093290848126
"Wave_533",0.284901294984854
"Wave_534",0.247664357793636
"Wave_535",0.219942346386463
"Wave_536",0.200990786740229
"Wave_537",0.18246738819959
"Wave_538",0.163100244451765
"Wave_539",0.136896695393266
"Wave_540",0.113166184560384
"Wave_541",0.0989127838184671
"Wave_542",0.0935308612478719
"Wave_543",0.0871287529277457
"Wave_544",0.0769135106834273
"Wave_545",0.0606281941998574
"Wave_546",0.0292842952122851
"Wave_547",-0.00486865267051757
"Wave_548",-0.0386217628872475
"Wave_549",-0.0438912565000365
"Wave_550",-0.0330800032950659
"Wave_551",-0.0161753526309093
"Wave_552",-0.00810558720599798
"Wave_553",-0.000131277955946994
"Wave_554",0.00121647857118386
"Wave_555",-0.00125529595071662
"Wave_556",-0.00172184483352037
"Wave_557",-0.0258769308749823
"Wave_558",-0.0605136671005835
"Wave_559",-0.0762094191869005
"Wave_560",-0.0856167398726701
"Wave_561",-0.0917841715300569
"Wave_562",-0.0908792613313838
"Wave_563",-0.0905428240628103
"Wave_564",-0.102133366375692
"Wave_565",-0.113059848446493
"Wave_566",-0.117804119640233
"Wave_567",-0.114908809192368
"Wave_568",-0.104922271906815
"Wave_569",-0.0923761362957756
"Wave_570",-0.114772633053392
"Wave_571",-0.121296794452836
"Wave_572",-0.12848588622232
"Wave_573",-0.136570022695599
"Wave_574",-0.126928012349473
"Wave_575",-0.12838692875348
"Wave_576",-0.136078545288102
"Wave_577",-0.148882914238013
"Wave_578",-0.151408316706077
"Wave_579",-0.143721558581891
"Wave_580",-0.132077522828154
"Wave_581",-0.130174565498534
"Wave_582",-0.13492748494533
"Wave_583",-0.140804187205041
"Wave_584",-0.146692926962379
"Wave_585",-0.128393610450658
"Wave_586",-0.114911272012149
"Wave_587",-0.108583176831543
"Wave_588",-0.0988194888026748
"Wave_589",-0.0908418132000377
"Wave_590",-0.0784183181256009
"Wave_591",-0.0609564896920842
"Wave_592",-0.0550859302885147
"Wave_593",-0.0460351647965962
"Wave_594",-0.0349655201522783
"Wave_595",-0.0220282522728072
"Wave_596",0.00247785042037587
"Wave_597",0.0215755514274489
"Wave_598",0.0300381820292909
"Wave_599",0.0276502665504433
"Wave_600",0.0273383301155224
"Wave_601",0.0277798447431609
"Wave_602",0.0311903513125384
"Wave_603",0.036075954366718
"Wave_604",0.0402714383990525
"Wave_605",0.0411376759872862
"Wave_606",0.038096206049808
"Wave_607",0.0125763918379804
"Wave_608",-0.0173102206895164
