"Iteration","Intercept","Wave_500","Wave_501","Wave_502","Wave_503","Wave_504","Wave_505","Wave_506","Wave_507","Wave_508","Wave_509","Wave_510","Wave_511","Wave_512","Wave_513","Wave_514","Wave_515","Wave_516","Wave_517","Wave_518","Wave_519","Wave_520","Wave_521","Wave_522","Wave_523","Wave_524","Wave_525","Wave_526","Wave_527","Wave_528","Wave_529","Wave_530","Wave_531","Wave_532","Wave_533","Wave_534","Wave_535","Wave_536","Wave_537","Wave_538","Wave_539","Wave_540","Wave_541","Wave_542","Wave_543","Wave_544","Wave_545","Wave_546","Wave_547","Wave_548","Wave_549","Wave_550","Wave_551","Wave_552","Wave_553","Wave_554","Wave_555","Wave_556","Wave_557","Wave_558","Wave_559","Wave_560","Wave_561","Wave_562","Wave_563","Wave_564","Wave_565","Wave_566","Wave_567","Wave_568","Wave_569","Wave_570","Wave_571","Wave_572","Wave_573","Wave_574","Wave_575","Wave_576","Wave_577","Wave_578","Wave_579","Wave_580","Wave_581","Wave_582","Wave_583","Wave_584","Wave_585","Wave_586","Wave_587","Wave_588","Wave_589","Wave_590","Wave_591","Wave_592","Wave_593","Wave_594","Wave_595","Wave_596","Wave_597","Wave_598","Wave_599","Wave_600","Wave_601","Wave_602","Wave_603","Wave_604","Wave_605","Wave_606","Wave_607","Wave_608","Wave_609","Wave_610","Wave_611","Wave_612","Wave_613","Wave_614","Wave_615","Wave_616","Wave_617","Wave_618","Wave_619","Wave_620","Wave_621","Wave_622","Wave_623","Wave_624","Wave_625","Wave_626","Wave_627","Wave_628","Wave_629","Wave_630","Wave_631","Wave_632","Wave_633","Wave_634","Wave_635","Wave_636","Wave_637","Wave_638","Wave_639","Wave_640","Wave_641","Wave_642","Wave_643","Wave_644","Wave_645","Wave_646","Wave_647","Wave_648","Wave_649","Wave_650","Wave_651","Wave_652","Wave_653","Wave_654","Wave_655","Wave_656","Wave_657","Wave_658","Wave_659","Wave_660","Wave_661","Wave_662","Wave_663","Wave_664","Wave_665","Wave_666","Wave_667","Wave_668","Wave_669","Wave_670","Wave_671","Wave_672","Wave_673","Wave_674","Wave_675","Wave_676","Wave_677","Wave_678","Wave_679","Wave_680","Wave_681","Wave_682","Wave_683","Wave_684","Wave_685","Wave_686","Wave_687","Wave_688","Wave_689","Wave_690","Wave_691","Wave_692","Wave_693","Wave_694","Wave_695","Wave_696","Wave_697","Wave_698","Wave_699","Wave_700","Wave_701","Wave_702","Wave_703","Wave_704","Wave_705","Wave_706","Wave_707","Wave_708","Wave_709","Wave_710","Wave_711","Wave_712","Wave_713","Wave_714","Wave_715","Wave_716","Wave_717","Wave_718","Wave_719","Wave_720","Wave_721","Wave_722","Wave_723","Wave_724","Wave_725","Wave_726","Wave_727","Wave_728","Wave_729","Wave_730","Wave_731","Wave_732","Wave_733","Wave_734","Wave_735","Wave_736","Wave_737","Wave_738","Wave_739","Wave_740","Wave_741","Wave_742","Wave_743","Wave_744","Wave_745","Wave_746","Wave_747","Wave_748","Wave_749","Wave_750","Wave_751","Wave_752","Wave_753","Wave_754","Wave_755","Wave_756","Wave_757","Wave_758","Wave_759","Wave_760","Wave_761","Wave_762","Wave_763","Wave_764","Wave_765","Wave_766","Wave_767","Wave_768","Wave_769","Wave_770","Wave_771","Wave_772","Wave_773","Wave_774","Wave_775","Wave_776","Wave_777","Wave_778","Wave_779","Wave_780","Wave_781","Wave_782","Wave_783","Wave_784","Wave_785","Wave_786","Wave_787","Wave_788","Wave_789","Wave_790","Wave_791","Wave_792","Wave_793","Wave_794","Wave_795","Wave_796","Wave_797","Wave_798","Wave_799","Wave_800","Wave_801","Wave_802","Wave_803","Wave_804","Wave_805","Wave_806","Wave_807","Wave_808","Wave_809","Wave_810","Wave_811","Wave_812","Wave_813","Wave_814","Wave_815","Wave_816","Wave_817","Wave_818","Wave_819","Wave_820","Wave_821","Wave_822","Wave_823","Wave_824","Wave_825","Wave_826","Wave_827","Wave_828","Wave_829","Wave_830","Wave_831","Wave_832","Wave_833","Wave_834","Wave_835","Wave_836","Wave_837","Wave_838","Wave_839","Wave_840","Wave_841","Wave_842","Wave_843","Wave_844","Wave_845","Wave_846","Wave_847","Wave_848","Wave_849","Wave_850","Wave_851","Wave_852","Wave_853","Wave_854","Wave_855","Wave_856","Wave_857","Wave_858","Wave_859","Wave_860"
1,1.90421268836895,0.00804606649121825,0.00773888777650675,0.00742145308378693,0.00713831560027186,0.00676164268106635,0.00639151324547873,0.00596970251590005,0.00545488945920295,0.00483995861004545,0.00417723631126707,0.00359644618372157,0.0028356945020282,0.00193779539614301,0.00107253266623684,2.05235359558892e-05,-0.00115692396414997,-0.00235743760767116,-0.00369073801884156,-0.00483486442981852,-0.00595060659753808,-0.00685045705478795,-0.00777804506473377,-0.00871378385253455,-0.00978155076504513,-0.0106420671390351,-0.0111995893124704,-0.011891847322137,-0.0124273032026358,-0.012379953326513,-0.0119825998614667,-0.0116427123163206,-0.0115697357506176,-0.0114773875464337,-0.0112434902087944,-0.010751549435385,-0.00999876363314404,-0.00938641150501723,-0.00885244463228683,-0.00847025633750526,-0.0080276627203145,-0.0074725008142054,-0.00692958554401625,-0.00602517815309367,-0.00529832063486721,-0.00457253110900839,-0.00370698783099249,-0.0035986303593211,-0.00385257603428375,-0.00427707870678337,-0.0039352719513682,-0.0032068801579191,-0.00273626027458151,-0.00265620971172966,-0.00294339282534888,-0.00303401765226538,-0.00276762623703537,-0.00214445712723183,-0.00155530055584379,-0.00103752737883168,-0.000482429809512249,0.000230749245957526,0.00115821147268861,0.00230805653059906,0.00350508091373333,0.00468747153797821,0.00580193421414479,0.0067884444917217,0.0074573048700591,0.0080453757511264,0.00862967846434443,0.00890387606674664,0.00914858335541585,0.00918359004138611,0.00922317634481904,0.00917913522940984,0.00910597603705716,0.00906938030961702,0.00884229344435087,0.00859713956330739,0.00849726684661246,0.008401265081592,0.00846277300599747,0.00841912614031595,0.00828079939553019,0.00819552224174348,0.00794485829331745,0.00757828476043817,0.00711614397373599,0.00668872929628788,0.00647120575568292,0.00634867587070331,0.00618176655543362,0.00607281746935929,0.00586674338380508,0.00568429816706304,0.00542723413280155,0.00518843032803242,0.00495236643676513,0.00468798828146727,0.0043775455729947,0.00407178374650702,0.0037127909964457,0.00341707336580332,0.0031668068398597,0.00295778210285674,0.00273136576232648,0.00237271026588303,0.00216438216197374,0.00195973789832214,0.00179726596684595,0.00165959453204443,0.00149623941371504,0.00134842243240175,0.00128440593907135,0.00118901552441116,0.000967735873619201,0.000766972735557708,0.000528948307126013,0.000346231968394421,0.00016161304658144,2.86882075826471e-05,-0.000138362138414114,-0.000384794943513916,-0.000672498488289471,-0.000997727241685913,-0.00133217912109517,-0.00165085164125526,-0.00198097013483078,-0.00239358698227255,-0.00252997861023733,-0.00262307545708913,-0.00289675514234576,-0.00295758593316191,-0.00262246005610127,-0.00223835524079309,-0.00179875404641523,-0.00165481907684818,-0.00156743770386488,-0.00148171172083352,-0.00152140936591275,-0.00122877811380791,-0.000915532914854087,-0.000643197570151279,-0.000277521504447781,0.00018583825103386,0.000709374704432468,0.00123676041118383,0.00180047040662673,0.00218089523104166,0.00239328568287046,0.00275398244052276,0.00314423245448918,0.00326544061345139,0.00353041267369376,0.00374308334943419,0.00397369634065392,0.00436562082313139,0.00480058053918985,0.00518041255586574,0.00543209190636291,0.00590854531998324,0.00658443701303784,0.00717116788033634,0.00758502240607239,0.00785545101300662,0.00821810851526627,0.00846262587382765,0.00880588112448843,0.00899805833624428,0.00877966235952855,0.00851164294893748,0.00813662539927112,0.00784090701850416,0.00759774176242904,0.00747683793721679,0.00736873322711614,0.00741189304341195,0.00760828472376925,0.00793717296506815,0.00802977582204593,0.00808887715297637,0.0080271413087301,0.00778011371337357,0.00737714649328403,0.00670912493471853,0.00593264692490064,0.00478564139761357,0.0032070196699761,0.00136860935525852,-0.000729219594291318,-0.00344789196035021,-0.00620706828893831,-0.00877725125917042,-0.0113866094873079,-0.0139509012311504,-0.0163830050645209,-0.0187741430862179,-0.0206136382060433,-0.0227642641338186,-0.0237368478897646,-0.0241671134481488,-0.0241027418537725,-0.0241275861277023,-0.0240150336517252,-0.0229429164872517,-0.021164366469463,-0.0197594897546402,-0.0184625428361089,-0.0166946343437586,-0.0147918870284499,-0.0127664329489682,-0.0104526093251848,-0.00869801454488439,-0.00749446973100166,-0.00530269295241951,-0.00426029323962228,-0.00354906673362747,-0.00266948815367497,-0.0015047844310515,0.00321730071716563,0.00632369244997171,0.00617007814083502,0.00683870155549633,0.00785337803285548,0.0087883183192435,0.00900428633648451,0.00976553242826214,0.0103960005558403,0.0108610902986951,0.0112215349864104,0.0119229181458807,0.013259743879462,0.014385938286595,0.0139274654035994,0.012995666784471,0.0123003581418685,0.0114410842096803,0.0104688842453378,0.0100549139083227,0.00940917152559261,0.00805867710639958,0.0074274877540453,0.00699670121178917,0.006599791987525,0.00559592587855372,0.00436924146066695,0.00343621326059301,0.00275491234437263,0.00198780613000014,0.00154497053296524,0.000992078487352756,0.00080902186171267,0.00110478987638972,0.000631783057103137,0.000649790280034647,0.000766509716580193,0.000954099843261649,-0.00046970562515652,-0.00228868633688309,-0.00779974749814898,-0.0159447807335859,-0.0245037920197271,-0.0255559030567644,-0.0202619129841212,-0.0144354873704349,-0.00842379139628621,-0.0037676505388464,-0.000965848600541761,0.000772099861334994,0.00186599563648354,0.00223525228739917,0.00260899885657229,0.00308930551485449,0.00293331619211906,0.00224705879831619,0.00336238708503305,0.00403816706276566,0.00423031189846422,0.00448559218096251,0.00462460993829145,0.00379102196507994,0.00307660603657134,0.00286512408441846,0.00255659771634762,0.00220418001260625,0.00233436910853287,0.00223086331025114,0.00169891966717221,0.00210644966036513,0.00198204894781594,0.00206809840473125,0.0018983695629152,0.00194602526631223,0.00191533015156896,0.00125293197935099,0.00131184055992149,0.000906207308114799,0.00153434258664412,0.00125262368189445,0.000884250270190811,0.000340979299698762,-0.000304855190017723,0.000575118637143134,0.00221255631586533,0.00212254607869688,0.00260295270991698,0.00212141911356434,0.000868799549535458,0.00123277364021883,-0.000566578027286397,-0.00186849705572458,-0.00260833734773458,-0.00341285717185981,-0.0052537218843152,-0.00677395824405163,-0.00711396381132155,-0.0068769677002313,-0.00658945054546542,-0.00644068874860104,-0.00874707558604508,-0.00758160429902936,-0.00614660752844847,-0.00531322308269882,-0.00521033362158837,-0.00600566482952584,-0.00712631332524145,-0.00502916682627765,-0.00227997404025844,-0.001914229595024,-0.003355358644948,-0.00307660861885054,-0.00272837400861547,-0.00196207548684344,-0.000906219765871543,-0.000727666990040599,-0.000705658778768588,-0.000292725047670291,-0.000443489567665555,-0.000449578862495836,0.000173601494905382,0.000353780174788263,0.000784238556928254,0.000774743071946719,0.000151556243311889,0.0013049335157356,0.00160690935191038,0.0020891974022318,0.000684981030743948,0.00236061526129396,0.00201700019300299,0.000920074703927499,0.00231854129497964,0.00230616020264624,0.00235338687431845,0.00137482846319116,0.000459682670752653,-0.000165433661440211,0.00091838212016534,0.00225419421696634,0.00148632436279127,0.000165077754620833
2,2.17001606826021,0.00668016228561605,0.0062593648227058,0.00591520091264808,0.00556938371616288,0.00507639377512825,0.00457989608324782,0.00409532048572678,0.00357484355882456,0.00293605820041996,0.00221681207919994,0.00154972380673941,0.000718532889965888,-0.00023079456233175,-0.00114147522186254,-0.00220852614523371,-0.00332069055395421,-0.00442392538817181,-0.00571571851106818,-0.00697860422849108,-0.00823619442578392,-0.00920664425482521,-0.0100731981326669,-0.0110200088587625,-0.0121631023987838,-0.0130526923308806,-0.0134891179120228,-0.0142261413052152,-0.0147803764251589,-0.0147514736071156,-0.0143475269172454,-0.0139234138136479,-0.0137150030918717,-0.0135560568033799,-0.0131403462532032,-0.0126215146878923,-0.0116634145573575,-0.010850902970676,-0.0102240153781028,-0.00968768041815726,-0.00903029582377794,-0.00831818283117232,-0.00774129994480262,-0.00674793264690983,-0.00601727073081716,-0.00515240132640855,-0.00405846717180509,-0.0038905798782012,-0.0040105220176613,-0.00429962826360964,-0.00348817235942224,-0.00239158286266003,-0.00150494279287432,-0.00137955195999899,-0.000819217702930655,-6.45206652522417e-05,0.00089484733182452,0.00179091189422013,0.00225439485728402,0.00234131588353503,0.00254003912292872,0.00326509866717239,0.0040962511207953,0.00527572311374775,0.00660829022866871,0.00780678798683768,0.00873936721202579,0.00956845502175366,0.0100544265367678,0.0104847699118088,0.0108822483838994,0.0111132242043991,0.0112806276891053,0.0112349280304117,0.0111784638185102,0.0110188284194126,0.0108659619436829,0.0107420886877179,0.0103807836710221,0.0100827426727694,0.00987950606199916,0.00968313599932734,0.00963701936094515,0.00951205686981384,0.00931065546299041,0.00918328968961743,0.00894374826453978,0.00860217713571818,0.00824240851615849,0.00787586845288794,0.00756504630343502,0.00724456737406191,0.00692832405105564,0.00672329874132603,0.00647192482208034,0.00618985893014125,0.0059190677423544,0.00563928638850828,0.00534187117440488,0.00499345372828742,0.00467737866551392,0.00438645659883986,0.0041231893383926,0.0037954944322331,0.0035539572724434,0.00337097277172927,0.00315843655907313,0.00280435836843989,0.00267678739314028,0.00249408434230399,0.00231711191564965,0.00209537505222223,0.00191472741014361,0.00181519931779517,0.00177531523366014,0.00166312410629527,0.00141810891634899,0.00119586022044495,0.000892388138581638,0.000644865392706191,0.000366923542658267,0.000116521914792348,-0.000168549651294183,-0.000401015512502113,-0.000630787346350715,-0.000857666758382341,-0.00122690012123377,-0.00148706428588086,-0.00176936691415513,-0.00200969837433212,-0.00216944007363725,-0.0023082968946027,-0.00263439458739519,-0.00271414769525455,-0.00247234691529584,-0.00219459264678481,-0.00175616094682083,-0.00140519628899255,-0.00119816181444631,-0.00107802949229478,-0.00107438009229882,-0.000706504314313837,-0.000313540674508847,4.73669050983243e-05,0.000488296544455276,0.000951346704576267,0.00143584912360444,0.00188811634134556,0.002581302236752,0.002961819314338,0.00308487736800194,0.00343312696412088,0.00377438683929335,0.00391035180446843,0.00414334286828058,0.00433933835073692,0.00460220358563039,0.00501874850734152,0.00533200454823111,0.00551163458157636,0.00560571668155954,0.00611528304523309,0.00676977668007996,0.00727934332328369,0.00770467923854408,0.0082511474587254,0.00904001823483058,0.0093302401842651,0.00948373617270555,0.00954380168747876,0.00922903244463018,0.00887931143959744,0.00832220933958747,0.0079531613810876,0.00755404773334462,0.00719950535726458,0.00692096452002132,0.00684623534396956,0.00704845182107043,0.0074385357299293,0.00747630299670956,0.00738548504355829,0.00711883917684604,0.00677859019511589,0.00619823410299171,0.00542946774161164,0.00456994262298243,0.00326015132149691,0.00145890178356415,-0.00048195799580746,-0.00265934455020434,-0.00534866931814541,-0.00790587867432422,-0.0105100768938031,-0.0134347128463275,-0.0163063970911763,-0.0186568175368266,-0.0211194471407107,-0.0228923784285857,-0.0252933182170875,-0.02669232105551,-0.0270754214863843,-0.0269046904262172,-0.0269159545745144,-0.0265724773797212,-0.0253782485260822,-0.0234325212276742,-0.0212966650559961,-0.0198006795879291,-0.0181299767208533,-0.0161119017269552,-0.0136953605042224,-0.0103374391532598,-0.00786746214287003,-0.0066140659984954,-0.00403306477487931,-0.00255839894496831,-0.00236303009810996,-0.00271016363038153,-0.00224520965511311,0.00135139909678362,0.00573855080831513,0.00620119244582767,0.00751417367583676,0.00858533219339063,0.00898619469104552,0.00863243114791844,0.00953959004795026,0.0109692198834446,0.0108918348066831,0.0108508448665778,0.0111899042894554,0.012950848484444,0.0147290116138987,0.015228200315768,0.0142503404793845,0.0129248446479197,0.0121141272814536,0.0106801806724461,0.0104602136884356,0.00996706822505251,0.00823398451287866,0.00728735791352835,0.00680752354174378,0.00677206604224237,0.00599849137737242,0.00452415467183608,0.00379970168111906,0.00326212362644711,0.00202534002264857,0.00137599106843535,0.00105097606615621,0.00153436246954445,0.00173626103249137,0.00129928298381418,0.00119667343640487,0.00141344933940134,0.00147421750413331,-0.000512310125120148,-0.00304075666785392,-0.00983492383890519,-0.0179052303335932,-0.0261652478155449,-0.0268645654404393,-0.0211612915595733,-0.0145211868223701,-0.00893423062908715,-0.00295144486379379,-0.000564192514791932,0.00124045067413834,0.00303505583837685,0.00404655834950432,0.00368331873423175,0.00419043095916329,0.00363411800464783,0.00265774411702108,0.00379413334961347,0.00415045702901129,0.00464730873641759,0.00473040223822596,0.00517520149206818,0.00470208639387803,0.00427441139788739,0.00354224930706937,0.00302145496954062,0.00325986686916718,0.00390146641341439,0.00354696903799085,0.00334040962763533,0.00346697891984831,0.00319120571225738,0.00361197445630414,0.00216919102072222,0.00166936305051721,0.00217633145064917,0.00210618247097477,0.00277790478855984,0.00225681698994915,0.00268336178485355,0.0017877193423841,0.00134304846174957,0.00103141108492777,-0.000319038714223189,0.000671889103542322,0.00249395747732625,0.00189684213610072,0.00268070770017988,0.00158637998128434,0.00122859876675174,0.00232152194759081,0.000303175528305843,-0.000305167765890566,-0.00121494929231423,-0.00215567533458201,-0.00426914776588874,-0.00531394210148704,-0.00612585751138374,-0.00727609709616086,-0.00773189950229778,-0.00869971318078857,-0.00978205571911029,-0.00708227166196686,-0.00589248370818666,-0.00615191619717444,-0.00716303613385383,-0.0069688002030532,-0.00690464598316377,-0.00421598186121467,-0.00269951340942527,-0.00263061895688819,-0.00455957118441978,-0.00461539616861935,-0.00401998247551506,-0.00393068494877413,-0.00135963048125609,-0.00183612447647247,-0.00115816202142046,-0.00142886522186803,-0.00239570764664323,-0.00137905686855705,-0.00119954790455567,-0.000569317368563758,-5.22280241702878e-05,0.000409279248888759,-0.000194080156253902,0.000763216000705785,0.000442215376580581,0.00119904079494164,-0.000801874718570791,0.000353508553658052,0.000618813695829664,0.00125437827530055,0.00304910302532764,0.00230019419356899,0.00112652257633739,-0.000242911349585961,-0.000308099202987631,-0.000198009975574715,0.00013382650421718,0.000768004639236682,0.000509100828979018,-0.00281233735968534
3,2.05876001911425,0.0101920389328587,0.00980982775529686,0.00951238957008495,0.0091457049428672,0.00861539448400238,0.00807679728329751,0.00757410856738823,0.00701795027082634,0.0064093212356441,0.00568514078156414,0.0048649245437912,0.00401895994097588,0.00307909269193857,0.00215955658632425,0.00108006767208904,-2.47182643634551e-05,-0.00111032172626886,-0.00236686354759264,-0.00369303318097387,-0.00500645133223082,-0.00592146176328836,-0.00687868683453482,-0.0078965061366557,-0.00908820834402436,-0.00979835564725369,-0.0101828579690067,-0.0110483888681756,-0.0117598894444518,-0.0119276701769818,-0.0116789860214968,-0.011385680781546,-0.0112540343193154,-0.0111412421786818,-0.0107365902482706,-0.0103961356457683,-0.00964290807586997,-0.00909580538355187,-0.00876988124537843,-0.00836497517837561,-0.00792996999291345,-0.0074212795930269,-0.00704336229322312,-0.00607514607831722,-0.00553272603095675,-0.00484416032000577,-0.00381640387844072,-0.00341346567470162,-0.00329093633063516,-0.00357405423147701,-0.00323826708977395,-0.00281484143979213,-0.00222909322095633,-0.0022816073603708,-0.00189767367495781,-0.000954625653611017,0.000417092890720787,0.00154426795467403,0.0020545581661408,0.00209817870170234,0.00212797244122218,0.00276803351237705,0.0037118331652145,0.00498992249183668,0.00625192618118421,0.00734893762643771,0.00814298364846576,0.00892095709582584,0.00913912244176249,0.00946113118844123,0.00972034557785893,0.00983029347715649,0.00983915406305275,0.00964671200522313,0.0094637720872362,0.00935504921551889,0.00926442575817692,0.00906690440174501,0.00867861357066666,0.00836061766633723,0.0080855842099908,0.00780406249596195,0.00776840024097778,0.00765940183781436,0.00741790988097966,0.00723203376629099,0.00700959549925261,0.00667619246461777,0.00639495333810066,0.00613403029491601,0.00578427225371238,0.00546035742542773,0.00515805955077495,0.004975675400241,0.00474710894629687,0.00440419428502407,0.00407841907074168,0.00378557093200296,0.00356500331584112,0.00329539633127986,0.00290947102402078,0.00251610969442711,0.00230372035590918,0.00202089265549664,0.00185384674547357,0.00176325763430887,0.00158232142126741,0.00115190769676378,0.00111278323419226,0.00102333715267334,0.000827325992099413,0.000538067820051825,0.000347531294404871,0.000267307999797487,0.00029873317379241,0.000149748111381048,-0.000179977211199151,-0.000465922146824758,-0.000759843678119269,-0.000931715054418235,-0.00111383486667307,-0.0013294930488385,-0.00167416243550235,-0.0019086556787658,-0.00217257744393496,-0.00246153822733274,-0.00288479148953854,-0.0031813122094741,-0.00349382414276968,-0.00363994347265039,-0.00382385114009134,-0.00397959016309801,-0.0043688102454934,-0.00449492901707673,-0.00421867106714181,-0.00392301731452166,-0.00360139894490184,-0.00320604239868026,-0.00289022127939174,-0.00266790557090923,-0.00263716791624581,-0.00224908501092614,-0.0018027877359769,-0.00133549008738753,-0.000671919094117628,-4.69685504438891e-06,0.000602623940663713,0.00115219103379921,0.00184461530717945,0.00226825168176935,0.00237669170212376,0.00269486549068739,0.00305120512862429,0.00324288564819224,0.00351542238385767,0.00377642942732672,0.0040914726226485,0.0044193947182698,0.00473453973948615,0.00512912142528326,0.00564103554228809,0.00594841922771473,0.00653790647030815,0.00708714174946188,0.00736564571187684,0.00788386461073093,0.00880482771652974,0.0093154243038214,0.00948124201218359,0.00940750352500986,0.00917874447643746,0.00917578617724043,0.00892513505092538,0.0086102277060243,0.00821345376660763,0.00800406225879729,0.00788769272357264,0.00784113081693173,0.00791265379420489,0.00809293157659799,0.00803238114509695,0.00799910410397792,0.00778235572369202,0.00748090144651784,0.00689242033660258,0.00601186656054695,0.00507966321628221,0.00371034744176553,0.00186807532453103,-0.000172278732143856,-0.0024999803613484,-0.00521792774648767,-0.00781999138575634,-0.0103437960651305,-0.0129420501302167,-0.0154090499179018,-0.0174100709581589,-0.0196592879971594,-0.0210405906569452,-0.0232225962881185,-0.0245443865302687,-0.0245258672847751,-0.0243383326683733,-0.0242205797949276,-0.0237916052019183,-0.0227974198833015,-0.0213813241782022,-0.0189865027662353,-0.0178876105808777,-0.0166583005035189,-0.0152728061110771,-0.013078160545882,-0.00988061636572194,-0.00758677067064419,-0.00704099438497931,-0.00451597013163594,-0.00325543008813596,-0.00328198337380405,-0.00367264117546256,-0.00199965550059001,0.00186158797825464,0.00648265501678451,0.00653486917335109,0.00729904523371689,0.00833620325639632,0.00889870229562261,0.00838599300641418,0.00957094544691414,0.0116656965523976,0.0115736051516647,0.0116438278048315,0.0118105725636512,0.0130608690613209,0.0145716641254277,0.0151725401123901,0.0140266510560445,0.0127653640119813,0.0120912008073997,0.01017126946449,0.00979059365870678,0.00890370385125347,0.00662627638707058,0.0055272057813941,0.00517818416599653,0.00518428617662978,0.00457413762555485,0.00253064780220764,0.00166521003563916,0.00111486256130518,-0.000408683794867628,-0.00126581227377239,-0.00150153110887526,-0.000944632662319469,-0.00114507657564551,-0.00170892924244222,-0.00155092007564552,-0.00112293431194326,-0.00065483173353561,-0.00147119838540904,-0.00225622357712411,-0.00701869639720265,-0.0124138738639087,-0.0198716763804255,-0.0216078708193517,-0.0167774607916792,-0.0123805844116149,-0.00908530218893126,-0.00454698428448441,-0.0028313806810726,-0.00164352794064694,0.000457027291944027,0.00201215874067221,0.00156841857461134,0.00230745677260805,0.00193812578144203,0.00127060091537403,0.00255389540738005,0.00245150313998003,0.00201023309535315,0.00200566535835368,0.00268536939628238,0.00234879796254737,0.00247329646282187,0.00184983704932162,0.00139177225953664,0.00201669606750291,0.00307680278673734,0.00276176610497992,0.0027905722529092,0.0030887569424775,0.00312585735596451,0.0037877599993158,0.00268785818537549,0.00260378750428162,0.00270118721866809,0.00220260485250033,0.00329171336445563,0.00280728013587757,0.00297102003308257,0.00215649866940983,0.00189781419879584,0.00186166958788792,0.000507354577479683,0.00146355504935852,0.00341561752222025,0.00263694341056705,0.00378661107306771,0.0024512493405545,0.00227585206440605,0.00340464460990307,0.00140830964321112,0.0015031507994486,0.000613090975024204,0.000250895110672103,-0.000391133173136784,-0.000773227404928067,-0.00182681964002176,-0.00365824203978206,-0.00428183079202538,-0.00591418213990524,-0.00771633905400032,-0.00465730622056715,-0.00298603124815568,-0.00346696423361523,-0.00411599002662623,-0.00385728794993006,-0.00565966834472957,-0.00239344411519606,-0.000334691026423116,0.00032560936869382,-0.00193998585195085,-0.00249283249278121,-0.00162442670007039,-0.00240759710992891,-0.00109066435897651,-0.00208722335911141,-0.000612199735587162,-0.00109134149716454,-0.00182926250064889,-0.000772064596400879,-0.0019863363430906,-0.00129661425388778,-0.000435584028398301,-1.7325201001504e-06,-0.000354061898501658,0.00018432731100494,-0.000887424802424617,0.000622694320564198,-0.00157288408943279,-0.000873932063382086,0.000193136413926739,0.000527892703955977,0.00156728518066164,0.000736294068016471,-0.000244871561364816,-0.00147497967487287,-0.000800194630054363,-0.00166549984290948,-0.00268427694589108,-0.00264248609960057,-0.00295181599457664,-0.00610186048525037
