"","Vcmax_Spec_Tleaf.11.comps"
"(Intercept)",24.2346380935559
"Wave_500",-0.757214222075633
"Wave_501",-0.702691331788929
"Wave_502",-0.648724021545592
"Wave_503",-0.605816455142604
"Wave_504",-0.551852390464867
"Wave_505",-0.511389992900681
"Wave_506",-0.472579038344114
"Wave_507",-0.451897593631409
"Wave_508",-0.418811841348919
"Wave_509",-0.373660778074925
"Wave_510",-0.306255665905797
"Wave_511",-0.241075021658228
"Wave_512",-0.187885577309451
"Wave_513",-0.151811643833213
"Wave_514",-0.106756844672102
"Wave_515",-0.0516495661501256
"Wave_516",0.0120781537588113
"Wave_517",0.0768629228096393
"Wave_518",0.143243268290603
"Wave_519",0.189429304508242
"Wave_520",0.213505173550347
"Wave_521",0.221542488232022
"Wave_522",0.212943057900942
"Wave_523",0.20349833199932
"Wave_524",0.217624962003477
"Wave_525",0.213145917309327
"Wave_526",0.213873706365193
"Wave_527",0.234025188992363
"Wave_528",0.203206955011825
"Wave_529",0.189796141971762
"Wave_530",0.187326320334984
"Wave_531",0.170418938347852
"Wave_532",0.160387220413809
"Wave_533",0.142234306054767
"Wave_534",0.100005752925669
"Wave_535",0.0763083294724009
"Wave_536",0.073048641874136
"Wave_537",0.0809012825493022
"Wave_538",0.0917643074395296
"Wave_539",0.0905544824139819
"Wave_540",0.0877824866710868
"Wave_541",0.0884499719018667
"Wave_542",0.0871191972676306
"Wave_543",0.0941308176094497
"Wave_544",0.101327364176801
"Wave_545",0.0972044004065627
"Wave_546",0.0813372821624888
"Wave_547",0.0602200089677511
"Wave_548",0.0351674795954203
"Wave_549",0.0223648838040801
"Wave_550",0.0362425247929716
"Wave_551",0.0668527006616436
"Wave_552",0.0972473706290704
"Wave_553",0.11626150035189
"Wave_554",0.12173272547121
"Wave_555",0.115260648222754
"Wave_556",0.132471636546893
"Wave_557",0.114410258260073
"Wave_558",0.078199764917549
"Wave_559",0.0597169143041948
"Wave_560",0.0365294890685745
"Wave_561",0.0139722297218016
"Wave_562",-0.000112507957875957
"Wave_563",-0.0061001149519408
"Wave_564",-0.0347884228046463
"Wave_565",-0.0640438119277224
"Wave_566",-0.0813188098224281
"Wave_567",-0.0858940093605479
"Wave_568",-0.086355338464323
"Wave_569",-0.0875233448603691
"Wave_570",-0.122569956846669
"Wave_571",-0.139140310739804
"Wave_572",-0.15245774953887
"Wave_573",-0.160934142599935
"Wave_574",-0.154499159861707
"Wave_575",-0.156460275096596
"Wave_576",-0.165994117133924
"Wave_577",-0.191738727379303
"Wave_578",-0.204248866375429
"Wave_579",-0.207346599760223
"Wave_580",-0.205507503247943
"Wave_581",-0.190748349530034
"Wave_582",-0.190304489533474
"Wave_583",-0.194520138525194
"Wave_584",-0.197497524391619
"Wave_585",-0.190597132601776
"Wave_586",-0.190498066273297
"Wave_587",-0.192317158044207
"Wave_588",-0.171863066607088
"Wave_589",-0.168538632120803
