"","Jmax_Spec_Tleaf.5.comps"
"(Intercept)",125.394895186929
"Wave_500",-0.00743563840410881
"Wave_501",-0.00660691918206322
"Wave_502",-0.00588577511288173
"Wave_503",-0.00496156664407057
"Wave_504",-0.00404056446169267
"Wave_505",-0.00310821596641943
"Wave_506",-0.00218613866118196
"Wave_507",-0.00108772662618785
"Wave_508",-0.00033410435443371
"Wave_509",0.000449832670841955
"Wave_510",0.00163139380512995
"Wave_511",0.0024456648112955
"Wave_512",0.00313611851465351
"Wave_513",0.00380309385431724
"Wave_514",0.00421740096151888
"Wave_515",0.0043835347043323
"Wave_516",0.00451605129208635
"Wave_517",0.00453253549477031
"Wave_518",0.00441636852111394
"Wave_519",0.00416352999847236
"Wave_520",0.00344914357831035
"Wave_521",0.00267898935327546
"Wave_522",0.00164002477999352
"Wave_523",0.000486154706511335
"Wave_524",-0.00112402202647897
"Wave_525",-0.00351144553074609
"Wave_526",-0.00591344683245117
"Wave_527",-0.00881011352894534
"Wave_528",-0.0117841182080333
"Wave_529",-0.0140778876599981
"Wave_530",-0.0164959207352145
"Wave_531",-0.0193162898553505
"Wave_532",-0.0228583389339973
"Wave_533",-0.0268869269988074
"Wave_534",-0.0298126573937373
"Wave_535",-0.0330716691081154
"Wave_536",-0.0363164104783975
"Wave_537",-0.039167234822396
"Wave_538",-0.0430299757465947
"Wave_539",-0.0466340553257115
"Wave_540",-0.049664318083073
"Wave_541",-0.0524187621277816
"Wave_542",-0.055244314260943
"Wave_543",-0.0574095019264722
"Wave_544",-0.0599994161408775
"Wave_545",-0.062661451698863
"Wave_546",-0.0651283547106085
"Wave_547",-0.0687250785513477
"Wave_548",-0.0731465680726658
"Wave_549",-0.0763770390910496
"Wave_550",-0.0772651560493883
"Wave_551",-0.0772109784663493
"Wave_552",-0.076865966359261
"Wave_553",-0.0801142676117373
"Wave_554",-0.0834821972746528
"Wave_555",-0.0857209123052744
"Wave_556",-0.0855211771976048
"Wave_557",-0.0862705436859356
"Wave_558",-0.0865066685497157
"Wave_559",-0.0858109502318801
"Wave_560",-0.085523220337737
"Wave_561",-0.0838858900516068
"Wave_562",-0.0820887040836074
"Wave_563",-0.0815390432317357
"Wave_564",-0.0811199319965183
"Wave_565",-0.0802702832751872
"Wave_566",-0.0790820833226473
"Wave_567",-0.0769939568120642
"Wave_568",-0.0753503998505323
"Wave_569",-0.0734847131551527
"Wave_570",-0.0709647310516182
"Wave_571",-0.0679586733499231
"Wave_572",-0.0649741793978657
"Wave_573",-0.0620881163505337
"Wave_574",-0.0596440919650091
"Wave_575",-0.0571928175103797
"Wave_576",-0.054515408020544
"Wave_577",-0.0522074474900484
"Wave_578",-0.0500392938886692
"Wave_579",-0.047457248496202
"Wave_580",-0.0452818270014805
"Wave_581",-0.0436958333092285
"Wave_582",-0.0420650020816768
