"","Vcmax_Spec_Tleaf.12.comps"
"(Intercept)",20.9045204469474
"Wave_480",-0.527848982714898
"Wave_481",-0.528275668518045
"Wave_482",-0.51953440254609
"Wave_483",-0.514582162969607
"Wave_484",-0.515067351250513
"Wave_485",-0.518233566265381
"Wave_486",-0.526721734858044
"Wave_487",-0.474101391231629
"Wave_488",-0.469124294142051
"Wave_489",-0.502283942626604
"Wave_490",-0.487678441653656
"Wave_491",-0.490977105173462
"Wave_492",-0.486331520783684
"Wave_493",-0.439966586333772
"Wave_494",-0.407767228099183
"Wave_495",-0.391436465159029
"Wave_496",-0.373137529136886
"Wave_497",-0.36984851187256
"Wave_498",-0.368777836865986
"Wave_499",-0.366540975392
"Wave_500",-0.347042221404105
"Wave_501",-0.300375449745316
"Wave_502",-0.259316150272523
"Wave_503",-0.248253478560216
"Wave_504",-0.206682544465106
"Wave_505",-0.173930081779775
"Wave_506",-0.144081890883897
"Wave_507",-0.152440052428029
"Wave_508",-0.137661407446588
"Wave_509",-0.1082738202208
"Wave_510",-0.07563253998359
"Wave_511",-0.0467911716765793
"Wave_512",-0.0190890583795469
"Wave_513",0.00871920835142417
"Wave_514",0.0285031674957394
"Wave_515",0.0623763216303818
"Wave_516",0.108776597824603
"Wave_517",0.154821220199426
"Wave_518",0.200206732965708
"Wave_519",0.221850457948695
"Wave_520",0.219108736266702
"Wave_521",0.210716497173093
"Wave_522",0.18961003933939
"Wave_523",0.1727586751001
"Wave_524",0.185077744954632
"Wave_525",0.171210380452573
"Wave_526",0.166795168022701
"Wave_527",0.187570000050921
"Wave_528",0.139695878552175
"Wave_529",0.121020665068153
"Wave_530",0.122908318141279
"Wave_531",0.104894024096941
"Wave_532",0.0915880186463131
"Wave_533",0.0702521661511585
"Wave_534",0.0291463784992478
"Wave_535",-0.000336971182936921
"Wave_536",-0.0018364437334876
"Wave_537",0.0137410328310499
"Wave_538",0.0289884374753405
"Wave_539",0.0387087029276648
"Wave_540",0.0428114507278685
"Wave_541",0.0397920990811126
"Wave_542",0.046175388636599
"Wave_543",0.0585814829803077
"Wave_544",0.0704038266346105
"Wave_545",0.0716247991630656
"Wave_546",0.0719417587703101
"Wave_547",0.0734652372535121
"Wave_548",0.0764034050368622
"Wave_549",0.0613545289273128
"Wave_550",0.0660914881355267
"Wave_551",0.0846267606755867
"Wave_552",0.102823262943752
"Wave_553",0.112307967381033
"Wave_554",0.108257195504652
"Wave_555",0.0938038820456061
"Wave_556",0.111049095340416
"Wave_557",0.0867459801706784
"Wave_558",0.0444841223846832
"Wave_559",0.0301637650261014
"Wave_560",0.00918847671023538
"Wave_561",-0.0058429859026063
"Wave_562",-0.00712693830334832
"Wave_563",-0.0134402258707044
"Wave_564",-0.0294133846219342
"Wave_565",-0.043355147827386
"Wave_566",-0.0482904033533127
"Wave_567",-0.0465702323287829
"Wave_568",-0.0407339813528444
"Wave_569",-0.0359439536927344
"Wave_570",-0.0604787964168657
"Wave_571",-0.0651543284016507
"Wave_572",-0.074130311080835
"Wave_573",-0.0887111271014906
"Wave_574",-0.0778913391856199
"Wave_575",-0.0814436370079786
"Wave_576",-0.0977525154872422
"Wave_577",-0.131267740023467
"Wave_578",-0.144206621639468
"Wave_579",-0.144249081885293
"Wave_580",-0.138610608210407
"Wave_581",-0.125285575563364
"Wave_582",-0.128523740343211
"Wave_583",-0.138856180702137
"Wave_584",-0.151976316334265
"Wave_585",-0.15258169328137
"Wave_586",-0.154014475114826
"Wave_587",-0.154571764626549
"Wave_588",-0.14054030779645
"Wave_589",-0.135404025624934
"Wave_590",-0.130512995601341
"Wave_591",-0.12348519847797
"Wave_592",-0.139096686911383
"Wave_593",-0.140111604418313
"Wave_594",-0.132432801561536
"Wave_595",-0.119824133358556
"Wave_596",-0.108102196650733
"Wave_597",-0.10112629326415
"Wave_598",-0.104103669825106
"Wave_599",-0.125058020825459
"Wave_600",-0.136998059283019
"Wave_601",-0.147490959215472
"Wave_602",-0.157329773161713
"Wave_603",-0.16698721974338
"Wave_604",-0.170881001796956
"Wave_605",-0.174100328376411
"Wave_606",-0.1805629549788
"Wave_607",-0.207904667441715
"Wave_608",-0.242545173557539
"Wave_609",-0.279899318474545
"Wave_610",-0.305246640076938
"Wave_611",-0.305020797317628
"Wave_612",-0.304594755036147
"Wave_613",-0.310971006258757
"Wave_614",-0.317179452029136
"Wave_615",-0.324727167170382
"Wave_616",-0.333415516868833
"Wave_617",-0.340194052500117
"Wave_618",-0.345330343708672
"Wave_619",-0.339777192153378
"Wave_620",-0.33225117814059
"Wave_621",-0.339957714785327
"Wave_622",-0.344722497387203
"Wave_623",-0.34150440143256
"Wave_624",-0.330102331993568
"Wave_625",-0.326248374478433
"Wave_626",-0.318086775667618
"Wave_627",-0.307857681209676
"Wave_628",-0.298755622471522
"Wave_629",-0.290061441483306
"Wave_630",-0.286170612582828
"Wave_631",-0.286191998604278
"Wave_632",-0.289386645044974
"Wave_633",-0.261316130836588
"Wave_634",-0.242083149501709
"Wave_635",-0.227939338722913
"Wave_636",-0.205669067256153
"Wave_637",-0.170084134855934
"Wave_638",-0.131093353368148
"Wave_639",-0.0911462769904754
"Wave_640",-0.0643946869723535
"Wave_641",-0.0374283681694269
"Wave_642",-0.00715010592452289
"Wave_643",0.0288790977487766
"Wave_644",0.0675482254654517
"Wave_645",0.0897225774171005
"Wave_646",0.101228007642132
"Wave_647",0.103987135869087
"Wave_648",0.119019401606841
"Wave_649",0.124266410592893
"Wave_650",0.12088679389535
"Wave_651",0.111894288872535
"Wave_652",0.090560659526721
"Wave_653",0.0690267708274667
"Wave_654",0.0508936979207915
"Wave_655",0.0364202697890512
"Wave_656",0.0118982248505573
"Wave_657",-0.0186984047710524
"Wave_658",-0.0526552551904306
"Wave_659",-0.0740566491355627
"Wave_660",-0.0786887288345288
"Wave_661",-0.0784680667936324
"Wave_662",-0.0757219387755937
"Wave_663",-0.0810425765766815
"Wave_664",-0.0737560610585073
"Wave_665",-0.0612529267627859
"Wave_666",-0.0491872129673162
"Wave_667",-0.0306808902078588
"Wave_668",-0.0120270148474965
"Wave_669",0.0137108903607378
"Wave_670",0.05637823581886
"Wave_671",0.0834786430209049
"Wave_672",0.132715647329477
"Wave_673",0.181994536131246
"Wave_674",0.204165389139077
"Wave_675",0.247556543101175
"Wave_676",0.293326813900705
"Wave_677",0.33925672854992
"Wave_678",0.395146413804702
"Wave_679",0.462662154899197
"Wave_680",0.520839246711667
"Wave_681",0.565700104456443
"Wave_682",0.607435052002576
"Wave_683",0.64092216460087
"Wave_684",0.684762437242606
"Wave_685",0.739329691160758
"Wave_686",0.773220959255716
"Wave_687",0.816105312249853
"Wave_688",0.84354530698627
"Wave_689",0.852602047437251
"Wave_690",0.866891773544676
"Wave_691",0.895879903862553
"Wave_692",0.910788216356761
"Wave_693",0.884376670107563
"Wave_694",0.930309845884973
"Wave_695",0.897944989350239
"Wave_696",0.838701751839659
"Wave_697",0.810821005662729
"Wave_698",0.838391662392856
"Wave_699",0.765661955072417
"Wave_700",0.717664756931258
"Wave_701",0.767724110170528
"Wave_702",0.648013702836561
"Wave_703",0.568716940127727
"Wave_704",0.537224670980492
"Wave_705",0.547349855432489
"Wave_706",0.375092612544264
"Wave_707",0.2730093883622
"Wave_708",0.250320048456107
"Wave_709",0.285902285143524
"Wave_710",0.106449268963924
"Wave_711",0.0207507749316822
"Wave_712",0.0103078571197266
"Wave_713",0.0417978065165111
"Wave_714",-0.172830420180564
"Wave_715",-0.260536358684117
"Wave_716",-0.260331924146168
"Wave_717",-0.196888918807454
"Wave_718",-0.196321736975068
"Wave_719",-0.317995750880285
"Wave_720",-0.413888751877972
"Wave_721",-0.417946028908608
"Wave_722",-0.360409777831419
"Wave_723",-0.420438891374016
"Wave_724",-0.454286833233583
"Wave_725",-0.417084402425298
"Wave_726",-0.450066679427103
"Wave_727",-0.366691588365669
"Wave_728",-0.342540839925564
"Wave_729",-0.407617936028263
"Wave_730",-0.372345368585856
"Wave_731",-0.310526145561502
"Wave_732",-0.252972356873779
"Wave_733",-0.208917580533214
"Wave_734",-0.158887581199268
"Wave_735",-0.183484948323203
