"","CN_ratio.16.comps"
"Wave_1137",-0.0326872512252009
"Wave_1138",-0.0327268232127436
"Wave_1139",-0.0326958621681622
"Wave_1140",-0.0293315458751057
"Wave_1141",-0.0225275006636712
"Wave_1142",-0.0150044108130708
"Wave_1143",-0.00584282375967398
"Wave_1144",-0.00486130892857289
"Wave_1145",-0.00512844596154163
"Wave_1146",-0.00604379073388636
"Wave_1147",-0.00518179396775314
"Wave_1148",-0.00490641658514598
"Wave_1149",-0.003137654615026
"Wave_1150",-0.00226112331759265
"Wave_1151",0.00206722355093965
"Wave_1152",0.0099779995014974
"Wave_1153",0.019256941086788
"Wave_1154",0.0281003621314934
"Wave_1155",0.036514968745764
"Wave_1156",0.0325006384603031
"Wave_1157",0.0262857979750981
"Wave_1158",0.020277901658683
"Wave_1159",0.0176602746215989
"Wave_1160",0.0183734157859012
"Wave_1161",0.0192907365678694
"Wave_1162",0.0207027360003217
"Wave_1163",0.0211293744727525
"Wave_1164",0.0211934701770276
"Wave_1165",0.0214076666302777
"Wave_1166",0.0237610419396456
"Wave_1167",0.0291136761393041
"Wave_1168",0.034531114633793
"Wave_1169",0.0401537548282089
"Wave_1170",0.0449231998318557
"Wave_1171",0.0496724431684483
"Wave_1172",0.05501988451542
"Wave_1173",0.0599432012143273
"Wave_1174",0.0619041541109328
"Wave_1175",0.061439559071325
"Wave_1176",0.0614528201129135
"Wave_1177",0.061021798722073
"Wave_1178",0.0614610730681929
"Wave_1179",0.0634709259757448
"Wave_1180",0.0650712317916748
"Wave_1181",0.0663511486439488
"Wave_1182",0.0684062854258116
"Wave_1183",0.0700179860354848
"Wave_1184",0.0710871809891165
"Wave_1185",0.0730206010915882
"Wave_1186",0.0718616230198188
"Wave_1187",0.069955034355931
"Wave_1188",0.0676220321916233
"Wave_1189",0.0665364825290566
"Wave_1190",0.0716651235462766
"Wave_1191",0.0776814606376971
"Wave_1192",0.0857489703295265
"Wave_1193",0.0905508092024561
"Wave_1194",0.0834467255363796
"Wave_1195",0.0753823650313335
"Wave_1196",0.0650222541036892
"Wave_1197",0.0562084242464409
"Wave_1198",0.0509534051343142
"Wave_1199",0.0462763972023123
"Wave_1200",0.0415726395745879
"Wave_1201",0.0417661536924192
"Wave_1202",0.0424843558371261
"Wave_1203",0.043296082772708
"Wave_1204",0.042936532785596
"Wave_1205",0.0377890589152829
"Wave_1206",0.0316335126913968
"Wave_1207",0.0253966411231075
"Wave_1208",0.0233196666822257
"Wave_1209",0.0210197759691243
"Wave_1210",0.0183768298130749
"Wave_1211",0.0156353669860627
"Wave_1212",0.0117308657512667
"Wave_1213",0.00791421844456877
"Wave_1214",0.00353782087065042
"Wave_1215",-0.00055348500000677
"Wave_1216",0.000285382680421564
"Wave_1217",0.00141755214884532
"Wave_1218",0.00229679221843937
"Wave_1219",0.00565000818982767
"Wave_1220",0.00639840152190779
"Wave_1221",0.00525732172079463
"Wave_1222",0.00418235903434708
"Wave_1223",0.00113096326044423
"Wave_1224",-4.80614989306939e-05
"Wave_1225",-0.00073262920182381
"Wave_1226",-0.00154766298560773
"Wave_1227",-0.00139802420953027
"Wave_1228",-0.000520932370845443
"Wave_1229",0.000832720930560658
"Wave_1230",0.00203846560241041
"Wave_1231",0.0025970274544292
"Wave_1232",0.00388781422900665
"Wave_1233",0.00469080073457507
"Wave_1234",0.00551358580056295
"Wave_1235",0.0108563198713623
"Wave_1236",0.0169087927475359
"Wave_1237",0.0227256131911442
"Wave_1238",0.0279664966519176
"Wave_1239",0.0290993499432753
"Wave_1240",0.0292067514489301
"Wave_1241",0.0291912675800924
"Wave_1242",0.0266995288887775
"Wave_1243",0.0240496760987259
"Wave_1244",0.0213805623046427
"Wave_1245",0.018795412089276
"Wave_1246",0.0225257191804633
"Wave_1247",0.0271191834971839
"Wave_1248",0.0319656863270024
"Wave_1249",0.035752187333633
"Wave_1250",0.0375166211564514
"Wave_1251",0.0398265754071026
"Wave_1252",0.0417141185577804
"Wave_1253",0.0430529571002437
"Wave_1254",0.0435102146092556
"Wave_1255",0.0444429897073089
"Wave_1256",0.0448244283974454
"Wave_1257",0.0458231354865728
"Wave_1258",0.0477741896722236
"Wave_1259",0.0501270132029939
"Wave_1260",0.0522210760316208
"Wave_1261",0.0537700965858002
"Wave_1262",0.0543846050737452
"Wave_1263",0.0550171199618918
"Wave_1264",0.0530890912873738
"Wave_1265",0.0531941198532814
"Wave_1266",0.0535775327679568
"Wave_1267",0.0538766916886637
"Wave_1268",0.0548597795537657
"Wave_1269",0.0556091705737944
"Wave_1270",0.0553567454563421
"Wave_1271",0.0553971051333851
"Wave_1272",0.0552161303545508
"Wave_1273",0.0564817776457121
"Wave_1274",0.0577968404615188
"Wave_1275",0.0566343894816516
"Wave_1276",0.0575567691712924
"Wave_1277",0.0577736070105826
"Wave_1278",0.0577976053233251
"Wave_1279",0.0592928349977918
"Wave_1280",0.0667813663199869
"Wave_1281",0.0748803756941834
"Wave_1282",0.0833412125963255
"Wave_1283",0.0879130362339268
"Wave_1284",0.0826263170314693
"Wave_1285",0.0766517547024569
"Wave_1286",0.0701624100436534
"Wave_1287",0.0698160088004911
"Wave_1288",0.0761598605420202
"Wave_1289",0.0825450059846119
"Wave_1290",0.0894807970475475
"Wave_1291",0.0823975602694404
"Wave_1292",0.0736875333299831
"Wave_1293",0.0646052478088794
"Wave_1294",0.0536781821119537
"Wave_1295",0.0551291786196851
"Wave_1296",0.058725123835658
"Wave_1297",0.0624419220441965
"Wave_1298",0.0649471115714114
"Wave_1299",0.0649532417022131
"Wave_1300",0.0646422982332866
"Wave_1301",0.0636409669442961
"Wave_1302",0.0649128609402806
"Wave_1303",0.0706737956083125
"Wave_1304",0.0764857571066061
"Wave_1305",0.0818213400068158
"Wave_1306",0.0842880782927815
"Wave_1307",0.0849747839053963
"Wave_1308",0.0859826648457143
"Wave_1309",0.0828232856123652
"Wave_1310",0.0864025466400885
"Wave_1311",0.0913399679298726
"Wave_1312",0.0964154798327274
"Wave_1313",0.101268981542186
"Wave_1314",0.10090341701811
"Wave_1315",0.0993292922052587
"Wave_1316",0.0975256704915035
"Wave_1317",0.0936269367455768
"Wave_1318",0.0926702970699243
"Wave_1319",0.0922560643973719
"Wave_1320",0.0897801283187813
"Wave_1321",0.0926984118944997
"Wave_1322",0.0966515518901518
"Wave_1323",0.101314809562571
"Wave_1324",0.100928655259867
"Wave_1325",0.0986312851094837
"Wave_1326",0.0962570657870797
"Wave_1327",0.0935588076012063
"Wave_1328",0.0935245931839284
"Wave_1329",0.0930936976194452
"Wave_1330",0.0932171141987521
"Wave_1331",0.0927369550952231
"Wave_1332",0.0924277491072943
"Wave_1333",0.0949285176290164
"Wave_1334",0.0968529367088915
"Wave_1335",0.0994970023825656
"Wave_1336",0.0954925422583762
