"","Jmax25_Rog.4.comps"
"Wave_640",0.0889131801788218
"Wave_641",0.0903385360935235
"Wave_642",0.0915602241068019
"Wave_643",0.0924509044944435
"Wave_644",0.0933351397243826
"Wave_645",0.0941567168943812
"Wave_646",0.0952674451827326
"Wave_647",0.0966568098266216
"Wave_648",0.0974488079025499
"Wave_649",0.0976997420550907
"Wave_650",0.0978529226033778
"Wave_651",0.0978020414796477
"Wave_652",0.0975664569097481
"Wave_653",0.0976722144005915
"Wave_654",0.0978905580939788
"Wave_655",0.0984451957007727
"Wave_656",0.0983913725189761
"Wave_657",0.0982802519452012
"Wave_658",0.0984255640761001
"Wave_659",0.098574660452294
"Wave_660",0.0985129425198313
"Wave_661",0.0985102126010768
"Wave_662",0.0984731948374793
"Wave_663",0.0980994846227997
"Wave_664",0.0975996509719119
"Wave_665",0.0970594703612702
"Wave_666",0.0968807226294267
"Wave_667",0.0962629381568835
"Wave_668",0.0957070291919132
"Wave_669",0.0952481335314007
"Wave_670",0.0950718512002714
"Wave_671",0.0950312766262416
"Wave_672",0.094791416117097
"Wave_673",0.0945204655602858
"Wave_674",0.0941353403080592
"Wave_675",0.0939414099834998
"Wave_676",0.0938661228266545
"Wave_677",0.0935382496451818
"Wave_678",0.0930775505315786
"Wave_679",0.0929058105710453
"Wave_680",0.0925195355146411
"Wave_681",0.092255748260493
"Wave_682",0.0924179088477593
"Wave_683",0.0921353742770377
"Wave_684",0.0914850489099023
"Wave_685",0.0903678903475486
"Wave_686",0.0891219159866936
"Wave_687",0.0870983980672009
"Wave_688",0.0845824099386699
"Wave_689",0.080966143441201
"Wave_690",0.0762459890508812
"Wave_691",0.0706619481184563
"Wave_692",0.0636092850710247
"Wave_693",0.0550818724337984
"Wave_694",0.0443546523424318
"Wave_695",0.0357514798049517
"Wave_696",0.0252768378405202
"Wave_697",0.012599382184687
"Wave_698",-0.00229870593485276
"Wave_699",-0.0164100681540417
"Wave_700",-0.0292170726551026
"Wave_701",-0.042516413151594
"Wave_702",-0.0553406562817669
"Wave_703",-0.0680095328497898
"Wave_704",-0.0815266041749697
"Wave_705",-0.0943554933457952
"Wave_706",-0.102801829644546
"Wave_707",-0.113970374143439
"Wave_708",-0.125883498045897
"Wave_709",-0.136831373707184
"Wave_710",-0.143934120720159
"Wave_711",-0.147737362423978
"Wave_712",-0.15420494336088
"Wave_713",-0.161391713022338
"Wave_714",-0.167321394022051
"Wave_715",-0.168354541374862
"Wave_716",-0.170803736088152
"Wave_717",-0.171187417836171
"Wave_718",-0.167881186760549
"Wave_719",-0.16724479169132
"Wave_720",-0.164276864509461
"Wave_721",-0.162296610452399
"Wave_722",-0.160814767114633
"Wave_723",-0.156734058207453
"Wave_724",-0.149016633531113
"Wave_725",-0.140346920054056
"Wave_726",-0.13378140037487
"Wave_727",-0.125209802603163
"Wave_728",-0.118402270935188
"Wave_729",-0.111719938777515
"Wave_730",-0.102899179063873
"Wave_731",-0.0952937531572233
"Wave_732",-0.0860980717967207
"Wave_733",-0.0791642764367932
"Wave_734",-0.0736322187689554
"Wave_735",-0.0680866416911717
"Wave_736",-0.0590011216287887
"Wave_737",-0.0545208447669515
"Wave_738",-0.0487442932614779
"Wave_739",-0.041937649426244
"Wave_740",-0.0352248761074759
"Wave_741",-0.032964854741627
"Wave_742",-0.0278421474912227
"Wave_743",-0.02311022548448
"Wave_744",-0.0192882386537956
"Wave_745",-0.0136401026176022
"Wave_746",-0.0107265307177114
"Wave_747",-0.00641323176442267
"Wave_748",-0.00459329804165336
"Wave_749",-0.000534418931054645
"Wave_750",0.00192458867058824
"Wave_751",0.00598119668832117
"Wave_752",0.00973972440795335
"Wave_753",0.0104982322438181
"Wave_754",0.0114946100810828
"Wave_755",0.0144031506711709
"Wave_756",0.0174681610319148
"Wave_757",0.0191973664024095
"Wave_758",0.0200662812314522
"Wave_759",0.0214510478286276
"Wave_760",0.0229189327165553
"Wave_761",0.0230175133615505
"Wave_762",0.0232417804636578
"Wave_763",0.0248642120956792
"Wave_764",0.0253384939251707
"Wave_765",0.025404140655967
"Wave_766",0.0258377475263278
"Wave_767",0.0270108148723268
"Wave_768",0.0275126830996413
"Wave_769",0.0278066281552357
"Wave_770",0.027371150252015
"Wave_771",0.0264271715011976
"Wave_772",0.0272281588586515
"Wave_773",0.02774085930109
"Wave_774",0.026594991865193
"Wave_775",0.0280160038518709
"Wave_776",0.0269178746553076
"Wave_777",0.027329285704862
"Wave_778",0.0282373005779962
"Wave_779",0.0284161311882863
"Wave_780",0.0275156756073431
"Wave_781",0.0279700895779065
"Wave_782",0.0273183163191474
"Wave_783",0.0268652307512602
"Wave_784",0.0272860738340528
"Wave_785",0.0288993920118019
"Wave_786",0.0293043681303239
"Wave_787",0.0290624128349821
"Wave_788",0.0280687650534694
"Wave_789",0.028680336234442
"Wave_790",0.0277212611906854
"Wave_791",0.0281187511735116
"Wave_792",0.0280149997237835
"Wave_793",0.0273456832270357
"Wave_794",0.0258824608895119
"Wave_795",0.0272402141692808
"Wave_796",0.0270474279898017
"Wave_797",0.0268485293916937
"Wave_798",0.0274864063140109
"Wave_799",0.0283916715102611
"Wave_800",0.028269696286556
"Wave_801",0.0288781486305004
"Wave_802",0.0286201067288927
"Wave_803",0.0270763633396969
"Wave_804",0.027893925336486
"Wave_805",0.0277221333964976
"Wave_806",0.0269311635178526
"Wave_807",0.0279098278565248
"Wave_808",0.028689687124054
"Wave_809",0.0276250062677774
"Wave_810",0.0270215670772948
"Wave_811",0.0279648133388132
"Wave_812",0.0281876310187244
"Wave_813",0.0292652920304641
"Wave_814",0.0293557280982973
"Wave_815",0.027176567801679
"Wave_816",0.0282338357499744
"Wave_817",0.0278921899715918
"Wave_818",0.0273402662645271
"Wave_819",0.0292919902041038
"Wave_820",0.0287929971500184
"Wave_821",0.0284240604488992
"Wave_822",0.0282414861700784
"Wave_823",0.0283701313783976
"Wave_824",0.0291026371430909
"Wave_825",0.0278830052129187
"Wave_826",0.0275928734382082
"Wave_827",0.0278874396256502
"Wave_828",0.0274913198125977
"Wave_829",0.0268570007837083
"Wave_830",0.0269583266898802
"Wave_831",0.026340757919851
"Wave_832",0.0252616895829149
"Wave_833",0.0263446648384137
"Wave_834",0.0260200871790013
"Wave_835",0.0257857996846189
"Wave_836",0.0250189404794953
"Wave_837",0.0253631309892688
"Wave_838",0.0262076668473229
"Wave_839",0.0250649111437724
"Wave_840",0.0241301092577899
"Wave_841",0.0234512268765716
"Wave_842",0.0247324414185109
"Wave_843",0.0255122862580306
"Wave_844",0.0249045611382406
"Wave_845",0.0246420734901228
"Wave_846",0.0238950979387521
"Wave_847",0.0242206955910625
"Wave_848",0.021992207645662
"Wave_849",0.0213265077329266
"Wave_850",0.0216779209358704
"Wave_851",0.0216827287733437
"Wave_852",0.0203462342625308
"Wave_853",0.0215621908585927
"Wave_854",0.0220814159907418
"Wave_855",0.0193476841194011
"Wave_856",0.0216240288349726
"Wave_857",0.0231230911565798
"Wave_858",0.0214514440445048
"Wave_859",0.0215413071335003
"Wave_860",0.0222063169639805
"Wave_861",0.0227935490229008
"Wave_862",0.0211911765949689
"Wave_863",0.0209120491841661
"Wave_864",0.019707321774387
"Wave_865",0.019700072109369
"Wave_866",0.0201787966395679
"Wave_867",0.0196972281716219
"Wave_868",0.0196852124734817
"Wave_869",0.0203855598870321
"Wave_870",0.0184120048279004
"Wave_871",0.01931752777345
"Wave_872",0.0198746424661589
"Wave_873",0.0179327687009334
"Wave_874",0.0182983102578958
"Wave_875",0.020111587900998
"Wave_876",0.0183281330512156
"Wave_877",0.0168138209306862
"Wave_878",0.0171077077510245
"Wave_879",0.0184386445820336
"Wave_880",0.018156677877238
"Wave_881",0.0187088187739703
"Wave_882",0.0169669905799155
"Wave_883",0.0155994100277215
"Wave_884",0.0156074391233464
"Wave_885",0.0158689892516452
"Wave_886",0.0164939324683382
"Wave_887",0.0163463457959625
"Wave_888",0.015483179168864
"Wave_889",0.0138230993061333
"Wave_890",0.0161926880008216
"Wave_891",0.0163012957002457
"Wave_892",0.0168729837197988
"Wave_893",0.0153547584941809
"Wave_894",0.016266769884935
"Wave_895",0.015932032239395
"Wave_896",0.013895664126846
"Wave_897",0.0134699139632909
"Wave_898",0.0143319076992911
"Wave_899",0.0154765046429121
"Wave_900",0.0136023295684101
"Wave_901",0.0139555544978281
"Wave_902",0.0148229080021678
"Wave_903",0.0131900809019659
"Wave_904",0.013284811998402
"Wave_905",0.0136558877644149
"Wave_906",0.0118599887284528
"Wave_907",0.0132535230003093
"Wave_908",0.011976226120974
"Wave_909",0.0120747243790026
"Wave_910",0.0133530095214509
"Wave_911",0.0119422722400121
"Wave_912",0.0113539513809676
"Wave_913",0.0118312067945418
"Wave_914",0.0105065734005268
"Wave_915",0.0110071721314944
"Wave_916",0.0106598993337931
"Wave_917",0.0109732685579658
"Wave_918",0.0113383293705865
"Wave_919",0.0103160842711681
"Wave_920",0.0112316833059978
"Wave_921",0.0101525989683409
"Wave_922",0.00994294934844672
"Wave_923",0.00795459829712326
"Wave_924",0.00656063434252558
"Wave_925",0.00730646626676009
"Wave_926",0.00867684299916752
"Wave_927",0.00859731828219304
"Wave_928",0.010927251701466
"Wave_929",0.00816963738430398
"Wave_930",0.00493981359365991
"Wave_931",0.00220789936550681
"Wave_932",0.00448082799831021
"Wave_933",0.005666595089939
"Wave_934",0.00491336652557253
"Wave_935",0.00347360535455601
"Wave_936",0.00322246887161369
"Wave_937",0.000233479104268812
"Wave_938",-0.000847651439098465
"Wave_939",0.00041972634869863
"Wave_940",0.00167867666460618
"Wave_941",-0.000142880239056758
"Wave_942",-0.00297383783233714
"Wave_943",-0.00409246772430596
"Wave_944",-0.0050347873108987
"Wave_945",-0.00589414600483242
"Wave_946",-0.00605978082686314
"Wave_947",-0.00516918333572171
"Wave_948",-0.00518683759607657
"Wave_949",-0.00578242377175629
"Wave_950",-0.00722034296085997
"Wave_951",-0.00856975917720197
"Wave_952",-0.0094741611573031
"Wave_953",-0.010490549154608
"Wave_954",-0.0139391616562006
"Wave_955",-0.0181609125080359
"Wave_956",-0.020326449047979
"Wave_957",-0.0186818784919704
"Wave_958",-0.0184677123450318
"Wave_959",-0.0172599711727459
"Wave_960",-0.0166618327964712
"Wave_961",-0.0197366141920156
"Wave_962",-0.0235417557067757
"Wave_963",-0.0245053860647379
"Wave_964",-0.0211371378086289
"Wave_965",-0.0207697684831978
"Wave_966",-0.0218245803346224
"Wave_967",-0.0243447336364408
"Wave_968",-0.0285318429570654
"Wave_969",-0.0301080998929861
"Wave_970",-0.0280174929633655
"Wave_971",-0.0260291227650536
"Wave_972",-0.0241733450647987
"Wave_973",-0.0256079475924268
"Wave_974",-0.0267194237309713
"Wave_975",-0.0280066071130059
"Wave_976",-0.0291088940626008
"Wave_977",-0.0291478395001374
"Wave_978",-0.0294907156549313
"Wave_979",-0.0293744441263745
"Wave_980",-0.028420936703328
"Wave_981",-0.0270869055328065
"Wave_982",-0.0259177460250244
"Wave_983",-0.0241616103195096
"Wave_984",-0.0235546070040488
"Wave_985",-0.0234901510301435
"Wave_986",-0.022865256775346
"Wave_987",-0.0224301564435814
"Wave_988",-0.0209246514801559
"Wave_989",-0.018921769999546
"Wave_990",-0.0165135745378152
"Wave_991",-0.014314597413678
"Wave_992",-0.0121563827842864
"Wave_993",-0.0104077212670461
"Wave_994",-0.00855880389413352
"Wave_995",-0.00609041493095208
"Wave_996",-0.00442269523777442
"Wave_997",-0.00257171909728237
"Wave_998",-0.000520473967532871
"Wave_999",0.00159436200165646
"Wave_1000",0.00344557951735268
"Wave_1001",0.0055100776445572
"Wave_1002",0.00753402291311419
"Wave_1003",0.00930185546856628
"Wave_1004",0.011421870758912
"Wave_1005",0.0133128658035832
"Wave_1006",0.0148285512762743
"Wave_1007",0.0164321527648796
"Wave_1008",0.0175228139792013
"Wave_1009",0.0184066775143045
"Wave_1010",0.0193409261469292
"Wave_1011",0.0206807002546138
"Wave_1012",0.0223806592550524
"Wave_1013",0.0238780313952528
"Wave_1014",0.0254150237542142
"Wave_1015",0.0258307809793756
"Wave_1016",0.0263462938446446
"Wave_1017",0.0262821865775791
"Wave_1018",0.0258933232413524
"Wave_1019",0.0268845304966253
"Wave_1020",0.0283711134172611
"Wave_1021",0.0293670863212698
"Wave_1022",0.030486183764025
"Wave_1023",0.0308210098680459
"Wave_1024",0.0311503013092236
"Wave_1025",0.0307917229634602
"Wave_1026",0.0306446823158879
"Wave_1027",0.0310588394008714
"Wave_1028",0.0314337487204052
"Wave_1029",0.0314325670957399
"Wave_1030",0.0316070838053062
"Wave_1031",0.0321646322109563
"Wave_1032",0.0325080453514161
"Wave_1033",0.0329110526420486
"Wave_1034",0.0335189695396492
"Wave_1035",0.0346242816415234
"Wave_1036",0.0352174506726074
"Wave_1037",0.035996906326559
"Wave_1038",0.0362846373029968
"Wave_1039",0.0362454516524995
"Wave_1040",0.0363035828563059
"Wave_1041",0.0360407286182534
"Wave_1042",0.0361926874728134
"Wave_1043",0.0365667876415751
"Wave_1044",0.0368490184833161
"Wave_1045",0.0370268726979384
"Wave_1046",0.0373487436365441
"Wave_1047",0.0376507663881889
"Wave_1048",0.0379002918325094
"Wave_1049",0.0383947258496184
"Wave_1050",0.0384605343259147
"Wave_1051",0.0386975229337715
"Wave_1052",0.0394809524295332
"Wave_1053",0.0396193939488876
"Wave_1054",0.0399257220461152
"Wave_1055",0.0401991890710212
"Wave_1056",0.0404547583304479
"Wave_1057",0.0408594461065795
"Wave_1058",0.0412079380923088
"Wave_1059",0.0411562508853708
"Wave_1060",0.0410701041947804
"Wave_1061",0.0412474948210352
"Wave_1062",0.0413118586162627
"Wave_1063",0.0416921754594767
"Wave_1064",0.0419223795310592
"Wave_1065",0.041964889768085
"Wave_1066",0.0422091963643674
"Wave_1067",0.0428320157340946
"Wave_1068",0.0427208218641333
"Wave_1069",0.0429164994015958
"Wave_1070",0.0431113719814421
"Wave_1071",0.0425530445588994
"Wave_1072",0.0426559242246641
"Wave_1073",0.0422396814925162
"Wave_1074",0.0419578569449434
"Wave_1075",0.0413630979386723
"Wave_1076",0.0413815155604231
"Wave_1077",0.0418708240319739
"Wave_1078",0.0420593652104879
"Wave_1079",0.0434661558903412
"Wave_1080",0.0435108499096832
"Wave_1081",0.0431081694590956
"Wave_1082",0.0427485413363101
"Wave_1083",0.0424068035204801
"Wave_1084",0.0424038828740617
"Wave_1085",0.0423242188147982
"Wave_1086",0.0422844003289333
"Wave_1087",0.0420881474158888
"Wave_1088",0.0421779663225459
"Wave_1089",0.0428388421303808
"Wave_1090",0.0433348041376087
"Wave_1091",0.0441995630750084
"Wave_1092",0.0432122019456836
"Wave_1093",0.0429219884291431
"Wave_1094",0.041547332090155
"Wave_1095",0.041305652002338
"Wave_1096",0.0410782552337975
"Wave_1097",0.040991455754357
"Wave_1098",0.0405179333085288
"Wave_1099",0.0408898512050197
"Wave_1100",0.0407285874205494
"Wave_1101",0.0405188926002348
"Wave_1102",0.040531106683061
"Wave_1103",0.0409793231882296
"Wave_1104",0.0403647933476138
"Wave_1105",0.0409149206257038
"Wave_1106",0.0407784398528876
"Wave_1107",0.0407409232816634
"Wave_1108",0.0403617953893674
"Wave_1109",0.0405308638144831
"Wave_1110",0.0397404043330336
"Wave_1111",0.0400364961733488
"Wave_1112",0.0402848861526157
"Wave_1113",0.0402587628897542
"Wave_1114",0.0404131534719213
"Wave_1115",0.0414027060777186
"Wave_1116",0.0412387258429611
"Wave_1117",0.0424195450292127
"Wave_1118",0.0422125620309505
"Wave_1119",0.0416994943253197
"Wave_1120",0.0410515703296052
"Wave_1121",0.0404389123158313
"Wave_1122",0.0399298231279299
"Wave_1123",0.0399036702665984
"Wave_1124",0.0394725155901178
"Wave_1125",0.0382651795546231
"Wave_1126",0.038079177511868
"Wave_1127",0.0385818358716583
"Wave_1128",0.0372571538605267
"Wave_1129",0.036896694046534
"Wave_1130",0.0361807551268714
"Wave_1131",0.0353583188618437
"Wave_1132",0.0337947528953892
"Wave_1133",0.0324438574009363
"Wave_1134",0.0312280480973919
"Wave_1135",0.0295496928187416
"Wave_1136",0.0273744377159463
"Wave_1137",0.0255923772144161
"Wave_1138",0.0234889150727093
"Wave_1139",0.0211103233234136
"Wave_1140",0.0180394199106833
"Wave_1141",0.0157649042925351
"Wave_1142",0.0133946483420586
"Wave_1143",0.012015553946334
"Wave_1144",0.0103097907256308
"Wave_1145",0.00710756819714581
"Wave_1146",0.00357561945236852
"Wave_1147",0.0015171240342109
"Wave_1148",-0.00060116562411363
"Wave_1149",-0.00289571755631016
"Wave_1150",-0.00511172867641326
"Wave_1151",-0.00644785388130204
"Wave_1152",-0.00804096641266895
"Wave_1153",-0.00871930661191261
"Wave_1154",-0.00916100971767536
"Wave_1155",-0.00776766344372817
"Wave_1156",-0.00910360402461732
"Wave_1157",-0.0109803034387226
"Wave_1158",-0.0132199749033675
"Wave_1159",-0.0144098089095276
"Wave_1160",-0.0154674122821799
"Wave_1161",-0.0165351864091893
"Wave_1162",-0.0169587841684887
"Wave_1163",-0.0172713011000288
"Wave_1164",-0.0180547111319896
"Wave_1165",-0.0185032726568994
"Wave_1166",-0.018803936959795
"Wave_1167",-0.0190680630473318
"Wave_1168",-0.0193262390575371
"Wave_1169",-0.0199240036389386
"Wave_1170",-0.0202151881778711
"Wave_1171",-0.0200648073083761
"Wave_1172",-0.0198214934639066
"Wave_1173",-0.0199168100915482
"Wave_1174",-0.0198537191790896
"Wave_1175",-0.0201364886805117
"Wave_1176",-0.0190230623252056
"Wave_1177",-0.0198419468960291
"Wave_1178",-0.0204504831731674
"Wave_1179",-0.0204142591378149
"Wave_1180",-0.0205461689029736
"Wave_1181",-0.0207754090380506
"Wave_1182",-0.0210308766300261
"Wave_1183",-0.021224543005325
"Wave_1184",-0.0214133792689202
"Wave_1185",-0.0211917357787622
"Wave_1186",-0.0210074334820822
"Wave_1187",-0.0212399614617696
"Wave_1188",-0.0216290352917196
"Wave_1189",-0.0221722788043569
"Wave_1190",-0.0216878544754682
"Wave_1191",-0.0212499650054038
"Wave_1192",-0.0201680679122306
"Wave_1193",-0.0184580502636658
"Wave_1194",-0.019144327311334
"Wave_1195",-0.0200945964110732
"Wave_1196",-0.0213290431213779
"Wave_1197",-0.0220725564855638
"Wave_1198",-0.0220499265383818
"Wave_1199",-0.0220389861342679
"Wave_1200",-0.0219066472939763
"Wave_1201",-0.0216990180060011
"Wave_1202",-0.0214445901700917
"Wave_1203",-0.0211841256859214
"Wave_1204",-0.0208484114885704
"Wave_1205",-0.0205597056036023
"Wave_1206",-0.0204118503607371
"Wave_1207",-0.0202091734491523
"Wave_1208",-0.0198667550791778
"Wave_1209",-0.0199936514164877
"Wave_1210",-0.0202160752465252
"Wave_1211",-0.0206361118668842
"Wave_1212",-0.0208933560573123
"Wave_1213",-0.0208506246533612
"Wave_1214",-0.0206334562800001
"Wave_1215",-0.0205841190802374
"Wave_1216",-0.0204527041529011
"Wave_1217",-0.0200617932710805
"Wave_1218",-0.0194603950761853
"Wave_1219",-0.0187523770670459
"Wave_1220",-0.0186803001104636
"Wave_1221",-0.018934044116891
"Wave_1222",-0.0192307708735017
"Wave_1223",-0.0196962093720182
"Wave_1224",-0.0195713153967597
"Wave_1225",-0.0195359569918177
"Wave_1226",-0.0197040055651576
"Wave_1227",-0.0194975328985207
"Wave_1228",-0.019305381245517
"Wave_1229",-0.0189220645724221
"Wave_1230",-0.0186534679435682
"Wave_1231",-0.0185751358981111
"Wave_1232",-0.0183990010043408
"Wave_1233",-0.0180257748871961
"Wave_1234",-0.0177815248114481
"Wave_1235",-0.0174819221477517
"Wave_1236",-0.0168168546612468
"Wave_1237",-0.0161368025727502
"Wave_1238",-0.0155316983560126
"Wave_1239",-0.0152602347609222
"Wave_1240",-0.0151818086706663
"Wave_1241",-0.0148429199283186
"Wave_1242",-0.0148532908304818
"Wave_1243",-0.0147655901519507
"Wave_1244",-0.0144982051147075
"Wave_1245",-0.0142043576220831
"Wave_1246",-0.0138905047202522
"Wave_1247",-0.0136165615470785
"Wave_1248",-0.0133751219622487
"Wave_1249",-0.0132664045598781
"Wave_1250",-0.0134779134466777
"Wave_1251",-0.0131238718283109
"Wave_1252",-0.0127606025862614
"Wave_1253",-0.0124503430104201
"Wave_1254",-0.0123702466048587
"Wave_1255",-0.0122487247685209
"Wave_1256",-0.0120111034088339
"Wave_1257",-0.0118019784654668
"Wave_1258",-0.0113451999868879
"Wave_1259",-0.0108537619243544
"Wave_1260",-0.0104404346099531
"Wave_1261",-0.0101158638679622
"Wave_1262",-0.0100360572492166
"Wave_1263",-0.01014693889729
"Wave_1264",-0.00996572488546692
"Wave_1265",-0.0099867501655204
"Wave_1266",-0.00974234600671418
"Wave_1267",-0.00947880754314792
"Wave_1268",-0.00905416552577374
"Wave_1269",-0.00934858850121753
"Wave_1270",-0.0095519565814379
"Wave_1271",-0.00931997764692531
"Wave_1272",-0.00956947193385997
"Wave_1273",-0.00973939188832425
"Wave_1274",-0.00953036297957032
"Wave_1275",-0.00932013521496471
"Wave_1276",-0.00758885310871253
"Wave_1277",-0.00779006370160307
"Wave_1278",-0.00817988486761699
"Wave_1279",-0.00861537374918164
"Wave_1280",-0.00863710707338752
"Wave_1281",-0.00858457946115421
"Wave_1282",-0.00836755146316942
"Wave_1283",-0.00797439364256568
"Wave_1284",-0.00852389632595757
"Wave_1285",-0.00854353007355523
"Wave_1286",-0.00910403471374213
"Wave_1287",-0.00990452533358949
"Wave_1288",-0.0104967354879571
"Wave_1289",-0.0111873512422834
"Wave_1290",-0.011380919930764
"Wave_1291",-0.0119188223960631
"Wave_1292",-0.0122087003129017
"Wave_1293",-0.0126418378840409
"Wave_1294",-0.0135156495960074
"Wave_1295",-0.0146015888221809
"Wave_1296",-0.0143738693414604
"Wave_1297",-0.0144711803184198
"Wave_1298",-0.0150509928105798
"Wave_1299",-0.0153091206659666
"Wave_1300",-0.0162392921562748
"Wave_1301",-0.0171720903473351
"Wave_1302",-0.0186625486920978
"Wave_1303",-0.0189262270243617
"Wave_1304",-0.0192656442834128
"Wave_1305",-0.0197050741202995
"Wave_1306",-0.0201022819495293
"Wave_1307",-0.0212162836514578
"Wave_1308",-0.0216443723035472
"Wave_1309",-0.023477084773111
"Wave_1310",-0.0245202687502175
"Wave_1311",-0.0251143730292804
"Wave_1312",-0.0255556696582335
"Wave_1313",-0.0261255869424037
"Wave_1314",-0.0268432942429005
"Wave_1315",-0.0277573108117201
"Wave_1316",-0.0287892196915981
"Wave_1317",-0.0307842955997093
"Wave_1318",-0.0314481723769387
"Wave_1319",-0.0329307074512412
"Wave_1320",-0.0340628051626859
"Wave_1321",-0.0350762373452666
"Wave_1322",-0.036544007457839
"Wave_1323",-0.0372041586081535
"Wave_1324",-0.0385655396453883
"Wave_1325",-0.039893717036703
"Wave_1326",-0.0398115361457358
"Wave_1327",-0.0406978908230904
"Wave_1328",-0.0420702803218293
"Wave_1329",-0.0434757914373961
"Wave_1330",-0.0443225292580379
"Wave_1331",-0.0455406379572576
"Wave_1332",-0.0466703800062491
"Wave_1333",-0.0476610356603272
"Wave_1334",-0.048668569205632
"Wave_1335",-0.0496060078669511
"Wave_1336",-0.050458231948123
"Wave_1337",-0.0515903279874508
