"","LMA_gDW_m2.9.comps"
"Wave_567",0.0142101657019477
"Wave_568",0.0192921819788736
"Wave_569",0.0219885891251057
"Wave_570",0.0207181107967351
"Wave_571",0.0194802180668012
"Wave_572",0.0184641924302295
"Wave_573",0.0170522836132343
"Wave_574",0.0131023448763832
"Wave_575",0.00945452543783328
"Wave_576",0.00452576781547847
"Wave_577",-0.000988152282588299
"Wave_578",-0.00456004007630775
"Wave_579",-0.00877119435552007
"Wave_580",-0.0112166163023019
"Wave_581",-0.0122150758069208
"Wave_582",-0.013240905896245
"Wave_583",-0.0145014271160284
"Wave_584",-0.0163902356355291
"Wave_585",-0.0194402145552644
"Wave_586",-0.0244700714470481
"Wave_587",-0.0307576533765432
"Wave_588",-0.0372542684321111
"Wave_589",-0.0437144973271698
"Wave_590",-0.0478803256998675
"Wave_591",-0.0495812457476468
"Wave_592",-0.0472683321404605
"Wave_593",-0.0455009899738219
"Wave_594",-0.0460029866707735
"Wave_595",-0.0457797835534068
"Wave_596",-0.045651867025882
"Wave_597",-0.0463130121619761
"Wave_598",-0.0465978171063681
"Wave_599",-0.0482795521406667
"Wave_600",-0.0487083942977152
"Wave_601",-0.047274665821447
"Wave_602",-0.0476359782805102
"Wave_603",-0.0451808965119083
"Wave_604",-0.0409282541967277
"Wave_605",-0.037455742066944
"Wave_606",-0.0369552879229212
"Wave_607",-0.034786851306712
"Wave_608",-0.0328471105197615
"Wave_609",-0.0313447717973865
"Wave_610",-0.0299009181672132
"Wave_611",-0.0287323784915599
"Wave_612",-0.026841704325054
"Wave_613",-0.023870955907724
"Wave_614",-0.0216246445666909
"Wave_615",-0.0190242720822285
"Wave_616",-0.0159472139005601
"Wave_617",-0.0133760727793285
"Wave_618",-0.0113321901338274
"Wave_619",-0.00896762369643946
"Wave_620",-0.00708606355994388
"Wave_621",-0.00562651005525932
"Wave_622",-0.00552088627583953
"Wave_623",-0.00663165945125686
"Wave_624",-0.0078878143468814
"Wave_625",-0.0102970093582167
"Wave_626",-0.0124920061066555
"Wave_627",-0.0148467183656924
"Wave_628",-0.0168590209239395
"Wave_629",-0.0187883929215638
"Wave_630",-0.0197900444078115
"Wave_631",-0.0207904653128
"Wave_632",-0.0169477014768264
"Wave_633",-0.0119079745539047
"Wave_634",-0.00568400752344075
"Wave_635",0.000325088914473144
"Wave_636",0.00474048951228879
"Wave_637",0.0107674689033924
"Wave_638",0.0187148278457476
"Wave_639",0.0270099357047775
"Wave_640",0.0364303498757502
"Wave_641",0.0458430153261919
"Wave_642",0.0553755611521123
"Wave_643",0.0640130275966176
"Wave_644",0.072721634808713
"Wave_645",0.0825927688670662
"Wave_646",0.0922372699989478
"Wave_647",0.101908668637927
"Wave_648",0.109937646640396
"Wave_649",0.114773693705483
"Wave_650",0.118910963341931
"Wave_651",0.122793924604075
"Wave_652",0.124975274526804
"Wave_653",0.127036246407367
"Wave_654",0.130565202915943
"Wave_655",0.134696719541317
"Wave_656",0.139673446463844
"Wave_657",0.146390492775325
"Wave_658",0.155582654261519
"Wave_659",0.163888489300613
"Wave_660",0.175012244803831
"Wave_661",0.186664957108682
"Wave_662",0.200056823294211
"Wave_663",0.209717179796363
"Wave_664",0.215715021538812
"Wave_665",0.221316570024897
"Wave_666",0.228777490512986
"Wave_667",0.241901434667308
"Wave_668",0.249879387364203
"Wave_669",0.254929718129499
"Wave_670",0.257417632844636
"Wave_671",0.260390553686897
"Wave_672",0.263682878591082
"Wave_673",0.265821190561208
"Wave_674",0.265786785600808
"Wave_675",0.267470680500317
"Wave_676",0.267820553392158
"Wave_677",0.267481060144566
"Wave_678",0.265626735219625
"Wave_679",0.261306251882738
"Wave_680",0.255672855127913
"Wave_681",0.247445444999469
"Wave_682",0.238780774177457
"Wave_683",0.22688194549664
"Wave_684",0.209339037999895
"Wave_685",0.185324139185465
"Wave_686",0.155780424656192
"Wave_687",0.120461404706178
"Wave_688",0.0793363378870665
"Wave_689",0.0362763871633162
"Wave_690",-0.00230775505248709
"Wave_691",-0.0405956707924359
"Wave_692",-0.0821877741555252
"Wave_693",-0.12372054735659
"Wave_694",-0.160522802007301
"Wave_695",-0.192340677559064
"Wave_696",-0.219844242791443
"Wave_697",-0.240002560186053
"Wave_698",-0.272294523594512
"Wave_699",-0.295327881431282
"Wave_700",-0.299074876408546
"Wave_701",-0.304877327619861
"Wave_702",-0.308883342473706
"Wave_703",-0.304236236340811
"Wave_704",-0.291524090288803
"Wave_705",-0.280779273792959
"Wave_706",-0.262429382623047
"Wave_707",-0.251750487726411
"Wave_708",-0.236490267467925
"Wave_709",-0.220503084524207
"Wave_710",-0.195888008115482
"Wave_711",-0.163485249624864
"Wave_712",-0.140841002387799
"Wave_713",-0.136058975664878
"Wave_714",-0.10718791033168
"Wave_715",-0.0991902778642352
"Wave_716",-0.104556165531983
"Wave_717",-0.117062886857949
"Wave_718",-0.0914310120596225
"Wave_719",-0.0406395942111644
"Wave_720",0.0188308195847502
"Wave_721",0.0478063370787608
"Wave_722",0.0589529323237045
"Wave_723",0.0781044805182558
"Wave_724",0.0947389556706157
"Wave_725",0.106970410328532
"Wave_726",0.132551357641522
"Wave_727",0.157446540600249
"Wave_728",0.165655050451907
"Wave_729",0.186663712537331
"Wave_730",0.211445372907108
"Wave_731",0.237002062680279
"Wave_732",0.264177546278111
"Wave_733",0.283068876025556
"Wave_734",0.277027740439817
"Wave_735",0.27388248575141
"Wave_736",0.270308310624646
"Wave_737",0.255183246446315
"Wave_738",0.251613806997761
"Wave_739",0.241001363370405
"Wave_740",0.22435278251133
"Wave_741",0.213500592426496
"Wave_742",0.210560319400758
"Wave_743",0.211403909886211
"Wave_744",0.20990315939366
"Wave_745",0.187404110618931
"Wave_746",0.175547946428205
"Wave_747",0.157596361457774
"Wave_748",0.13960979247563
"Wave_749",0.128431783747123
"Wave_750",0.12228374116409
"Wave_751",0.122599109648575
"Wave_752",0.119106164054353
"Wave_753",0.116475317939273
"Wave_754",0.113860469225469
"Wave_755",0.110280921217649
"Wave_756",0.0944150238846613
"Wave_757",0.0541542799219874
"Wave_758",-0.00464083674150777
"Wave_759",-0.0739367277948542
"Wave_760",-0.117866793049046
"Wave_761",-0.1100686955037
"Wave_762",-0.0193210572415059
"Wave_763",0.036132307376861
"Wave_764",0.0721989882682092
"Wave_765",0.0933509402091692
"Wave_766",0.104928778209021
"Wave_767",0.0836210541134832
"Wave_768",0.0647317400983663
"Wave_769",0.0558072498146245
"Wave_770",0.0489067599411756
"Wave_771",0.0362843323397101
"Wave_772",0.0301891516867367
"Wave_773",0.0258051107704123
"Wave_774",0.0236103509607082
"Wave_775",0.023301035464
"Wave_776",0.0154455699389437
"Wave_777",0.0108044905010864
"Wave_778",0.016079760982531
"Wave_779",0.0160744979927017
"Wave_780",0.00441142579226264
"Wave_781",-0.00264573431181636
"Wave_782",-0.0128467423801728
"Wave_783",-0.0168328895273225
"Wave_784",-0.0145709218996679
"Wave_785",-0.013184718350712
"Wave_786",-0.0210162231560733
"Wave_787",-0.0251214080236138
"Wave_788",-0.0279224604091407
"Wave_789",-0.0297284946130328
"Wave_790",-0.0326595458619459
"Wave_791",-0.0414566365458275
"Wave_792",-0.0399975020983999
"Wave_793",-0.0358061199966756
"Wave_794",-0.0400294996807101
"Wave_795",-0.0362835623392495
"Wave_796",-0.0389654215388904
"Wave_797",-0.0409914982574109
"Wave_798",-0.0519918181440478
"Wave_799",-0.0577878984374431
"Wave_800",-0.0582299002977452
"Wave_801",-0.0645858761485379
"Wave_802",-0.0630433625431258
"Wave_803",-0.0575720812663037
"Wave_804",-0.0643399397973422
"Wave_805",-0.0597484929160453
"Wave_806",-0.0689057046784712
"Wave_807",-0.0749970846671233
"Wave_808",-0.077176459678014
"Wave_809",-0.0683070221046308
"Wave_810",-0.0662327089471994
"Wave_811",-0.0751468741321353
"Wave_812",-0.077304042968969
"Wave_813",-0.0567523780847931
"Wave_814",-0.0633786290332058
"Wave_815",-0.0687136685182341
"Wave_816",-0.079118035245934
"Wave_817",-0.0725256684739808
"Wave_818",-0.0736767796140834
"Wave_819",-0.0705193990071554
"Wave_820",-0.0714838852102791
"Wave_821",-0.0803509670384092
"Wave_822",-0.0873396393940416
"Wave_823",-0.0670726576239992
"Wave_824",-0.0448325484834581
"Wave_825",-0.0652504174548567
"Wave_826",-0.0695477506841309
"Wave_827",-0.0705866498686689
"Wave_828",-0.0609589385406511
"Wave_829",-0.0786168442462821
"Wave_830",-0.0823181289254574
"Wave_831",-0.0628424882223788
"Wave_832",-0.0655242408182069
"Wave_833",-0.0731372464659255
"Wave_834",-0.0908057185564453
"Wave_835",-0.0826438492113236
"Wave_836",-0.0834003726191863
"Wave_837",-0.0783265880908534
"Wave_838",-0.064392652697003
"Wave_839",-0.0780387136114195
"Wave_840",-0.0763436689141378
"Wave_841",-0.0798393038343038
"Wave_842",-0.0823246510856314
"Wave_843",-0.0721010597713274
"Wave_844",-0.0819753213849997
"Wave_845",-0.0836609398745305
"Wave_846",-0.0747739534324375
"Wave_847",-0.089041361570702
"Wave_848",-0.0944550286845299
"Wave_849",-0.071671971858444
"Wave_850",-0.0598239589613647
"Wave_851",-0.0602885392160213
"Wave_852",-0.0795297573167954
"Wave_853",-0.0848790774368863
"Wave_854",-0.0900622447550568
"Wave_855",-0.0590596121129821
"Wave_856",-0.0535491875340988
"Wave_857",-0.0713421744307114
"Wave_858",-0.0826367210348433
"Wave_859",-0.0893341732386176
"Wave_860",-0.0859137435288055
"Wave_861",-0.0791311961097412
"Wave_862",-0.0593336540967948
"Wave_863",-0.080027009440816
"Wave_864",-0.0377710321038584
"Wave_865",-0.138293596083364
"Wave_866",-0.110390349701956
"Wave_867",-0.109828536293042
"Wave_868",-0.089693004645449
"Wave_869",-0.0664446770727574
"Wave_870",-0.0802398010254657
"Wave_871",-0.0577457711441545
"Wave_872",-0.0529152498708814
"Wave_873",-0.0898943119505036
"Wave_874",-0.0907690919830378
"Wave_875",-0.105275147821927
"Wave_876",-0.0902039721383555
"Wave_877",-0.0789661922368515
"Wave_878",-0.0786078088773006
"Wave_879",-0.0586725107993348
"Wave_880",-0.0745843486791395
"Wave_881",-0.0816400573658838
"Wave_882",-0.0362459607094239
"Wave_883",-0.0211300988843559
"Wave_884",-0.0483050855447942
"Wave_885",-0.0843430717452778
"Wave_886",-0.0800545947399046
"Wave_887",-0.0918745795367746
"Wave_888",-0.0460003532837623
"Wave_889",-0.0265218226925547
"Wave_890",-0.0695915434686058
"Wave_891",-0.0783354556401365
"Wave_892",-0.0726715452614338
"Wave_893",-0.0741823614645195
"Wave_894",-0.0684226616116993
"Wave_895",-0.0572357142562806
"Wave_896",-0.0422220749786057
"Wave_897",-0.0380917781376299
"Wave_898",-0.00490535003552723
"Wave_899",-0.0091963802124681
"Wave_900",0.00588045469939142
"Wave_901",0.0173713454305763
"Wave_902",0.0241800831312962
"Wave_903",0.0111362297062041
"Wave_904",-0.017495234548604
"Wave_905",-0.0784213895515215
"Wave_906",-0.0466057084775188
"Wave_907",-0.0698169852354266
"Wave_908",-0.0235638292155608
"Wave_909",0.00249308557118951
"Wave_910",0.0144027780467241
"Wave_911",0.0169772726480018
"Wave_912",0.00391537622434252
"Wave_913",-0.0118721473920386
"Wave_914",0.0103115958132573
"Wave_915",-0.000969959997632148
"Wave_916",0.0461056911110494
"Wave_917",0.0571459656962063
"Wave_918",0.0384417794435635
"Wave_919",0.00412699683052613
"Wave_920",-0.0361547026282415
"Wave_921",-0.0330331981350594
"Wave_922",-0.00916907511295936
"Wave_923",0.0371427825214412
"Wave_924",0.0126892342578665
"Wave_925",-0.0154046581645389
"Wave_926",-0.0330581093057271
"Wave_927",-0.045204094013971
"Wave_928",-0.0352444644937418
"Wave_929",-0.0279998023347546
"Wave_930",-0.0263767411220278
"Wave_931",-0.0234371920091716
"Wave_932",0.0801108648460643
"Wave_933",0.185763107629435
"Wave_934",0.262063781304883
"Wave_935",0.184714247681249
"Wave_936",0.174461761754049
"Wave_937",0.254713167583412
"Wave_938",0.260942250938901
"Wave_939",0.127030361718492
"Wave_940",0.0887308549333357
"Wave_941",0.0851825257940294
"Wave_942",0.0703724371325929
"Wave_943",0.113178041990084
"Wave_944",0.158589971067342
"Wave_945",0.178745209435077
"Wave_946",0.137547793476526
"Wave_947",0.130690877345176
"Wave_948",0.173843169626764
"Wave_949",0.151988710792251
"Wave_950",0.120002988694644
"Wave_951",0.133403489370034
"Wave_952",0.215539905287791
"Wave_953",0.184348201919931
"Wave_954",0.141583872042984
"Wave_955",0.0761380557052587
"Wave_956",0.106158416902365
"Wave_957",0.11611542119258
"Wave_958",0.149815321549404
"Wave_959",0.111089454375705
"Wave_960",0.12784764908984
"Wave_961",0.156300708124847
"Wave_962",0.0852201474523551
"Wave_963",0.106506843871732
"Wave_964",0.0738813489153407
"Wave_965",0.0605950850133073
"Wave_966",0.0239285361790082
"Wave_967",0.0120354068303643
"Wave_968",0.0134535977978161
"Wave_969",-0.014144879273709
"Wave_970",-0.0291532746487737
"Wave_971",-0.0570952747433069
"Wave_972",-0.0345805685043817
"Wave_973",0.00300342688100843
"Wave_974",-0.010951506792475
"Wave_975",-0.0109151377492057
"Wave_976",0.0236885785233604
"Wave_977",0.0717502528324148
"Wave_978",0.0425260500826811
"Wave_979",0.0606284727345349
"Wave_980",0.0665835425952778
"Wave_981",0.0659747767440244
"Wave_982",0.0660636278828185
"Wave_983",0.0581912578867641
"Wave_984",0.0606859235897643
"Wave_985",0.0590990001613583
"Wave_986",0.0612850919968848
"Wave_987",0.0635721362958245
"Wave_988",0.054854446477923
"Wave_989",0.0467577502736694
"Wave_990",0.041789221249541
"Wave_991",0.031402645997517
"Wave_992",0.0112183898971717
"Wave_993",-0.0105002904358143
"Wave_994",-0.0306343878874018
"Wave_995",-0.0567659770529199
"Wave_996",-0.0529181223266472
"Wave_997",-0.054078860655002
"Wave_998",-0.0532189618660179
"Wave_999",-0.0508547481402852
"Wave_1000",-0.0439020802370956
"Wave_1001",-0.0369662839306413
"Wave_1002",-0.0336582269353364
"Wave_1003",-0.0405531379272504
"Wave_1004",-0.042651348729213
"Wave_1005",-0.041985333886522
"Wave_1006",-0.0442747044945838
"Wave_1007",-0.0384409642376839
"Wave_1008",-0.0249026806197395
"Wave_1009",-0.0114327459493155
"Wave_1010",5.89786645977947e-05
"Wave_1011",0.00489420625836522
"Wave_1012",0.00245015965461547
"Wave_1013",0.00162884865369584
"Wave_1014",0.000174334082729089
"Wave_1015",-0.00457527668051254
"Wave_1016",-0.00318653283845832
"Wave_1017",-0.00361718342018724
"Wave_1018",-0.00423318756913108
"Wave_1019",-0.00172474557180856
"Wave_1020",0.000672498303833778
"Wave_1021",0.00244461072904631
"Wave_1022",0.00578899668976843
"Wave_1023",0.00371098665508053
"Wave_1024",0.00092767078414397
"Wave_1025",-0.00117247123362432
"Wave_1026",0.00500151853741299
"Wave_1027",0.000685512456632252
"Wave_1028",-0.000369551009115097
"Wave_1029",0.00300164849330779
"Wave_1030",0.000436806997577973
"Wave_1031",0.000144593810688834
"Wave_1032",0.00663043556802365
"Wave_1033",0.00826042448479687
"Wave_1034",0.0102256953361988
"Wave_1035",0.0109311278889958
"Wave_1036",0.0121875983110402
"Wave_1037",0.0111727739236883
"Wave_1038",0.00721705139819
"Wave_1039",0.00196542255076509
"Wave_1040",0.000840864929972509
"Wave_1041",0.00178085689313608
"Wave_1042",-0.000215244629573955
"Wave_1043",0.00382190084270011
"Wave_1044",0.0119682862824892
"Wave_1045",0.0147357090407679
"Wave_1046",0.0165174520427334
"Wave_1047",0.0214724163031323
"Wave_1048",0.0254223206459632
"Wave_1049",0.0259268791030059
"Wave_1050",0.0294649623898237
"Wave_1051",0.0300554539838672
"Wave_1052",0.0313447017699223
"Wave_1053",0.034323042838726
"Wave_1054",0.038002719125617
"Wave_1055",0.04299110724353
"Wave_1056",0.0471364545597154
"Wave_1057",0.0489301752075833
"Wave_1058",0.0521991716125605
"Wave_1059",0.0618200910864735
"Wave_1060",0.0561144452566839
"Wave_1061",0.0551589616884578
"Wave_1062",0.0547382443074521
"Wave_1063",0.0524145379212873
"Wave_1064",0.0501420817660641
"Wave_1065",0.0479041366673253
"Wave_1066",0.0480903189246461
"Wave_1067",0.0444578724737665
"Wave_1068",0.0397159965157176
"Wave_1069",0.0376481972049045
"Wave_1070",0.0348896413546168
"Wave_1071",0.0309397305273688
"Wave_1072",0.0319360426871728
"Wave_1073",0.0265751205605829
"Wave_1074",0.0244613934313887
"Wave_1075",0.0227771796094743
"Wave_1076",0.022109074472466
"Wave_1077",0.0202331248710569
"Wave_1078",0.0189377776098747
"Wave_1079",0.0177875977384488
"Wave_1080",0.0128790045434876
"Wave_1081",0.00643163738491642
"Wave_1082",0.00151454163554961
"Wave_1083",-0.00661187228283478
"Wave_1084",-0.0123817041240753
"Wave_1085",-0.016317662279431
"Wave_1086",-0.0205340460967405
"Wave_1087",-0.02149051265574
"Wave_1088",-0.0193686612783486
"Wave_1089",-0.016802065581278
"Wave_1090",-0.021293122403954
"Wave_1091",-0.0203797947974059
"Wave_1092",-0.0217564280918889
"Wave_1093",-0.0289073392574366
"Wave_1094",-0.0272142964838948
"Wave_1095",-0.0314719038601413
"Wave_1096",-0.0409200364453228
"Wave_1097",-0.0441522358575229
"Wave_1098",-0.0459434889855164
"Wave_1099",-0.0471388817316346
"Wave_1100",-0.0468172347882971
"Wave_1101",-0.0423661361199834
"Wave_1102",-0.0486025226935714
"Wave_1103",-0.0520010916923093
"Wave_1104",-0.053865018528198
"Wave_1105",-0.0568620289780845
"Wave_1106",-0.0616857293532028
"Wave_1107",-0.0611216156299019
"Wave_1108",-0.0643084018427794
"Wave_1109",-0.0693855657041177
"Wave_1110",-0.0813171595981449
"Wave_1111",-0.0936099046149939
"Wave_1112",-0.0977806085721304
"Wave_1113",-0.102438001997764
"Wave_1114",-0.124305879495648
"Wave_1115",-0.139190500472325
"Wave_1116",-0.148490911477319
"Wave_1117",-0.154034257467643
"Wave_1118",-0.16600085618586
"Wave_1119",-0.186450204198694
"Wave_1120",-0.209702762361687
"Wave_1121",-0.214669172119462
"Wave_1122",-0.216179888404765
"Wave_1123",-0.215047462481258
"Wave_1124",-0.223326192451994
"Wave_1125",-0.222449801462491
"Wave_1126",-0.218189927189104
"Wave_1127",-0.213452905287906
"Wave_1128",-0.214214332005941
"Wave_1129",-0.209091187657957
"Wave_1130",-0.195771349129599
"Wave_1131",-0.181564860954269
"Wave_1132",-0.172400429948912
"Wave_1133",-0.162654892153216
"Wave_1134",-0.149489168074901
"Wave_1135",-0.132888548636691
"Wave_1136",-0.119401112400871
"Wave_1137",-0.111963835404857
"Wave_1138",-0.0966715191162651
"Wave_1139",-0.0864947680204819
"Wave_1140",-0.08697467806286
"Wave_1141",-0.0896257522689236
"Wave_1142",-0.102569107903769
"Wave_1143",-0.10510434726363
"Wave_1144",-0.102933655093486
"Wave_1145",-0.110732822801339
"Wave_1146",-0.115437143432442
"Wave_1147",-0.0978146269852631
"Wave_1148",-0.0787740327647735
"Wave_1149",-0.063302321572835
"Wave_1150",-0.0513502649629831
"Wave_1151",-0.036953134523375
"Wave_1152",-0.0261330253371255
"Wave_1153",-0.0271982145252356
"Wave_1154",-0.0219075667600608
"Wave_1155",-0.0198074136183286
"Wave_1156",-0.024381309713118
"Wave_1157",-0.0217200730665695
"Wave_1158",-0.0201844345188021
"Wave_1159",-0.0214004006302134
"Wave_1160",-0.0169084537368613
"Wave_1161",-0.0134680014729088
"Wave_1162",-0.00575698919506852
"Wave_1163",-0.00185357871995049
"Wave_1164",0.00217476489938097
"Wave_1165",0.00456803402998171
"Wave_1166",0.00874437326110098
"Wave_1167",0.0126703251580744
"Wave_1168",0.0165717455342803
"Wave_1169",0.0205111622467386
"Wave_1170",0.0270468106773647
"Wave_1171",0.0276995645955453
"Wave_1172",0.0321329723624546
"Wave_1173",0.0328365873284327
"Wave_1174",0.0328615722129643
"Wave_1175",0.0271395635349561
"Wave_1176",0.0175090241139482
"Wave_1177",0.0161154670189659
"Wave_1178",0.0115473129036127
"Wave_1179",0.0105178256404047
"Wave_1180",0.00836773537544873
"Wave_1181",0.00873160059348346
"Wave_1182",0.0153907001541858
"Wave_1183",0.0171268601803212
"Wave_1184",0.0203825890263984
"Wave_1185",0.0265929822785579
"Wave_1186",0.0289228771274453
"Wave_1187",0.0284497873555308
"Wave_1188",0.0277892211225308
"Wave_1189",0.0277368067327682
"Wave_1190",0.0298065555705695
"Wave_1191",0.0323691490288756
"Wave_1192",0.0348698365778982
"Wave_1193",0.03753537322952
"Wave_1194",0.0345103884036591
"Wave_1195",0.0312527839832701
"Wave_1196",0.0271124218869545
"Wave_1197",0.025133588225139
"Wave_1198",0.024413079631047
"Wave_1199",0.0240125595269873
"Wave_1200",0.0247443147042305
"Wave_1201",0.0309721025533284
"Wave_1202",0.035248327034838
"Wave_1203",0.0409741711321973
"Wave_1204",0.044767139405694
"Wave_1205",0.0485860254043587
"Wave_1206",0.049100626402672
"Wave_1207",0.0508499499758365
"Wave_1208",0.0521281124520269
"Wave_1209",0.0517214039832731
"Wave_1210",0.0507295063679308
"Wave_1211",0.0495903380702708
"Wave_1212",0.0509144757358701
"Wave_1213",0.0489764501742726
"Wave_1214",0.0458592023632798
"Wave_1215",0.0436774360195489
"Wave_1216",0.0419854441881126
"Wave_1217",0.0421944804435024
"Wave_1218",0.0427337527384196
"Wave_1219",0.0436595844936555
"Wave_1220",0.0435346965085639
"Wave_1221",0.0445967978603396
"Wave_1222",0.0450864551115719
"Wave_1223",0.0454586438420142
"Wave_1224",0.0487006829106907
"Wave_1225",0.0520833199517709
"Wave_1226",0.0536416360829894
"Wave_1227",0.0534913635706946
"Wave_1228",0.053193753986777
"Wave_1229",0.0587909542317613
"Wave_1230",0.0546061754937267
"Wave_1231",0.0530655935353515
"Wave_1232",0.0523410583349381
"Wave_1233",0.0511206253761515
"Wave_1234",0.0534363783520073
"Wave_1235",0.0539305226496361
"Wave_1236",0.0594346952146674
"Wave_1237",0.0558934693646814
"Wave_1238",0.0555010604371301
"Wave_1239",0.0594506326005629
"Wave_1240",0.0569907431957294
"Wave_1241",0.0576780290298103
"Wave_1242",0.0528156470076563
"Wave_1243",0.0446630936683002
"Wave_1244",0.0418339474622709
"Wave_1245",0.0434179881876731
"Wave_1246",0.0409404865978185
"Wave_1247",0.0394841229717121
"Wave_1248",0.041434047062902
"Wave_1249",0.0378084803585595
"Wave_1250",0.03179937065986
"Wave_1251",0.0212421643474729
"Wave_1252",0.0240290848951879
"Wave_1253",0.024124771690046
"Wave_1254",0.0254068937006167
"Wave_1255",0.027603567007405
"Wave_1256",0.0233760818517149
"Wave_1257",0.026394141313593
"Wave_1258",0.0324174644629563
"Wave_1259",0.0283025921077866
"Wave_1260",0.0354848255751355
"Wave_1261",0.0337859532835258
"Wave_1262",0.0280209039263576
"Wave_1263",0.026073755497336
"Wave_1264",0.0207945006921098
"Wave_1265",0.020491260667328
"Wave_1266",0.0187974999587197
"Wave_1267",0.0184663559157514
"Wave_1268",0.0185020761048463
"Wave_1269",0.0200294471370158
"Wave_1270",0.0185323130913739
"Wave_1271",0.0166038022951036
"Wave_1272",0.0149461731559156
"Wave_1273",0.0150011198449925
"Wave_1274",0.0211611414683968
"Wave_1275",0.0162204120466236
"Wave_1276",0.0164546624973829
"Wave_1277",0.0187365324367265
"Wave_1278",0.0182109995306031
"Wave_1279",0.0275067522341253
"Wave_1280",0.0292238894325212
"Wave_1281",0.0277041127456332
"Wave_1282",0.0355201773958915
"Wave_1283",0.0383375071119745
"Wave_1284",0.0382465963070245
"Wave_1285",0.0392463530920236
"Wave_1286",0.0393737740225664
"Wave_1287",0.0392962328394468
"Wave_1288",0.0436239945236064
"Wave_1289",0.0542917914689195
"Wave_1290",0.0597427234336158
"Wave_1291",0.0589552340333314
"Wave_1292",0.0628077034820993
"Wave_1293",0.068165362504115
"Wave_1294",0.0703619418578925
"Wave_1295",0.0781600741649675
"Wave_1296",0.0772453604708415
"Wave_1297",0.0807902785829227
"Wave_1298",0.0834583295902206
"Wave_1299",0.0875937361064281
"Wave_1300",0.0910779400314856
"Wave_1301",0.0937764844373378
"Wave_1302",0.10084304219014
"Wave_1303",0.101894343049125
"Wave_1304",0.112326965964722
"Wave_1305",0.118285211235446
"Wave_1306",0.121293426157743
"Wave_1307",0.122529059244213
"Wave_1308",0.126648023774687
"Wave_1309",0.127116593408622
"Wave_1310",0.128380487456216
"Wave_1311",0.127576810345674
"Wave_1312",0.135236619423313
"Wave_1313",0.13564610335273
"Wave_1314",0.13422620784188
"Wave_1315",0.132870117711483
"Wave_1316",0.132866742010895
"Wave_1317",0.126938462710938
"Wave_1318",0.128732625509546
"Wave_1319",0.138371948155094
"Wave_1320",0.142547396627318
"Wave_1321",0.145341718047534
"Wave_1322",0.150835170290788
"Wave_1323",0.156750019271429
"Wave_1324",0.158067901007423
"Wave_1325",0.156127538649339
"Wave_1326",0.149595482670268
"Wave_1327",0.148875057923734
"Wave_1328",0.150770546254646
"Wave_1329",0.149691102925836
"Wave_1501",0.0353018680745607
"Wave_1502",0.0338529473716295
"Wave_1503",0.0302235602231992
"Wave_1504",0.0226309912402863
"Wave_1505",0.0191537878757049
"Wave_1506",0.0133019587137453
"Wave_1507",0.0096749957523378
"Wave_1508",0.00797867801297754
"Wave_1509",0.00862633222855476
"Wave_1510",0.0118285158103212
"Wave_1511",0.0153079351130423
"Wave_1512",0.0191130069874754
"Wave_1513",0.0239996330849888
