"","Jmax_Spec_Tleaf.9.comps"
"(Intercept)",101.541543049146
"Wave_500",-0.245941749223641
"Wave_501",-0.238114094135828
"Wave_502",-0.229053359444725
"Wave_503",-0.219944883731231
"Wave_504",-0.212433958736482
"Wave_505",-0.205105756099091
"Wave_506",-0.196227856476592
"Wave_507",-0.183696232800504
"Wave_508",-0.171468040629245
"Wave_509",-0.160842600253965
"Wave_510",-0.152613650488436
"Wave_511",-0.146314369296867
"Wave_512",-0.137540274445193
"Wave_513",-0.128024445092638
"Wave_514",-0.120088148679623
"Wave_515",-0.112766174326739
"Wave_516",-0.105432060346519
"Wave_517",-0.0969453862555662
"Wave_518",-0.0956823987937401
"Wave_519",-0.0994004818882893
"Wave_520",-0.106033585033829
"Wave_521",-0.113082265889904
"Wave_522",-0.120765290843963
"Wave_523",-0.129397719120761
"Wave_524",-0.139135294437881
"Wave_525",-0.151851178124617
"Wave_526",-0.164989327744896
"Wave_527",-0.178554014146607
"Wave_528",-0.194963775360145
"Wave_529",-0.200486755085528
"Wave_530",-0.203666442815127
"Wave_531",-0.212378457893989
"Wave_532",-0.22446285783939
"Wave_533",-0.233246568917673
"Wave_534",-0.239365613198545
"Wave_535",-0.243284893271906
"Wave_536",-0.245326300697659
"Wave_537",-0.249081170354488
"Wave_538",-0.256703369585328
"Wave_539",-0.258764486445044
"Wave_540",-0.258117029932776
"Wave_541",-0.255490419186545
"Wave_542",-0.256559296687803
"Wave_543",-0.257361942622657
"Wave_544",-0.256191170483367
"Wave_545",-0.252438943354315
"Wave_546",-0.237982369598033
"Wave_547",-0.228905904025819
"Wave_548",-0.227544450711167
"Wave_549",-0.233223469815778
"Wave_550",-0.217268769920641
"Wave_551",-0.188341025462557
"Wave_552",-0.151498531511896
"Wave_553",-0.146889716078935
"Wave_554",-0.145857658527778
"Wave_555",-0.143108250615493
"Wave_556",-0.118493564581542
"Wave_557",-0.099709363844624
"Wave_558",-0.0833432911962442
"Wave_559",-0.0647329300502466
"Wave_560",-0.0634013868971063
"Wave_561",-0.05669376130373
"Wave_562",-0.0496403482067817
"Wave_563",-0.0567851580257611
"Wave_564",-0.0577841138538245
"Wave_565",-0.0540632085282042
"Wave_566",-0.0451710993021826
"Wave_567",-0.0321837221497516
"Wave_568",-0.0194945047168511
"Wave_569",-0.00752154134318373
"Wave_570",0.00422747999543676
"Wave_571",0.0195809427613052
"Wave_572",0.0366498476764034
"Wave_573",0.0527243459912004
"Wave_574",0.0644478644892742
"Wave_575",0.0809710407690295
"Wave_576",0.0980885918716946
"Wave_577",0.114110367278476
"Wave_578",0.1249048588954
"Wave_579",0.13424045800372
"Wave_580",0.143360421245752
"Wave_581",0.148898256872423
"Wave_582",0.156161491205864
"Wave_583",0.164737675969252
"Wave_584",0.173647698388019
"Wave_585",0.182307650409217
"Wave_586",0.191883486920605
"Wave_587",0.203647768413835
"Wave_588",0.219131649936328
"Wave_589",0.230176619450766
"Wave_590",0.239231787716485
"Wave_591",0.24697067272817
"Wave_592",0.251239056772361
"Wave_593",0.258938039959089
"Wave_594",0.268137535819481
"Wave_595",0.277909990007058
"Wave_596",0.283019027969734
"Wave_597",0.288126423727437
"Wave_598",0.293611405038443
"Wave_599",0.299926784779601
"Wave_600",0.307037898511706
"Wave_601",0.314552064803492
"Wave_602",0.320982512443282
"Wave_603",0.324997767700378
"Wave_604",0.329381015904932
"Wave_605",0.333562886428329
"Wave_606",0.336353096479126
"Wave_607",0.339832120873751
"Wave_608",0.342992498624261
"Wave_609",0.34542807903528
"Wave_610",0.347121386189399
"Wave_611",0.3455763441967
"Wave_612",0.342662062460102
"Wave_613",0.340333844153822
"Wave_614",0.341890267914647
"Wave_615",0.342485539380318
"Wave_616",0.341185356887824
"Wave_617",0.336109910776653
"Wave_618",0.330614674184715
"Wave_619",0.327333526438543
"Wave_620",0.324929089332038
"Wave_621",0.32150313941585
"Wave_622",0.322730618248145
"Wave_623",0.324361773100693
"Wave_624",0.325303571965576
"Wave_625",0.324112797668453
"Wave_626",0.32387107122519
"Wave_627",0.324812645524215
"Wave_628",0.328289787944748
"Wave_629",0.332222519432439
"Wave_630",0.334717620475202
"Wave_631",0.336314787413298
"Wave_632",0.337381778526486
"Wave_633",0.333308341262331
"Wave_634",0.331376660265588
"Wave_635",0.330467794397388
"Wave_636",0.330356257273602
"Wave_637",0.33087635998459
"Wave_638",0.324119206076208
"Wave_639",0.311616641873914
"Wave_640",0.307902793538998
"Wave_641",0.303450614070665
