"","Nmass_mg_g.5.comps"
"Wave_1133",-0.00268259574993691
"Wave_1134",-0.0016716570746828
"Wave_1135",-0.000798517063402087
"Wave_1136",-0.000520919916685579
"Wave_1137",-0.000430620231514054
"Wave_1138",0.000358805875133318
"Wave_1139",0.000964405723148034
"Wave_1140",0.00113708255275362
"Wave_1141",0.0026030315930666
"Wave_1142",0.00285503827446853
"Wave_1143",0.00359168741970725
"Wave_1144",0.00495966775039534
"Wave_1145",0.00441367860886395
"Wave_1146",0.00441963068902474
"Wave_1147",0.00551166047861017
"Wave_1148",0.00602407446520167
"Wave_1149",0.006116478495724
"Wave_1150",0.00636453244832726
"Wave_1151",0.00700844928725535
"Wave_1152",0.00738375424054966
"Wave_1153",0.00721748323545517
"Wave_1154",0.00840836351235947
"Wave_1155",0.00938535657716428
"Wave_1156",0.00919244858656365
"Wave_1157",0.0100960864229096
"Wave_1158",0.0105188494867179
"Wave_1159",0.0104534272558415
"Wave_1160",0.010653698214998
"Wave_1161",0.0109140770594137
"Wave_1162",0.0118056749471613
"Wave_1163",0.012058559837465
"Wave_1164",0.0120955642144701
"Wave_1165",0.0121415261331029
"Wave_1166",0.0122184789126676
"Wave_1167",0.0121716867184572
"Wave_1168",0.0121000231779447
"Wave_1169",0.0120454222579645
"Wave_1170",0.0119666180104896
"Wave_1171",0.0119944904952404
"Wave_1172",0.0119985284304918
"Wave_1173",0.0120816049676219
"Wave_1174",0.012178681190696
"Wave_1175",0.0122801886619219
"Wave_1176",0.0124845388003947
"Wave_1177",0.0126059884313255
"Wave_1178",0.0127602590711913
"Wave_1179",0.012844643933076
"Wave_1180",0.0129010890714805
"Wave_1181",0.0129900449957624
"Wave_1182",0.0129709922279916
"Wave_1183",0.0130014060477282
"Wave_1184",0.0130113672047444
"Wave_1185",0.0131145372346446
"Wave_1186",0.013218593980482
"Wave_1187",0.013304995345248
"Wave_1188",0.0134383494318937
"Wave_1189",0.0137396334712553
"Wave_1190",0.013955383870938
"Wave_1191",0.014103187216329
"Wave_1192",0.0142102710135621
"Wave_1193",0.0142333585049719
"Wave_1194",0.0139360601748255
"Wave_1195",0.0136223964678609
"Wave_1196",0.0134331928939677
"Wave_1197",0.0132973176510794
"Wave_1198",0.0130704961429317
"Wave_1199",0.0128480646418141
"Wave_1200",0.0127359693030227
"Wave_1201",0.0124370143357781
"Wave_1202",0.0121266282716168
"Wave_1203",0.0118486885627288
"Wave_1204",0.0117226990072104
"Wave_1205",0.0114669747808946
"Wave_1206",0.0111765219810101
"Wave_1207",0.0109157491524696
"Wave_1208",0.0107739045067918
"Wave_1209",0.0104450037518002
"Wave_1210",0.0100632851463703
"Wave_1211",0.00969354796582901
"Wave_1212",0.00930993021529253
"Wave_1213",0.00893299716384506
"Wave_1214",0.00859167964948561
"Wave_1215",0.00823141574775341
"Wave_1216",0.00784945009559798
"Wave_1217",0.00740275311534922
"Wave_1218",0.00696562054197634
"Wave_1219",0.0066967570902779
"Wave_1220",0.00638821890445657
"Wave_1221",0.00600405510757354
"Wave_1222",0.00562482399918262
"Wave_1223",0.00518806534166287
"Wave_1224",0.00482053060349606
"Wave_1225",0.00449036764389128
"Wave_1226",0.00418399076897936
"Wave_1227",0.00391154902683697
"Wave_1228",0.00375757079092003
"Wave_1229",0.00412944831378886
"Wave_1230",0.00332538341503798
"Wave_1231",0.00310790303259892
"Wave_1232",0.00288267631088007
"Wave_1233",0.00265765766384898
"Wave_1234",0.00231473625153299
"Wave_1235",0.00206556673909911
"Wave_1236",0.00248385477815584
"Wave_1237",0.00172963435837454
"Wave_1238",0.00151546811920542
"Wave_1239",0.00190092817200569
"Wave_1240",0.00172131068088933
"Wave_1241",0.00145026941631199
"Wave_1242",0.00117202232370749
"Wave_1243",0.000431775353165987
"Wave_1244",0.000257374421092878
"Wave_1245",0.000742760155584251
"Wave_1246",0.000737271242401109
"Wave_1247",0.000737944186216033
"Wave_1248",0.000679897255706208
"Wave_1249",0.000451816984969735
"Wave_1250",0.000187692829744179
"Wave_1251",-0.000641897151105885
"Wave_1252",-0.000366977909704114
"Wave_1253",-0.000486126603151878
"Wave_1254",-0.000593667755134911
"Wave_1255",-0.000689258677905599
"Wave_1256",-0.00142706468407228
"Wave_1257",-0.00173339563582797
"Wave_1258",-0.00131326817553408
"Wave_1259",-0.00206272519305083
"Wave_1260",-0.00173709444755322
"Wave_1261",-0.00202412676280656
"Wave_1262",-0.00221158254929125
"Wave_1263",-0.00244379443328166
"Wave_1264",-0.00314983380884198
"Wave_1265",-0.00314271493178589
"Wave_1266",-0.00306569268067092
"Wave_1267",-0.00299036197186271
"Wave_1268",-0.00273802802974391
"Wave_1269",-0.00238002898248312
"Wave_1270",-0.00193692485309758
"Wave_1271",-0.00159670709202464
"Wave_1272",-0.00154462554983189
"Wave_1273",-0.00144219006503496
"Wave_1274",-0.000806813235708439
"Wave_1275",-0.00146290501274145
"Wave_1276",-0.000850323099991071
"Wave_1277",-0.000826607868665984
"Wave_1278",-0.00144797587096677
"Wave_1279",-0.000989584274846033
"Wave_1280",-0.00100087810935549
"Wave_1281",-0.0014754911926691
"Wave_1282",-0.000774815097650923
"Wave_1283",-0.00084957927355917
"Wave_1284",-0.000817621457615627
"Wave_1285",-0.000794838094304612
"Wave_1286",-0.000853248114477372
"Wave_1287",-0.00105292087560452
"Wave_1288",-0.00110177378697521
"Wave_1289",-0.000647292289781103
"Wave_1290",-0.000815983848615811
"Wave_1291",-0.00162298046719585
"Wave_1292",-0.00183228654866391
"Wave_1293",-0.00205667564077865
"Wave_1294",-0.00253447385999857
"Wave_1295",-0.00221702392800172
"Wave_1296",-0.00276840922380905
"Wave_1297",-0.00274054682713498
"Wave_1298",-0.00291448498569568
"Wave_1299",-0.00316173911669452
"Wave_1300",-0.0034873182249458
"Wave_1301",-0.00393945670301952
"Wave_1302",-0.00392047717378748
"Wave_1303",-0.00460581682912366
"Wave_1304",-0.00409531137301527
"Wave_1305",-0.00430741711793366
"Wave_1306",-0.00454623678106741
"Wave_1307",-0.00455951648273816
"Wave_1308",-0.00463770799514006
"Wave_1309",-0.00489832436135839
"Wave_1310",-0.00498090333927189
"Wave_1311",-0.00550229358795963
"Wave_1312",-0.00494739733309114
"Wave_1313",-0.00508545479462811
"Wave_1314",-0.00520219283645574
"Wave_1315",-0.00537562537553816
"Wave_1316",-0.00563334841212533
"Wave_1317",-0.00646782874632762
"Wave_1318",-0.00660897714665964
"Wave_1319",-0.00623030142072702
"Wave_1320",-0.00646788286899258
"Wave_1321",-0.00668975911136849
"Wave_1322",-0.00677884193907219
