"","Vcmax_Spec_Tleaf.8.comps"
"(Intercept)",45.3070869934879
"Wave_530",0.077805604252844
"Wave_531",0.0573487888368905
"Wave_532",0.0477592174221071
"Wave_533",0.040554439540792
"Wave_534",0.0270352374240207
"Wave_535",0.0147121656769393
"Wave_536",0.00822719906938609
"Wave_537",0.00386632774975688
"Wave_538",-0.00451536724581697
"Wave_539",-0.0105150043079489
"Wave_540",-0.0143747307285804
"Wave_541",-0.016111051849311
"Wave_542",-0.021675127309695
"Wave_543",-0.0257309034671569
"Wave_544",-0.0287623715591819
"Wave_545",-0.031797588641928
"Wave_546",-0.0356666714341603
"Wave_547",-0.0371086849511543
"Wave_548",-0.0361200639735625
"Wave_549",-0.0410258140456254
"Wave_550",-0.0425418931182145
"Wave_551",-0.0448119624003946
"Wave_552",-0.0469999446391752
"Wave_553",-0.0447889046258163
"Wave_554",-0.0439206406955778
"Wave_555",-0.045330770369266
"Wave_556",-0.0437181070826168
"Wave_557",-0.0476268357675377
"Wave_558",-0.0546371464001889
"Wave_559",-0.0552943793815766
"Wave_560",-0.0559448495224203
"Wave_561",-0.0541788766123342
"Wave_562",-0.0500521411288917
"Wave_563",-0.0471933527919853
"Wave_564",-0.0458123234939428
"Wave_565",-0.0426852171754639
"Wave_566",-0.0397234296839467
"Wave_567",-0.0313152438172499
"Wave_568",-0.0228560426008055
"Wave_569",-0.0142740874169993
"Wave_570",-0.0163669671372085
"Wave_571",-0.0128260087510113
"Wave_572",-0.00845139769922816
"Wave_573",-0.00219448156457749
"Wave_574",0.00487393936235077
"Wave_575",0.00804439954913358
"Wave_576",0.00837487768912813
"Wave_577",0.0024892938476364
"Wave_578",-6.21668729803041e-05
"Wave_579",0.0014415728583704
"Wave_580",0.0056351433277895
"Wave_581",0.0119909345561254
"Wave_582",0.0152877993274253
"Wave_583",0.0161403711566365
"Wave_584",0.0124673919801161
"Wave_585",0.011990182387753
"Wave_586",0.0120122595862401
"Wave_587",0.0138087048445161
"Wave_588",0.0208540836679448
"Wave_589",0.0233948687063564
"Wave_590",0.0260890927806209
"Wave_591",0.0285026886046194
"Wave_592",0.0252310661811331
"Wave_593",0.025208742538704
"Wave_594",0.0266443783499814
"Wave_595",0.0301168843706182
"Wave_596",0.0360474374942763
"Wave_597",0.0392672779064728
"Wave_598",0.0389907508875934
"Wave_599",0.0362204655341728
"Wave_600",0.0347145174026983
"Wave_601",0.0343479133523063
