"","Vcmax_Spec_Tleaf.10.comps"
"(Intercept)",38.1060344148432
"Wave_500",-0.202508604435422
"Wave_501",-0.198651174728912
"Wave_502",-0.193217089282749
"Wave_503",-0.186424703899625
"Wave_504",-0.178952988105186
"Wave_505",-0.171761423505488
"Wave_506",-0.164164551167503
"Wave_507",-0.155382889859566
"Wave_508",-0.146150143667222
"Wave_509",-0.136651768348454
"Wave_510",-0.126584142854667
"Wave_511",-0.118767995791877
"Wave_512",-0.110084934094295
"Wave_513",-0.10138404748308
"Wave_514",-0.0945419542376296
"Wave_515",-0.0919870235343656
"Wave_516",-0.0905926423692955
"Wave_517",-0.0894122900281544
"Wave_518",-0.0866379268589919
"Wave_519",-0.0816189745920042
"Wave_520",-0.074559481611137
"Wave_521",-0.0699832886064206
"Wave_522",-0.0665405448621614
"Wave_523",-0.0641631512467054
"Wave_524",-0.0631033189059961
"Wave_525",-0.0693436998152505
"Wave_526",-0.0739825315524245
"Wave_527",-0.0760514969708458
"Wave_528",-0.0716760238635994
"Wave_529",-0.0627276811331553
"Wave_530",-0.0546505278058462
"Wave_531",-0.0528872524970548
"Wave_532",-0.0551224760614351
"Wave_533",-0.056309694473182
"Wave_534",-0.0549746496566738
"Wave_535",-0.0507664684309977
"Wave_536",-0.0475193864553963
"Wave_537",-0.0463741566703794
"Wave_538",-0.0497352873725668
"Wave_539",-0.0518814091077736
"Wave_540",-0.051500141730253
"Wave_541",-0.0484018037283492
"Wave_542",-0.0415939023320148
"Wave_543",-0.0363742405457528
"Wave_544",-0.033669943927862
"Wave_545",-0.0348869292888447
"Wave_546",-0.0644928930378471
"Wave_547",-0.101273414370523
"Wave_548",-0.138269568850224
"Wave_549",-0.140885123529141
"Wave_550",-0.135592144663299
"Wave_551",-0.128286464704018
"Wave_552",-0.124254469597554
"Wave_553",-0.12344972452581
"Wave_554",-0.118642375643294
"Wave_555",-0.110091457673802
"Wave_556",-0.107789141515625
"Wave_557",-0.114241282909389
"Wave_558",-0.120549051121241
"Wave_559",-0.117594155606929
"Wave_560",-0.0992584892247662
"Wave_561",-0.0746176182871543
"Wave_562",-0.0481872772549576
"Wave_563",-0.0311605748798191
"Wave_564",-0.0154871152317296
"Wave_565",0.00103450454214749
"Wave_566",0.0194600175322604
"Wave_567",0.0328354006319925
"Wave_568",0.0446900108896056
"Wave_569",0.0550017216127285
"Wave_570",0.063182355313642
"Wave_571",0.0703241966641153
"Wave_572",0.0760535420619623
"Wave_573",0.0797911656610919
"Wave_574",0.0803384397673471
"Wave_575",0.0801043605373386
"Wave_576",0.078842055055692
"Wave_577",0.0766791119456931
"Wave_578",0.0759060353372974
"Wave_579",0.0758320028121334
"Wave_580",0.0768715740280746
"Wave_581",0.0798496598997947
"Wave_582",0.0820581063011227
"Wave_583",0.0835965072421446
"Wave_584",0.0843738145401566
"Wave_585",0.081172096582417
"Wave_586",0.0764975814332325
"Wave_587",0.0705477969469733
"Wave_588",0.0617082563745425
"Wave_589",0.0558553669347955
"Wave_590",0.053180524425589
"Wave_591",0.0538787227739414
"Wave_592",0.0588696266809395
"Wave_593",0.0627089305861143
"Wave_594",0.0661782400385131
"Wave_595",0.0697771907336249
"Wave_596",0.0709104105121573
"Wave_597",0.0711676020703714
"Wave_598",0.0711293135361687
"Wave_599",0.072371730863609
"Wave_600",0.0737507548909372
"Wave_601",0.0754005795505347
"Wave_602",0.0777890995365322
"Wave_603",0.0809410321407522
"Wave_604",0.0826755968521109
"Wave_605",0.0842111161667422
"Wave_606",0.086383571650127
"Wave_607",0.0927755574631914
"Wave_608",0.098951167175861
"Wave_609",0.104687244153491
"Wave_610",0.11006495122777
"Wave_611",0.113784329521016
"Wave_612",0.117278200513336
"Wave_613",0.121289953121743
"Wave_614",0.124908122904109
"Wave_615",0.126585171241082
"Wave_616",0.12670916835854
"Wave_617",0.124896849658486
"Wave_618",0.124532090390117
"Wave_619",0.123789827397341
"Wave_620",0.123221259737591
"Wave_621",0.123525265655387
"Wave_622",0.126961689137006
"Wave_623",0.132077436853028
"Wave_624",0.137568977821872
"Wave_625",0.140584803201733
"Wave_626",0.14377646766788
"Wave_627",0.146891235755436
"Wave_628",0.150139385426924
"Wave_629",0.15481447712446
"Wave_630",0.157968328068512
"Wave_631",0.159550815553179
"Wave_632",0.159231725881043
"Wave_633",0.159041356483936
"Wave_634",0.157843939574577
"Wave_635",0.155940273434082
"Wave_636",0.155180428691604
"Wave_637",0.153548465729061
"Wave_638",0.14953089684792
"Wave_639",0.14390589178197
"Wave_640",0.142336694275625
"Wave_641",0.141258604481783
"Wave_642",0.140302153424448
"Wave_643",0.139002805428264
"Wave_644",0.13445888303323
"Wave_645",0.130783831747152
"Wave_646",0.12738536206133
"Wave_647",0.123569751034369
"Wave_648",0.12269622494211
"Wave_649",0.121112719375219
"Wave_650",0.118156896672176
"Wave_651",0.113400000184078
"Wave_652",0.108569425076443
"Wave_653",0.106964680699037
"Wave_654",0.107649129925152
"Wave_655",0.108399193228215
"Wave_656",0.106687455889562
"Wave_657",0.100813251396751
"Wave_658",0.0917175977540164
"Wave_659",0.0831323658877263
"Wave_660",0.0743555282438944
"Wave_661",0.065329214892724
"Wave_662",0.0553940452367284
"Wave_663",0.041956199250611
"Wave_664",0.0320213298891118
"Wave_665",0.0220452686099771
"Wave_666",0.0104035652331632
"Wave_667",-0.00509236296264667
"Wave_668",-0.0159242268144576
"Wave_669",-0.0237742317842509
"Wave_670",-0.0292739456026312
"Wave_671",-0.0346155876668795
"Wave_672",-0.0397694798758311
"Wave_673",-0.0452481909605283
"Wave_674",-0.0509739566821322
"Wave_675",-0.055686609798026
"Wave_676",-0.0615851066886869
"Wave_677",-0.0672398989381492
"Wave_678",-0.0699455133078975
"Wave_679",-0.0706283929622408
"Wave_680",-0.0693751644542804
"Wave_681",-0.0655419979587686
"Wave_682",-0.0590943008951989
"Wave_683",-0.0499472813967995
"Wave_684",-0.0357394159512418
"Wave_685",-0.0167100114070876
"Wave_686",0.00996658445785848
"Wave_687",0.0401117948007541
"Wave_688",0.067744781435351
"Wave_689",0.091820181974805
"Wave_690",0.117908696067932
"Wave_691",0.142616044749532
"Wave_692",0.166055564278443
"Wave_693",0.189462522828448
"Wave_694",0.206070361386139
"Wave_695",0.222155213667479
"Wave_696",0.233803109680712
"Wave_697",0.239652551015092
"Wave_698",0.240740681780941
"Wave_699",0.237659106793214
"Wave_700",0.234063412559933
"Wave_701",0.227566751256498
"Wave_702",0.214330738288033
"Wave_703",0.199054604388302
"Wave_704",0.180887359712969
"Wave_705",0.160790109886203
"Wave_706",0.138409772307362
"Wave_707",0.119168768854491
"Wave_708",0.0988268767906835
"Wave_709",0.0778305517147542
"Wave_710",0.0518497303779287
"Wave_711",0.0208755298836803
"Wave_712",-0.00700286726000394
"Wave_713",-0.029476850031729
"Wave_714",-0.0497093466865065
"Wave_715",-0.063383481755531
"Wave_716",-0.0587926601097327
"Wave_717",-0.045872965663309
"Wave_718",-0.0519054553795606
"Wave_719",-0.0697439297080476
"Wave_720",-0.105965465077109
"Wave_721",-0.151230040965465
"Wave_722",-0.177108022029591
"Wave_723",-0.185725647486052
"Wave_724",-0.183639531089406
"Wave_725",-0.182995028530716
"Wave_726",-0.19505991669386
"Wave_727",-0.214450964846438
"Wave_728",-0.211514546556299
"Wave_729",-0.209970105571592
"Wave_730",-0.208535662586552
"Wave_731",-0.21199176022907
"Wave_732",-0.224220027436372
"Wave_733",-0.240824672985148
"Wave_734",-0.236187291332538
"Wave_735",-0.225297775740021
"Wave_736",-0.209805624598854
"Wave_737",-0.185973116360202
"Wave_738",-0.165216054129899
"Wave_739",-0.147195662938968
"Wave_740",-0.120106462730656
"Wave_741",-0.0931965725728398
"Wave_742",-0.0836690240324214
"Wave_743",-0.068597037742477
"Wave_744",-0.0545125508966676
"Wave_745",-0.0316711998463911
"Wave_746",-0.00925280334482886
"Wave_747",0.0186075140530025
"Wave_748",0.0386005644829713
"Wave_749",0.0574307381869465
"Wave_750",0.0808832873547172
"Wave_751",0.0870291826376054
"Wave_752",0.0975156717876414
"Wave_753",0.106504254285809
"Wave_754",0.111792097514809
"Wave_755",0.107527481185315
"Wave_756",0.10576791927359
"Wave_757",0.0901091475221307
"Wave_758",0.0942348356273052
"Wave_759",0.116858217236063
"Wave_760",0.158780208403005
"Wave_761",0.195058556498883
"Wave_762",0.219062464059039
"Wave_763",0.189302936548294
"Wave_764",0.16821335386341
"Wave_765",0.170063107402556
"Wave_766",0.158604288398282
"Wave_767",0.168146201156579
"Wave_768",0.172376005988436
"Wave_769",0.166141861181125
"Wave_770",0.163578816496467
"Wave_771",0.176436514062033
"Wave_772",0.175866782842028
"Wave_773",0.169297970242019
"Wave_774",0.15669207558488
"Wave_775",0.15712309642289
"Wave_776",0.167280386031612
"Wave_777",0.171917489084843
"Wave_778",0.166117175885351
