"","Jmax_Spec_Tleaf.5.comps"
"(Intercept)",133.446653327976
"Wave_500",-0.0322244952112812
"Wave_501",-0.0306432608972275
"Wave_502",-0.0287947903290157
"Wave_503",-0.0260509546882755
"Wave_504",-0.0226011882297328
"Wave_505",-0.0192904382355954
"Wave_506",-0.0159901738363804
"Wave_507",-0.012552116227816
"Wave_508",-0.00955675533523497
"Wave_509",-0.00571856092526958
"Wave_510",-0.00010395571414407
"Wave_511",0.00350200545927767
"Wave_512",0.00739470073395808
"Wave_513",0.0115343721470075
"Wave_514",0.0147747237230283
"Wave_515",0.0157512295572828
"Wave_516",0.0164603956087744
"Wave_517",0.0173732807254116
"Wave_518",0.0209797974198856
"Wave_519",0.0261896480317215
"Wave_520",0.0318046792256296
"Wave_521",0.0359534304595643
"Wave_522",0.0399163002673147
"Wave_523",0.043550578948155
"Wave_524",0.0456878820557726
"Wave_525",0.0445436490555755
"Wave_526",0.0439468238658074
"Wave_527",0.0434340344492995
"Wave_528",0.045916005506227
"Wave_529",0.0498331835818801
"Wave_530",0.0521107174998795
"Wave_531",0.0502754191755368
"Wave_532",0.0470559674023013
"Wave_533",0.0430465144813158
"Wave_534",0.0415823909120872
"Wave_535",0.0392360720462912
"Wave_536",0.0363921786944496
"Wave_537",0.03333421555904
"Wave_538",0.0261672300030326
"Wave_539",0.0196834899231382
"Wave_540",0.0148701373131888
"Wave_541",0.0112695358656777
"Wave_542",0.00954341918569267
"Wave_543",0.0085966836484561
"Wave_544",0.00527433975345064
"Wave_545",-0.00101592881993116
"Wave_546",-0.0192300632512217
"Wave_547",-0.043438796144293
"Wave_548",-0.0705477667441086
"Wave_549",-0.0856166612514448
"Wave_550",-0.0885889236636343
"Wave_551",-0.0861837029326216
"Wave_552",-0.0823997857251277
"Wave_553",-0.0823990437075412
"Wave_554",-0.0832922771602793
"Wave_555",-0.0826891380066859
"Wave_556",-0.0756608717074052
"Wave_557",-0.0744587159360242
"Wave_558",-0.0737320765464876
"Wave_559",-0.0709129608953437
"Wave_560",-0.0664514162858077
"Wave_561",-0.0593173413107689
"Wave_562",-0.0520912490955232
"Wave_563",-0.0480378148448689
"Wave_564",-0.0448424340221622
"Wave_565",-0.0406737076187096
"Wave_566",-0.0354274208975814
"Wave_567",-0.0290740109827294
"Wave_568",-0.0239512054813661
"Wave_569",-0.0192851727031218
"Wave_570",-0.0162236021587855
"Wave_571",-0.0123416909025811
"Wave_572",-0.00866473605822225
"Wave_573",-0.00546477987447701
"Wave_574",-0.00438651890023991
"Wave_575",-0.0038099797855826
"Wave_576",-0.00312898677793812
"Wave_577",-0.00343643528098819
"Wave_578",-0.00305315603642301
"Wave_579",-0.00141663287356251
"Wave_580",-3.83119816914357e-05
"Wave_581",0.00141499713812463
"Wave_582",0.00272755793279219
"Wave_583",0.00333903060970717
"Wave_584",0.0041625433481327
"Wave_585",0.00336229159862614
"Wave_586",0.0018165746444881
"Wave_587",-0.000915539948545679
"Wave_588",-0.0048352616448475
"Wave_589",-0.00842808517749691
"Wave_590",-0.0100610840195231
"Wave_591",-0.00977587230033464
"Wave_592",-0.00669722193146109
"Wave_593",-0.00503941189573454
"Wave_594",-0.00352423230362882
"Wave_595",-0.00192564655764652
"Wave_596",-0.0013905737851627
"Wave_597",-0.00146601079392202
"Wave_598",-0.00209676078019568
"Wave_599",-0.00285378745572024
"Wave_600",-0.00302416763744315
"Wave_601",-0.0037905879067122
"Wave_602",-0.00388764819139431
"Wave_603",-0.00272436164888559
"Wave_604",-0.000984912719523896
"Wave_605",0.000598998803334569
"Wave_606",0.00128365469211496
"Wave_607",0.00271109956202598
"Wave_608",0.00393039508578345
"Wave_609",0.00546676006679483
"Wave_610",0.00754621850278783
"Wave_611",0.0088806041750094
"Wave_612",0.00994673573939251
"Wave_613",0.0108747224630615
"Wave_614",0.0124984864005519
"Wave_615",0.013896767609761
"Wave_616",0.0150596410386302
"Wave_617",0.0161782543088758
"Wave_618",0.0169660723121895
"Wave_619",0.0176875355069775
"Wave_620",0.0186961753025899
"Wave_621",0.0200413260272953
"Wave_622",0.0208246217418378
"Wave_623",0.0218456148694262
"Wave_624",0.0229262378117841
"Wave_625",0.0237858802295948
"Wave_626",0.0248841824321277
"Wave_627",0.0263563627768871
"Wave_628",0.0274903348997325
"Wave_629",0.0287333919085856
"Wave_630",0.0296864997199637
"Wave_631",0.0305223438257041
"Wave_632",0.0311273952819264
"Wave_633",0.0312380503206453
"Wave_634",0.0309866385119429
"Wave_635",0.0309228197835771
"Wave_636",0.0304370891920566
"Wave_637",0.0298833953975535
"Wave_638",0.0288949664124701
"Wave_639",0.027463440375711
"Wave_640",0.0265836244761915
"Wave_641",0.0257046033237498
"Wave_642",0.0248690663495572
"Wave_643",0.0240401819776508
"Wave_644",0.0231572005640218
"Wave_645",0.0217684273944838
"Wave_646",0.0195562966124602
"Wave_647",0.0167546605713522
"Wave_648",0.014786154132783
"Wave_649",0.0131645174358063
"Wave_650",0.0116569318732176
"Wave_651",0.00998661916423848
"Wave_652",0.00831190824678371
"Wave_653",0.00713524282706337
"Wave_654",0.0059128979250945
"Wave_655",0.00426900181069656
"Wave_656",0.00260613512359625
"Wave_657",-4.96191054878588e-05
"Wave_658",-0.00395515013062613
"Wave_659",-0.00713925753886743
"Wave_660",-0.0116285896158481
"Wave_661",-0.0150771939097847
"Wave_662",-0.0173482846085634
"Wave_663",-0.0219300455290922
"Wave_664",-0.02641120308697
"Wave_665",-0.0294512491526438
"Wave_666",-0.0306776894908877
"Wave_667",-0.0339957912310114
"Wave_668",-0.0373158803022496
"Wave_669",-0.0402079942702172
"Wave_670",-0.0415491114837731
"Wave_671",-0.0426915515240414
"Wave_672",-0.0449322236188186
"Wave_673",-0.0480087327103341
"Wave_674",-0.0501588499117443
"Wave_675",-0.0501654944754447
"Wave_676",-0.0508067691954776
"Wave_677",-0.0517342074841558
"Wave_678",-0.0516209654863924
"Wave_679",-0.0510985723276257
"Wave_680",-0.0503765805531343
"Wave_681",-0.0488552733334293
"Wave_682",-0.04600674470623
"Wave_683",-0.0427901495441879
"Wave_684",-0.0376510850721583
"Wave_685",-0.031169628076146
"Wave_686",-0.0220666012854437
"Wave_687",-0.0118594998229787
"Wave_688",-0.00155994139981317
"Wave_689",0.00928956926303253
"Wave_690",0.0182720327589073
"Wave_691",0.027025618239378
"Wave_692",0.0368300564738321
"Wave_693",0.0457714604226885
"Wave_694",0.0517404427504539
"Wave_695",0.0552693831266213
"Wave_696",0.0578738752140264
"Wave_697",0.05824900872057
"Wave_698",0.0596042618929552
"Wave_699",0.0588321731041438
"Wave_700",0.0526478722421276
"Wave_701",0.0481893016745212
"Wave_702",0.0376692285920647
"Wave_703",0.0250582330219415
"Wave_704",0.0145798387065294
"Wave_705",0.00508831539020149
"Wave_706",-0.0168529885090377
"Wave_707",-0.0314201252394349
