"","Vcmax25_Rog.4.comps"
"Wave_815",0.012928331884584
"Wave_816",0.0129320172510214
"Wave_817",0.0128424212994183
"Wave_818",0.0129397939848474
"Wave_819",0.0129307408521888
"Wave_820",0.0128938289430526
"Wave_821",0.012871873168405
"Wave_822",0.0127252259687017
"Wave_823",0.0126321244082382
"Wave_824",0.0127003461021319
"Wave_825",0.01275080760157
"Wave_826",0.0127763804275701
"Wave_827",0.0127222035428327
"Wave_828",0.0130237970035256
"Wave_829",0.0128864033124543
"Wave_830",0.0126510487622005
"Wave_831",0.0123613023025708
"Wave_832",0.0120766061327157
"Wave_833",0.0119178294108645
"Wave_834",0.0123280573741914
"Wave_835",0.012477492075891
"Wave_836",0.012469688978162
"Wave_837",0.0124913650084893
"Wave_838",0.0125355872369318
"Wave_839",0.0125157169762947
"Wave_840",0.0124073522519413
"Wave_841",0.0120876025743135
"Wave_842",0.0118127723045666
"Wave_843",0.0120415335526681
"Wave_844",0.0119841201887327
"Wave_845",0.0119077644096847
"Wave_846",0.0118497015981748
"Wave_847",0.011836283132879
"Wave_848",0.011646293228638
"Wave_849",0.0122761434480268
"Wave_850",0.0122734333284125
"Wave_851",0.0120357662099605
"Wave_852",0.0117787494466224
"Wave_853",0.0117914571064252
"Wave_854",0.0121793889669785
"Wave_855",0.0121182377901974
"Wave_856",0.0118544228059524
"Wave_857",0.0114404881360431
"Wave_858",0.011102792407803
"Wave_859",0.0113292232362469
"Wave_860",0.0113220503143269
"Wave_861",0.011608607778256
"Wave_862",0.0115046066027649
"Wave_863",0.0113984274357565
"Wave_864",0.0115246048471724
"Wave_865",0.0113870965631281
"Wave_866",0.0112007427555298
"Wave_867",0.0115449096930552
"Wave_868",0.0117039784440519
"Wave_869",0.011581665799633
"Wave_870",0.0115289841031872
"Wave_871",0.0115344307973773
"Wave_872",0.0113695817872069
"Wave_873",0.0114129231127087
"Wave_874",0.0114488406991481
"Wave_875",0.0110666092067611
"Wave_876",0.0104716421993134
"Wave_877",0.0107693040748996
"Wave_878",0.0105767209936654
"Wave_879",0.0106852082476764
"Wave_880",0.0106836373762864
"Wave_881",0.0105794369086909
"Wave_882",0.0107862668627904
"Wave_883",0.0106948248036922
"Wave_884",0.0106520048058779
"Wave_885",0.0106432500287378
"Wave_886",0.0107532283378423
"Wave_887",0.0107940483470185
"Wave_888",0.0104867883234155
"Wave_889",0.01032126655748
"Wave_890",0.010357010980351
"Wave_891",0.0103387059164089
"Wave_892",0.0103496598782278
"Wave_893",0.0102990702238957
"Wave_894",0.0107997851528871
"Wave_895",0.0109330095795318
"Wave_896",0.0102981389377989
"Wave_897",0.0100713790961243
"Wave_898",0.0100159245962819
"Wave_899",0.0100687271784766
"Wave_900",0.00989629351272947
"Wave_901",0.00992490779732078
"Wave_902",0.0101768365798405
"Wave_903",0.00999465979760718
"Wave_904",0.010007648491805
"Wave_905",0.0100696042656566
"Wave_906",0.00978233399467727
"Wave_907",0.00926622061001516
"Wave_908",0.00927010669688933
"Wave_909",0.00980591457432165
"Wave_910",0.009760966646276
"Wave_911",0.0093977372855839
"Wave_912",0.0092022066150673
"Wave_913",0.00916059130921557
"Wave_914",0.00866522078060829
"Wave_915",0.00873812532663384
"Wave_916",0.00907214102984784
"Wave_917",0.00933207999082474
"Wave_918",0.00942839551210063
"Wave_919",0.00917950999807137
"Wave_920",0.00884224693014557
"Wave_921",0.00895804292930036
"Wave_922",0.00864541404843425
"Wave_923",0.00840589452710904
"Wave_924",0.00817584686621432
"Wave_925",0.00809354515099861
"Wave_926",0.00814233581349705
"Wave_927",0.00810109584203071
"Wave_928",0.0082207541670152
"Wave_929",0.00842435465509937
"Wave_930",0.00794251253329365
"Wave_931",0.00747921158178085
"Wave_932",0.0073511197637641
"Wave_933",0.00703694506777785
"Wave_934",0.00665227375296614
"Wave_935",0.0068454362184422
"Wave_936",0.00685009783309638
"Wave_937",0.00633557479373817
"Wave_938",0.00598981801723493
"Wave_939",0.00591162954143055
"Wave_940",0.0059146422167082
"Wave_941",0.00566575192917816
"Wave_942",0.00523351901152204
"Wave_943",0.00528578404846916
"Wave_944",0.00522428088532934
"Wave_945",0.00505775865137342
"Wave_946",0.00472924265094481
"Wave_947",0.00440073706615112
"Wave_948",0.00432502936915816
"Wave_949",0.00504211156585875
"Wave_950",0.00500190797591324
"Wave_951",0.00464865388245463
"Wave_952",0.00362819918787682
"Wave_953",0.00275081032745374
"Wave_954",0.00256406434594577
"Wave_955",0.0023342017289255
"Wave_956",0.00284896707181688
"Wave_957",0.00235561908614633
"Wave_958",0.00231563377576682
"Wave_959",0.00219899464432127
"Wave_960",0.00196018443616758
"Wave_961",0.00172901826674292
"Wave_962",0.00152565402780659
"Wave_963",0.00179845500186052
"Wave_964",0.00151397577510467
"Wave_965",0.00117912292179772
"Wave_966",0.00105690796544788
"Wave_967",0.00101577469833862
"Wave_968",0.00106765058644603
"Wave_969",0.00201197282248373
"Wave_970",0.000968247032977197
"Wave_971",0.000802324900165035
"Wave_972",0.000872489580445791
"Wave_973",0.00126026271700901
"Wave_974",0.00168182695716813
"Wave_975",0.0012708238638765
"Wave_976",0.00131010181173442
"Wave_977",0.00168948149439129
"Wave_978",0.00133719265726131
"Wave_979",0.00117653111394618
"Wave_980",0.00139001583010345
"Wave_981",0.00168575633523249
"Wave_982",0.00196424867827783
"Wave_983",0.00212231546387647
"Wave_984",0.00214853432976748
"Wave_985",0.0021795208901313
"Wave_986",0.00224439904394378
"Wave_987",0.00218936535943556
"Wave_988",0.00210200868562522
"Wave_989",0.00204660420049252
"Wave_990",0.0020042716449769
"Wave_991",0.00214969743555275
"Wave_992",0.00254396287890313
"Wave_993",0.00291215155009697
"Wave_994",0.00328469707535379
"Wave_995",0.00350352698612573
"Wave_996",0.00355364760760513
"Wave_997",0.00361508615097377
"Wave_998",0.00369589621541255
"Wave_999",0.0037475168093171
"Wave_1000",0.00381890410813022
"Wave_1001",0.00390320953619135
"Wave_1002",0.00397213983728601
"Wave_1003",0.00396973708436822
"Wave_1004",0.00398968207776321
"Wave_1005",0.003999965501838
"Wave_1006",0.00401954763210233
"Wave_1007",0.00418545650127072
"Wave_1008",0.00432923667818311
"Wave_1009",0.00446207755940936
"Wave_1010",0.00455848498549452
"Wave_1011",0.00460945929504262
"Wave_1012",0.00468441249000102
"Wave_1013",0.00474570253980064
"Wave_1014",0.00481067631183992
"Wave_1015",0.00479986734947468
"Wave_1016",0.0047965814086537
"Wave_1017",0.00476577866018771
"Wave_1018",0.00466275589949888
"Wave_1019",0.00457436302446902
"Wave_1020",0.00451658645212603
"Wave_1021",0.00442590213930647
"Wave_1022",0.00442787112786307
"Wave_1023",0.00441521551842913
"Wave_1024",0.00440163582132859
"Wave_1025",0.00435396758086303
"Wave_1026",0.00437291061980132
"Wave_1027",0.004418919781636
"Wave_1028",0.00446382307022578
"Wave_1029",0.00449495111298758
"Wave_1030",0.00448344253667607
"Wave_1031",0.0044892561543728
"Wave_1032",0.00448154331755672
"Wave_1033",0.00446466766366432
"Wave_1034",0.00443060228851605
"Wave_1035",0.00442991466826347
"Wave_1036",0.00439579453169742
"Wave_1037",0.00443719587705931
"Wave_1038",0.00450352120748095
"Wave_1039",0.00454928074031568
"Wave_1040",0.00460684102155507
"Wave_1041",0.00463895954326753
"Wave_1042",0.00469240801912469
"Wave_1043",0.00475949624265238
"Wave_1044",0.00482142599398509
"Wave_1045",0.00483795164075049
"Wave_1046",0.00485233249008717
"Wave_1047",0.00486781934546417
"Wave_1048",0.00488210129281859
"Wave_1049",0.00490263431383985
"Wave_1050",0.00489197166231718
"Wave_1051",0.00489255529586096
"Wave_1052",0.00490726720536846
"Wave_1053",0.00482796143030095
"Wave_1054",0.00476117350212787
"Wave_1055",0.00469359615172029
"Wave_1056",0.00467372415199326
"Wave_1057",0.0047220074239925
"Wave_1058",0.00477307323539375
"Wave_1059",0.0048009203798157
"Wave_1060",0.0047848767379293
"Wave_1061",0.00475405333164966
"Wave_1062",0.00471484372896644
"Wave_1063",0.00469658770627533
"Wave_1064",0.00469801584718119
"Wave_1065",0.00468570853549709
"Wave_1066",0.00468516544331165
"Wave_1067",0.00471052923091604
"Wave_1068",0.0047056488836507
"Wave_1069",0.00472952493984341
"Wave_1070",0.00475439052743529
"Wave_1071",0.00472522841254782
"Wave_1072",0.00471369134246677
"Wave_1073",0.00466276832471772
"Wave_1074",0.0046246563373535
"Wave_1075",0.00453171967385757
"Wave_1076",0.00442684196853832
"Wave_1077",0.00434667276280914
"Wave_1078",0.00424588182490182
"Wave_1079",0.00428384957630081
"Wave_1080",0.00427980832145155
"Wave_1081",0.00425042615167233
"Wave_1082",0.00422869830276755
"Wave_1083",0.00417877566186491
"Wave_1084",0.00413484882606992
"Wave_1085",0.00408509003007827
"Wave_1086",0.00403323764191277
"Wave_1087",0.00395322232862191
"Wave_1088",0.00390256581120645
"Wave_1089",0.00388595181372793
"Wave_1090",0.0038902477787308
"Wave_1091",0.00399538879705751
"Wave_1092",0.00398106944035493
"Wave_1093",0.00401341976246087
"Wave_1094",0.00394392982640769
"Wave_1095",0.00391636590371054
"Wave_1096",0.00388316311313271
"Wave_1097",0.00386234500864618
"Wave_1098",0.00379141375572509
"Wave_1099",0.00375970809194593
"Wave_1100",0.00369397517668536
"Wave_1101",0.00362650515465777
"Wave_1102",0.00356254937248261
"Wave_1103",0.00353842519651792
"Wave_1104",0.00344691317325347
"Wave_1105",0.00343255725670143
"Wave_1106",0.00341337660534382
"Wave_1107",0.00339160006543803
"Wave_1108",0.00334707820290065
"Wave_1109",0.00332213282646258
"Wave_1110",0.00319866552084242
"Wave_1111",0.00314842998230815
"Wave_1112",0.00309555667733394
"Wave_1113",0.00301396026834862
"Wave_1114",0.00293826430158
"Wave_1115",0.00291055694532585
"Wave_1116",0.00281061255621179
"Wave_1117",0.0028936582133263
"Wave_1118",0.00291934167824289
"Wave_1119",0.00292305037394774
"Wave_1120",0.00291356496364508
"Wave_1121",0.00279296667775476
"Wave_1122",0.00266801893004175
"Wave_1123",0.00257503460173534
"Wave_1124",0.00244630612338029
"Wave_1125",0.00220236503291255
"Wave_1126",0.00202121017628113
"Wave_1127",0.00188406923219967
"Wave_1128",0.00160430178830056
"Wave_1129",0.00134178846915874
"Wave_1130",0.00104284407539624
"Wave_1131",0.00073956857719492
"Wave_1132",0.000372770094968679
"Wave_1133",4.74812949015237e-05
"Wave_1134",-0.000274924486031858
"Wave_1135",-0.000614174808447073
"Wave_1136",-0.00102153127280833
"Wave_1137",-0.00140882847069137
"Wave_1138",-0.00181978177284151
"Wave_1139",-0.00225172440537915
"Wave_1140",-0.0027974633568351
"Wave_1141",-0.00328657566011116
"Wave_1142",-0.00378232499140001
"Wave_1143",-0.00418146726432218
"Wave_1144",-0.00447693534749378
"Wave_1145",-0.00484782506171276
"Wave_1146",-0.00523993859468767
"Wave_1147",-0.00551768317734335
"Wave_1148",-0.00574003724762154
"Wave_1149",-0.00596202338262666
"Wave_1150",-0.00618242250811602
"Wave_1151",-0.00637681146208788
"Wave_1152",-0.0066219791402408
"Wave_1153",-0.00680893212768416
"Wave_1154",-0.00699752926990506
"Wave_1155",-0.00680062015664405
"Wave_1156",-0.00672008197218462
"Wave_1157",-0.00666377503836902
"Wave_1158",-0.0066398118879217
"Wave_1159",-0.00657789163967266
"Wave_1160",-0.00652443128837386
"Wave_1161",-0.00647113016198216
"Wave_1162",-0.00637747796290603
"Wave_1163",-0.00632943679383784
"Wave_1164",-0.00631503852324688
"Wave_1165",-0.0062778058667119
"Wave_1166",-0.00621654479057258
"Wave_1167",-0.00617673900773463
"Wave_1168",-0.006128886735299
"Wave_1169",-0.00610358314805062
"Wave_1170",-0.00609013880315251
"Wave_1171",-0.00608165129585153
"Wave_1172",-0.00606624049722067
"Wave_1173",-0.00607528138427385
"Wave_1174",-0.00606239194128354
"Wave_1175",-0.00605638091053251
"Wave_1176",-0.00596296302044445
"Wave_1177",-0.0059858901179737
"Wave_1178",-0.00600956183935598
"Wave_1179",-0.00600408634225137
"Wave_1180",-0.00600952215504818
"Wave_1181",-0.00600692261892682
"Wave_1182",-0.00597660066199843
"Wave_1183",-0.00594677594254903
"Wave_1184",-0.00591802886546515
"Wave_1185",-0.00582586736186919
"Wave_1186",-0.00571994276881604
"Wave_1187",-0.00564251593835305
"Wave_1188",-0.00557551728466416
"Wave_1189",-0.00560826694278563
"Wave_1190",-0.0056146563204398
"Wave_1191",-0.00562568337856009
"Wave_1192",-0.0055605951908194
"Wave_1193",-0.00528224652525601
"Wave_1194",-0.00512472243011594
"Wave_1195",-0.00498117327741504
"Wave_1196",-0.00489835131812565
"Wave_1197",-0.00487745521569208
"Wave_1198",-0.00481457224418432
"Wave_1199",-0.00475331781686232
"Wave_1200",-0.00469924883990845
"Wave_1201",-0.00468811622744961
"Wave_1202",-0.00468123319186584
"Wave_1203",-0.00467407809519067
"Wave_1204",-0.00462505257899913
"Wave_1205",-0.00457274448492891
"Wave_1206",-0.00452832604601875
"Wave_1207",-0.00447171940209866
"Wave_1208",-0.00437685296914539
"Wave_1209",-0.0043158493715079
"Wave_1210",-0.00426039823599878
"Wave_1211",-0.00422606897480403
"Wave_1212",-0.00419890196719796
"Wave_1213",-0.00416655336994006
"Wave_1214",-0.00412213730617085
"Wave_1215",-0.00410638086025923
"Wave_1216",-0.00411990147846373
"Wave_1217",-0.00411636582745605
"Wave_1218",-0.00409891828147837
"Wave_1219",-0.00399977570835761
"Wave_1220",-0.00391320593307148
"Wave_1221",-0.0038458751960777
"Wave_1222",-0.00378405156818779
"Wave_1223",-0.00377776088750109
"Wave_1224",-0.00375133695001634
"Wave_1225",-0.00373068404740042
"Wave_1226",-0.00372263661056134
"Wave_1227",-0.00368814175461323
"Wave_1228",-0.0036506205410825
"Wave_1229",-0.00360240473907387
"Wave_1230",-0.00356133486211378
"Wave_1231",-0.00357849138956969
"Wave_1232",-0.00358774248637171
"Wave_1233",-0.00358558209325144
"Wave_1234",-0.00361038443343444
"Wave_1235",-0.00362400092631906
"Wave_1236",-0.00361179920349723
"Wave_1237",-0.00359503640001637
"Wave_1238",-0.00353592088262019
"Wave_1239",-0.00348484631711908
"Wave_1240",-0.00344473775890604
"Wave_1241",-0.00339650045750047
"Wave_1242",-0.00339900189724597
"Wave_1243",-0.00340836787907364
"Wave_1244",-0.00340686218706634
"Wave_1245",-0.0034010534579719
"Wave_1246",-0.00336433291161094
"Wave_1247",-0.00332707001453464
"Wave_1248",-0.00328983516582014
"Wave_1249",-0.0032679322504319
"Wave_1250",-0.00326168396419655
"Wave_1251",-0.00321779225740596
"Wave_1252",-0.00317234766740297
"Wave_1253",-0.00314938867448739
"Wave_1254",-0.00315252512961923
"Wave_1255",-0.00315155357779527
"Wave_1256",-0.00315828621418987
"Wave_1257",-0.0032042408370977
"Wave_1258",-0.00324767610272277
"Wave_1259",-0.00328997395792475
"Wave_1260",-0.00331700200452386
"Wave_1261",-0.00332428867394409
"Wave_1262",-0.00334722588148852
"Wave_1263",-0.00337942458037403
"Wave_1264",-0.00343041172502529
"Wave_1265",-0.00348857446874387
"Wave_1266",-0.00353292525319112
"Wave_1267",-0.00357727521579034
"Wave_1268",-0.00357966217364018
"Wave_1269",-0.0036180860261608
"Wave_1270",-0.00365159022963715
"Wave_1271",-0.00366349533462388
"Wave_1272",-0.00372409855573333
"Wave_1273",-0.00377695138724768
"Wave_1274",-0.00380465940034607
"Wave_1275",-0.00387591267402457
"Wave_1276",-0.00380735267717489
"Wave_1277",-0.00384930965353561
"Wave_1278",-0.00390213981149926
"Wave_1279",-0.00394867866198176
"Wave_1280",-0.00404339028483257
"Wave_1281",-0.00413922997322054
"Wave_1282",-0.00422352708819526
"Wave_1283",-0.00424350447927011
"Wave_1284",-0.00428234928133542
"Wave_1285",-0.00428724623708714
"Wave_1286",-0.00433429413391221
"Wave_1287",-0.00447180170070158
"Wave_1288",-0.00462402951015735
"Wave_1289",-0.0047863104406678
"Wave_1290",-0.00491206164816627
"Wave_1291",-0.00500803431155153
"Wave_1292",-0.00507780862429998
"Wave_1293",-0.00515791728070457
"Wave_1294",-0.00533292068532762
"Wave_1295",-0.00550180949269567
"Wave_1296",-0.00559555780336644
"Wave_1297",-0.00571053097016126
"Wave_1298",-0.00584720946914126
"Wave_1299",-0.00597079514209461
"Wave_1300",-0.00613495440422741
"Wave_1301",-0.00631749312940478
"Wave_1302",-0.00655428745026071
"Wave_1303",-0.00670325998934136
"Wave_1304",-0.00685907547338322
"Wave_1305",-0.00702389569572074
"Wave_1306",-0.00716592204210972
"Wave_1307",-0.00735336487961584
"Wave_1308",-0.00749624523770468
"Wave_1309",-0.00779363925432503
"Wave_1310",-0.00798265632588788
"Wave_1311",-0.00814641222520829
"Wave_1312",-0.00829892125446889
"Wave_1313",-0.00843055355788585
"Wave_1314",-0.00858251193128946
"Wave_1315",-0.0087465456894618
"Wave_1316",-0.00894225802353737
"Wave_1317",-0.00923482324716092
"Wave_1318",-0.00944296981061253
"Wave_1319",-0.00970572155685257
"Wave_1320",-0.00997058308881911
"Wave_1321",-0.0102199869885106
"Wave_1322",-0.0104961216551003
"Wave_1323",-0.010718867437367
"Wave_1324",-0.0110424002746246
"Wave_1325",-0.011310332948352
"Wave_1326",-0.0114885593671448
"Wave_1327",-0.0117239105846895
"Wave_1328",-0.0119444674982499
"Wave_1329",-0.0121791079622619
"Wave_1330",-0.0123746164561061
"Wave_1331",-0.0126182367943393
