"","Narea_g_m2.9.comps"
"Wave_900",-0.000762990312075212
"Wave_901",-0.000811559735110771
"Wave_902",-0.00101613220394493
"Wave_903",-0.00102857234068553
"Wave_904",-0.000983687456799052
"Wave_905",-0.0011610215584628
"Wave_906",-5.1803622722059e-05
"Wave_907",-0.00177114391817965
"Wave_908",-0.00132909049933224
"Wave_909",-0.00183846136923886
"Wave_910",-0.00174824377624952
"Wave_911",-0.00235454671975671
"Wave_912",-0.00225021298327902
"Wave_913",-0.00193593488522777
"Wave_914",-0.00124372698369397
"Wave_915",-0.0017293126178518
"Wave_916",-0.00173466872629759
"Wave_917",-0.00196650798444919
"Wave_918",-0.00167276527479154
"Wave_919",-0.00180016819749806
"Wave_920",-0.00170701131005133
"Wave_921",-0.0008386811891839
"Wave_922",-0.000979057016419201
"Wave_923",-0.000508277859164139
"Wave_924",-0.00025131300360079
"Wave_925",-0.000278022032202515
"Wave_926",-0.000265128758305466
"Wave_927",0.000117528861653733
"Wave_928",0.000135179391803418
"Wave_929",-0.00119066405518546
"Wave_930",-0.00106176389398403
"Wave_931",-0.000875681340618068
"Wave_932",-0.000920606830311917
"Wave_933",-0.000268134522812724
"Wave_934",0.000806322443911241
"Wave_935",-0.00219124155221829
"Wave_936",-0.0033442958996433
"Wave_937",-0.00173797685483824
"Wave_938",-0.00109652868359802
"Wave_939",-0.000753017303531148
"Wave_940",0.000793775976760859
"Wave_941",0.000550893108969075
"Wave_942",9.33487623358382e-05
"Wave_943",0.000293534250535259
"Wave_944",-0.000313367660893558
"Wave_945",0.000882665280271562
"Wave_946",-0.000495063081736302
"Wave_947",-0.00232407558638636
"Wave_948",0.000939565236257957
"Wave_949",1.27490082150883e-06
"Wave_950",0.000408200711422394
"Wave_951",-0.00118764865514023
"Wave_952",0.00108598298582205
"Wave_953",0.00191545289510872
"Wave_954",-0.000493453237725173
"Wave_955",-0.00131870485142231
"Wave_956",-0.000810628035967121
"Wave_957",0.000966670810030735
"Wave_958",-0.000275304041657329
"Wave_959",-0.000795111576116056
"Wave_960",-0.000666974540626898
"Wave_961",-0.000625266744132532
"Wave_962",0.00151303503537108
"Wave_963",0.000575534595377495
"Wave_964",4.51736227241758e-05
"Wave_965",-0.00202713735325951
"Wave_966",-0.00190736758556676
"Wave_967",0.000644658676766743
"Wave_968",0.00187439444736685
"Wave_969",0.0024715517480939
"Wave_970",0.0019540145033686
"Wave_971",0.000993706101542388
"Wave_972",0.000884989400855458
"Wave_973",0.00071475065406058
"Wave_974",0.000624653725646595
"Wave_975",0.000423743898854332
"Wave_976",0.00167399922983328
"Wave_977",0.00101255429691236
"Wave_978",0.000679472407012075
"Wave_979",0.00137827575845899
"Wave_980",0.00172016441908663
"Wave_981",0.00160678147184292
"Wave_982",0.00172307099766532
"Wave_983",0.00158319390992081
"Wave_984",0.00202520530563921
"Wave_985",0.00231822555023982
"Wave_986",0.00285020869715162
"Wave_987",0.00349301365160325
"Wave_988",0.00316168383871587
"Wave_989",0.00284185678256938
"Wave_990",0.00252984764304475
"Wave_991",0.0022205995947953
"Wave_992",0.00199590697225592
"Wave_993",0.00175857870016755
"Wave_994",0.00181680735618095
"Wave_995",0.00146744761805932
"Wave_996",0.00182453239149025
"Wave_997",0.0019072794418862
"Wave_998",0.00203119556042172
"Wave_999",0.00185464883218477
"Wave_1000",0.00137847850839444
"Wave_1001",0.000902150444135092
"Wave_1002",0.00040919209846615
"Wave_1003",-7.50746923005478e-05
"Wave_1004",-0.000210340518849239
"Wave_1005",-9.22219290749174e-05
"Wave_1006",-0.00018303234172708
"Wave_1007",-0.000367657937889121
"Wave_1008",-0.000287318036022754
"Wave_1009",-0.000188441933710176
"Wave_1010",-5.02826682189096e-05
"Wave_1011",9.15504199069741e-05
"Wave_1012",0.000293682192386791
"Wave_1013",0.000490629193878884
"Wave_1014",0.000603665164780636
"Wave_1015",0.000298982112156529
"Wave_1016",0.000184110416723043
"Wave_1017",1.90721966348888e-05
"Wave_1018",-0.000142414486909631
"Wave_1019",-0.000237063760770193
"Wave_1020",-0.000316782257238052
"Wave_1021",-0.000376149967123613
"Wave_1022",-0.000370859034324534
"Wave_1023",-0.00032946510978126
"Wave_1024",-0.000270101844611389
"Wave_1025",-0.000235820176230059
"Wave_1026",5.30367876216277e-05
"Wave_1027",-0.000258057419104191
"Wave_1028",-0.00033781412609265
"Wave_1029",-0.000380705534118996
"Wave_1030",-0.000686188553101044
"Wave_1031",-0.000689865474672481
"Wave_1032",-0.000387638324228004
"Wave_1033",-0.00036539913471544
"Wave_1034",-0.000356585535396677
"Wave_1035",-0.000361768299456885
"Wave_1036",-0.000374871112070351
"Wave_1037",-0.000407019025605055
"Wave_1038",-0.000451670405876729
"Wave_1039",-0.000513486577210895
"Wave_1040",-0.000280118491586823
"Wave_1041",-0.000294584266620774
"Wave_1042",-0.000565003707428857
"Wave_1043",-0.000509468149187288
"Wave_1044",-0.000416447291454825
"Wave_1045",-0.000322960062040107
"Wave_1046",-0.000246082899844629
"Wave_1047",-0.000157161055261255
"Wave_1048",-0.000113880145649958
"Wave_1049",-0.000177902841708895
"Wave_1050",-0.000201313118926917
"Wave_1051",-0.000280838750740534
"Wave_1052",-0.000341220167497526
"Wave_1053",-0.000280914625874787
"Wave_1054",-0.000181538760331533
"Wave_1055",-6.17065258737502e-05
"Wave_1056",1.66910019754887e-05
"Wave_1057",7.23593060147692e-06
"Wave_1058",1.36543387249416e-05
"Wave_1059",0.000327761621989962
"Wave_1060",2.41130367332136e-05
"Wave_1061",1.14344877572795e-05
"Wave_1062",-3.56319689626627e-06
"Wave_1063",-7.00185456153611e-05
"Wave_1064",-0.00017110518737755
"Wave_1065",-0.000206474592141497
"Wave_1066",-0.000186827988613047
"Wave_1067",-0.000178992702542769
"Wave_1068",-0.000108822945412477
"Wave_1069",-1.26257323724865e-05
"Wave_1070",6.75581865609564e-05
"Wave_1071",8.82448446130188e-05
"Wave_1072",0.000392722660823323
"Wave_1073",0.000380901332441047
"Wave_1074",0.000357444644179546
"Wave_1075",0.000283853060045618
"Wave_1076",0.000212201269196148
"Wave_1077",0.000159368461919149
"Wave_1078",0.00014196321506277
"Wave_1079",0.000150239665211977
"Wave_1080",0.000185822240659913
"Wave_1081",0.00024197353253581
"Wave_1082",0.000339027714865083
"Wave_1083",0.000346732355716404
"Wave_1084",0.000375042228746618
"Wave_1085",0.000386248102237969
"Wave_1086",0.000353791361438226
"Wave_1087",0.000398987204090728
"Wave_1088",0.000498641735319208
"Wave_1089",0.000582152092403736
"Wave_1090",0.000282896783778636
"Wave_1091",0.000489707340691943
"Wave_1092",0.000472893391200363
"Wave_1093",0.000200568056542015
"Wave_1094",0.00050353283901614
"Wave_1095",0.00050744270323562
"Wave_1096",0.000235996504129756
"Wave_1097",0.000243913560533478
"Wave_1098",0.000281721430437556
"Wave_1099",0.000306109685797646
"Wave_1100",0.000319197331392615
"Wave_1101",0.000584922762783731
"Wave_1102",0.000262908536777325
"Wave_1103",0.00018511163358882
"Wave_1104",0.000104369240072657
"Wave_1105",-0.000111350929463797
"Wave_1106",-0.000418919272782637
"Wave_1107",-0.000413254338935314
"Wave_1108",-0.000694229481660779
"Wave_1109",-0.00106695866084005
"Wave_1110",-0.00151857829954656
"Wave_1111",-0.00204340965789649
"Wave_1112",-0.00229022028214833
"Wave_1113",-0.0024669113458414
"Wave_1114",-0.00323757509602751
"Wave_1115",-0.00357052204429097
"Wave_1116",-0.00382081521478922
"Wave_1117",-0.00402205191563532
"Wave_1118",-0.00405083617688575
"Wave_1119",-0.00434889640680475
"Wave_1120",-0.00475749164657316
"Wave_1121",-0.00438258888473901
"Wave_1122",-0.00422385621349306
"Wave_1123",-0.00402966255301603
"Wave_1124",-0.00391904703810686
"Wave_1125",-0.00371795540834114
"Wave_1126",-0.00352449337767981
"Wave_1127",-0.00333284458405289
"Wave_1128",-0.00303755465930491
"Wave_1129",-0.00247924522519389
"Wave_1130",-0.00185203320175003
"Wave_1131",-0.00125400316574828
"Wave_1132",-0.00108978955978856
"Wave_1133",-0.000946496730471479
"Wave_1134",-0.000767761211179145
"Wave_1135",-0.000586954888606957
"Wave_1136",-0.000501327005900058
"Wave_1137",-0.00040513543349252
"Wave_1138",7.15388048429601e-05
"Wave_1139",0.000338569126465948
"Wave_1140",0.00013756500074718
"Wave_1141",0.000283476342635125
"Wave_1142",-0.000104359720215698
"Wave_1143",-0.000156857277875207
"Wave_1144",0.000124851629949587
"Wave_1145",-0.000335301180507095
"Wave_1146",-0.000558193130289279
"Wave_1147",-9.79233542067117e-06
"Wave_1148",0.000370286925993354
"Wave_1149",0.000477922281155269
"Wave_1150",0.000617146414278404
"Wave_1151",0.000924421536055431
"Wave_1152",0.00100714804793496
"Wave_1153",0.000695578828079367
"Wave_1154",0.000893112890510698
"Wave_1155",0.00109066478016898
"Wave_1156",0.000832493971380661
"Wave_1157",0.000981781354976989
"Wave_1158",0.000929925342647087
"Wave_1159",0.00063795621633078
"Wave_1160",0.000539354743226581
"Wave_1161",0.000446905484376437
"Wave_1162",0.000601641160110507
"Wave_1163",0.000494185732734274
"Wave_1164",0.000356907583879513
"Wave_1165",0.000198645115903645
"Wave_1166",9.21500602348789e-05
"Wave_1167",-3.67867575791032e-05
"Wave_1168",-0.000138040318751188
"Wave_1169",-0.00022515756354478
"Wave_1170",-0.000254039096096802
"Wave_1171",-0.000297695379596711
"Wave_1172",-0.00027772481528849
"Wave_1173",-0.000278680333936662
"Wave_1174",-0.000358941585313428
"Wave_1175",-0.000522528873518353
"Wave_1176",-0.000728817653242609
"Wave_1177",-0.000879159951029121
"Wave_1178",-0.00107474251331999
"Wave_1179",-0.00119333762754717
"Wave_1180",-0.00131329107005109
"Wave_1181",-0.00134279346856226
"Wave_1182",-0.0013328162401646
"Wave_1183",-0.00142352191682497
"Wave_1184",-0.00149243507138817
"Wave_1185",-0.00147595486622278
"Wave_1186",-0.00148828017839647
"Wave_1187",-0.00154657317967168
"Wave_1188",-0.00162731450288103
"Wave_1189",-0.00168488948958891
"Wave_1190",-0.00180736871811604
"Wave_1191",-0.00195204869614438
"Wave_1192",-0.00211444889837231
"Wave_1193",-0.00227605313010707
"Wave_1194",-0.0024546986395495
"Wave_1195",-0.00260279504824946
"Wave_1196",-0.00269335102627975
"Wave_1197",-0.00275013508230737
"Wave_1198",-0.00283913326357537
"Wave_1199",-0.00290811636437887
"Wave_1200",-0.00287640084632019
"Wave_1201",-0.00280420769187429
"Wave_1202",-0.00277329632286777
"Wave_1203",-0.00275917834725886
"Wave_1204",-0.00273489250999981
"Wave_1205",-0.00275164431068885
"Wave_1206",-0.00280590190164954
"Wave_1207",-0.00281921971067726
"Wave_1208",-0.0027772765065825
"Wave_1209",-0.00272926567306021
"Wave_1210",-0.00266078295065973
"Wave_1211",-0.00254179271558676
"Wave_1212",-0.00237085258039933
"Wave_1213",-0.00225604032118641
"Wave_1214",-0.00220308125161909
"Wave_1215",-0.00216109862904733
"Wave_1216",-0.00209363708790932
"Wave_1217",-0.00201729474845557
"Wave_1218",-0.00191703279505963
"Wave_1219",-0.00185077179668578
"Wave_1220",-0.00179383055579821
"Wave_1221",-0.00168210180244802
"Wave_1222",-0.00152466258877888
"Wave_1223",-0.00129148910038278
"Wave_1224",-0.00103472434702381
"Wave_1225",-0.000801011739904674
"Wave_1226",-0.000651131181524558
"Wave_1227",-0.000559969650222665
"Wave_1228",-0.000488051584819384
"Wave_1229",-0.000162636962412311
"Wave_1230",-0.000317478932190533
"Wave_1231",-0.000254625624473696
"Wave_1232",-0.000180079519955521
"Wave_1233",-9.28481557262835e-05
"Wave_1234",-3.26570402564239e-05
"Wave_1235",2.8673155983529e-05
"Wave_1236",0.000361394623217822
"Wave_1237",0.000182483236068944
"Wave_1238",0.000225407622829703
"Wave_1239",0.000544557149010595
"Wave_1240",0.000595080124403143
"Wave_1241",0.000653979115752564
"Wave_1242",0.000610657092030544
"Wave_1243",0.000350424199576636
"Wave_1244",0.000347294165482275
"Wave_1245",0.000552872013972698
"Wave_1246",0.000470785225358808
"Wave_1247",0.000400203141845661
"Wave_1248",0.000366862676160369
"Wave_1249",0.000394866639498879
"Wave_1250",0.000441932563688593
"Wave_1251",0.000257948231727883
"Wave_1252",0.000611237810395394
"Wave_1253",0.000646889448949914
"Wave_1254",0.000689988484895172
"Wave_1255",0.000744732763442257
"Wave_1256",0.000493704821397122
"Wave_1257",0.000472024993350007
"Wave_1258",0.000777990663064931
"Wave_1259",0.000573515646694321
"Wave_1260",0.000856139198173537
"Wave_1261",0.000765205617912182
"Wave_1262",0.000599466337007891
"Wave_1263",0.000471376861649603
"Wave_1264",0.000228004864292558
"Wave_1265",0.00029754701654988
"Wave_1266",0.000339757975216316
"Wave_1267",0.000404518890846814
"Wave_1268",0.000562926950283488
"Wave_1269",0.000765426314961307
"Wave_1270",0.000940023656737936
"Wave_1271",0.00106547601401555
"Wave_1272",0.00108096874808135
"Wave_1273",0.00111798035397753
"Wave_1274",0.00140224587905076
"Wave_1275",0.00113775429752468
"Wave_1276",0.00137490747995192
"Wave_1277",0.00149197174890712
"Wave_1278",0.00137520223007325
"Wave_1279",0.00168665288818553
"Wave_1280",0.00175094886432553
"Wave_1281",0.00164916029436206
"Wave_1282",0.00205795564636436
"Wave_1283",0.00219367184521412
"Wave_1284",0.00234037976583447
"Wave_1285",0.0025055212216174
"Wave_1286",0.00258767737247356
"Wave_1287",0.00251033278762643
"Wave_1288",0.00257175556912674
"Wave_1289",0.00287808557710487
"Wave_1290",0.00295094751910535
"Wave_1291",0.00277250140439279
"Wave_1292",0.00286360390962159
"Wave_1293",0.00298374727651199
"Wave_1294",0.00300053998158641
"Wave_1295",0.00336084937855327
"Wave_1296",0.00332723659984031
"Wave_1297",0.00354135613586741
"Wave_1298",0.0036182417594017
"Wave_1299",0.00370245187744969
"Wave_1300",0.00375178895809307
"Wave_1301",0.00372530328977644
"Wave_1302",0.0038773852847146
"Wave_1303",0.00372115652570103
"Wave_1304",0.00405909910646787
"Wave_1305",0.00412679285363966
"Wave_1306",0.00420359527767897
"Wave_1307",0.00436921883457881
"Wave_1308",0.00457448913262935
"Wave_1309",0.00464996683796224
"Wave_1310",0.00478720782385216
"Wave_1311",0.00477807098965828
"Wave_1312",0.00522710453380072
"Wave_1313",0.00530105070786215
"Wave_1314",0.00528930660268349
"Wave_1315",0.00521878716957283
"Wave_1316",0.00513742594009403
"Wave_1317",0.00483841276484027
"Wave_1318",0.00489765502366046
"Wave_1319",0.00520805401684522
