"","Narea_g_m2.16.comps"
"Wave_740",0.000963219455328863
"Wave_741",0.00286174981463473
"Wave_742",0.00265098831076318
"Wave_743",0.00053833348548124
"Wave_744",0.00203760419339058
"Wave_745",0.00603972902458394
"Wave_746",0.0073830107873338
"Wave_747",0.00946144208077226
"Wave_748",0.0107673401428579
"Wave_749",0.00904061615606045
"Wave_750",0.00577542505374557
"Wave_751",0.00466881510649374
"Wave_752",0.00450976465321376
"Wave_753",0.00328622251055328
"Wave_754",0.00238288215350033
"Wave_755",0.00185305707533631
"Wave_756",0.000880724061513247
"Wave_757",-0.000745550637223933
"Wave_758",-0.00135280648646822
"Wave_759",0.000446464214330936
"Wave_760",0.00209061949511886
"Wave_761",0.00235645078980804
"Wave_762",0.00218353225891679
"Wave_763",0.0035721294809966
"Wave_764",0.00257300981851865
"Wave_765",0.00211934923890496
"Wave_766",0.00351215444841613
"Wave_767",0.0023620321502187
"Wave_768",0.00238022505363285
"Wave_769",0.00152464577365579
"Wave_770",0.000999324460343488
"Wave_771",0.000136141445227195
"Wave_772",0.000392341647209313
"Wave_773",0.00327620652950876
"Wave_774",0.00607985962346135
"Wave_775",0.00503242053980031
"Wave_776",0.00171346598713118
"Wave_777",0.00147353974038054
"Wave_778",0.00269619041160529
"Wave_779",0.00172600638321249
"Wave_780",0.00163293927684566
"Wave_781",-0.000312337672756868
"Wave_782",0.000452207985923639
"Wave_783",-0.000609312882312221
"Wave_784",0.000631133434112273
"Wave_785",0.00468025824112351
"Wave_786",0.00389477131823243
"Wave_787",0.0028091470749576
"Wave_788",0.0029058325672944
"Wave_789",0.000490171315079701
"Wave_790",-0.000412317200105365
"Wave_791",0.00351127599608815
"Wave_792",0.00536022168788619
"Wave_793",0.00245266460810207
"Wave_794",-0.000234560420447475
"Wave_795",-0.00251574387711004
"Wave_796",-0.00306721775161198
"Wave_797",-0.00234696502643376
"Wave_798",0.00142718770640254
"Wave_799",0.00636616329419419
"Wave_800",0.000532937454152188
"Wave_801",-0.00189564262834081
"Wave_802",-0.00163889672432377
"Wave_803",-0.00233961272754838
"Wave_804",-0.00324407814650802
"Wave_805",-3.87468545763867e-05
"Wave_806",2.10589998747173e-05
"Wave_807",-0.0025877205442292
"Wave_808",-0.00263221750130887
"Wave_809",-0.00624316920625333
"Wave_810",-0.00561040964488025
"Wave_811",-0.0025450080503516
"Wave_812",-0.000360541178781807
"Wave_813",-0.00221912031889127
"Wave_814",-0.00351505654500326
"Wave_815",-0.00330761990780239
"Wave_816",-0.00332351309558005
"Wave_817",-0.00440164040114724
"Wave_818",-0.00539721773398299
"Wave_819",-0.00224763118660571
"Wave_820",0.00011486210909302
"Wave_821",0.00124773711932966
"Wave_822",0.00151492363009879
"Wave_823",-0.000351615117262638
"Wave_824",0.00166887725054055
"Wave_825",-0.00122011296792623
"Wave_826",-0.00179534764406088
"Wave_827",-0.00205616024515199
"Wave_828",-0.00498594487202633
"Wave_829",-0.00495326476713459
"Wave_830",-0.00382316603479856
"Wave_831",-0.00387027699067191
"Wave_832",-0.00212892140584718
"Wave_833",-0.00221272062370223
"Wave_834",-0.00523230152216988
"Wave_835",-0.00363457466321582
"Wave_836",-0.00284186986913636
"Wave_837",-0.00702009406819001
"Wave_838",-0.0105076494697457
"Wave_839",-0.00889429599387129
"Wave_840",-0.00584866067413531
"Wave_841",-0.00101159041828317
"Wave_842",0.00347929695674095
"Wave_843",-0.000210934468829231
"Wave_844",-0.0025791771014595
"Wave_845",-0.00451105786161441
"Wave_846",0.000346955023089985
"Wave_847",0.00251498284450424
"Wave_848",0.00381160835382637
"Wave_849",-0.00214185999022311
"Wave_850",-0.00348304475527795
"Wave_851",-0.0060392166885943
"Wave_852",-0.00444277214213367
"Wave_853",-0.000433145605990983
"Wave_854",-0.00149534620618674
"Wave_855",-0.00260150036356462
"Wave_856",-0.00269619257363068
"Wave_857",-0.00204266062614976
"Wave_858",-0.000861369288184581
"Wave_859",0.00500282377886495
"Wave_860",0.0103275488330402
"Wave_861",0.00845620338512788
"Wave_862",0.00590425419495741
"Wave_863",0.00171457234406997
"Wave_864",0.000173189618766733
"Wave_865",0.00084677913316612
"Wave_866",0.000594094703456352
"Wave_867",0.000339226495068149
"Wave_868",-0.00179765716062726
"Wave_869",-0.00179964421773484
"Wave_870",-0.00172040732274025
"Wave_871",-0.0053961592440802
"Wave_872",-0.00150079509969029
"Wave_873",-0.00560416385006221
"Wave_874",-0.00298268864043621
"Wave_875",0.00106597500904646
"Wave_876",0.00487336083838714
"Wave_877",0.00258453839180171
"Wave_878",0.000969739842001829
"Wave_879",-0.000124761502034579
"Wave_880",-0.0023955326659829
"Wave_881",0.00114852255464129
"Wave_882",0.00235290987798218
"Wave_883",0.00314317266113549
"Wave_884",0.0042152206342665
"Wave_885",0.00440973365138459
"Wave_886",0.000984483203007228
"Wave_887",-0.00261206168523176
"Wave_888",-0.00476983637796837
"Wave_889",-0.0048893636659429
"Wave_890",-0.00285911809988133
"Wave_891",0.00168528204049165
"Wave_892",0.00150607846632138
"Wave_893",0.00242090642807464
"Wave_894",0.00160469436802084
"Wave_895",0.001582370796044
"Wave_896",0.000258352077701307
"Wave_897",0.00171194012070983
"Wave_898",0.00273121624342969
"Wave_899",0.00120152635308265
"Wave_900",-0.00229710037585978
"Wave_901",-0.00871464705501015
"Wave_902",-0.00616095418205381
"Wave_903",-0.0047612551538033
"Wave_904",-0.00274142160114199
"Wave_905",0.0012665342292381
"Wave_906",0.00144552176393043
"Wave_907",0.00279323572144146
"Wave_908",0.000168646076852645
"Wave_909",-0.00171956446392634
"Wave_910",-0.00512480577645928
"Wave_911",-0.00618992674194911
"Wave_912",-0.00797598025495894
"Wave_913",-0.00487389007907949
"Wave_914",-0.00175729067460739
"Wave_915",-0.00348692845992003
"Wave_916",-0.00483662683085438
"Wave_917",-0.00880721298582581
"Wave_918",-0.0137232717345363
"Wave_919",-0.0136570398919548
"Wave_920",-0.00254106529065038
"Wave_921",-0.000703627052108195
"Wave_922",0.00462042124484024
"Wave_923",0.00745082566142058
"Wave_924",0.00360810882003698
"Wave_925",-0.00342315495544387
"Wave_926",-0.00873736698780726
"Wave_927",0.000194303911779942
"Wave_928",0.00413677368394199
"Wave_929",0.00532282037805145
"Wave_930",0.0013652313188598
"Wave_931",-0.00323298764414237
"Wave_932",-0.00327265953818475
"Wave_933",0.00331616203177842
"Wave_934",0.0078341231730848
"Wave_935",0.013656271864095
"Wave_936",0.0104982765647568
"Wave_937",0.00179703108058057
"Wave_938",-0.00280388213481425
"Wave_939",-0.00126247672359198
"Wave_940",-0.00125190751096215
"Wave_941",-0.00108788822112451
"Wave_942",0.00363312150232031
"Wave_943",0.00814443799731794
"Wave_944",0.00525929313601964
"Wave_945",-0.00107705139178826
"Wave_946",-0.00253188527192712
"Wave_947",0.00442933412436845
"Wave_948",0.00800276221639318
"Wave_949",-0.00119822548295661
"Wave_950",-0.00256055309776818
"Wave_951",-0.00183130741963327
"Wave_952",0.00146586448142937
"Wave_953",0.00296277710586065
"Wave_954",0.00537581774329689
"Wave_955",0.00682433120482413
"Wave_956",0.00294475855186075
"Wave_957",-0.00485438847771339
"Wave_958",-0.00161811706832551
"Wave_959",0.00689809946520667
"Wave_960",0.000413145632334762
"Wave_961",-0.000491119831197676
"Wave_962",0.00710449121480844
"Wave_963",-0.00101941006353388
"Wave_964",0.00186908819302739
"Wave_965",0.00169023377323406
"Wave_966",-0.00194536884963876
"Wave_967",-0.00805281186097562
"Wave_968",-0.00929323220242749
"Wave_969",-0.00341603676783142
"Wave_970",0.00153846768483464
"Wave_971",0.00633925691994937
"Wave_972",0.00836487112372565
"Wave_973",0.00811184625906049
"Wave_974",0.00482922611342765
"Wave_975",0.00186978423507177
"Wave_976",-0.0066600578261631
"Wave_977",0.0070178178821678
"Wave_978",0.011821946261088
"Wave_979",0.0143445724126993
"Wave_980",0.0103895700040297
"Wave_981",0.00480879936935621
"Wave_982",-0.000655158701684301
"Wave_983",-0.00370658327304207
"Wave_984",-0.0014974351754496
"Wave_985",0.000752488787478438
"Wave_986",0.00273290485820597
"Wave_987",0.00484741424857528
"Wave_988",0.00176880131246733
"Wave_989",-0.00163112932603307
"Wave_990",-0.00503029886523735
"Wave_991",-0.0070720105935394
"Wave_992",-0.00463603326216347
"Wave_993",-0.00251636176215469
"Wave_994",-0.000172129301880125
"Wave_995",0.000360775396939994
"Wave_996",-0.00123599074460203
"Wave_997",-0.00274751556904485
"Wave_998",-0.0044541984981192
"Wave_999",-0.0048464421910733
"Wave_1000",-0.00516048306882807
"Wave_1001",-0.00556701768264562
"Wave_1002",-0.00602557635373815
"Wave_1003",-0.00585777275730445
"Wave_1004",-0.00606665415008178
"Wave_1005",-0.00615177496271158
"Wave_1006",-0.00613254676395982
"Wave_1007",-0.00644284024392966
"Wave_1008",-0.00633753757257949
"Wave_1009",-0.00601110226810979
"Wave_1010",-0.00572850011326239
"Wave_1011",-0.00539540493848111
"Wave_1012",-0.00485839394311769
"Wave_1013",-0.00434371043256341
"Wave_1014",-0.00346393490939459
"Wave_1015",-0.00214690623633938
"Wave_1016",-0.000996310228213451
"Wave_1017",0.000303019388061102
"Wave_1018",0.00143434712741823
"Wave_1019",0.00200213864784498
"Wave_1020",0.0021522050208476
"Wave_1021",0.00261469089458602
"Wave_1022",0.00225194465969483
"Wave_1023",0.00248676458043493
"Wave_1024",0.00277691234718007
"Wave_1025",0.00339146292808613
"Wave_1026",0.00397620392233228
"Wave_1027",0.00399509366540947
"Wave_1028",0.00405872460534916
"Wave_1029",0.00379072523219412
"Wave_1030",0.00352307859308661
"Wave_1031",0.00328098725512815
"Wave_1032",0.00302427031814929
"Wave_1033",0.00261036463104756
"Wave_1034",0.0020612947064922
"Wave_1035",0.000989553634122585
"Wave_1036",0.000163307365294602
"Wave_1037",-0.000446650749942077
"Wave_1038",-0.000174030724185186
"Wave_1039",0.000626077314635754
"Wave_1040",0.00140343641405958
"Wave_1041",0.00207982923680256
"Wave_1042",0.00208223285995005
"Wave_1043",0.00196086308334772
"Wave_1044",0.00176608884103528
"Wave_1045",0.00143503294056543
"Wave_1046",0.00103996721670482
"Wave_1047",0.000635636798794798
"Wave_1048",0.000255920789507736
"Wave_1049",-0.000651198586925096
"Wave_1050",-0.0011118791237314
"Wave_1051",-0.00170037303437229
"Wave_1052",-0.00214505702200514
"Wave_1053",-0.00110535538538797
"Wave_1054",-7.42343954986842e-05
"Wave_1055",0.00109096044370371
"Wave_1056",0.00181599328998687
"Wave_1057",0.00185387431665036
"Wave_1058",0.00194216679396376
"Wave_1059",0.00224700629605438
"Wave_1060",0.0023424249639947
"Wave_1061",0.00239127468397965
"Wave_1062",0.00248809671303392
"Wave_1063",0.00239631566472062
"Wave_1064",0.00245717984660796
"Wave_1065",0.00228822779503426
"Wave_1066",0.00208712954390903
"Wave_1067",0.00171196076324765
"Wave_1068",0.00142242440815555
"Wave_1069",0.00114405929120939
"Wave_1070",0.000805257075594327
"Wave_1071",0.000756023127497477
"Wave_1072",0.000916503564305419
"Wave_1073",0.00156561533661696
"Wave_1074",0.00212867506688019
"Wave_1075",0.00289340684918767
"Wave_1076",0.00284817284877259
"Wave_1077",0.00223961401746644
"Wave_1078",0.00175446858925067
"Wave_1079",0.00092126161194183
"Wave_1080",0.00130435666682599
"Wave_1081",0.00206088764391915
"Wave_1082",0.00284504802274896
"Wave_1083",0.00377979862257291
"Wave_1084",0.00431840106557596
"Wave_1085",0.0048374592370712
"Wave_1086",0.00535699220126607
"Wave_1087",0.00547454890912888
"Wave_1088",0.0051668075767148
"Wave_1089",0.00460090911085444
"Wave_1090",0.00408600840694134
"Wave_1091",0.0030973237683263
"Wave_1092",0.00357191308952155
"Wave_1093",0.00364567079283156
"Wave_1094",0.00426575727434759
"Wave_1095",0.00424628568030603
"Wave_1096",0.00393518341702101
"Wave_1097",0.00354810138723756
"Wave_1098",0.00316052215349223
"Wave_1099",0.00230271533161117
"Wave_1100",0.00167774384100994
"Wave_1101",0.00097487615495595
"Wave_1102",0.000786803799910947
"Wave_1103",0.000341467912700564
"Wave_1104",0.000393251302221071
"Wave_1105",-0.000187760441766689
"Wave_1106",-0.000599732805891113
"Wave_1107",-0.000719416173934697
"Wave_1108",-0.00071079838204384
"Wave_1109",-0.000810547631346959
"Wave_1110",-0.000311593340647755
"Wave_1111",-0.000680606779382903
"Wave_1112",-0.000997228482359741
"Wave_1113",-0.00120966646551891
"Wave_1114",-0.00148459010748894
"Wave_1115",-0.00221840675146547
"Wave_1116",-0.00243068742755337
"Wave_1117",-0.00321321315433338
"Wave_1118",-0.00319985011375948
"Wave_1119",-0.00266902067127383
"Wave_1120",-0.00207210657076296
"Wave_1121",-0.00129037917579525
"Wave_1122",-0.00102867705876045
"Wave_1123",-0.00101077786317451
"Wave_1124",-0.000901370292892939
"Wave_1125",-0.000940537025261491
"Wave_1126",-0.00138953257686676
"Wave_1127",-0.00215590253946186
"Wave_1128",-0.00216216241985137
"Wave_1129",-0.00300661190639907
"Wave_1130",-0.00367022546423067
"Wave_1131",-0.00417809028355877
"Wave_1132",-0.00427318994340504
"Wave_1133",-0.00508383132938083
"Wave_1134",-0.00583849734695399
"Wave_1135",-0.0064992422727096
"Wave_1136",-0.00685527188079383
"Wave_1137",-0.00759251392092977
"Wave_1138",-0.00803050164595865
"Wave_1139",-0.00823371656570809
"Wave_1140",-0.00745859020822203
"Wave_1141",-0.00759893590625203
"Wave_1142",-0.0076986435402822
"Wave_1143",-0.00834032902334938
"Wave_1144",-0.00851724840507025
"Wave_1145",-0.0077407313381519
"Wave_1146",-0.00689395923841494
"Wave_1147",-0.00670208935726632
"Wave_1148",-0.00613239852546131
"Wave_1149",-0.0058515763674072
"Wave_1150",-0.00553152056865447
"Wave_1151",-0.00560287200182389
"Wave_1152",-0.00542807739633281
"Wave_1153",-0.00626781064012211
"Wave_1154",-0.00706869861357202
"Wave_1155",-0.00973171474034328
"Wave_1156",-0.00955452542269323
"Wave_1157",-0.00890635524848499
"Wave_1158",-0.00799217284989392
"Wave_1159",-0.00711051465103097
"Wave_1160",-0.00686401761369556
"Wave_1161",-0.00668622767595619
"Wave_1162",-0.00678206564162903
"Wave_1163",-0.00682328683697563
"Wave_1164",-0.00645638181852356
"Wave_1165",-0.00625586997935316
"Wave_1166",-0.00624558897341125
"Wave_1167",-0.00631334563601257
"Wave_1168",-0.00639141267718795
"Wave_1169",-0.00641829669573525
"Wave_1170",-0.00651759544238647
"Wave_1171",-0.00672541355861384
"Wave_1172",-0.00707121498859611
"Wave_1173",-0.00722038013294081
"Wave_1174",-0.00739474756646337
"Wave_1175",-0.00686580279960378
"Wave_1176",-0.00707750418246971
"Wave_1177",-0.00625677256440956
"Wave_1178",-0.00553796347115734
"Wave_1179",-0.00534222351886503
"Wave_1180",-0.00490419954760541
"Wave_1181",-0.00444221462840318
"Wave_1182",-0.0039189632608374
"Wave_1183",-0.00343173048844054
"Wave_1184",-0.0028691618114565
"Wave_1185",-0.00276665823546434
"Wave_1186",-0.00227001778795689
"Wave_1187",-0.00156872531949358
"Wave_1188",-0.000692378800691385
"Wave_1189",0.000309174965786217
"Wave_1190",1.33919946392939e-05
"Wave_1191",-0.000507255269632281
"Wave_1192",-0.00167112072889029
"Wave_1193",-0.00370828978383377
"Wave_1194",-0.0028327822060652
"Wave_1195",-0.00177926791512512
"Wave_1196",-0.000140829970197825
"Wave_1197",0.00126917105231069
"Wave_1198",0.00146977097033103
"Wave_1199",0.00147962200137395
"Wave_1200",0.00184236293482652
"Wave_1201",0.00217552693855315
"Wave_1202",0.00233377078828621
"Wave_1203",0.00249263667204884
"Wave_1204",0.0025455298012118
"Wave_1205",0.00288289604470007
"Wave_1206",0.00350670153066393
"Wave_1207",0.00409039398216057
"Wave_1208",0.0042046573805168
"Wave_1209",0.00463102217213604
"Wave_1210",0.00527018629176827
"Wave_1211",0.00585169723764307
"Wave_1212",0.00657393313701515
"Wave_1213",0.00708421553242553
"Wave_1214",0.00760871374315503
"Wave_1215",0.00818446916126795
"Wave_1216",0.00830128132431663
"Wave_1217",0.00818813452448677
"Wave_1218",0.00804010917369043
"Wave_1219",0.00733083158012179
"Wave_1220",0.00710007896316748
"Wave_1221",0.00728489758947122
"Wave_1222",0.00759267044036797
"Wave_1223",0.00837395658163872
"Wave_1224",0.00866137528698761
"Wave_1225",0.00888549413533488
"Wave_1226",0.00904164326061366
"Wave_1227",0.00900482523450435
"Wave_1228",0.0090081739862334
"Wave_1229",0.00877865142426571
"Wave_1230",0.00862094495287768
"Wave_1231",0.00835787206319264
"Wave_1232",0.00790911665834343
"Wave_1233",0.00745619903995646
"Wave_1234",0.00733096981697157
"Wave_1235",0.00689774923484266
"Wave_1236",0.00622851285872078
"Wave_1237",0.00558385523823995
"Wave_1238",0.00470356289454543
"Wave_1239",0.00444341399465102
"Wave_1240",0.0044825703537337
"Wave_1241",0.00440401493776683
"Wave_1242",0.00498577732462515
"Wave_1243",0.00563113780672092
"Wave_1244",0.00618524262751752
"Wave_1245",0.00678530871063146
"Wave_1246",0.00644515355373296
"Wave_1247",0.00610410923869965
"Wave_1248",0.00573723749775574
"Wave_1249",0.00576680441861467
"Wave_1250",0.00597542456315619
"Wave_1251",0.00584872896083204
"Wave_1252",0.00579216879508634
"Wave_1253",0.00557863863054661
"Wave_1254",0.00539276830145179
"Wave_1255",0.00514680607058576
"Wave_1256",0.00495220339008397
"Wave_1257",0.00499868927614078
"Wave_1258",0.00501135852202093
"Wave_1259",0.00483825803172322
"Wave_1260",0.00457937909905699
"Wave_1261",0.00419912674544593
"Wave_1262",0.00405713997917776
"Wave_1263",0.00392840441979958
"Wave_1264",0.00418437347674893
"Wave_1265",0.0043152618209723
"Wave_1266",0.00433085701867521
"Wave_1267",0.00437621692214448
"Wave_1268",0.00419212040994245
"Wave_1269",0.00409073267997095
"Wave_1270",0.00415632612385453
"Wave_1271",0.00398045634134231
"Wave_1272",0.00417559398875052
"Wave_1273",0.00402736552547822
"Wave_1274",0.00366314807620786
"Wave_1275",0.00355179100728272
"Wave_1276",0.0023829396561531
"Wave_1277",0.0023036084995389
"Wave_1278",0.0023881142631322
"Wave_1279",0.00230451420840436
"Wave_1280",0.0015282155856226
"Wave_1281",0.000428892306641831
"Wave_1282",-0.000610196988614059
"Wave_1283",-0.00148026325920769
"Wave_1284",-0.000852485647047488
"Wave_1285",-0.000177137963256572
"Wave_1286",0.000745006440906294
"Wave_1287",0.00143744172107196
"Wave_1288",0.00116700421392433
"Wave_1289",0.00101953755144824
"Wave_1290",0.000613173593459947
"Wave_1291",0.00104858062865652
"Wave_1292",0.00153221598182605
"Wave_1293",0.00214079959770212
"Wave_1294",0.00317552140546031
"Wave_1295",0.00322873719507713
"Wave_1296",0.00231922493173363
"Wave_1297",0.00169146043004006
"Wave_1298",0.00128400148512233
"Wave_1299",0.00107978264449048
"Wave_1300",0.00139323335040991
"Wave_1301",0.00170189759902568
"Wave_1302",0.00204393744089331
"Wave_1303",0.0012866446166528
"Wave_1304",0.000576022719324645
"Wave_1305",3.21442163190325e-05
"Wave_1306",-0.000511781780506844
"Wave_1307",-0.00058527880956015
"Wave_1308",-0.000887029401666528
"Wave_1309",-0.000252992963293082
"Wave_1310",-0.000910617561706775
"Wave_1311",-0.00177296454618757
"Wave_1312",-0.00263962720711502
"Wave_1313",-0.00349155058641431
"Wave_1314",-0.00340249837824445
"Wave_1315",-0.00297960021403013
"Wave_1316",-0.00251461999019975
"Wave_1317",-0.00170616855433091
"Wave_1318",-0.00206989874836266
"Wave_1319",-0.00213169089899091
"Wave_1320",-0.00195947361446973
"Wave_1321",-0.0023399690551371
"Wave_1322",-0.00258951397057489
"Wave_1323",-0.00328168887961889
"Wave_1324",-0.00306574217428632
"Wave_1325",-0.00270764274968657
