"","Narea_g_m2.9.comps"
"Wave_793",-9.09988285460505e-05
"Wave_794",-0.000488835066290529
"Wave_795",7.35937239705274e-05
"Wave_796",-2.32056130257583e-05
"Wave_797",-0.000115917182160749
"Wave_798",-0.000291415831510233
"Wave_799",-0.00041919129923822
"Wave_800",-0.000442999027175623
"Wave_801",-0.000639601892581084
"Wave_802",-0.000459647486124027
"Wave_803",-0.000194286816105265
"Wave_804",-0.000339448487636458
"Wave_805",-0.000110995677174941
"Wave_806",-0.000353617792184488
"Wave_807",-0.000481330844925724
"Wave_808",-0.000473841850880821
"Wave_809",-0.000314266699327143
"Wave_810",-0.000255672738962023
"Wave_811",-0.000573384735758233
"Wave_812",-0.000774330379940593
"Wave_813",-0.000452015886378733
"Wave_814",-0.000482289353096336
"Wave_815",-0.000724243045800373
"Wave_816",-0.000879948263043187
"Wave_817",-0.000591566278368009
"Wave_818",-0.00104626258518803
"Wave_819",-0.00101760526788192
"Wave_820",-0.00043913854017414
"Wave_821",-0.000498326111746072
"Wave_822",-0.000776519878017342
"Wave_823",-0.000806719872780177
"Wave_824",-0.000667797945335568
"Wave_825",-0.000670920714826102
"Wave_826",-8.92950311910614e-05
"Wave_827",-0.00015829991387551
"Wave_828",-0.000113761161986044
"Wave_829",-0.000595752943337207
"Wave_830",-0.000834351236781957
"Wave_831",-0.000462812722919938
"Wave_832",-0.000720581485746729
"Wave_833",-0.000695999573022275
"Wave_834",-0.000809195701701517
"Wave_835",-0.000365613480163834
"Wave_836",-0.000460155224165053
"Wave_837",-0.000424030300610854
"Wave_838",0.000204823591657948
"Wave_839",-0.000445933217159597
"Wave_840",-0.000395177632462819
"Wave_841",-0.000319362448228899
"Wave_842",-6.30467848483748e-05
"Wave_843",0.000191779827188966
"Wave_844",8.21366135565078e-05
"Wave_845",-2.28986580507544e-06
"Wave_846",0.000409153080069221
"Wave_847",0.000132929508865808
"Wave_848",-0.000826436106010116
"Wave_849",-7.82422293710701e-05
"Wave_850",0.000304216444403795
"Wave_851",0.000658258466276237
"Wave_852",0.000291454033947111
"Wave_853",0.000125907017608326
"Wave_854",-0.000737848777405214
"Wave_855",-0.000255507609469063
"Wave_856",0.000187911260592913
"Wave_857",0.000163611300872239
"Wave_858",-5.13034017251983e-05
"Wave_859",0.000124627699494781
"Wave_860",-0.000602897528707847
"Wave_861",-0.000436412479244144
"Wave_862",1.21344678398115e-06
"Wave_863",-0.000564029028212186
"Wave_864",0.00087296705122944
"Wave_865",-0.00171121686784637
"Wave_866",-0.00123843517346141
"Wave_867",-0.00159381084935184
"Wave_868",-0.00112018842114501
"Wave_869",-0.000161139922387275
"Wave_870",-0.000225951322478992
"Wave_871",-0.000479056910453191
"Wave_872",-0.000384466339468494
"Wave_873",-0.00106891207169017
"Wave_874",-0.000771308677373163
"Wave_875",-0.00147195746178575
"Wave_876",-0.000908620150444735
"Wave_877",-0.000744007642836019
"Wave_878",-0.000832786170982354
"Wave_879",-0.000569847782535953
"Wave_880",-0.000932019714546025
"Wave_881",-0.00077473068141384
"Wave_882",-8.68806683252503e-05
"Wave_883",0.000462930325034346
"Wave_884",-0.000524504569268831
"Wave_885",-0.00141178454705405
"Wave_886",-0.0013406508771201
"Wave_887",-0.00158470261548272
"Wave_888",-0.000343535764036903
"Wave_889",-0.000189591519574394
"Wave_890",-0.00128165795870054
"Wave_891",-0.00145857923409725
"Wave_892",-0.00121077015173739
"Wave_893",-0.00179482017581705
"Wave_894",-0.0015571140978566
"Wave_895",-0.00113008226089479
"Wave_896",-0.00075997007102583
"Wave_897",-0.000841120105904977
"Wave_898",-0.00029257959577148
"Wave_899",-0.0011681644637381
"Wave_900",-0.000513456165854711
"Wave_901",-0.000337916720091382
"Wave_902",-0.000598797149275763
"Wave_903",-0.000328300197259314
"Wave_904",-0.000543632048037933
"Wave_905",-0.00173664073732607
"Wave_906",-0.000680512463797065
"Wave_907",-0.00199085219143295
"Wave_908",-0.00183126151948102
"Wave_909",-0.00144592366734883
"Wave_910",-0.000855567445158569
"Wave_911",-0.0011557707808575
"Wave_912",-0.0013391299872113
"Wave_913",-0.00135454081955087
"Wave_914",-0.000922664024967381
"Wave_915",-0.00126277157718332
"Wave_916",-0.000565502475596335
"Wave_917",-0.000696226693130617
"Wave_918",-0.000933936820910091
"Wave_919",-0.00160913574039511
"Wave_920",-0.0019955429672539
"Wave_921",-0.00131695205148857
"Wave_922",-0.00079904731084676
"Wave_923",-0.000917297216172037
"Wave_924",-0.000776625682208804
"Wave_925",-0.000810294928457538
"Wave_926",-0.000832548584167273
"Wave_927",-0.000323335885397318
"Wave_928",-3.53348730399502e-05
"Wave_929",-0.00157766467295967
"Wave_930",-0.000899425306522575
"Wave_931",-0.000233683920830508
"Wave_932",-0.000134473381087316
"Wave_933",-0.000250766574076048
"Wave_934",0.00111009207080221
"Wave_935",0.000612673267533442
"Wave_936",-0.00032443434396566
"Wave_937",0.000950907008311375
"Wave_938",-0.000198820129291406
"Wave_939",-0.00108908098667866
"Wave_940",0.00035955844294234
"Wave_941",0.000629721973379146
"Wave_942",0.000219287269557055
"Wave_943",0.00037112215692976
