"","Jmax_Spec_Tleaf.12.comps"
"(Intercept)",124.097571712589
"Wave_500",-0.546002826732501
"Wave_501",-0.534349841433957
"Wave_502",-0.510561539413048
"Wave_503",-0.482200864320776
"Wave_504",-0.460394584126312
"Wave_505",-0.44520407875321
"Wave_506",-0.425496020541696
"Wave_507",-0.395016061901638
"Wave_508",-0.369587568084693
"Wave_509",-0.344358331138512
"Wave_510",-0.319168733377572
"Wave_511",-0.302157071542651
"Wave_512",-0.277430625786316
"Wave_513",-0.251634040704123
"Wave_514",-0.238148367897042
"Wave_515",-0.248165216307107
"Wave_516",-0.253458141211469
"Wave_517",-0.237567978559739
"Wave_518",-0.224748230786889
"Wave_519",-0.224659705794946
"Wave_520",-0.227669607918918
"Wave_521",-0.230089570005716
"Wave_522",-0.235400641370548
"Wave_523",-0.243702356269559
"Wave_524",-0.252414184635134
"Wave_525",-0.272025044024778
"Wave_526",-0.291966130027375
"Wave_527",-0.31062531036716
"Wave_528",-0.333745788023289
"Wave_529",-0.311114393034371
"Wave_530",-0.284367540025181
"Wave_531",-0.295069903410622
"Wave_532",-0.322452797697203
"Wave_533",-0.328577824706549
"Wave_534",-0.322389296496895
"Wave_535",-0.342783618603405
"Wave_536",-0.355539478746297
"Wave_537",-0.377893446322451
"Wave_538",-0.419514848255949
"Wave_539",-0.46272029866526
"Wave_540",-0.490480296201805
"Wave_541",-0.499453474933914
"Wave_542",-0.489981355402998
"Wave_543",-0.483603056179268
"Wave_544",-0.482691129908101
"Wave_545",-0.501310838085801
"Wave_546",-0.543022604942308
"Wave_547",-0.64095791461591
"Wave_548",-0.779824203028048
"Wave_549",-0.791375334689542
"Wave_550",-0.666605858755477
"Wave_551",-0.48286839272792
"Wave_552",-0.301777040109613
"Wave_553",-0.356777386590708
"Wave_554",-0.410232642427582
"Wave_555",-0.43140715616539
"Wave_556",-0.375325950347788
"Wave_557",-0.343812193714943
"Wave_558",-0.32838102829276
"Wave_559",-0.315327746338998
"Wave_560",-0.289073933889952
"Wave_561",-0.236273890578911
"Wave_562",-0.175965425573994
"Wave_563",-0.172553962531319
"Wave_564",-0.169709521262543
"Wave_565",-0.154277559909511
"Wave_566",-0.115317358572818
"Wave_567",-0.0689544703517013
"Wave_568",-0.0326063064469962
"Wave_569",-0.00156790273610757
"Wave_570",0.0432469472655807
"Wave_571",0.0830599613440976
"Wave_572",0.121740857207514
"Wave_573",0.153060434039448
"Wave_574",0.167733477752747
"Wave_575",0.202478145928458
"Wave_576",0.233075393216992
"Wave_577",0.243576169714767
"Wave_578",0.253108571009199
"Wave_579",0.262207393421721
"Wave_580",0.276214680856612
"Wave_581",0.272263955574562
"Wave_582",0.27258293877197
"Wave_583",0.281253387139518
"Wave_584",0.296800234834741
"Wave_585",0.294853549082352
"Wave_586",0.291190348414771
"Wave_587",0.289134263138286
"Wave_588",0.287050373247744
"Wave_589",0.277726015741216
"Wave_590",0.268795544140501
"Wave_591",0.263025711742265
"Wave_592",0.261992046236642
"Wave_593",0.271975758040043
"Wave_594",0.284081080672048
"Wave_595",0.292683246042496
"Wave_596",0.285694115479315
"Wave_597",0.271177916130202
"Wave_598",0.255092212574269
"Wave_599",0.253269909712598
"Wave_600",0.255531673236251
"Wave_601",0.262677936445755
"Wave_602",0.263962358387335
"Wave_603",0.271938308428145
"Wave_604",0.285034886032299
"Wave_605",0.293897377533394
"Wave_606",0.284861039207245
"Wave_607",0.29037391388895
"Wave_608",0.291460141135365
"Wave_609",0.28941010895423
"Wave_610",0.294019755479099
"Wave_611",0.288304828972463
"Wave_612",0.279981903252774
"Wave_613",0.276023102792683
"Wave_614",0.296009720214825
"Wave_615",0.305969913187071
"Wave_616",0.307127833281662
"Wave_617",0.297993855607992
"Wave_618",0.278954448744795
"Wave_619",0.278306841594266
"Wave_620",0.283253827011198
"Wave_621",0.27632147082216
"Wave_622",0.260220604879211
"Wave_623",0.251910242168657
"Wave_624",0.252295899876664
"Wave_625",0.241641148530824
"Wave_626",0.23830264748448
"Wave_627",0.236827801850334
"Wave_628",0.241811838007003
"Wave_629",0.244899050521161
"Wave_630",0.234266584856714
"Wave_631",0.220564518304556
"Wave_632",0.217901548486358
"Wave_633",0.223349356623384
"Wave_634",0.238565323682013
"Wave_635",0.258563784882207
"Wave_636",0.279007302917626
"Wave_637",0.303097678713772
"Wave_638",0.304955182431698
"Wave_639",0.288666769583782
"Wave_640",0.289090865674989
"Wave_641",0.291060123241064
"Wave_642",0.294199342039472
"Wave_643",0.296382647605161
"Wave_644",0.277174663221914
"Wave_645",0.270098412254473
"Wave_646",0.264943043508957
"Wave_647",0.246218263941381
"Wave_648",0.239132816963452
"Wave_649",0.221292307889277
"Wave_650",0.189071471607639
"Wave_651",0.141910522460429
"Wave_652",0.111051952352981
"Wave_653",0.0853242887223672
"Wave_654",0.0731209837922408
"Wave_655",0.093070889594611
"Wave_656",0.113816463736239
"Wave_657",0.0954807836263153
"Wave_658",0.0448430240670295
"Wave_659",0.0117315644463461
"Wave_660",-0.0396547035907161
"Wave_661",-0.0369729730269741
"Wave_662",0.0411840233983476
"Wave_663",0.00992978174802371
"Wave_664",-0.0413334577727367
"Wave_665",-0.0686120448975614
"Wave_666",-0.0453335523134843
"Wave_667",-0.0663132903036832
"Wave_668",-0.0864587117916723
"Wave_669",-0.0930815518741148
"Wave_670",-0.0671340170777976
"Wave_671",-0.0779160822797841
"Wave_672",-0.116170459640276
"Wave_673",-0.163228406135538
"Wave_674",-0.202191009210885
"Wave_675",-0.214695145480218
"Wave_676",-0.236596367312376
"Wave_677",-0.25933757079456
"Wave_678",-0.250606744286923
"Wave_679",-0.247306158681037
"Wave_680",-0.247181126769585
"Wave_681",-0.249568221256547
"Wave_682",-0.248428226053162
"Wave_683",-0.259253468741172
"Wave_684",-0.261176580297135
"Wave_685",-0.253617926655595
"Wave_686",-0.20390354845635
"Wave_687",-0.132366660928522
"Wave_688",-0.0722550228355343
"Wave_689",-0.0243774615537542
"Wave_690",0.0337458469170063
"Wave_691",0.096013412794553
"Wave_692",0.146935577519628
"Wave_693",0.198100660261315
"Wave_694",0.241972603677951
"Wave_695",0.294146348359572
"Wave_696",0.331523068021297
"Wave_697",0.344363162180413
"Wave_698",0.32287053235787
"Wave_699",0.327821607503958
"Wave_700",0.3572847426209
"Wave_701",0.358833818678785
"Wave_702",0.325812550366301
"Wave_703",0.352533048492947
"Wave_704",0.372979054994668
"Wave_705",0.357315315579265
"Wave_706",0.315322532115287
"Wave_707",0.315548479035055
"Wave_708",0.339825144471202
"Wave_709",0.37081220882645
"Wave_710",0.364168915471045
"Wave_711",0.335188394954713
"Wave_712",0.293080295294454
"Wave_713",0.21434509532429
"Wave_714",0.176287871303266
"Wave_715",0.115269602697509
"Wave_716",0.172583616144774
"Wave_717",0.323261458073691
"Wave_718",0.357468982486476
"Wave_719",0.342951985351268
"Wave_720",0.156399165690168
"Wave_721",-0.0548119115715779
"Wave_722",-0.202950500746192
"Wave_723",-0.248945721119433
"Wave_724",-0.180557527526062
"Wave_725",-0.198126933744945
"Wave_726",-0.317251384583498
"Wave_727",-0.445545993078864
"Wave_728",-0.469135214661165
"Wave_729",-0.515297662235486
"Wave_730",-0.580654210306462
"Wave_731",-0.634297427783923
"Wave_732",-0.763962827982241
"Wave_733",-0.888730239461601
"Wave_734",-0.933359109188566
"Wave_735",-0.925689210645933
"Wave_736",-0.892265163266259
"Wave_737",-0.854803685063136
"Wave_738",-0.839433068010792
"Wave_739",-0.876763671590787
"Wave_740",-0.818267057949826
"Wave_741",-0.719249177842218
"Wave_742",-0.70785149270974
"Wave_743",-0.638770880755427
"Wave_744",-0.574072225154905
"Wave_745",-0.501272422261322
"Wave_746",-0.472311338978538
"Wave_747",-0.419153445411911
"Wave_748",-0.349772456089107
"Wave_749",-0.292162744535607
"Wave_750",-0.240164374923539
"Wave_751",-0.152270847275253
"Wave_752",-0.0979698723473578
"Wave_753",-0.0722416611494291
"Wave_754",-0.0293667352027319
"Wave_755",-0.0324783308023684
"Wave_756",-0.110532847169083
"Wave_757",-0.239396146697691
"Wave_758",0.0470011567189104
"Wave_759",0.650961682374609
"Wave_760",1.37361261996699
"Wave_761",1.83267494330756
"Wave_762",1.78614004180258
"Wave_763",1.09822599985321
"Wave_764",0.664228733517438
"Wave_765",0.476485213410967
"Wave_766",0.23760346097258
"Wave_767",0.202021162141207
"Wave_768",0.330233689021048
"Wave_769",0.378311380538069
"Wave_770",0.428128713466057
"Wave_771",0.539442763751147
"Wave_772",0.543322402369234
"Wave_773",0.521103996933008
"Wave_774",0.47339800493625
"Wave_775",0.472634349244185
"Wave_776",0.547110429469825
"Wave_777",0.587219063861302
"Wave_778",0.610544046222539
"Wave_779",0.601035032477226
"Wave_780",0.556090889493714
"Wave_781",0.566568920157222
"Wave_782",0.552198368978431
"Wave_783",0.536582070627724
"Wave_784",0.503153953974211
"Wave_785",0.435493998520448
"Wave_786",0.415281014454267
"Wave_787",0.456506781296917
"Wave_788",0.573943815686351
"Wave_789",0.609210115757176
"Wave_790",0.607742599023596
"Wave_791",0.586685936662271
"Wave_792",0.541662951603667
"Wave_793",0.47460666985509
"Wave_794",0.425700339827379
"Wave_795",0.465689709573129
"Wave_796",0.433793047924015
"Wave_797",0.444469005320865
"Wave_798",0.481799727721005
"Wave_799",0.428658552786549
"Wave_800",0.456408958483355
"Wave_801",0.489262186930953
"Wave_802",0.485995132088919
"Wave_803",0.4487138072343
"Wave_804",0.415971151223779
"Wave_805",0.333135862191694
"Wave_806",0.322039491932341
"Wave_807",0.325216196197754
"Wave_808",0.391703466769731
"Wave_809",0.382281182080639
"Wave_810",0.296308705603636
"Wave_811",0.236578670614983
"Wave_812",0.212848159758645
"Wave_813",0.27928694770843
"Wave_814",0.362933077863327
"Wave_815",0.510205139842157
"Wave_816",0.641130799701022
"Wave_817",0.663380263171143
"Wave_818",0.665383183132498
"Wave_819",0.444734978003882
"Wave_820",0.363470265880809
"Wave_821",0.380289136508462
"Wave_822",0.41658027840974
"Wave_823",0.314928438621876
"Wave_824",0.180889166647421
"Wave_825",0.0804474250684269
"Wave_826",-0.0441376330181794
"Wave_827",-0.0419996206220686
"Wave_828",0.105161136392455
"Wave_829",0.0669126638352865
"Wave_830",0.0230918560496914
"Wave_831",-0.0855654186606282
"Wave_832",-0.191849316649317
"Wave_833",-0.272678295940746
"Wave_834",-0.248271018246866
"Wave_835",-0.283601939009285
"Wave_836",-0.25399924755362
"Wave_837",-0.236118138367275
"Wave_838",-0.303652641212651
"Wave_839",-0.405476191925443
"Wave_840",-0.440894068459885
"Wave_841",-0.411194848189839
"Wave_842",-0.437824829152691
"Wave_843",-0.531892913626921
"Wave_844",-0.502645281713293
"Wave_845",-0.526938213132643
"Wave_846",-0.637226762705591
"Wave_847",-0.673728708288758
"Wave_848",-0.483927693625668
"Wave_849",-0.476691317062329
"Wave_850",-0.514644389503663
"Wave_851",-0.675868098517092
"Wave_852",-0.775480036041151
"Wave_853",-0.678359081235322
"Wave_854",-0.695034625337552
"Wave_855",-0.758895150236117
"Wave_856",-0.754548281841351
"Wave_857",-0.748627986011627
"Wave_858",-0.773430135084249
"Wave_859",-0.812957044559199
"Wave_860",-0.765891095213756
"Wave_861",-0.595549100216391
"Wave_862",-0.537779671761384
"Wave_863",-0.580973438852769
"Wave_864",-0.661427909151739
"Wave_865",-0.737736549606452
"Wave_866",-0.669803191122236
"Wave_867",-0.62451481623045
"Wave_868",-0.696813580264629
"Wave_869",-0.843823423178828
"Wave_870",-0.811007902132753
"Wave_871",-0.893735216097577
"Wave_872",-0.96231371563635
"Wave_873",-0.753288797458973
"Wave_874",-0.635707636778609
"Wave_875",-0.622321360964789
"Wave_876",-0.718166849733766
"Wave_877",-0.732195898740735
"Wave_878",-0.898316242788243
"Wave_879",-0.808227293382179
"Wave_880",-0.777762074094379
"Wave_881",-0.881700807308687
"Wave_882",-0.891261553057182
"Wave_883",-0.860288825134866
"Wave_884",-0.638101468634971
"Wave_885",-0.380119580725273
"Wave_886",-0.414098932531601
"Wave_887",-0.626801811069418
"Wave_888",-0.644592826292231
"Wave_889",-0.804007432224707
"Wave_890",-0.433612265296561
"Wave_891",-0.202766638946326
"Wave_892",-0.163763427255993
"Wave_893",-0.163761533720208
"Wave_894",-0.235138976398182
"Wave_895",-0.219512670939946
"Wave_896",-0.162657395856447
"Wave_897",-0.0109849573600977
"Wave_898",0.0245897836385741
"Wave_899",0.00417010824879979
"Wave_900",-0.164164498121435
"Wave_901",-0.13224805166884
"Wave_902",-0.0527119442295377
"Wave_903",-0.142239077166636
"Wave_904",0.151901308527399
"Wave_905",0.276198429527979
"Wave_906",0.222502144336165
"Wave_907",0.603555957096488
"Wave_908",0.598759749802463
"Wave_909",0.711888664760212
"Wave_910",0.138449573680357
"Wave_911",-0.231116659329699
"Wave_912",-0.252821736745526
"Wave_913",0.0503267830984195
"Wave_914",0.75104596310066
"Wave_915",0.690553087884658
"Wave_916",0.0736784585503028
"Wave_917",-0.0570017595950569
"Wave_918",-0.105122989833902
"Wave_919",0.00130056093242659
"Wave_920",0.50117339411421
"Wave_921",0.778158016819737
"Wave_922",0.0831243121892184
"Wave_923",-0.204007864604128
"Wave_924",-0.0756553613800375
"Wave_925",0.0152224481353134
"Wave_926",-0.0189329573623085
"Wave_927",0.168057482440105
"Wave_928",0.902105761071945
"Wave_929",0.951537380828027
"Wave_930",0.472148380383247
"Wave_931",0.0925456986974132
"Wave_932",-0.132496811040686
"Wave_933",-0.409238917397419
"Wave_934",-0.665230947145314
"Wave_935",-0.205905689089809
"Wave_936",-0.147294355545138
"Wave_937",-0.431068852430385
"Wave_938",-0.0712150454423214
"Wave_939",0.633398799469011
"Wave_940",0.790407485357478
"Wave_941",0.201582012195252
"Wave_942",1.12862926233151
"Wave_943",0.907119900818496
"Wave_944",0.786428085900452
"Wave_945",0.480711284287614
"Wave_946",-0.000295601961547265
"Wave_947",-0.350743783636179
"Wave_948",-0.251471895964161
"Wave_949",1.27249381482964
"Wave_950",1.04963162241774
"Wave_951",0.723024201161879
"Wave_952",-0.0804500123763166
"Wave_953",-1.0548227249451
"Wave_954",-1.39299149939797
"Wave_955",-0.550797617002188
"Wave_956",-0.582291173103358
"Wave_957",1.06345989312337
"Wave_958",0.350254102734179
"Wave_959",0.204265721338653
"Wave_960",0.447326360440683
"Wave_961",0.283557720078799
"Wave_962",0.673167878306516
"Wave_963",-0.696962416095852
"Wave_964",-1.28707727987854
"Wave_965",-1.3283022644144
"Wave_966",-0.441238366584121
"Wave_967",0.648094504620548
"Wave_968",1.0914956827758
"Wave_969",0.705554921340238
"Wave_970",0.613804141418806
"Wave_971",0.497857070315745
"Wave_972",0.363408304461292
"Wave_973",0.222059595908671
"Wave_974",0.0830586630333069
"Wave_975",-0.0557774681246514
"Wave_976",-0.060429476814419
"Wave_977",0.132626355238533
"Wave_978",0.315787616117459
"Wave_979",0.519191097168487
"Wave_980",0.448938199363243
"Wave_981",0.20735991877065
"Wave_982",-0.0512835797125098
"Wave_983",-0.299158303604548
"Wave_984",-0.218391973223818
"Wave_985",-0.0360198576430512
"Wave_986",0.148813876085307
"Wave_987",0.332674484404249
"Wave_988",0.181796702949438
"Wave_989",0.0278973417930842
"Wave_990",-0.114380514266942
"Wave_991",-0.192367846637418
"Wave_992",-0.0189314255078797
"Wave_993",0.155718627257374
"Wave_994",0.315898382143143
"Wave_995",0.407891427799571
"Wave_996",0.256306974361508
"Wave_997",0.120845242860319
"Wave_998",-0.014329526322668
"Wave_999",-0.10973294419657
"Wave_1000",-0.161865853467428
"Wave_1001",-0.214204054896435
"Wave_1002",-0.266572708312915
"Wave_1003",-0.182388514626114
"Wave_1004",-0.0370597754679191
"Wave_1005",0.0935041748583967
"Wave_1006",0.238898277701443
"Wave_1007",0.238703853861886
"Wave_1008",0.207552678508689
"Wave_1009",0.176542998952215
"Wave_1010",0.147751529019213
"Wave_1011",0.174052403470365
"Wave_1012",0.232429014244536
"Wave_1013",0.291123080438934
"Wave_1014",0.341892825108185
"Wave_1015",0.341225271155559
"Wave_1016",0.303786750730435
"Wave_1017",0.266473277845726
"Wave_1018",0.247615611171418
"Wave_1019",0.25791370214454
"Wave_1020",0.269084431876643
"Wave_1021",0.280454024835693
"Wave_1022",0.274559228032191
"Wave_1023",0.238950457818879
"Wave_1024",0.20343507931063
"Wave_1025",0.167766455137526
"Wave_1026",0.123076142368842
"Wave_1027",0.109239904049048
"Wave_1028",0.0798135948161274
"Wave_1029",0.0504202391648249
"Wave_1030",0.0406383697073349
"Wave_1031",0.0232681746725749
"Wave_1032",-0.0101218894954157
"Wave_1033",-0.02092971845733
"Wave_1034",-0.00707767357430228
"Wave_1035",0.0134669815982556
"Wave_1036",0.0341697002652367
"Wave_1037",0.0500876011452443
"Wave_1038",0.0423390197793357
"Wave_1039",0.0266320710888353
"Wave_1040",-0.0053061883659148
"Wave_1041",-0.039321805869035
"Wave_1042",-0.0680145493709796
"Wave_1043",-0.112958078238539
"Wave_1044",-0.157628105585921
"Wave_1045",-0.163558601329127
"Wave_1046",-0.165964938327796
"Wave_1047",-0.168774643933777
"Wave_1048",-0.171621516312124
"Wave_1049",-0.178932634352001
"Wave_1050",-0.187948990985898
"Wave_1051",-0.196918843822206
"Wave_1052",-0.203910449866668
"Wave_1053",-0.205837423138767
"Wave_1054",-0.207595524528218
"Wave_1055",-0.209235093397132
"Wave_1056",-0.209448486474117
"Wave_1057",-0.210244841537122
"Wave_1058",-0.212260669340728
"Wave_1059",-0.230799912836611
"Wave_1060",-0.213877846882492
"Wave_1061",-0.215188629014211
"Wave_1062",-0.217514134303842
"Wave_1063",-0.219540828208017
"Wave_1064",-0.226936517672873
"Wave_1065",-0.261523941289359
"Wave_1066",-0.296198704618755
"Wave_1067",-0.329502748137911
"Wave_1068",-0.350632197974981
"Wave_1069",-0.355485391582017
"Wave_1070",-0.360609292521248
"Wave_1071",-0.3638936512141
"Wave_1072",-0.387223330862867
"Wave_1073",-0.406123806095791
"Wave_1074",-0.424824757324101
"Wave_1075",-0.422252085544486
"Wave_1076",-0.383347705817085
"Wave_1077",-0.334447480527401
"Wave_1078",-0.285560656391692
"Wave_1079",-0.250819070938409
"Wave_1080",-0.241011994600045
"Wave_1081",-0.235919833441938
"Wave_1082",-0.230996571571899
"Wave_1083",-0.203458362409624
"Wave_1084",-0.163026020346491
"Wave_1085",-0.121568669302265
"Wave_1086",-0.0791904905926612
"Wave_1087",-0.0345926024118106
"Wave_1088",0.00574511139475434
"Wave_1089",0.0457727316611516
"Wave_1090",0.0911544584302194
"Wave_1091",0.0812933134516908
"Wave_1092",0.0689189062128911
"Wave_1093",0.0724490194307277
"Wave_1094",0.0560374152401223
"Wave_1095",0.0662309435364817
"Wave_1096",0.0954926479542671
"Wave_1097",0.109235829281966
"Wave_1098",0.132942442554183
"Wave_1099",0.153822377359978
