"Spectra_Name","Location","Instrument","Species_Code","Measurement_Date","N.mu","N.q25","N.q975","Cab.mu","Cab.q25","Cab.q975","Car.mu","Car.q25","Car.q975","Cbrown.mu","Cbrown.q25","Cbrown.q975","Cw.mu","Cw.q25","Cw.q975","Cm.mu","Cm.q25","Cm.q975"
"BNL1818","Utqiagvik","SVC_HR-1024i","PEFR5","20160709",2.10128787174826,2.08354199269555,2.15376438130747,35.8047131049882,35.3065821418278,37.2259314731293,17.5786138650667,16.6099726793375,20.6061268507792,0.00649013850957249,0.00222949233071925,0.0208454628855556,0.0223562378526038,0.0221876760295198,0.0228283883093124,0.00394190695073512,0.00352869832967679,0.0051764880466586
"BNL1819","Utqiagvik","SVC_HR-1024i","PEFR5","20160709",2.02361731711735,2.00949812647698,2.0685593492894,38.5627007092172,38.0474481727744,40.0949762190278,20.6337888180785,19.1236740253259,25.7560296856659,0.00783283071991633,0.00271308600688818,0.0302050511432854,0.0219181160007204,0.0217496190871506,0.0223794204890226,0.00446982250799066,0.00417302653738264,0.00554208373302024
"BNL1820","Utqiagvik","SVC_HR-1024i","PEFR5","20160709",2.26145969310546,2.23999858031184,2.32674435952251,38.8903980598678,38.2622174401043,40.6014669591786,23.0935655093836,21.6266466656486,27.5206243214976,0.00587273418561398,0.00195575006040082,0.0194894465181674,0.0249976505074496,0.0247855342809,0.025590892805887,0.00432182395980707,0.0038368659132227,0.0056747428819684
"BNL1821","Utqiagvik","SVC_HR-1024i","ERAN6","20160709",1.9661447623502,1.95255169007621,2.00562453851103,35.8246978931667,35.3748471335168,37.2192171873642,17.5422344608194,16.3947868410083,21.0788756834511,0.00530186899416855,0.00160713155515474,0.0180777322021759,0.0213681161391823,0.0212207546735084,0.021823589461178,0.00339312183067129,0.00301956777692084,0.00433601734745585
"BNL1822","Utqiagvik","SVC_HR-1024i","ERAN6","20160709",2.05263979103718,2.03692859225169,2.10005454628393,39.8022391228441,39.2755987849959,41.4794251386992,20.5596568745093,19.2739428986653,24.3811644460345,0.00687078518575915,0.00224915984921402,0.0229900192847133,0.0235001703330243,0.02333452609755,0.0239783796281114,0.00414210939176561,0.00377405457815681,0.00533632834580764
"BNL1824","Utqiagvik","SVC_HR-1024i","ERAN6","20160709",2.01456231069187,1.9994526848127,2.05827559223394,35.5435866398718,35.0042116726166,37.0986179366735,14.5751188502148,13.7042753047087,17.0498382434291,0.00449035992814588,0.00128580430425911,0.0159173675993927,0.0207532187903779,0.0206064065857479,0.0212171530589651,0.00404512703310002,0.00368363001660036,0.00507751971935574
