"","Vcmax_Spec_Tleaf.10.comps"
"(Intercept)",46.1471919820351
"Wave_500",-0.189086360406194
"Wave_501",-0.182926092633566
"Wave_502",-0.175361444564371
"Wave_503",-0.165565736096923
"Wave_504",-0.155972071481239
"Wave_505",-0.145107401204933
"Wave_506",-0.133076464044179
"Wave_507",-0.120096624977442
"Wave_508",-0.107681653871696
"Wave_509",-0.0949691635700153
"Wave_510",-0.0805871755349394
"Wave_511",-0.0673647331871626
"Wave_512",-0.0529985520167257
"Wave_513",-0.0375769094616639
"Wave_514",-0.0226185772231058
"Wave_515",-0.0106686523606878
"Wave_516",0.00104562874969476
"Wave_517",0.0130241657559821
"Wave_518",0.0239003604192017
"Wave_519",0.0342053508164865
"Wave_520",0.0433833913946142
"Wave_521",0.0543548188246941
"Wave_522",0.0634939815299293
"Wave_523",0.0722530534177601
"Wave_524",0.0796411198704067
"Wave_525",0.0775115030493765
"Wave_526",0.0767577246207225
"Wave_527",0.0755013826781975
"Wave_528",0.0760934409623033
"Wave_529",0.0739569361692027
"Wave_530",0.0706825157020328
"Wave_531",0.0700637225598925
"Wave_532",0.0643462462725212
"Wave_533",0.0540335797028637
"Wave_534",0.0469464784115948
"Wave_535",0.0401667813369336
"Wave_536",0.034629415017102
"Wave_537",0.0315886967109597
"Wave_538",0.0244822389181117
"Wave_539",0.0163424745756035
"Wave_540",0.0100670470144098
"Wave_541",0.0046156210836739
"Wave_542",7.31252607614197e-05
"Wave_543",-0.00323056992058404
"Wave_544",-0.00971342097579031
"Wave_545",-0.0182376572011578
"Wave_546",-0.037234801144412
"Wave_547",-0.0642947907230255
"Wave_548",-0.0942581941819922
"Wave_549",-0.0957470601583448
"Wave_550",-0.0903080210964213
"Wave_551",-0.0863607306112025
"Wave_552",-0.0911061845501939
"Wave_553",-0.101234665191313
"Wave_554",-0.107616372664713
"Wave_555",-0.107690983502719
"Wave_556",-0.110224877203872
"Wave_557",-0.126932801642162
"Wave_558",-0.143006996066763
"Wave_559",-0.14776152734907
"Wave_560",-0.144681359624264
"Wave_561",-0.124398489335149
"Wave_562",-0.0977951546853447
"Wave_563",-0.0857640134268056
"Wave_564",-0.0776706515677473
"Wave_565",-0.0682193682096933
"Wave_566",-0.0563319593626966
"Wave_567",-0.0530396262732154
"Wave_568",-0.0492207319533624
"Wave_569",-0.0430173041265729
"Wave_570",-0.033880817380849
"Wave_571",-0.0233614191593972
"Wave_572",-0.0142458515894463
"Wave_573",-0.00700084457036426
"Wave_574",-0.00296192679858405
"Wave_575",0.00119757737990511
"Wave_576",0.00595525140976656
"Wave_577",0.010194056706986
"Wave_578",0.0137759573360165
"Wave_579",0.0185174164019035
"Wave_580",0.0225869268215906
"Wave_581",0.0268462096249326
"Wave_582",0.02940006701102
"Wave_583",0.0306691721462112
"Wave_584",0.0323359489307228
"Wave_585",0.031309141509844
"Wave_586",0.0302204655006843
"Wave_587",0.0289396926406093
"Wave_588",0.0280201374548319
"Wave_589",0.0312600457478684
"Wave_590",0.0349110882517888
"Wave_591",0.0376797249147267
"Wave_592",0.0394749356873246
"Wave_593",0.0424719261466541
"Wave_594",0.0466457253060822
"Wave_595",0.0503385995446833
"Wave_596",0.0517454141080109
"Wave_597",0.0526867995751162
"Wave_598",0.0537519893455557
"Wave_599",0.0557687869162949
"Wave_600",0.0583670039090421
"Wave_601",0.0599104902005397
"Wave_602",0.0624489719111219
"Wave_603",0.0638046518287247
"Wave_604",0.0639503446087617
"Wave_605",0.0644548264459058
"Wave_606",0.0665527944043942
"Wave_607",0.0724980362743021
"Wave_608",0.0785875983419297
"Wave_609",0.0853535500779647
"Wave_610",0.0918523435730808
"Wave_611",0.0962606938052723
"Wave_612",0.100485245286259
"Wave_613",0.105346098473012
"Wave_614",0.110619889433362
"Wave_615",0.112981312406332
"Wave_616",0.113691565472266
"Wave_617",0.113156861397296
