"","Vcmax_Spec_Tleaf.8.comps"
"(Intercept)",39.1996162621532
"Wave_500",-0.0598319684942264
"Wave_501",-0.0562456428837616
"Wave_502",-0.0526582223716798
"Wave_503",-0.0488754494899663
"Wave_504",-0.0460318931764914
"Wave_505",-0.0430233151951802
"Wave_506",-0.0397621800459
"Wave_507",-0.0353878861006702
"Wave_508",-0.0312117097361068
"Wave_509",-0.0276438217827118
"Wave_510",-0.0245140227075596
"Wave_511",-0.0223447306283721
"Wave_512",-0.0197867046383287
"Wave_513",-0.0168951046615746
"Wave_514",-0.0141562092827216
"Wave_515",-0.0112614493066077
"Wave_516",-0.00835896313329217
"Wave_517",-0.00553907286617233
"Wave_518",-0.00610304780972315
"Wave_519",-0.00943332879042365
"Wave_520",-0.015176211332722
"Wave_521",-0.0202289997186724
"Wave_522",-0.0240805954645043
"Wave_523",-0.0276504194872263
"Wave_524",-0.0319324122887286
"Wave_525",-0.0382808390256151
"Wave_526",-0.0448556711176368
"Wave_527",-0.0524454805282242
"Wave_528",-0.0617297403690612
"Wave_529",-0.0681866620190862
"Wave_530",-0.0727885475217013
"Wave_531",-0.0751903961461074
"Wave_532",-0.0796658153839977
"Wave_533",-0.0847728938349925
"Wave_534",-0.0884847859775834
"Wave_535",-0.0920723361034507
"Wave_536",-0.094810420793614
"Wave_537",-0.0963398294083919
"Wave_538",-0.0979303640009959
"Wave_539",-0.0995122889292067
"Wave_540",-0.0995276958977917
"Wave_541",-0.0984777591301551
"Wave_542",-0.0993320233198844
"Wave_543",-0.0989171772969557
"Wave_544",-0.0983825794791316
"Wave_545",-0.097160758133028
"Wave_546",-0.0905001580618454
"Wave_547",-0.0826984296063444
"Wave_548",-0.0746956192105435
"Wave_549",-0.070931347842365
"Wave_550",-0.0674272148644494
"Wave_551",-0.0646620876811621
"Wave_552",-0.0629849645569093
"Wave_553",-0.0672406285814826
"Wave_554",-0.0709637114726824
"Wave_555",-0.0726247102533803
"Wave_556",-0.0718440510649111
"Wave_557",-0.0715496677200223
"Wave_558",-0.07015987858223
"Wave_559",-0.0668820971315564
"Wave_560",-0.0666285476037314
"Wave_561",-0.0646330712875336
"Wave_562",-0.0625679849734848
"Wave_563",-0.0636230360985555
"Wave_564",-0.0642131842896523
"Wave_565",-0.0639336640653275
"Wave_566",-0.0630321664766259
"Wave_567",-0.0616099117039871
"Wave_568",-0.0600434857273832
"Wave_569",-0.0575644637700947
"Wave_570",-0.0532407500742442
"Wave_571",-0.0473801412657084
"Wave_572",-0.0416698337023618
"Wave_573",-0.0367667959883085
"Wave_574",-0.0321903553082115
"Wave_575",-0.0265081260367245
"Wave_576",-0.020010198060047
"Wave_577",-0.013268070308732
"Wave_578",-0.0074054601621876
"Wave_579",-0.00153172659373082
"Wave_580",0.00340453572194191
"Wave_581",0.00641036103917036
"Wave_582",0.00965970781927514
"Wave_583",0.0130604968845702
"Wave_584",0.0170860614661279
"Wave_585",0.0211312817695883
"Wave_586",0.0264565334692793
"Wave_587",0.0327509764270868
"Wave_588",0.0384356823184287
"Wave_589",0.0455267395403605
"Wave_590",0.05154787483813
"Wave_591",0.0554602126327942
"Wave_592",0.0566784646544177
"Wave_593",0.059719758342314
"Wave_594",0.0637064355342597
"Wave_595",0.0670748618217201
"Wave_596",0.0696376601033242
"Wave_597",0.0723500449932394
"Wave_598",0.0750839921623896
