"","Narea_g_m2.16.comps"
"Wave_904",-0.00595733554081198
"Wave_905",-0.00256997105129445
"Wave_906",0.0005175540526193
"Wave_907",0.00329670524135845
"Wave_908",-5.14657931546543e-05
"Wave_909",-0.00294678252231484
"Wave_910",-0.00512082810340708
"Wave_911",-0.00692175040627492
"Wave_912",-0.0107487334860633
"Wave_913",-0.00440657932382636
"Wave_914",-0.00158218962463721
"Wave_915",-0.00200648028420099
"Wave_916",-0.00480471599179282
"Wave_917",-0.00725569844801541
"Wave_918",-0.0104882143360135
"Wave_919",-0.0118572893395335
"Wave_920",-0.00135468479874924
"Wave_921",-0.000816920736369649
"Wave_922",0.00527661992255696
"Wave_923",0.00828519204368275
"Wave_924",0.0049975283099703
"Wave_925",-0.000344163831459835
"Wave_926",-0.00410289717278973
"Wave_927",5.41114403743301e-05
"Wave_928",0.00321292628543822
"Wave_929",0.00429746346069874
"Wave_930",-0.00100668604412449
"Wave_931",-0.00321580353435646
"Wave_932",-0.00101984885159755
"Wave_933",0.000345387011045219
"Wave_934",0.00498783575300159
"Wave_935",0.00912418866537565
"Wave_936",0.0136827523066546
"Wave_937",0.00715886202058025
"Wave_938",-0.00266689771212413
"Wave_939",-0.00530739959687591
"Wave_940",-0.00185740356734241
"Wave_941",0.00121639528131594
"Wave_942",0.00382234015345239
"Wave_943",0.00664059709621218
"Wave_944",0.00477166644734983
"Wave_945",-0.000680040990707445
"Wave_946",-0.00108756964188053
"Wave_947",0.00363858488835237
"Wave_948",0.00483580137954594
"Wave_949",-0.00172997912568465
"Wave_950",-0.00496320876648433
"Wave_951",-0.00424847848228272
"Wave_952",0.000254151259057618
"Wave_953",0.00356535390548711
"Wave_954",0.00448746181541122
"Wave_955",0.00241500128167481
"Wave_956",-0.000169070400497566
"Wave_957",-0.00578494826853488
"Wave_958",-0.000362324846054507
"Wave_959",0.00918366718833991
"Wave_960",0.00544209811318315
"Wave_961",0.0031405031399121
"Wave_962",0.00380934978785351
"Wave_963",-0.00315535045993157
"Wave_964",-0.00124990851075376
"Wave_965",-0.00219110283826018
"Wave_966",-0.00313147400584043
"Wave_967",-0.00188489037265252
"Wave_968",-0.00144009427764649
"Wave_969",-0.00389880605577478
"Wave_970",0.000590870396147393
"Wave_971",0.00654429612451896
"Wave_972",0.00818768042688647
"Wave_973",0.00761806929170759
"Wave_974",0.00607795882247354
"Wave_975",0.00429086113218783
"Wave_976",-0.00069537507553979
"Wave_977",0.0125185513576156
"Wave_978",0.014912396081929
"Wave_979",0.0146046339354843
"Wave_980",0.00965963712856527
"Wave_981",0.00372425658218089
"Wave_982",-0.00216662510768031
"Wave_983",-0.00558542354836715
"Wave_984",-0.00339892483073843
"Wave_985",-0.000917036887641974
"Wave_986",0.00133385673045249
"Wave_987",0.00385865767355753
"Wave_988",0.001647909144323
"Wave_989",-0.000821843645556469
"Wave_990",-0.00334704620609704
"Wave_991",-0.00472531905809299
"Wave_992",-0.00282245644192647
"Wave_993",-0.00121896989732982
"Wave_994",0.000618239575477228
"Wave_995",0.00117313611658995
"Wave_996",0.000361881485073387
"Wave_997",-0.000129025856055535
"Wave_998",-0.000986110604230642
"Wave_999",-0.000494909874702895
"Wave_1000",-2.64600777836721e-05
"Wave_1001",0.000233000905721799
"Wave_1002",0.000309426130102714
"Wave_1003",-0.000238166491407238
"Wave_1004",-0.00109432428882789
"Wave_1005",-0.00191452950676397
"Wave_1006",-0.00241581241371921
"Wave_1007",-0.00291062088895584
"Wave_1008",-0.00311545350703398
"Wave_1009",-0.00322039034287025
"Wave_1010",-0.00331071552025974
"Wave_1011",-0.00298871662122788
"Wave_1012",-0.00249853652528117
"Wave_1013",-0.00195636838420255
"Wave_1014",-0.00117501264702462
"Wave_1015",5.860730209032e-05
"Wave_1016",0.00112138228509526
"Wave_1017",0.0023213021269685
"Wave_1018",0.00325544870046088
"Wave_1019",0.00344307623217695
"Wave_1020",0.00325204523153269
"Wave_1021",0.00349328705757314
"Wave_1022",0.00344625157975981
"Wave_1023",0.00395955677088818
"Wave_1024",0.00444054860312468
"Wave_1025",0.00517037285793336
"Wave_1026",0.00543327694706591
"Wave_1027",0.00514740700124203
"Wave_1028",0.00498803634007843
"Wave_1029",0.00462085249238828
"Wave_1030",0.00444978784392916
"Wave_1031",0.00416648067849777
"Wave_1032",0.00395535539381746
"Wave_1033",0.00344349495301321
"Wave_1034",0.00272091048116639
"Wave_1035",0.00154697230597912
"Wave_1036",0.000580242358734328
"Wave_1037",-0.000183359046684464
"Wave_1038",-9.76830667562559e-05
"Wave_1039",0.000453927666156253
"Wave_1040",0.000890980450836324
"Wave_1041",0.00142282338062556
"Wave_1042",0.00154206805548594
"Wave_1043",0.00156178406579925
"Wave_1044",0.00143748963016851
"Wave_1045",0.00118564772121883
"Wave_1046",0.000821068717389388
"Wave_1047",0.000444124264429624
"Wave_1048",-3.32424729381113e-05
"Wave_1049",-0.0012216167844669
"Wave_1050",-0.00217835881500965
"Wave_1051",-0.00325749398997159
"Wave_1052",-0.00416365473101934
"Wave_1053",-0.00293355850690196
"Wave_1054",-0.00177750903103084
"Wave_1055",-0.000536831456110191
"Wave_1056",0.000112899273465516
"Wave_1057",-0.000169450826292898
"Wave_1058",-0.000346964850468734
"Wave_1059",-0.000338958349029686
"Wave_1060",-0.00034281867718227
"Wave_1061",-0.000487755887398042
"Wave_1062",-0.000553459823157004
"Wave_1063",-0.000872971653527234
"Wave_1064",-0.000978631534434205
"Wave_1065",-0.00113175526064777
"Wave_1066",-0.00140434907272221
"Wave_1067",-0.00182632023306176
"Wave_1068",-0.00208771053952099
