"","Jmax_Spec_Tleaf.4.comps"
"Wave_866",0.00726344692319328
"Wave_867",0.00688570072458905
"Wave_868",0.00618383611382037
"Wave_869",0.0036851476556773
"Wave_870",0.00273939573812754
"Wave_871",0.00210086249997667
"Wave_872",-0.00156163042878104
"Wave_873",0.0013654312436871
"Wave_874",0.00219460081911312
"Wave_875",0.0044731329406923
"Wave_876",0.00313343640106388
"Wave_877",0.00302481772328082
"Wave_878",-0.00373830278852962
"Wave_879",-0.00216201808152508
"Wave_880",-0.000446541195389297
"Wave_881",-0.00225266479065636
"Wave_882",-0.00420172166710772
"Wave_883",-0.00635386119134052
"Wave_884",-0.00164189670143541
"Wave_885",0.00131071066876576
"Wave_886",0.00155407388634273
"Wave_887",0.000756107257548233
"Wave_888",-0.00190527873887762
"Wave_889",-0.0025870557417177
"Wave_890",0.00229777405871913
"Wave_891",0.00489604899011718
"Wave_892",0.00377786651711212
"Wave_893",0.00460716158915619
"Wave_894",0.00335894947419713
"Wave_895",0.00268180339447025
"Wave_896",0.00111800317080442
"Wave_897",0.00270164177852539
"Wave_898",0.00306206080313487
"Wave_899",0.00597185022897026
"Wave_900",0.00338765472908156
"Wave_901",0.00696964899526821
"Wave_902",0.00791852398316423
"Wave_903",0.00611915833235755
"Wave_904",0.00719129731856362
"Wave_905",0.00681313758418738
"Wave_906",0.00468246937569908
"Wave_907",0.0089992826261703
"Wave_908",0.00950447567031806
"Wave_909",0.0117168002648904
"Wave_910",0.00660209915786327
"Wave_911",0.00392122170778802
"Wave_912",0.00245595568097931
"Wave_913",0.00370020020781168
"Wave_914",0.00828384710126217
"Wave_915",0.00994862202721059
"Wave_916",0.00518552954412396
"Wave_917",0.00269494320739811
"Wave_918",-0.00231537532319054
"Wave_919",-0.00259179860560389
"Wave_920",0.000336535058752415
"Wave_921",0.00228525650065027
"Wave_922",0.00175511363470427
"Wave_923",0.0025448009040188
"Wave_924",0.00245674751252453
"Wave_925",0.00165010112093146
"Wave_926",-0.000469067564459816
"Wave_927",0.00139288414464436
"Wave_928",0.00621037210828152
"Wave_929",0.0117832614867848
"Wave_930",0.00939235678627051
"Wave_931",0.00686348391419334
"Wave_932",0.00649827472138391
"Wave_933",0.0117221013581642
"Wave_934",0.0228431210747294
"Wave_935",0.0317011920605229
"Wave_936",0.0290820190559438
"Wave_937",0.0216292145479368
"Wave_938",0.018007655658773
"Wave_939",0.0161616780566794
"Wave_940",0.0142940388938099
"Wave_941",0.0208487090745386
"Wave_942",0.0304220313102122
"Wave_943",0.0272702851650346
"Wave_944",0.0176751601493294
"Wave_945",0.0106818488588441
"Wave_946",0.0127177984157021
"Wave_947",0.0179730973552213
"Wave_948",0.0127199388390051
"Wave_949",0.0176367379269438
"Wave_950",0.0102127504372307
"Wave_951",0.00470544967297371
"Wave_952",0.00328702467495853
"Wave_953",0.00342184757230882
"Wave_954",0.00326342734465536
"Wave_955",0.00792850968258686
"Wave_956",0.00167521103725331
"Wave_957",0.0013564805623202
"Wave_958",-0.00505682802175579
"Wave_959",-0.00492498852203359
"Wave_960",-0.00357452469447404
"Wave_961",-0.00583843783249426
"Wave_962",-0.00299771218533493
"Wave_963",-0.00785748309059773
"Wave_964",-0.013440805087351
"Wave_965",-0.0142906436561351
"Wave_966",-0.0120055362174507
"Wave_967",-0.00999120342485894
"Wave_968",-0.00988971519045968
"Wave_969",-0.0110613337811025
"Wave_970",-0.0141853797945535
"Wave_971",-0.0173983233337216
"Wave_972",-0.0197866838485693
"Wave_973",-0.0185657954033409
"Wave_974",-0.0172396491280594
"Wave_975",-0.0158037820410019
"Wave_976",-0.0153272752349378
"Wave_977",-0.0163740092370452
"Wave_978",-0.0173453664946277
"Wave_979",-0.0172056197417319
"Wave_980",-0.0173479763663287
"Wave_981",-0.0170026980496764
"Wave_982",-0.0175414178502384
"Wave_983",-0.0170449759240224
"Wave_984",-0.0149536558109088
"Wave_985",-0.0113983670099253
"Wave_986",-0.00867177575495615
"Wave_987",-0.00679347381200326
"Wave_988",-0.00817373981229949
"Wave_989",-0.00945783298005095
"Wave_990",-0.0106218703563363
"Wave_991",-0.0112068936770951
"Wave_992",-0.00937429301692722
"Wave_993",-0.0074602689975195
"Wave_994",-0.0065127137542388
"Wave_995",-0.00438486917739243
"Wave_996",-0.00561298854535097
"Wave_997",-0.00583159980805224
"Wave_998",-0.00604950007620128
"Wave_999",-0.0057800552972291
"Wave_1000",-0.00462475926168125
"Wave_1001",-0.00346808159577059
"Wave_1002",-0.00231236117600234
"Wave_1003",0.000586197971966993
"Wave_1004",0.00306161961370334
"Wave_1005",0.00455190773535361
"Wave_1006",0.00702727077234511
"Wave_1007",0.00842756006536765
"Wave_1008",0.00883068487997845
"Wave_1009",0.00923628707697674
"Wave_1010",0.009617610411675
"Wave_1011",0.00913780625097857
"Wave_1012",0.00798135212007941
"Wave_1013",0.0068251408128219
"Wave_1014",0.00568243090317428
"Wave_1015",0.00604927110291238
"Wave_1016",0.0056162981452342
"Wave_1017",0.00518333481782781
"Wave_1018",0.00501127334530787
"Wave_1019",0.00468342866753651
"Wave_1020",0.00430803496734792
"Wave_1021",0.00393199647983737
"Wave_1022",0.00349172576382191
"Wave_1023",0.00320624820511361
"Wave_1024",0.0029217567147134
"Wave_1025",0.00263607471557102
"Wave_1026",0.00128665884491187
"Wave_1027",0.00202699699391397
"Wave_1028",0.00174890430334879
"Wave_1029",0.00150902565539418
"Wave_1030",0.00248879179318157
"Wave_1031",0.00224420897852479
"Wave_1032",0.000971576033994096
"Wave_1033",0.000790635449432003
"Wave_1034",0.000658815645777309
"Wave_1035",0.00046359956426752
"Wave_1036",0.000269148306499182
"Wave_1037",7.8621641782013e-05
"Wave_1038",1.66930768886898e-05
"Wave_1039",6.81809701149824e-06
"Wave_1040",-0.0010397160885904
"Wave_1041",-0.00116854639771707
"Wave_1042",-0.000457429603576085
"Wave_1043",-0.000798432001170925
"Wave_1044",-0.00114120036850279
"Wave_1045",-0.00123281702543873
"Wave_1046",-0.00132863943496436
"Wave_1047",-0.0014254636693166
"Wave_1048",-0.00149902160006552
"Wave_1049",-0.00143583150987873
"Wave_1050",-0.00151447262486519
"Wave_1051",-0.00159286879486803
"Wave_1052",-0.00169974854672967
"Wave_1053",-0.00188759646143112
"Wave_1054",-0.00208762450055547
"Wave_1055",-0.00228813649117589
"Wave_1056",-0.00231438368257916
"Wave_1057",-0.00217506096038654
"Wave_1058",-0.00203917188785359
"Wave_1059",-0.00295710659657332
"Wave_1060",-0.00173771495974643
"Wave_1061",-0.00184171464993796
"Wave_1062",-0.00201746189406383
"Wave_1063",-0.00219221889828194
"Wave_1064",-0.00220332856572249
"Wave_1065",-0.00241018492675286
"Wave_1066",-0.00261663076458327
"Wave_1067",-0.00281391915212228
"Wave_1068",-0.00294286934063451
"Wave_1069",-0.00301522433727752
"Wave_1070",-0.00308683367144453
"Wave_1071",-0.00311162477428079
"Wave_1072",-0.00411389366927384
"Wave_1073",-0.00410425201932469
"Wave_1074",-0.00409466161738061
"Wave_1075",-0.00390573364082326
"Wave_1076",-0.00375908564590744
"Wave_1077",-0.00375524091428908
"Wave_1078",-0.0037538816053947
"Wave_1079",-0.00376493453890686
"Wave_1080",-0.00364084096402807
"Wave_1081",-0.00348319280288084
"Wave_1082",-0.00332607380776316
"Wave_1083",-0.0025153627559705
"Wave_1084",-0.00181129906738119
"Wave_1085",-0.00112475547006564
"Wave_1086",-0.000523815913653639
"Wave_1087",-0.000247666390535212
"Wave_1088",5.84481993021174e-05
"Wave_1089",0.000362586037974223
"Wave_1090",0.00177028923369226
"Wave_1091",0.00131470680816909
"Wave_1092",0.00231592971224953
"Wave_1093",0.00437193943712167
"Wave_1094",0.0044523373211648
"Wave_1095",0.00555358090054903
"Wave_1096",0.00758144843724762
"Wave_1097",0.00855607391736227
"Wave_1098",0.00946803799301516
"Wave_1099",0.0101701909353162
"Wave_1100",0.0107943316362938
"Wave_1101",0.0103603171140701
"Wave_1102",0.0120022123649982
"Wave_1103",0.0126070174901081
"Wave_1104",0.0132134276108558
"Wave_1105",0.0138562250528034
"Wave_1106",0.0146637178743229
"Wave_1107",0.0145839427109522
"Wave_1108",0.0155588927055472
"Wave_1109",0.0168119693874663
"Wave_1110",0.0185266388905557
"Wave_1111",0.0214063844409737
"Wave_1112",0.0232315335966812
"Wave_1113",0.0241256598651556
"Wave_1114",0.0267198804729097
"Wave_1115",0.0277607700761184
"Wave_1116",0.0288033631847336
"Wave_1117",0.0301357868042546
"Wave_1118",0.02994819935332
"Wave_1119",0.0305805292944413
"Wave_1120",0.0322427972008615
"Wave_1121",0.0316305238419721
"Wave_1122",0.0299619033898342
"Wave_1123",0.0280624579795123
"Wave_1124",0.0267580157858864
"Wave_1125",0.0266932497283047
"Wave_1126",0.0252358993705449
"Wave_1127",0.0237781639113299
"Wave_1128",0.0220486615959153
"Wave_1129",0.0198485778833328
"Wave_1130",0.0171878406248138
"Wave_1131",0.0145263398868048
"Wave_1132",0.0132434679249769
"Wave_1133",0.0127548355729251
"Wave_1134",0.0124670706862718
"Wave_1135",0.0121798072839483
"Wave_1136",0.0117962900040367
"Wave_1137",0.0116903312489002
"Wave_1138",0.0103294070889401
"Wave_1139",0.0091690785204195
"Wave_1140",0.00982067885479399
"Wave_1141",0.00879400601858236
"Wave_1142",0.00955110466489785
"Wave_1143",0.00935896097045467
"Wave_1144",0.00822325746303252
"Wave_1145",0.00888191728747628
"Wave_1146",0.00862766084595833
"Wave_1147",0.0059373548833862
"Wave_1148",0.00343796230792102
"Wave_1149",0.00171484230766745
"Wave_1150",-9.94309778317836e-06
"Wave_1151",-0.00244067075538186
"Wave_1152",-0.0042898236542352
"Wave_1153",-0.00478077606302842
"Wave_1154",-0.0069736455366514
"Wave_1155",-0.0099594403139063
"Wave_1156",-0.00997649864285637
"Wave_1157",-0.0111362745171727
"Wave_1158",-0.0115423352903902
"Wave_1159",-0.0114602375729375
"Wave_1160",-0.0119198365705458
"Wave_1161",-0.0123816174030332
"Wave_1162",-0.0138034064460379
"Wave_1163",-0.0144847025979112
"Wave_1164",-0.0146833136631273
"Wave_1165",-0.0148845586598662
"Wave_1166",-0.0152530127046685
"Wave_1167",-0.0155276921530023
"Wave_1168",-0.0155552340583347
"Wave_1169",-0.0155828835348134
"Wave_1170",-0.0156644342968499
"Wave_1171",-0.0155078282701653
"Wave_1172",-0.0151854368178735
"Wave_1173",-0.0148627928331139
"Wave_1174",-0.0145506556560969
"Wave_1175",-0.01403139830897
"Wave_1176",-0.0134619992170502
"Wave_1177",-0.0128957794705041
"Wave_1178",-0.0123587387997509
"Wave_1179",-0.0119753448674379
"Wave_1180",-0.0115925243914103
"Wave_1181",-0.0113623565691187
"Wave_1182",-0.0113033061024311
"Wave_1183",-0.0114126181315691
"Wave_1184",-0.0115210938299636
"Wave_1185",-0.0119441082174621
"Wave_1186",-0.0123119646470718
"Wave_1187",-0.0125436368712457
"Wave_1188",-0.0127773661071308
"Wave_1189",-0.0129893704599499
"Wave_1190",-0.0131209697149065
"Wave_1191",-0.0132208331793996
"Wave_1192",-0.0134123477619191
"Wave_1193",-0.0139779895223419
"Wave_1194",-0.013718832721646
"Wave_1195",-0.0133704437552684
"Wave_1196",-0.0130968734943986
"Wave_1197",-0.012932984787135
"Wave_1198",-0.0128870536223844
"Wave_1199",-0.0128434737965219
"Wave_1200",-0.0129926013445646
"Wave_1201",-0.0131868131477216
"Wave_1202",-0.0133245462190383
"Wave_1203",-0.0134651403282439
"Wave_1204",-0.0139954579794465
"Wave_1205",-0.0143956798426313
"Wave_1206",-0.0146841816073873
"Wave_1207",-0.0149414746307809
"Wave_1208",-0.0150678295630936
"Wave_1209",-0.0149667368093191
"Wave_1210",-0.0148105145399279
"Wave_1211",-0.0147137744807452
"Wave_1212",-0.0147038525885478
"Wave_1213",-0.0146403434136008
"Wave_1214",-0.0145763234254335
"Wave_1215",-0.0145523845223595
"Wave_1216",-0.0145163935890004
"Wave_1217",-0.0143852761629108
"Wave_1218",-0.0142536476268333
"Wave_1219",-0.0141854593495319
"Wave_1220",-0.0140116202190297
"Wave_1221",-0.0137247088371816
"Wave_1222",-0.0134451201294613
"Wave_1223",-0.0132259252125202
"Wave_1224",-0.0132201812733043
"Wave_1225",-0.0132684279370467
"Wave_1226",-0.0132809613428164
"Wave_1227",-0.013217620177092
"Wave_1228",-0.0132998199119746
"Wave_1229",-0.0142051967409288
"Wave_1230",-0.0133932683874519
"Wave_1231",-0.0133411433916127
"Wave_1232",-0.013217475006851
"Wave_1233",-0.0130932747325502
"Wave_1234",-0.0128749331726504
"Wave_1235",-0.0126676278915442
"Wave_1236",-0.0133222787653336
"Wave_1237",-0.0123193987508768
"Wave_1238",-0.0121384751151979
"Wave_1239",-0.0126943509551245
"Wave_1240",-0.0123761963111438
"Wave_1241",-0.0120293931310925
"Wave_1242",-0.0116077906028622
"Wave_1243",-0.0105594033133314
"Wave_1244",-0.0103464027960668
"Wave_1245",-0.0110765311440698
"Wave_1246",-0.0110568016243549
"Wave_1247",-0.0109607598055104
"Wave_1248",-0.0108617189738272
"Wave_1249",-0.0102663963240225
"Wave_1250",-0.00948352217945137
"Wave_1251",-0.00776714268272157
"Wave_1252",-0.0077393643015441
"Wave_1253",-0.00717864551542835
"Wave_1254",-0.0066350309231237
"Wave_1255",-0.0060981915282003
"Wave_1256",-0.0046051004015158
"Wave_1257",-0.00370716984355329
"Wave_1258",-0.0037677148205044
"Wave_1259",-0.00213733702938552
"Wave_1260",-0.00213293474094004
"Wave_1261",-0.0013625007418536
"Wave_1262",-0.00125917570673307
"Wave_1263",-0.00115774236821915
"Wave_1264",-0.000316312318627401
"Wave_1265",-0.000687147615572821
"Wave_1266",-0.00154893979583332
"Wave_1267",-0.00241222914815352
"Wave_1268",-0.00353739147250492
"Wave_1269",-0.00488516641515245
"Wave_1270",-0.00632986913892801
"Wave_1271",-0.00767077455499904
"Wave_1272",-0.00859807501222501
"Wave_1273",-0.00960708696440592
"Wave_1274",-0.0114717569305847
"Wave_1275",-0.0114985958545446
"Wave_1276",-0.0130501142185819
"Wave_1277",-0.0136716730026994
"Wave_1278",-0.0134522243486744
"Wave_1279",-0.0146731626433123
"Wave_1280",-0.015067509029311
"Wave_1281",-0.0148001734298476
"Wave_1282",-0.0162091305357123
"Wave_1283",-0.0164037788584965
"Wave_1284",-0.0165958560515295
"Wave_1285",-0.0167869964767394
"Wave_1286",-0.0169360757333124
"Wave_1287",-0.0169174323956747
"Wave_1288",-0.01712999643601
"Wave_1289",-0.0181956701938905
"Wave_1290",-0.0183665299972879
"Wave_1291",-0.0176328243366321
"Wave_1292",-0.0176613580025696
"Wave_1293",-0.0176891574449228
"Wave_1294",-0.0170948534135185
"Wave_1295",-0.0174240367411573
"Wave_1296",-0.0165083224852409
"Wave_1297",-0.0164117480225679
"Wave_1298",-0.0161469416605656
"Wave_1299",-0.0159312251925145
"Wave_1300",-0.0157364837869853
"Wave_1301",-0.0153527488448969
"Wave_1302",-0.0153377937259258
"Wave_1303",-0.0140820148556017
"Wave_1304",-0.0144659588969622
"Wave_1305",-0.0138463506734021
"Wave_1306",-0.0131322586376579
"Wave_1307",-0.0128351984751006
"Wave_1308",-0.012538498960541
"Wave_1309",-0.01171334067412
"Wave_1310",-0.0109371979843455
"Wave_1311",-0.00956838421092775
"Wave_1312",-0.00974802753741625
"Wave_1313",-0.00906811291251616
"Wave_1314",-0.00872596248244053
"Wave_1315",-0.00853003452501567
"Wave_1316",-0.00826645398907552
"Wave_1317",-0.00709657017572255
"Wave_1318",-0.00635256111991635
"Wave_1319",-0.0063540610470186
"Wave_1320",-0.00542946846297474
