"","Jmax_Spec_Tleaf.4.comps"
"(Intercept)",199.581717659161
"Wave_500",0.0369866346236152
"Wave_501",0.0379168868267813
"Wave_502",0.0384513354898699
"Wave_503",0.0384915203089393
"Wave_504",0.0383789429989784
"Wave_505",0.0383857516869668
"Wave_506",0.0385484562507306
"Wave_507",0.0390550726183428
"Wave_508",0.0393744834323815
"Wave_509",0.039739434748149
"Wave_510",0.0401062480575687
"Wave_511",0.0399256913530789
"Wave_512",0.0399405488362685
"Wave_513",0.0400084417775158
"Wave_514",0.0399535852502842
"Wave_515",0.0403291892401258
"Wave_516",0.040607482104241
"Wave_517",0.0405059017227411
"Wave_518",0.0407521234274649
"Wave_519",0.0404961654465429
"Wave_520",0.0399550404185544
"Wave_521",0.0401506636758572
"Wave_522",0.0400844096102002
"Wave_523",0.0400958801408107
"Wave_524",0.0403084191634372
"Wave_525",0.0395975942910487
"Wave_526",0.039107783353207
"Wave_527",0.0388204197064682
"Wave_528",0.0386530709688055
"Wave_529",0.0382797003352165
"Wave_530",0.037702924857129
"Wave_531",0.0369909915571218
"Wave_532",0.0360678745455875
"Wave_533",0.0351660972769714
"Wave_534",0.0343601658168205
"Wave_535",0.0332874244320849
"Wave_536",0.0322518632095272
"Wave_537",0.0311966303595693
"Wave_538",0.0300763842372038
"Wave_539",0.0289880935123806
"Wave_540",0.0278460184126292
"Wave_541",0.0266947666522672
"Wave_542",0.0257144183383417
"Wave_543",0.0247545040780404
"Wave_544",0.0236590639441931
"Wave_545",0.0222847657454259
"Wave_546",0.021264959889984
"Wave_547",0.020104762506284
"Wave_548",0.0187777462656242
"Wave_549",0.0176846401221808
"Wave_550",0.0166829696766232
"Wave_551",0.0157737854201168
"Wave_552",0.0148662451130419
"Wave_553",0.0142773575623468
"Wave_554",0.0136029492797137
"Wave_555",0.0127734900286018
"Wave_556",0.0120394179154487
"Wave_557",0.011228769688601
"Wave_558",0.0104454234487203
"Wave_559",0.00977097812926798
"Wave_560",0.00917303716187614
"Wave_561",0.0085825569665019
"Wave_562",0.0081213367561978
"Wave_563",0.00794173807150574
"Wave_564",0.00767648121602506
"Wave_565",0.0074384254524666
"Wave_566",0.00739080254398184
"Wave_567",0.00761286238809502
"Wave_568",0.00780497851741171
"Wave_569",0.0079571697845232
"Wave_570",0.00812831670472978
"Wave_571",0.00873773357821148
"Wave_572",0.00936530109563464
"Wave_573",0.00992134691272595
"Wave_574",0.0106531795447162
"Wave_575",0.0113006279629958
"Wave_576",0.0118175602464197
"Wave_577",0.0122715868607648
"Wave_578",0.0128144839753112
"Wave_579",0.0133979148275392
"Wave_580",0.013997745736825
"Wave_581",0.0144178089335779
"Wave_582",0.0147548760138381
"Wave_583",0.0150495767856127
"Wave_584",0.0153152074601739
"Wave_585",0.0158428644634028
"Wave_586",0.0163131229747114
"Wave_587",0.0167825164937537
"Wave_588",0.0174399571841864
"Wave_589",0.0178032106426223
"Wave_590",0.0180383961552622
"Wave_591",0.0181298274364756
"Wave_592",0.0185471318639216
"Wave_593",0.0189279970299798
"Wave_594",0.0192458724588124
"Wave_595",0.0194457794214723
"Wave_596",0.0193908525891819
"Wave_597",0.01945779505099
"Wave_598",0.0195887184879579
"Wave_599",0.0197502145868213
"Wave_600",0.0199272475946022
"Wave_601",0.020050008068882
"Wave_602",0.0201547532374823
"Wave_603",0.0204318480473501
"Wave_604",0.0206272369852732
"Wave_605",0.0207815274859353
"Wave_606",0.0210016802714056
"Wave_607",0.0212407906845711
"Wave_608",0.0216511421843772
"Wave_609",0.0221724392091192
"Wave_610",0.022743287044779
"Wave_611",0.0234892491145787
"Wave_612",0.0239908449522724
"Wave_613",0.0242581637948974
"Wave_614",0.0248269249650329
"Wave_615",0.0250915897760414
"Wave_616",0.0253651573375358
"Wave_617",0.0259786926857499
"Wave_618",0.0265361726399635
"Wave_619",0.0269178300555279
"Wave_620",0.0271052859309259
"Wave_621",0.0271831388438322
"Wave_622",0.0274264552576434
"Wave_623",0.0277008304086122
"Wave_624",0.0280486090451124
"Wave_625",0.0280139271413347
"Wave_626",0.0281079956716199
"Wave_627",0.0282838354268926
"Wave_628",0.0284589813674178
"Wave_629",0.0282655044747548
"Wave_630",0.0281727300467124
"Wave_631",0.0281867531134706
"Wave_632",0.0283009458204208
"Wave_633",0.028813400073103
"Wave_634",0.0292520968336395
"Wave_635",0.0295855132516072
"Wave_636",0.0296591366232002
"Wave_637",0.0300214825827406
"Wave_638",0.0305289227359842
"Wave_639",0.0310765367282098
"Wave_640",0.0313449605409456
"Wave_641",0.0320153239919159
"Wave_642",0.0326653822042729
