"","Nmass_mg_g.14.comps"
"Wave_645",-0.0780602183895387
"Wave_646",-0.0828601394970106
"Wave_647",-0.0870691813399347
"Wave_648",-0.0829568239770881
"Wave_649",-0.0794354841777462
"Wave_650",-0.0801293336099517
"Wave_651",-0.0864956912001739
"Wave_652",-0.0885640957682923
"Wave_653",-0.0893342716172705
"Wave_654",-0.0864840770701063
"Wave_655",-0.0817990440638198
"Wave_656",-0.0768855259643497
"Wave_657",-0.072370198552783
"Wave_658",-0.0682974611891431
"Wave_659",-0.064928785071567
"Wave_660",-0.06208282493609
"Wave_661",-0.0571556898900732
"Wave_662",-0.0539420280574333
"Wave_663",-0.0473555094683799
"Wave_664",-0.0431968244405292
"Wave_665",-0.038952632548724
"Wave_666",-0.0350459902890171
"Wave_667",-0.0396358290728503
"Wave_668",-0.0416585970180923
"Wave_669",-0.0408776381241654
"Wave_670",-0.0388948667656774
"Wave_671",-0.0390135089368502
"Wave_672",-0.0406509795911855
"Wave_673",-0.0415943505117458
"Wave_674",-0.0433492039026506
"Wave_675",-0.0463896078409528
"Wave_676",-0.0485864620130159
"Wave_677",-0.0486229380123933
"Wave_678",-0.0491880323812595
"Wave_679",-0.0545879672710241
"Wave_680",-0.0538642800144178
"Wave_681",-0.0507031793064866
"Wave_682",-0.0522660601534721
"Wave_683",-0.046906222262563
"Wave_684",-0.0352457491096959
"Wave_685",-0.0201678118761623
"Wave_686",-0.0120225713589075
"Wave_687",0.00192346348839194
"Wave_688",0.0151641288905164
"Wave_689",0.0240019731167474
"Wave_690",0.0390427490039444
"Wave_691",0.0600771526946736
"Wave_692",0.0682408182936296
"Wave_693",0.0588448059853166
"Wave_694",0.0725030004662484
"Wave_695",0.0527877638160356
"Wave_696",0.0358455486370474
"Wave_697",0.0194163004379075
"Wave_698",0.0224686746141124
"Wave_699",-0.000307821177451498
"Wave_700",-0.0331385246113215
"Wave_701",-0.0410981821692631
"Wave_702",-0.0823612966207954
"Wave_703",-0.0984948816143292
"Wave_704",-0.106254528076427
"Wave_705",-0.103258277730663
"Wave_706",-0.14103453249774
"Wave_707",-0.143366802259361
"Wave_708",-0.137058065462264
"Wave_709",-0.101658391950398
"Wave_710",-0.129142361073537
"Wave_711",-0.148148263397378
"Wave_712",-0.135688128014268
"Wave_713",-0.0831607866743884
"Wave_714",-0.102270337954031
"Wave_715",-0.108363942224383
"Wave_716",-0.0842437637255986
"Wave_717",-0.0394344604127301
"Wave_718",-0.0292823493039408
"Wave_719",-0.0353218958907829
"Wave_720",-0.0406880365343475
"Wave_721",-0.0127872363457037
"Wave_722",0.0234105918140734
"Wave_723",0.0294433717755041
"Wave_724",0.034320559580087
"Wave_725",0.0525661193826054
"Wave_726",0.0519495841622695
"Wave_727",0.0678872065350513
"Wave_728",0.0834310272307574
"Wave_729",0.0857982077326336
"Wave_730",0.0977890403670733
"Wave_731",0.107939674259893
"Wave_732",0.110863360930099
"Wave_733",0.116874802572484
"Wave_734",0.123805351122484
"Wave_735",0.121925827404385
"Wave_736",0.106907775142712
"Wave_737",0.107018977596878
"Wave_738",0.115081027570912
"Wave_739",0.114486124109125
"Wave_740",0.117446516715337
"Wave_741",0.116443161651969
"Wave_742",0.10458172097953
"Wave_743",0.088923102316138
"Wave_744",0.0886061376214561
"Wave_745",0.0861465937252914
"Wave_746",0.0801159085721179
"Wave_747",0.0815129785708946
"Wave_748",0.0836426140056269
"Wave_749",0.0709054874895453
"Wave_750",0.0581359431690274
"Wave_751",0.0528539121692796
"Wave_752",0.0516795962866984
"Wave_753",0.0510265517508608
"Wave_754",0.0384089773591212
"Wave_755",0.0343294085428985
"Wave_756",0.0244707849468829
"Wave_757",0.0152509293300965
"Wave_758",0.0120885689014075
"Wave_759",0.0215600529498217
"Wave_760",0.0230208369755797
"Wave_761",0.0180943505923138
"Wave_762",0.0154541047518394
"Wave_763",0.0179129103059577
"Wave_764",0.0083538960375342
"Wave_765",0.00812237756581809
"Wave_766",0.011133483967232
"Wave_767",0.00490521991048075
"Wave_768",0.0012623878887004
"Wave_769",-0.00442608102751129
"Wave_770",-0.0111623500362325
"Wave_771",-0.0167038330957224
"Wave_772",-0.0219681051497573
"Wave_773",-0.0119877489126858
"Wave_774",0.00218615942216645
"Wave_775",-0.00879163707760458
"Wave_776",-0.0240635392086363
"Wave_777",-0.0157400670829047
"Wave_778",-0.0178178955481713
"Wave_779",-0.0213163587434788
"Wave_780",-0.0219848625270807
"Wave_781",-0.0380350576268416
"Wave_782",-0.0340724553607965
"Wave_783",-0.0318538730314842
"Wave_784",-0.0286111034253842
"Wave_785",-0.00598140534095122
"Wave_786",-0.0137542846788995
"Wave_787",-0.0228942881848406
"Wave_788",-0.0317512992730393
