"","Jmax_Spec_Tleaf.5.comps"
"(Intercept)",186.817758278655
"Wave_500",0.0583099175513038
"Wave_501",0.060322815945614
"Wave_502",0.0616967111624917
"Wave_503",0.0624745328161413
"Wave_504",0.0637830102082166
"Wave_505",0.0649673424905363
"Wave_506",0.0661108361039434
"Wave_507",0.0673092821216849
"Wave_508",0.0674353092481748
"Wave_509",0.0680170084890626
"Wave_510",0.0690318310887874
"Wave_511",0.0690501078825591
"Wave_512",0.0696627653366091
"Wave_513",0.0703501475596984
"Wave_514",0.0701677141521368
"Wave_515",0.0703907631414116
"Wave_516",0.0703518437969089
"Wave_517",0.0697841933488242
"Wave_518",0.0691684253006552
"Wave_519",0.0679742963906234
"Wave_520",0.0663410054319477
"Wave_521",0.0653346989254471
"Wave_522",0.0639399229390049
"Wave_523",0.0625300505336853
"Wave_524",0.0615033524144266
"Wave_525",0.0598794099653211
"Wave_526",0.057989629512868
"Wave_527",0.0561465552406336
"Wave_528",0.0549033176772437
"Wave_529",0.0540827246289138
"Wave_530",0.0533895515492731
"Wave_531",0.0521319455188905
"Wave_532",0.0503997691243485
"Wave_533",0.0487305379821329
"Wave_534",0.0469649597343574
"Wave_535",0.0452564736635208
"Wave_536",0.0441291899130795
"Wave_537",0.0433820222600025
"Wave_538",0.0430035031847645
"Wave_539",0.04170444526414
"Wave_540",0.0399169839135848
"Wave_541",0.0377938634796261
"Wave_542",0.0362197259699385
"Wave_543",0.0353323595385669
"Wave_544",0.0346121699637166
"Wave_545",0.0336127522069042
"Wave_546",0.0317837317739619
"Wave_547",0.0297225406921082
"Wave_548",0.0275783233006662
"Wave_549",0.0256535732010418
"Wave_550",0.0241431171657458
"Wave_551",0.0230546007751651
"Wave_552",0.0230987131200527
"Wave_553",0.0233890922591653
"Wave_554",0.0232051862107249
"Wave_555",0.022499341648929
"Wave_556",0.0219947021895458
"Wave_557",0.0215393503067972
"Wave_558",0.0211032891279003
"Wave_559",0.0207641831265678
"Wave_560",0.0208991364721452
"Wave_561",0.0208509632104687
"Wave_562",0.0206189858246294
"Wave_563",0.0205911103093503
"Wave_564",0.0202065993073607
"Wave_565",0.0201107015499128
"Wave_566",0.0201818738558061
"Wave_567",0.0214364061688976
"Wave_568",0.0222100682514682
"Wave_569",0.0229185004540737
"Wave_570",0.0242097918698117
"Wave_571",0.0258873122232646
"Wave_572",0.0273819055558812
"Wave_573",0.0287968286716841
"Wave_574",0.0303839635424592
"Wave_575",0.0320308187282593
"Wave_576",0.033597687626107
"Wave_577",0.0347964831867983
"Wave_578",0.0359338142029099
"Wave_579",0.0371013136388779
"Wave_580",0.0383605543635267
"Wave_581",0.0389868042879523
"Wave_582",0.039858829583384
"Wave_583",0.0407922103218032
"Wave_584",0.0414876177715942
"Wave_585",0.0422379647735123
"Wave_586",0.0427375546562859
"Wave_587",0.0431764361682722
"Wave_588",0.0438014845498476
"Wave_589",0.0442948957218922
"Wave_590",0.0446439068010172
"Wave_591",0.0445542111797642
"Wave_592",0.044598065887177
"Wave_593",0.044985007291537
"Wave_594",0.0452827310029557
"Wave_595",0.0452667912359312
"Wave_596",0.0448308332511392
"Wave_597",0.0445216017771341
"Wave_598",0.0443164874472554
"Wave_599",0.0443401418488578
"Wave_600",0.0445548100474831
"Wave_601",0.0447945267552083
"Wave_602",0.0451357438886522
"Wave_603",0.0455314944477095
"Wave_604",0.0459975906537955
"Wave_605",0.0465833732820725
"Wave_606",0.0475223956498069
"Wave_607",0.0482127391550836
"Wave_608",0.0492603884092567
"Wave_609",0.0503777523317767
"Wave_610",0.0511448972355564
"Wave_611",0.0525332651012312
"Wave_612",0.05365539869118
"Wave_613",0.0544063083916919
"Wave_614",0.0554773527994892
"Wave_615",0.0561838018638003
"Wave_616",0.056910463938765
"Wave_617",0.0580970297657079
"Wave_618",0.0586176077985624
"Wave_619",0.0586310675513789
"Wave_620",0.0584455857669795
"Wave_621",0.0588621251552061
"Wave_622",0.0592113136990941
"Wave_623",0.0595224257855241
