"","CN_ratio.8.comps"
"Wave_630",0.0226262476170344
"Wave_631",0.0222987595782801
"Wave_632",0.0219075674729837
"Wave_633",0.0208252570216279
"Wave_634",0.0197306076197321
"Wave_635",0.0189391326205
"Wave_636",0.0177207797631688
"Wave_637",0.0161147607129881
"Wave_638",0.0149164064657396
"Wave_639",0.0140873806690089
"Wave_640",0.0128380055526166
"Wave_641",0.0119256411093535
"Wave_642",0.0111632817939091
"Wave_643",0.00950922810384453
"Wave_644",0.00862847210173
"Wave_645",0.00748100403170423
"Wave_646",0.00582859709711203
"Wave_647",0.00406744762577955
"Wave_648",0.00313911805221641
"Wave_649",0.00236579158780036
"Wave_650",0.00124486262740697
"Wave_651",0.000599585490775929
"Wave_652",-0.000494889003089567
"Wave_653",-0.00188580173236003
"Wave_654",-0.00371504960878562
"Wave_655",-0.00620836721796846
"Wave_656",-0.0085044685890783
"Wave_657",-0.0100265056281371
"Wave_658",-0.0120004800848635
"Wave_659",-0.0140736137904839
"Wave_660",-0.0168668707443246
"Wave_661",-0.0205543013242924
"Wave_662",-0.0240043744080467
"Wave_663",-0.0265890319782493
"Wave_664",-0.0286392304651147
"Wave_665",-0.0315223090189449
"Wave_666",-0.0333163550716497
"Wave_667",-0.0340549701925049
"Wave_668",-0.0337435841953593
"Wave_669",-0.0327932850153721
"Wave_670",-0.0322750581663899
"Wave_671",-0.0315551115086363
"Wave_672",-0.0317799479553055
"Wave_673",-0.031623609576979
"Wave_674",-0.0311985478644047
"Wave_675",-0.0310055971164767
"Wave_676",-0.0314445912028601
"Wave_677",-0.0324360412613189
"Wave_678",-0.0336450422779537
"Wave_679",-0.0338296272523302
"Wave_680",-0.0334128831340224
"Wave_681",-0.0321048109077629
"Wave_682",-0.0302635091657748
"Wave_683",-0.0274769851617606
"Wave_684",-0.0235597476835079
"Wave_685",-0.0180856516997489
"Wave_686",-0.0108454586914427
"Wave_687",-0.00191819901195756
"Wave_688",0.00706904990248568
"Wave_689",0.0163282687943265
"Wave_690",0.0265117507693956
"Wave_691",0.0371705039882502
"Wave_692",0.0478513692176234
"Wave_693",0.0592861932184328
"Wave_694",0.071424338869994
"Wave_695",0.0769648693247838
"Wave_696",0.0831865518786797
"Wave_697",0.0905641122428701
"Wave_698",0.0984263562117188
"Wave_699",0.103359332221209
"Wave_700",0.107097066114975
"Wave_701",0.11073633520664
"Wave_702",0.109844100954818
"Wave_703",0.107075166955157
"Wave_704",0.107709704581164
"Wave_705",0.108686270881813
"Wave_706",0.100047197642802
"Wave_707",0.0945269628081913
"Wave_708",0.0931543340454127
"Wave_709",0.0883220467692449
"Wave_710",0.0821704174828437
"Wave_711",0.0733687640591258
"Wave_712",0.06690035527599
"Wave_713",0.0625549862204853
"Wave_714",0.0537426052635045
"Wave_715",0.0472259954521524
"Wave_716",0.044133980272771
"Wave_717",0.0433018079337168
"Wave_718",0.0429772388960596
"Wave_719",0.0424097016450138
"Wave_720",0.0313154079344829
"Wave_721",0.0188041785536511
"Wave_722",0.0109914752601637
"Wave_723",0.00794017162796167
"Wave_724",0.00379986005772176
"Wave_725",0.000121901646243407
"Wave_726",-0.00505571916168396
"Wave_727",-0.00910610858691515
"Wave_728",-0.0114714384603026
"Wave_729",-0.015246725663604
"Wave_730",-0.0146135131018471
"Wave_731",-0.0166512840916662
"Wave_732",-0.0196310783656773
"Wave_733",-0.0237062920828379
"Wave_734",-0.0243825436390902
"Wave_735",-0.0232905064774191
"Wave_736",-0.0219892717876712
"Wave_737",-0.0182883045911892
"Wave_738",-0.0187577799976279
"Wave_739",-0.0176833352145174
"Wave_740",-0.0175332187415528
"Wave_741",-0.0153968237703222
"Wave_742",-0.0130740733299017
"Wave_743",-0.0114371061699086
"Wave_744",-0.00841245791218183
"Wave_745",-0.00562139098261071
"Wave_746",-0.00455826598503054
"Wave_747",-0.00148839836468109
"Wave_748",0.000330228632573225
"Wave_749",0.00350267387238211
"Wave_750",0.00649139774557913
"Wave_751",0.00703229203345324
"Wave_752",0.01050902995489
"Wave_753",0.0126089980053501
"Wave_754",0.0132882378251213
"Wave_755",0.0133658767737763
"Wave_756",0.0131564772874025
"Wave_757",0.013830241025511
"Wave_758",0.0142474185245594
"Wave_759",0.0129793104730715
"Wave_760",0.012927583046932
"Wave_761",0.0194921819903612
"Wave_762",0.0340297518617648
"Wave_763",0.0456672938410548
"Wave_764",0.0493705034277619
"Wave_765",0.0467784208229741
"Wave_766",0.0412817476247223
"Wave_767",0.0373393949413746
"Wave_768",0.0298855377799269
"Wave_769",0.0245208492693304
"Wave_770",0.0210379045115114
"Wave_771",0.022422020742656
"Wave_772",0.0214927056860902
"Wave_773",0.0209642746312023
"Wave_774",0.0198436871514257
"Wave_775",0.0200006812929469
"Wave_776",0.0207811241919338
"Wave_777",0.0221285399331419
"Wave_778",0.021414448587574
"Wave_779",0.0214088873350188
"Wave_780",0.0213213320133236
"Wave_781",0.0156143630408445
"Wave_782",0.0174161494909055
"Wave_783",0.0166997710292647
"Wave_784",0.0157456223362988
"Wave_785",0.0125905642397807
"Wave_786",0.0119642447040651
"Wave_787",0.0105329839343609
"Wave_788",0.0132820157056051
"Wave_789",0.0135802900444794
"Wave_790",0.0115146111684222
"Wave_791",0.0136213666921546
"Wave_792",0.0128770769742943
"Wave_793",0.0110077612122386
"Wave_794",0.0116200323360508
"Wave_795",0.00691454251501162
"Wave_796",0.00746676388799538
"Wave_797",0.0100884607033368
"Wave_798",0.00941753770955502
"Wave_799",0.00805729300570217
"Wave_800",0.00557674562006234
"Wave_801",0.00472390656207391
"Wave_802",0.00604798503788169
"Wave_803",0.00688650341665916
"Wave_804",0.00765552856391338
"Wave_805",0.00620024798744489
"Wave_806",0.00302654253542177
"Wave_807",-0.00101942873867472
"Wave_808",-0.0014767736575276
"Wave_809",9.30738018958752e-05
"Wave_810",-0.00110004753154859
"Wave_811",-0.000340277780777695
"Wave_812",0.00186107490558095
"Wave_813",0.00378912040593003
"Wave_814",0.0030846041981
"Wave_815",0.00683962498866583
"Wave_816",0.0089226550275527
"Wave_817",0.0105231051315241
"Wave_818",0.0149957889167767
"Wave_819",0.0104005750624079
"Wave_820",0.00576187706746296
"Wave_821",0.0035458484704251
"Wave_822",0.00300188582183779
"Wave_823",0.00712175210207089
"Wave_824",0.0109558989112228
"Wave_825",0.00651602712573513
"Wave_826",0.000746402305138478
"Wave_827",0.00307507882871431
"Wave_828",0.00265235125996697
"Wave_829",0.00264682267110792
"Wave_830",0.00326292577683204
"Wave_831",0.0029295668195174
"Wave_832",0.00579980058873622
"Wave_833",0.00475818171044214
"Wave_834",0.00108107681357617
"Wave_835",-0.00231216838619173
"Wave_836",-0.00088727500190786
"Wave_837",-0.00129146846361539
"Wave_838",-0.0068389348063836
"Wave_839",-0.00482885171569314
"Wave_840",-0.00907369823996498
"Wave_841",-0.00995569106905646
"Wave_842",-0.0122867992852321
"Wave_843",-0.0126424587623386
"Wave_844",-0.0119673277167489
"Wave_845",-0.0126130814415629
"Wave_846",-0.0141511556781379
"Wave_847",-0.0193551469873423
"Wave_848",-0.00999874137097014
"Wave_849",-0.0142405083241106
"Wave_850",-0.0131731744629034
"Wave_851",-0.0127611107571564
"Wave_852",-0.0125857056373648
"Wave_853",-0.0135321187741547
"Wave_854",-0.0129569387043992
"Wave_855",-0.0128020336983307
"Wave_856",-0.0139899676868207
"Wave_857",-0.0156656948950827
"Wave_858",-0.0148157587516935
"Wave_859",-0.0210976921834844
"Wave_860",-0.0143949537009643
"Wave_861",-0.0151381709269611
"Wave_862",-0.0125960459099524
"Wave_863",-0.0157637154904063
"Wave_864",-0.0152706409905908
"Wave_865",-0.0199633772528253
"Wave_866",-0.014631874215405
"Wave_867",-0.0150435015149257
"Wave_868",-0.0126334341588807
"Wave_869",-0.0117344217450883
"Wave_870",-0.0170744512343762
"Wave_871",-0.0131736751847528
"Wave_872",-0.0153787747813528
"Wave_873",-0.0164271642003653
"Wave_874",-0.0172919738199313
"Wave_875",-0.0132716899660592
"Wave_876",-0.0155562571483508
"Wave_877",-0.0110867432557937
"Wave_878",-0.0211272106770887
"Wave_879",-0.0124564814851379
"Wave_880",-0.0112532036683017
"Wave_881",-0.0172766905772999
"Wave_882",-0.0136337873716321
"Wave_883",-0.017577829937385
"Wave_884",-0.0153785757464086
"Wave_885",-0.0180021482811039
"Wave_886",-0.0169770028349836
"Wave_887",-0.0178437222542413
"Wave_888",-0.0202341632784119
"Wave_889",-0.0196129752580838
"Wave_890",-0.0237291089095431
"Wave_891",-0.0262132275533178
"Wave_892",-0.0301375308795445
"Wave_893",-0.0236881459721775
"Wave_894",-0.0232041881076689
"Wave_895",-0.0216370689216405
"Wave_896",-0.0184301789607708
"Wave_897",-0.0117873936381353
"Wave_898",-0.00744675463781597
"Wave_899",0.00227769550160835
"Wave_900",-0.00190685874873319
"Wave_901",0.00102799759596747
"Wave_902",-0.00381175124025123
"Wave_903",-0.0119464055840652
"Wave_904",-0.0194583657334872
"Wave_905",-0.0322297658652175
"Wave_906",-0.0335878151799395
"Wave_907",-0.0258185379107855
"Wave_908",-0.0198025918424896
"Wave_909",-0.00515285142453428
"Wave_910",-0.0110133344812197
"Wave_911",-0.00878476440777581
"Wave_912",-0.0119845221109391
"Wave_913",-0.0128177714312714
"Wave_914",-0.0130696438863494
"Wave_915",-0.00716334925135843
"Wave_916",0.00130522089254632
"Wave_917",0.00374461722134798
"Wave_918",-0.00831295564323257
"Wave_919",-0.0163649977812196
"Wave_920",-0.0249023967665279
"Wave_921",-0.0344689236883326
"Wave_922",-0.0286586210921384
"Wave_923",-0.0249829400208117
"Wave_924",-0.0339256888024028
"Wave_925",-0.0352734172782695
"Wave_926",-0.0442790375493397
"Wave_927",-0.0522383098046129
"Wave_928",-0.0426084803389289
"Wave_929",-0.0316163144324819
"Wave_930",-0.0261836713694083
"Wave_931",-0.0242727141236478
"Wave_932",-0.00869225652012507
"Wave_933",0.0256204078485461
"Wave_934",0.0401866718375554
"Wave_935",0.054949716232926
"Wave_936",0.0643804213646937
"Wave_937",0.0522947610064907
"Wave_938",0.0313036657940375
"Wave_939",-0.00405857900646142
"Wave_940",-0.0110306324372778
"Wave_941",-0.00564203585704132
"Wave_942",0.0117639619835916
"Wave_943",0.0101816540124405
"Wave_944",0.0126984754811401
"Wave_945",0.0096057482330481
"Wave_946",0.0222061294403824
"Wave_947",0.0386937624784501
"Wave_948",0.0278951030423766
"Wave_949",0.000600023741331744
"Wave_950",0.0140289100050348
"Wave_951",0.019625504229606
"Wave_952",0.0193376527002797
"Wave_953",0.0111521477479447
"Wave_954",0.0193723093777166
"Wave_955",0.0249475778431764
"Wave_956",0.0194257513775995
"Wave_957",0.0125385806475645
"Wave_958",0.0229440919546185
"Wave_959",0.0212280950942794
"Wave_960",0.0143490399167802
"Wave_961",0.015476524353272
"Wave_962",-0.0034189998302806
"Wave_963",0.0119774751867975
"Wave_964",0.00983598055857481
"Wave_965",0.00185647695189481
"Wave_966",-0.00319621429476288
"Wave_967",-0.00789956770457913
"Wave_968",-0.0150787784026631
"Wave_969",-0.0208778891764223
"Wave_970",-0.0268586514776111
"Wave_971",-0.0282104021215537
"Wave_972",-0.0220688306329597
"Wave_973",-0.0144091394446544
"Wave_974",-0.0162580698701312
"Wave_975",-0.0137889786646933
"Wave_976",-0.0101312883009729
"Wave_977",0.000353229825071388
"Wave_978",-0.00104345091324277
"Wave_979",0.00722420954919345
"Wave_980",0.00430902435835116
"Wave_981",0.00327211276059458
"Wave_982",-0.000659864607722611
"Wave_983",-0.00432014374769464
"Wave_984",-0.00632107668235264
"Wave_985",-0.00603353920597411
"Wave_986",-0.00751512027212396
"Wave_987",-0.0101978914044531
"Wave_988",-0.0138987439441802
"Wave_989",-0.0172745654184181
"Wave_990",-0.0197753012639916
"Wave_991",-0.0227499019429361
"Wave_992",-0.0253549327124331
"Wave_993",-0.0281189395825921
"Wave_994",-0.0334628853168679
"Wave_995",-0.0350346961002517
"Wave_996",-0.0365997974073469
"Wave_997",-0.0360156272990033
"Wave_998",-0.0360255301850207
"Wave_999",-0.0337447091887813
"Wave_1000",-0.0287146353587198
"Wave_1001",-0.0236871937842636
"Wave_1002",-0.0194430059726618
"Wave_1003",-0.015236607899627
"Wave_1004",-0.012631236445019
"Wave_1005",-0.0128289616100038
"Wave_1006",-0.0124300324214993
"Wave_1007",-0.00851288677037724
"Wave_1008",-0.00595695489244135
"Wave_1009",-0.00350675802178073
"Wave_1010",-0.00199591051488805
"Wave_1011",-0.00250755144596176
"Wave_1012",-0.00470068112108669
"Wave_1013",-0.0062803407192157
"Wave_1014",-0.0073361495525945
"Wave_1015",-0.00482833505505164
"Wave_1016",-0.00374544954052004
"Wave_1017",-0.00265402375435745
"Wave_1018",-0.00138296860385984
"Wave_1019",-0.00111341872361967
"Wave_1020",-0.0012589519190757
"Wave_1021",-0.00158659284677202
"Wave_1022",-0.00169199672694732
"Wave_1023",-0.00197808528504425
"Wave_1024",-0.00245332247234751
"Wave_1025",-0.0028074115616088
"Wave_1026",-0.00498277311829417
"Wave_1027",-0.00290764737523485
"Wave_1028",-0.0032503412250069
"Wave_1029",-0.00234117437558378
"Wave_1030",0.000582679879446013
"Wave_1031",-0.000143306974973041
"Wave_1032",-0.00274247475667645
"Wave_1033",-0.00259700155123182
"Wave_1034",-0.00284205828548193
"Wave_1035",-0.00367585625741697
"Wave_1036",-0.00426177631241652
"Wave_1037",-0.00507891412527416
"Wave_1038",-0.00517891413840777
"Wave_1039",-0.00502711653179946
"Wave_1040",-0.00759216421961123
"Wave_1041",-0.00678156366875089
"Wave_1042",-0.00423060650007435
"Wave_1043",-0.00383161025278696
"Wave_1044",-0.00221755013660893
"Wave_1045",-0.00166384785937762
"Wave_1046",-0.0017056091954266
"Wave_1047",-0.00133555557611583
"Wave_1048",-0.000746883509783981
"Wave_1049",-0.000235829794632074
"Wave_1050",0.000890054631929899
"Wave_1051",0.00168304064456691
"Wave_1052",0.00267483555099854
"Wave_1053",0.00337382651879135
"Wave_1054",0.00413375382500699
"Wave_1055",0.00544342376597288
"Wave_1056",0.00712528319121001
"Wave_1057",0.00838626460747581
"Wave_1058",0.00951720823955187
"Wave_1059",0.00826306821156158
"Wave_1060",0.0104870442632584
"Wave_1061",0.00994689735935422
"Wave_1062",0.00953455658067072
"Wave_1063",0.00929925858375011
"Wave_1064",0.00951683285253271
"Wave_1065",0.00945846080791935
"Wave_1066",0.00986493385608345
"Wave_1067",0.00963805459298045
"Wave_1068",0.00896655449400502
"Wave_1069",0.00868183434456055
"Wave_1070",0.00822029524618339
"Wave_1071",0.00849370215452002
"Wave_1072",0.00609378687912009
"Wave_1073",0.00554659794407434
"Wave_1074",0.0057053368982558
"Wave_1075",0.00627932493987363
"Wave_1076",0.00640941618856133
"Wave_1077",0.00577054445373121
"Wave_1078",0.0054843091063
"Wave_1079",0.00573999817241229
"Wave_1080",0.00564914051041767
"Wave_1081",0.0051707703522318
"Wave_1082",0.00519244279656323
"Wave_1083",0.00532577285159411
"Wave_1084",0.00479672414412482
"Wave_1085",0.00461039887716525
"Wave_1086",0.00486699029212133
"Wave_1087",0.00546987152266728
"Wave_1088",0.00569471694468534
"Wave_1089",0.00600685056708966
"Wave_1090",0.00886888635318423
"Wave_1091",0.00633701141115289
"Wave_1092",0.00708131916569899
"Wave_1093",0.0101219828951539
"Wave_1094",0.00912304388699789
"Wave_1095",0.0103951439509185
"Wave_1096",0.0134497027697915
"Wave_1097",0.0147700857291564
"Wave_1098",0.0163069355617256
"Wave_1099",0.0173432340247644
"Wave_1100",0.0185567716547599
"Wave_1101",0.0167589168839996
"Wave_1102",0.0192882199541023
"Wave_1103",0.0191025287996032
"Wave_1104",0.0192178135130666
"Wave_1105",0.0204074643463799
"Wave_1106",0.0214583920176301
"Wave_1107",0.0201848125592445
"Wave_1108",0.0214931459946978
"Wave_1109",0.0241436611531169
"Wave_1110",0.0254722461887836
"Wave_1111",0.0284109040081372
"Wave_1112",0.0302922587375948
"Wave_1113",0.033687492273328
"Wave_1114",0.0373008249154462
"Wave_1115",0.0367854971705047
"Wave_1116",0.038460022254583
"Wave_1117",0.042960398176864
"Wave_1118",0.0437879750102582
"Wave_1119",0.0460001091677409
"Wave_1120",0.0477022345246556
"Wave_1121",0.0449432999157934
"Wave_1122",0.0431695204059997
"Wave_1123",0.0418289132743411
"Wave_1124",0.035106831483951
"Wave_1125",0.0293276717085798
"Wave_1126",0.0232523978236518
"Wave_1127",0.0175541783279676
"Wave_1128",0.0113562657047095
"Wave_1129",0.00685335240005903
"Wave_1130",0.00297698430061326
"Wave_1131",-0.000450351450266456
"Wave_1132",-0.00268880454996493
"Wave_1133",-0.00526131635634028
"Wave_1134",-0.00702174286214224
"Wave_1135",-0.00748036942547672
"Wave_1136",-0.00656896300269614
"Wave_1137",-0.00564486976036121
"Wave_1138",-0.00678959069515328
"Wave_1139",-0.00608299522397423
"Wave_1140",-0.00423491817421738
"Wave_1141",-0.0079077586991707
"Wave_1142",-0.00795156705843687
"Wave_1143",-0.00781258026050415
"Wave_1144",-0.0097780935429502
"Wave_1145",-0.00491446544120624
"Wave_1146",-0.00247272422998742
"Wave_1147",-0.0071412496438663
"Wave_1148",-0.00820780886184267
"Wave_1149",-0.00698263897006281
"Wave_1150",-0.00680843905142439
"Wave_1151",-0.010319945307485
"Wave_1152",-0.0108214017798552
"Wave_1153",-0.00941942708409944
"Wave_1154",-0.0129660357940063
"Wave_1155",-0.018124610118833
"Wave_1156",-0.0186046807420797
"Wave_1157",-0.0223829531214718
"Wave_1158",-0.0238006233658038
"Wave_1159",-0.0231139423921278
"Wave_1160",-0.0232238175980063
"Wave_1161",-0.0235619960793689
"Wave_1162",-0.0254629537215844
"Wave_1163",-0.0253653235967871
"Wave_1164",-0.0251850877304876
"Wave_1165",-0.0252925265776106
"Wave_1166",-0.0258501852346421
"Wave_1167",-0.0260433524953262
"Wave_1168",-0.0263398513652395
"Wave_1169",-0.0265516016329339
"Wave_1170",-0.0258490665967369
"Wave_1171",-0.0270104507748536
"Wave_1172",-0.0279373827245969
"Wave_1173",-0.0294864735959093
"Wave_1174",-0.030881361831447
"Wave_1175",-0.0328745404336084
"Wave_1176",-0.0357101841107631
"Wave_1177",-0.0367258559951797
"Wave_1178",-0.0381769166907924
"Wave_1179",-0.0392452451918941
"Wave_1180",-0.0404681968249095
"Wave_1181",-0.0418069499018912
"Wave_1182",-0.0420072369567554
"Wave_1183",-0.0428496332673747
"Wave_1184",-0.0434214401939194
"Wave_1185",-0.0447197419775753
"Wave_1186",-0.0461631136418039
"Wave_1187",-0.0475709670243208
"Wave_1188",-0.0489522828601292
"Wave_1189",-0.0501115894334897
"Wave_1190",-0.0505310849353817
"Wave_1191",-0.0507304864340007
"Wave_1192",-0.0511218606465679
"Wave_1193",-0.0521497523376459
"Wave_1194",-0.0520204729090432
"Wave_1195",-0.0518233026317223
"Wave_1196",-0.052192465564434
"Wave_1197",-0.052224054393507
"Wave_1198",-0.0516713100234127
"Wave_1199",-0.0511451565166536
"Wave_1200",-0.0515691189160356
"Wave_1201",-0.0507102701666158
"Wave_1202",-0.0500053018947066
"Wave_1203",-0.0490615801515007
"Wave_1204",-0.0491281416394589
"Wave_1205",-0.0479537732572109
"Wave_1206",-0.0466730593591189
"Wave_1207",-0.0453319829701185
"Wave_1208",-0.0444037454265566
"Wave_1209",-0.0428114172569119
"Wave_1210",-0.0410982368902052
"Wave_1211",-0.0397092284231908
"Wave_1212",-0.0380279143260131
"Wave_1213",-0.0362189643654206
"Wave_1214",-0.0344998649033406
"Wave_1215",-0.0327173726114968
"Wave_1216",-0.0311322135640146
"Wave_1217",-0.0292628780814092
"Wave_1218",-0.0274437685011025
"Wave_1219",-0.0256179471759011
"Wave_1220",-0.0233117048120303
"Wave_1221",-0.0203989046928284
"Wave_1222",-0.0177387844785
"Wave_1223",-0.0154548146442983
"Wave_1224",-0.0132587137165912
"Wave_1225",-0.0111534197953753
"Wave_1226",-0.00898872109353879
"Wave_1227",-0.00679201944559424
"Wave_1228",-0.00531081855635765
"Wave_1229",-0.00538068782886111
"Wave_1230",-0.00214868298728918
"Wave_1231",-0.00113284085591611
"Wave_1232",-0.000241568786789275
"Wave_1233",0.000479668549060561
"Wave_1234",0.00265586248669403
"Wave_1235",0.00392521623948757
"Wave_1236",0.00273579160457635
"Wave_1237",0.00559771980598097
"Wave_1238",0.00717796375213059
"Wave_1239",0.00673718866869278
"Wave_1240",0.0078915765070603
"Wave_1241",0.00965203343052718
"Wave_1242",0.0106769002493039
"Wave_1243",0.0131427230368227
"Wave_1244",0.0138024633169659
"Wave_1245",0.0128671828770361
"Wave_1246",0.013584450655832
"Wave_1247",0.0141453632558973
"Wave_1248",0.0153892465804071
"Wave_1249",0.0159569851102708
"Wave_1250",0.0163663547853726
"Wave_1251",0.0183192158006519
"Wave_1252",0.0172349397982124
"Wave_1253",0.0179707242303575
"Wave_1254",0.0186021836774244
"Wave_1255",0.0191637424603789
"Wave_1256",0.0217736176364071
"Wave_1257",0.0236926634088192
"Wave_1258",0.0227156303927692
"Wave_1259",0.0253853543709562
"Wave_1260",0.025168291586427
"Wave_1261",0.0267967842052789
"Wave_1262",0.0280848060184581
"Wave_1263",0.0300782344506682
"Wave_1264",0.0324058167151773
"Wave_1265",0.0321492221915401
"Wave_1266",0.0316602433615161
"Wave_1267",0.0313754285763114
"Wave_1268",0.0299553398625371
"Wave_1269",0.0286892193804809
"Wave_1270",0.0268954631372229
"Wave_1271",0.0255727343465547
"Wave_1272",0.0256711315389034
"Wave_1273",0.025611571778462
"Wave_1274",0.0239661693111655
"Wave_1275",0.026352715127228
"Wave_1276",0.0237011007658632
"Wave_1277",0.0234283381058933
"Wave_1278",0.025376223015429
"Wave_1279",0.0253528812420063
"Wave_1280",0.026342313636835
"Wave_1281",0.0283513116852016
"Wave_1282",0.0264837948037119
"Wave_1283",0.0271447992675293
"Wave_1284",0.0270300222018488
"Wave_1285",0.0271450799528788
"Wave_1286",0.0278681007470813
"Wave_1287",0.0299883405235346
"Wave_1288",0.0310390604057224
"Wave_1289",0.0304311726897749
"Wave_1290",0.0311950724495254
"Wave_1291",0.0337828265810101
"Wave_1292",0.0344261820116651
"Wave_1293",0.0352347579213479
"Wave_1294",0.0373982321593595
"Wave_1295",0.0366149775665273
"Wave_1296",0.0381713732207465
"Wave_1297",0.0378280527878042
"Wave_1298",0.0386127075682681
"Wave_1299",0.0394523783769695
"Wave_1300",0.0403187387898949
"Wave_1301",0.0418281348163554
"Wave_1302",0.0428122413060173
"Wave_1303",0.0455297645228886
"Wave_1304",0.0442750071134219
"Wave_1305",0.0455392147635164
"Wave_1306",0.0462085008513877
"Wave_1307",0.0458993685896871
"Wave_1308",0.046105317324717
"Wave_1309",0.0467160023238784
"Wave_1310",0.0464052409217632
"Wave_1311",0.0473621147260973
"Wave_1312",0.0449064163851669
"Wave_1313",0.0450772059451665
"Wave_1314",0.0451527631033012
"Wave_1315",0.0454883651510302
"Wave_1316",0.046192456225465
"Wave_1317",0.0481884106142471
"Wave_1318",0.0477737909383406
"Wave_1319",0.0463040293476572
"Wave_1320",0.0469772781419472
"Wave_1321",0.0476818466124045
"Wave_1322",0.0478207331362156
"Wave_1323",0.0480394540310206
"Wave_1324",0.0497071470580355
"Wave_1325",0.0501431258058119
"Wave_1326",0.0485012582497802
"Wave_1327",0.0481548216770399
