"","Vcmax_Spec_Tleaf.10.comps"
"(Intercept)",40.5434397702615
"Wave_500",-0.219972850994983
"Wave_501",-0.215860122410419
"Wave_502",-0.209976137331711
"Wave_503",-0.202490102931874
"Wave_504",-0.194821994009729
"Wave_505",-0.18743276727154
"Wave_506",-0.179201498029912
"Wave_507",-0.169432803064086
"Wave_508",-0.159719346261086
"Wave_509",-0.149744682381855
"Wave_510",-0.138985343449747
"Wave_511",-0.130822054063278
"Wave_512",-0.120385921565445
"Wave_513",-0.109195446018733
"Wave_514",-0.10037621321871
"Wave_515",-0.0947753333567015
"Wave_516",-0.0899292939706438
"Wave_517",-0.0852314036726844
"Wave_518",-0.0797297576651488
"Wave_519",-0.072830336557567
"Wave_520",-0.0645976964888361
"Wave_521",-0.0567316564721129
"Wave_522",-0.0507405928359492
"Wave_523",-0.0465583714393846
"Wave_524",-0.0450379892894259
"Wave_525",-0.0487940011685594
"Wave_526",-0.0510302944841215
"Wave_527",-0.0518672024425809
"Wave_528",-0.0489807025281349
"Wave_529",-0.0417606017872423
"Wave_530",-0.0353206295319071
"Wave_531",-0.0339503041869245
"Wave_532",-0.0367983272252888
"Wave_533",-0.040204991510692
"Wave_534",-0.0407811492826307
"Wave_535",-0.0390570716519715
"Wave_536",-0.0376683005028833
"Wave_537",-0.0369308701433848
"Wave_538",-0.0403561938353412
"Wave_539",-0.042594686283154
"Wave_540",-0.0423173581279037
"Wave_541",-0.0400500140501374
"Wave_542",-0.0368403952228168
"Wave_543",-0.0341495954714544
"Wave_544",-0.0336336315437389
"Wave_545",-0.0353400999687638
"Wave_546",-0.0604552421308185
"Wave_547",-0.0926217198979602
"Wave_548",-0.125227245182786
"Wave_549",-0.123903106753839
"Wave_550",-0.114473305791482
"Wave_551",-0.104599245520575
"Wave_552",-0.101375383472727
"Wave_553",-0.100649529109944
"Wave_554",-0.0969333030220369
"Wave_555",-0.0898445950562197
"Wave_556",-0.0888876053789328
"Wave_557",-0.0992563927210799
"Wave_558",-0.110065519045744
"Wave_559",-0.111912361648078
"Wave_560",-0.0981024350953248
"Wave_561",-0.0749786008120954
"Wave_562",-0.0490708187396148
"Wave_563",-0.0335579002520715
"Wave_564",-0.0204774723111522
"Wave_565",-0.00694046210998212
"Wave_566",0.00767697666348736
"Wave_567",0.015858177199524
"Wave_568",0.023272824732022
"Wave_569",0.0307686007599008
"Wave_570",0.0385148242944152
"Wave_571",0.0458536979995633
"Wave_572",0.0517027194797932
"Wave_573",0.0553024887791289
"Wave_574",0.0566845703078807
"Wave_575",0.0582584501130964
"Wave_576",0.0593628300557239
"Wave_577",0.0586319893929302
"Wave_578",0.0586228063296523
"Wave_579",0.0593812874798126
"Wave_580",0.0605257779991883
"Wave_581",0.0635157591172852
"Wave_582",0.0655868080183645
"Wave_583",0.0668697208945853
"Wave_584",0.068275210144197
"Wave_585",0.0664604976025401
"Wave_586",0.0636536091648121
"Wave_587",0.0599402772903489
"Wave_588",0.0545793079420716
"Wave_589",0.050648847078225
"Wave_590",0.0492125117916258
"Wave_591",0.0504994765154551
"Wave_592",0.0550531054141754
"Wave_593",0.058479696692865
"Wave_594",0.0616862996712057
"Wave_595",0.0649785472678896
"Wave_596",0.065778453625735
"Wave_597",0.065285096911818
"Wave_598",0.0641927953788455
"Wave_599",0.0650929487039691
"Wave_600",0.0667051444823152
"Wave_601",0.068189093223618
"Wave_602",0.0702509269956594
"Wave_603",0.0731068685195209
"Wave_604",0.0741631522726458
"Wave_605",0.074928729625181
"Wave_606",0.0766310693769457
"Wave_607",0.0834104344399312
"Wave_608",0.090282116425475
"Wave_609",0.0971534127450918
"Wave_610",0.103300068553036
"Wave_611",0.107681212537952
"Wave_612",0.111917559279335
"Wave_613",0.116645264915224
"Wave_614",0.121597175866104
"Wave_615",0.124724260064728
"Wave_616",0.126049712943631
"Wave_617",0.12493819594519
"Wave_618",0.12461511019977
"Wave_619",0.123979646149369
"Wave_620",0.123997450860235
"Wave_621",0.12554111547868
"Wave_622",0.130093204830461
"Wave_623",0.136639590737363
"Wave_624",0.143741839109585
"Wave_625",0.147936032063265
"Wave_626",0.15275308648408
"Wave_627",0.157277193488325
"Wave_628",0.160944459438533
"Wave_629",0.167464193601772
"Wave_630",0.172324416903589
"Wave_631",0.17529684566894
"Wave_632",0.175448951636054
"Wave_633",0.175498373117377
"Wave_634",0.17447106848529
"Wave_635",0.17298181783754
"Wave_636",0.171671111624988
"Wave_637",0.170000645920555
"Wave_638",0.166307704722296
"Wave_639",0.161260273949614
"Wave_640",0.160167281168855
"Wave_641",0.159369450128722
"Wave_642",0.158569798585039
"Wave_643",0.157266167133751
"Wave_644",0.153110903155554
"Wave_645",0.149567540687059
"Wave_646",0.146535346459129
"Wave_647",0.144367646481927
"Wave_648",0.144348164496992
"Wave_649",0.143758763702824
"Wave_650",0.141322226292992
"Wave_651",0.136083280516462
"Wave_652",0.130956746075302
"Wave_653",0.129934319939844
"Wave_654",0.131633329409523
"Wave_655",0.133197290950767
"Wave_656",0.133321863911136
"Wave_657",0.128072100971645
"Wave_658",0.118097778869565
"Wave_659",0.108646250044104
"Wave_660",0.100547259158508
"Wave_661",0.0931915932244954
"Wave_662",0.0854345993006758
"Wave_663",0.0746323152986402
"Wave_664",0.0646352434442523
"Wave_665",0.0548675139285124
"Wave_666",0.0449868349075554
"Wave_667",0.0304273108556024
"Wave_668",0.0197939719714895
"Wave_669",0.0116885903941666
"Wave_670",0.00617212036732056
"Wave_671",0.0027461777243359
"Wave_672",-0.00203067847317809
"Wave_673",-0.00776545553728403
"Wave_674",-0.0129916713880877
"Wave_675",-0.0196203836728307
"Wave_676",-0.0266138807130123
"Wave_677",-0.0324541784811144
"Wave_678",-0.0349797604637433
"Wave_679",-0.0356089777764968
"Wave_680",-0.0339396987046045
"Wave_681",-0.0294796050898264
"Wave_682",-0.0226022710938831
"Wave_683",-0.0121916678079314
"Wave_684",0.00368328852284129
"Wave_685",0.0243019854532659
"Wave_686",0.0529350307557683
"Wave_687",0.0854161254335407
"Wave_688",0.115101129878168
"Wave_689",0.141188543705349
"Wave_690",0.169078651276304
"Wave_691",0.195147364998042
"Wave_692",0.219950789773666
"Wave_693",0.243125189608992
"Wave_694",0.257569743393331
"Wave_695",0.269419291858434
"Wave_696",0.276491998297607
"Wave_697",0.277282597297977
"Wave_698",0.274824264229481
"Wave_699",0.268182506045324
"Wave_700",0.257861320933351
"Wave_701",0.245462221813597
"Wave_702",0.223867311407452
"Wave_703",0.199031248689578
"Wave_704",0.173180949570796
"Wave_705",0.146698856611267
"Wave_706",0.113402648622018
"Wave_707",0.0868289047530879
"Wave_708",0.0623062392686553
"Wave_709",0.0373343920613453
"Wave_710",0.00401971492065894
"Wave_711",-0.0354139319854288
"Wave_712",-0.0672149972835394
"Wave_713",-0.0892645450601531
"Wave_714",-0.10986663508114
"Wave_715",-0.116135606534633
"Wave_716",-0.0948017598638445
"Wave_717",-0.0596283812032761
"Wave_718",-0.0567824709552026
"Wave_719",-0.0713417902308085
"Wave_720",-0.119260746412243
"Wave_721",-0.174595451420849
"Wave_722",-0.196160105406733
"Wave_723",-0.193179237121633
"Wave_724",-0.178238123978567
"Wave_725",-0.168912263724466
"Wave_726",-0.180084891081587
"Wave_727",-0.199983744191309
"Wave_728",-0.189283693099132
"Wave_729",-0.188131345581536
"Wave_730",-0.186943597318566
"Wave_731",-0.193794748146502
"Wave_732",-0.214826960348078
"Wave_733",-0.241335789360795
"Wave_734",-0.236375889790367
"Wave_735",-0.224185834992702
"Wave_736",-0.2079422622072
"Wave_737",-0.182726439813039
"Wave_738",-0.166978048828999
"Wave_739",-0.148256813232668
"Wave_740",-0.117730288124044
"Wave_741",-0.0888126029072705
"Wave_742",-0.0848348431237562
"Wave_743",-0.074153736871172
"Wave_744",-0.0642548796204978
"Wave_745",-0.0421257396403552
"Wave_746",-0.0184878516434661
"Wave_747",0.0139799886159601
"Wave_748",0.0327282628881897
"Wave_749",0.0517140259746435
"Wave_750",0.0776040538884689
"Wave_751",0.0849576710333018
"Wave_752",0.101348722610005
"Wave_753",0.109106864822731
"Wave_754",0.109640593542457
"Wave_755",0.0958649722919203
"Wave_756",0.0847199025933317
"Wave_757",0.0565349234978422
"Wave_758",0.0678162704521319
"Wave_759",0.113907873463707
"Wave_760",0.186404357797795
"Wave_761",0.254988872047297
"Wave_762",0.300587695461095
"Wave_763",0.265081405564463
"Wave_764",0.235780701124677
"Wave_765",0.229411158872961
"Wave_766",0.199580285705117
"Wave_767",0.194709086513766
"Wave_768",0.188113789668136
"Wave_769",0.171529272916621
"Wave_770",0.163089809852968
"Wave_771",0.181668508105352
"Wave_772",0.180789593523669
"Wave_773",0.174288153029617
"Wave_774",0.157979256449081
"Wave_775",0.156570661130647
"Wave_776",0.167136764649892
"Wave_777",0.177448803248217
"Wave_778",0.168347869820024
"Wave_779",0.163550238601742
"Wave_780",0.169460769949894
"Wave_781",0.151610837787864
"Wave_782",0.152643361014928
"Wave_783",0.150387341189511
"Wave_784",0.138676370075359
"Wave_785",0.111516738856681
"Wave_786",0.12022110045458
"Wave_787",0.1173612002371
"Wave_788",0.122367884280363
"Wave_789",0.107678367107955
"Wave_790",0.0998258093689447
"Wave_791",0.109112535067038
"Wave_792",0.105644615644987
"Wave_793",0.0944184904045835
"Wave_794",0.0915941595469335
"Wave_795",0.082994912403305
"Wave_796",0.0791840249729925
"Wave_797",0.0915546006994431
"Wave_798",0.101198710609209
"Wave_799",0.0877140893340674
"Wave_800",0.0796536117698246
"Wave_801",0.0753448164390143
"Wave_802",0.071097687213272
"Wave_803",0.0644282332900921
"Wave_804",0.0696073653085459
"Wave_805",0.0468440865991958
"Wave_806",0.0434261550933348
"Wave_807",0.0308035979862146
"Wave_808",0.0271250375063487
"Wave_809",0.0293358151602234
"Wave_810",0.0198716338258508
"Wave_811",0.0146669648361994
"Wave_812",0.00502010301609283
"Wave_813",-0.00030675560778717
"Wave_814",-0.000986135207249982
"Wave_815",0.0192919835021415
"Wave_816",0.0438784912986398
"Wave_817",0.0456242747011427
"Wave_818",0.0454765637451429
"Wave_819",0.0188041945057651
"Wave_820",0.0136243751024863
"Wave_821",0.0102955477925041
"Wave_822",-0.00125728818998109
"Wave_823",-0.0202658376462527
"Wave_824",-0.0316158802465655
"Wave_825",-0.0319198550088106
"Wave_826",-0.049832384330475
"Wave_827",-0.0357943957328486
"Wave_828",-0.0565581068002841
"Wave_829",-0.045561883364712
"Wave_830",-0.0445222646950659
"Wave_831",-0.0603449589959295
"Wave_832",-0.05431986184028
"Wave_833",-0.0609278185578728
"Wave_834",-0.0607770073879166
"Wave_835",-0.0850814853088284
"Wave_836",-0.0777478667163522
"Wave_837",-0.0703902512549734
"Wave_838",-0.0997139158122785
"Wave_839",-0.106146714847746
"Wave_840",-0.119507813208888
"Wave_841",-0.117510615292389
"Wave_842",-0.127139691238734
"Wave_843",-0.138785967180065
"Wave_844",-0.133463331037162
"Wave_845",-0.132092368274485
"Wave_846",-0.15408568648363
