"","x"
"Wave_500",0.522108385249919
"Wave_501",0.514513981362693
"Wave_502",0.508843137972136
"Wave_503",0.502282566204071
"Wave_504",0.493392589260685
"Wave_505",0.485307034021755
"Wave_506",0.478293138585981
"Wave_507",0.47116979914774
"Wave_508",0.466030165189511
"Wave_509",0.461798148487446
"Wave_510",0.458385063038385
"Wave_511",0.458176059341833
"Wave_512",0.460278150711342
"Wave_513",0.466122551164533
"Wave_514",0.477728111978726
"Wave_515",0.497094745519088
"Wave_516",0.52140595875244
"Wave_517",0.550789413213473
"Wave_518",0.575695022966456
"Wave_519",0.599392238598615
"Wave_520",0.624056618558934
"Wave_521",0.657899328091003
"Wave_522",0.69064639317241
"Wave_523",0.721456533369778
"Wave_524",0.747412589290331
"Wave_525",0.768380147770951
"Wave_526",0.78193649824213
"Wave_527",0.791920045771098
"Wave_528",0.786152637263395
"Wave_529",0.779054200749092
"Wave_530",0.775136167663877
"Wave_531",0.773178164399596
"Wave_532",0.772833411493833
"Wave_533",0.768618555957017
"Wave_534",0.762507102473236
"Wave_535",0.752585785690337
"Wave_536",0.75042867029243
"Wave_537",0.750309955436327
"Wave_538",0.749691838594819
"Wave_539",0.748222315265815
"Wave_540",0.746890536167769
"Wave_541",0.750582709054256
"Wave_542",0.760459215590814
"Wave_543",0.769974977048263
"Wave_544",0.78126487255685
"Wave_545",0.791196541930893
"Wave_546",0.774829743640057
"Wave_547",0.755936250631214
"Wave_548",0.737429813546447
"Wave_549",0.739268899244381
"Wave_550",0.750614161690228
"Wave_551",0.772613429453339
"Wave_552",0.797457866029135
"Wave_553",0.822201065546767
"Wave_554",0.844119028081097
"Wave_555",0.86348706141907
"Wave_556",0.879481341582412
"Wave_557",0.894949461343181
"Wave_558",0.905018895875082
"Wave_559",0.913294146584859
"Wave_560",0.936988480518076
"Wave_561",0.958715472701743
"Wave_562",0.983411933448004
"Wave_563",1.0133993474575
"Wave_564",1.03876777508008
"Wave_565",1.05532742897493
"Wave_566",1.06519952255394
"Wave_567",1.0640383837782
"Wave_568",1.06750839890975
"Wave_569",1.06706617774308
"Wave_570",1.06313179335495
"Wave_571",1.05065713248044
"Wave_572",1.03917636309288
"Wave_573",1.02514378114983
"Wave_574",1.00671663102018
"Wave_575",0.988102613906609
"Wave_576",0.968559714368562
"Wave_577",0.948560334617168
"Wave_578",0.934417119796451
"Wave_579",0.918543872995185
"Wave_580",0.906597150924987
"Wave_581",0.900432473853526
"Wave_582",0.892074573552938
"Wave_583",0.884371722678546
"Wave_584",0.873537409571181
"Wave_585",0.859149230175909
"Wave_586",0.84167717598361
"Wave_587",0.82452368862295
"Wave_588",0.812130810619661
"Wave_589",0.804437209266269
"Wave_590",0.797906582209811
"Wave_591",0.794370977224293
"Wave_592",0.794910144124532
"Wave_593",0.796203656792822
"Wave_594",0.796549281616003
"Wave_595",0.797453959999512
"Wave_596",0.798408889183427
"Wave_597",0.800495858637501
"Wave_598",0.803660039228479
"Wave_599",0.807526303981071
"Wave_600",0.810996716576657
"Wave_601",0.816723839826245
"Wave_602",0.820525131689629
"Wave_603",0.824923155711349
"Wave_604",0.828933459108652
"Wave_605",0.833187361092699
"Wave_606",0.837466724874547
"Wave_607",0.839262556002938
"Wave_608",0.840719721586196
"Wave_609",0.841290459891854
"Wave_610",0.841706289652505
"Wave_611",0.841980272438279
"Wave_612",0.841432819642794
"Wave_613",0.840359161756263
"Wave_614",0.838920504799583
"Wave_615",0.838784982455559
"Wave_616",0.838805891350034
"Wave_617",0.838572334788283
"Wave_618",0.838695593848754
"Wave_619",0.839291101349087
"Wave_620",0.83948754974764
"Wave_621",0.840941171971079
"Wave_622",0.842755348426625
"Wave_623",0.845183090288865
"Wave_624",0.848863747019129
"Wave_625",0.8531947797748
"Wave_626",0.857727169574687
"Wave_627",0.86240342542795
"Wave_628",0.867262342465971
"Wave_629",0.869665650342021
"Wave_630",0.871497998287016
"Wave_631",0.874105678701737
"Wave_632",0.876318032870859
"Wave_633",0.87472915561412
"Wave_634",0.872601115516994
"Wave_635",0.867194403445708
"Wave_636",0.86170762817254
"Wave_637",0.857290776603199
"Wave_638",0.852228691982609
"Wave_639",0.846986581416162
"Wave_640",0.840359380690897
"Wave_641",0.834863417461139
"Wave_642",0.830109959684618
"Wave_643",0.825621607350389
"Wave_644",0.820061367283613
"Wave_645",0.814383127547136
"Wave_646",0.809684710459256
"Wave_647",0.805020135862569
"Wave_648",0.802601180394011
"Wave_649",0.799999798138343
"Wave_650",0.796913422944726
"Wave_651",0.793651447050003
"Wave_652",0.792525513053994
"Wave_653",0.791760164508469
