"","Vcmax_Spec_Tleaf.14.comps"
"(Intercept)",16.4238949054529
"Wave_500",-0.892146011724383
"Wave_501",-0.793579649010994
"Wave_502",-0.698218027208392
"Wave_503",-0.631074192218721
"Wave_504",-0.523319051396223
"Wave_505",-0.468656124221945
"Wave_506",-0.4434733451809
"Wave_507",-0.441841716884568
"Wave_508",-0.410041996836325
"Wave_509",-0.344454856358316
"Wave_510",-0.241228478996112
"Wave_511",-0.140763636817572
"Wave_512",-0.0739057089484912
"Wave_513",-0.0549930441958981
"Wave_514",-0.0314922009022525
"Wave_515",-0.00933070117791117
"Wave_516",0.0383230514216682
"Wave_517",0.13517801102508
"Wave_518",0.201301024099295
"Wave_519",0.220714665701068
"Wave_520",0.198410222406033
"Wave_521",0.159772432386487
"Wave_522",0.0900971820535622
"Wave_523",0.0142055833828139
"Wave_524",-0.0137906628920145
"Wave_525",-0.0603916701822851
"Wave_526",-0.0752808634327887
"Wave_527",-0.0150360148480393
"Wave_528",-0.0966952712935775
"Wave_529",-0.13891409566064
"Wave_530",-0.153193282640283
"Wave_531",-0.180981389914881
"Wave_532",-0.180473932307612
"Wave_533",-0.185311515152451
"Wave_534",-0.223123287562787
"Wave_535",-0.228154813427622
"Wave_536",-0.21364946648352
"Wave_537",-0.194490394198273
"Wave_538",-0.181865895179097
"Wave_539",-0.140560497727286
"Wave_540",-0.097807811409977
"Wave_541",-0.0605010520354559
"Wave_542",-0.00580749161245912
"Wave_543",0.0320038094050967
"Wave_544",0.0510020042769168
"Wave_545",0.0593485275019506
"Wave_546",0.0787820488857036
"Wave_547",0.114090738222626
"Wave_548",0.169879537435305
"Wave_549",0.209172808063823
"Wave_550",0.250873778173104
"Wave_551",0.290241035276124
"Wave_552",0.315832560885752
"Wave_553",0.347592773603192
"Wave_554",0.362282150437593
"Wave_555",0.3553007710754
"Wave_556",0.37079825372426
"Wave_557",0.318065967859296
"Wave_558",0.237437623182197
"Wave_559",0.209327001188116
"Wave_560",0.181555856962717
"Wave_561",0.159565232595685
"Wave_562",0.153253661089504
"Wave_563",0.166526744437188
"Wave_564",0.155388236286019
"Wave_565",0.134016150664403
"Wave_566",0.0963529155127663
"Wave_567",0.10465417707238
"Wave_568",0.117582077565403
"Wave_569",0.123376388899363
"Wave_570",0.0769146110394537
"Wave_571",0.0314126575521045
"Wave_572",-0.0183908748739424
"Wave_573",-0.0611118608900847
"Wave_574",-0.0519639486132593
"Wave_575",-0.0711899755474075
"Wave_576",-0.108281004662153
"Wave_577",-0.15607776397202
"Wave_578",-0.171619021770296
"Wave_579",-0.171149855134678
"Wave_580",-0.165542728130134
