"","Nmass_mg_g.17.comps"
"Wave_880",-0.0108373785569345
"Wave_881",0.032278965404184
"Wave_882",0.0349858830589064
"Wave_883",0.059431710467225
"Wave_884",0.0304822553643552
"Wave_885",0.0179768350897144
"Wave_886",-0.0144431944025056
"Wave_887",-0.04380681630091
"Wave_888",-0.0454682396551933
"Wave_889",-0.0324422446318542
"Wave_890",-0.00318123544079951
"Wave_891",-0.0138359076740286
"Wave_892",-0.0383031692627631
"Wave_893",0.00805159034041735
"Wave_894",-0.0102550367165209
"Wave_895",-0.0154150160817369
"Wave_896",-0.00839509653436712
"Wave_897",-0.0159817707880336
"Wave_898",-0.00337395718193146
"Wave_899",0.00704178497854308
"Wave_900",-0.0359603048242852
"Wave_901",-0.0686461125613233
"Wave_902",-0.0889006114545551
"Wave_903",-0.0797881357299965
"Wave_904",-0.0634856004367158
"Wave_905",0.00796390049162442
"Wave_906",0.0842380640207993
"Wave_907",0.0800404635261917
"Wave_908",0.00786696659789958
"Wave_909",-0.0365174603238012
"Wave_910",-0.0651260028725439
"Wave_911",-0.0604665404866374
"Wave_912",-0.0766826411816938
"Wave_913",-0.0068782795219519
"Wave_914",0.000412856146832471
"Wave_915",-0.0540494877581083
"Wave_916",-0.0687050635279786
"Wave_917",-0.0431778780255502
"Wave_918",-0.0548737640251009
"Wave_919",-0.09843557432888
"Wave_920",-0.059710507683588
"Wave_921",-0.103560535338821
"Wave_922",-0.000906883503985567
"Wave_923",0.0830326152393264
"Wave_924",0.12337400121616
"Wave_925",0.0639782764192706
"Wave_926",-0.0537149061966935
"Wave_927",-0.0357436097455933
"Wave_928",0.0242288164624912
"Wave_929",0.0863444825073546
"Wave_930",0.0443479166402958
"Wave_931",0.0041063450864182
"Wave_932",-0.00818013753841819
"Wave_933",-0.0175287972090288
"Wave_934",0.0112908462531522
"Wave_935",0.132438647777791
"Wave_936",0.135625708734618
"Wave_937",0.0371242491026679
"Wave_938",-0.0464036577479816
"Wave_939",-0.0301912585616221
"Wave_940",0.0275179336973331
"Wave_941",0.0485169980441313
"Wave_942",0.120528285229726
"Wave_943",0.091407965583706
"Wave_944",0.0521750817098256
"Wave_945",-0.00577966588880732
"Wave_946",-0.0145697826020946
"Wave_947",0.099046512329311
"Wave_948",0.128054322529179
"Wave_949",0.100161453852961
"Wave_950",0.0406696091049917
"Wave_951",-0.0218383948094359
"Wave_952",-0.000756057954934611
"Wave_953",0.0299264338029588
"Wave_954",0.0703962921876124
"Wave_955",0.0699233091697046
"Wave_956",-0.00493531837053758
"Wave_957",-0.0516883894682992
"Wave_958",0.00104104483833454
"Wave_959",0.100315476285104
"Wave_960",0.0811209317824314
"Wave_961",0.0833307032469756
"Wave_962",0.140519088071714
"Wave_963",-0.00565939932078063
"Wave_964",-0.034730353078169
"Wave_965",-0.00378827617377982
"Wave_966",0.035884538471998
"Wave_967",0.037732128454083
"Wave_968",0.0134464150136107
"Wave_969",0.0455587660378741
"Wave_970",0.0920521180772734
"Wave_971",0.128680685215026
"Wave_972",0.120475320246242
"Wave_973",0.077593285010399
"Wave_974",0.0471749059672526
"Wave_975",0.10490202526861
"Wave_976",0.100315186272029
"Wave_977",0.112927091700478
"Wave_978",0.0629438819338093
"Wave_979",0.0209649317463543
"Wave_980",-0.015636026933909
"Wave_981",-0.0206800496307496
"Wave_982",-0.0223070108313842
"Wave_983",-0.0140540158653225
"Wave_984",-0.0191556986473722
"Wave_985",-0.0290657491896298
"Wave_986",-0.0424764299204286
"Wave_987",-0.0321370737423337
"Wave_988",-0.0337740414478105
"Wave_989",-0.04263350388444
"Wave_990",-0.0516981379251693
"Wave_991",-0.0622888794000668
"Wave_992",-0.063410900800431
"Wave_993",-0.064304923046921
"Wave_994",-0.0643856877983602
"Wave_995",-0.0510575224057133
"Wave_996",-0.0438805991299284
"Wave_997",-0.0401145368338647
"Wave_998",-0.034172438007391
"Wave_999",-0.0427570085660518
"Wave_1000",-0.0518242011787431
"Wave_1001",-0.0608670351831777
"Wave_1002",-0.0673728110645384
"Wave_1003",-0.0677282759545047
"Wave_1004",-0.0773224290950344
"Wave_1005",-0.0835520955503745
"Wave_1006",-0.0901772985288848
"Wave_1007",-0.0969810023875232
"Wave_1008",-0.0957406889856524
"Wave_1009",-0.0918052562423373
"Wave_1010",-0.0890374682995335
"Wave_1011",-0.089760613106774
"Wave_1012",-0.0890105627813064
"Wave_1013",-0.0877009323742767
"Wave_1014",-0.0805052318476349
"Wave_1015",-0.062442002277504
"Wave_1016",-0.0467569986879401
"Wave_1017",-0.0298492482672031
"Wave_1018",-0.0149706850763997
"Wave_1019",-0.00855476592598871
"Wave_1020",-0.00779112323005482
"Wave_1021",-0.00337166130000066
"Wave_1022",-0.00815752430473213
"Wave_1023",-0.00521422316879555
"Wave_1024",-0.0014954576004059
"Wave_1025",0.00617718977719535
"Wave_1026",0.01351950646881
"Wave_1027",0.0141607171171995
"Wave_1028",0.0142656466118658
"Wave_1029",0.010941447008808
"Wave_1030",0.0114355544678521
"Wave_1031",0.0117779033670203
"Wave_1032",0.0137682459093314
"Wave_1033",0.00956417487815188
"Wave_1034",0.0034315268591535
"Wave_1035",-0.0105913565895483
"Wave_1036",-0.0205100998428104
"Wave_1037",-0.0211495345945423
"Wave_1038",-0.0113874752969654
"Wave_1039",0.00287386331536596
"Wave_1040",0.0177524752844836
"Wave_1041",0.023080551784647
"Wave_1042",0.0177942023038592
"Wave_1043",0.0115296584601384
"Wave_1044",0.00492911302436023
"Wave_1045",0.00218102718111373
"Wave_1046",0.000162013898076969
"Wave_1047",-0.00182872966937288
"Wave_1048",-0.0041848251767878
"Wave_1049",-0.00631847445389073
"Wave_1050",-0.00145365437484863
"Wave_1051",0.00250684183601443
"Wave_1052",0.00165806553187185
"Wave_1053",0.0105178582672704
"Wave_1054",0.0183631382609509
"Wave_1055",0.0264367508440689
"Wave_1056",0.0360553747641823
"Wave_1057",0.0464627722749768
"Wave_1058",0.0577185291501186
"Wave_1059",0.0724047935720305
"Wave_1060",0.0794695677363238
"Wave_1061",0.0796446499184617
"Wave_1062",0.0815825087069298
"Wave_1063",0.0795252942043281
"Wave_1064",0.0816335718679495
"Wave_1065",0.0846237025023247
"Wave_1066",0.08591311969782
"Wave_1067",0.0823925036929947
"Wave_1068",0.0811487246793798
"Wave_1069",0.0774518496944452
"Wave_1070",0.0732290217615386
"Wave_1071",0.075892551341748
"Wave_1072",0.0819129875172385
"Wave_1073",0.0948169312668893
"Wave_1074",0.105102178762629
"Wave_1075",0.114729120941129
"Wave_1076",0.116520559058037
"Wave_1077",0.112187646919158
"Wave_1078",0.110919867041837
"Wave_1079",0.101285781031552
"Wave_1080",0.104839292517525
"Wave_1081",0.1128929298076
"Wave_1082",0.118721776156885
"Wave_1083",0.124909431171984
"Wave_1084",0.126986467633008
"Wave_1085",0.129019864972998
"Wave_1086",0.129736100752637
"Wave_1087",0.127740475392599
"Wave_1088",0.122253785589391
"Wave_1089",0.111696913191244
"Wave_1090",0.106714773538057
"Wave_1091",0.0965206563581015
"Wave_1092",0.103812499668446
"Wave_1093",0.10417073209141
"Wave_1094",0.113051162981117
"Wave_1095",0.111671743313304
"Wave_1096",0.109550441700267
"Wave_1097",0.104729552082412
"Wave_1098",0.101173645637613
"Wave_1099",0.0902387680718643
"Wave_1100",0.0837803434575294
"Wave_1101",0.0763506948956659
"Wave_1102",0.0730020057512717
"Wave_1103",0.0666746163457646
"Wave_1104",0.0694685400798438
"Wave_1105",0.0617831285000583
"Wave_1106",0.0582416314124702
"Wave_1107",0.0543351758603316
"Wave_1108",0.0536936734322073
"Wave_1109",0.0489790072512576
"Wave_1110",0.057838077581131
"Wave_1111",0.0555902265309144
"Wave_1112",0.0538247824361214
"Wave_1113",0.0521141063310554
"Wave_1114",0.0468679346744524
"Wave_1115",0.0340692099343414
"Wave_1116",0.0317228588033211
"Wave_1117",0.0168632050006787
"Wave_1118",0.015724322477824
"Wave_1119",0.0188002497624312
"Wave_1120",0.0201477028656238
"Wave_1121",0.0232920256658778
"Wave_1122",0.0239449385830744
"Wave_1123",0.0210039843542375
"Wave_1124",0.0156738572265302
"Wave_1125",0.0158204790375948
"Wave_1126",0.00884426581767149
"Wave_1127",-0.00475181424123773
"Wave_1128",-0.0100357465297368
"Wave_1129",-0.0219803283090524
"Wave_1130",-0.0283195933312849
"Wave_1131",-0.0342353679721881
"Wave_1132",-0.0397099062739177
"Wave_1133",-0.0438522969614367
"Wave_1134",-0.0464533145377261
"Wave_1135",-0.0496658710736316
"Wave_1136",-0.0511611942363448
"Wave_1137",-0.056300236685101
"Wave_1138",-0.0563187625156914
"Wave_1139",-0.0556194864065161
"Wave_1140",-0.0476157222526349
"Wave_1141",-0.0486620206331855
"Wave_1142",-0.048383239902076
"Wave_1143",-0.054519543268565
"Wave_1144",-0.0579305206723267
"Wave_1145",-0.0513925378886605
"Wave_1146",-0.0415375790589407
"Wave_1147",-0.036176641198372
"Wave_1148",-0.0281623847305421
"Wave_1149",-0.0224970884178685
"Wave_1150",-0.0146170105362532
"Wave_1151",-0.0100758605184108
"Wave_1152",-0.00758390896592217
"Wave_1153",-0.015696608319144
"Wave_1154",-0.0198022651450848
"Wave_1155",-0.0455569756055078
"Wave_1156",-0.0437425835035811
"Wave_1157",-0.0378655051290833
"Wave_1158",-0.0247341887393591
"Wave_1159",-0.0213704782500531
"Wave_1160",-0.0211638976778384
"Wave_1161",-0.0225036954168706
"Wave_1162",-0.0262108149035066
"Wave_1163",-0.0276252292765497
"Wave_1164",-0.0234544623613085
"Wave_1165",-0.0234172818332393
"Wave_1166",-0.0260077023474331
"Wave_1167",-0.0302429157315328
"Wave_1168",-0.0343227158363607
"Wave_1169",-0.0364977271123397
"Wave_1170",-0.0373583201937483
"Wave_1171",-0.041716388900926
"Wave_1172",-0.0469171530925541
"Wave_1173",-0.0474416896898452
"Wave_1174",-0.0478513136636685
"Wave_1175",-0.0423544632079956
"Wave_1176",-0.052786060172807
"Wave_1177",-0.0453656363737699
"Wave_1178",-0.0426324657220709
"Wave_1179",-0.0461781592729329
"Wave_1180",-0.0462347643073669
"Wave_1181",-0.0461332132511515
"Wave_1182",-0.046223510565564
"Wave_1183",-0.0455418078264264
"Wave_1184",-0.0438674617738286
"Wave_1185",-0.0466102844250428
"Wave_1186",-0.0467981329322914
"Wave_1187",-0.0446454318324215
"Wave_1188",-0.0389587016554725
"Wave_1189",-0.0317834168928855
"Wave_1190",-0.036752037352944
"Wave_1191",-0.0421277839234135
"Wave_1192",-0.0537638961040752
"Wave_1193",-0.0751448157549759
"Wave_1194",-0.0671979946279943
"Wave_1195",-0.0568732833297908
"Wave_1196",-0.0398833408300909
"Wave_1197",-0.0245545729901514
"Wave_1198",-0.0192089680981294
"Wave_1199",-0.0174042543756005
"Wave_1200",-0.012410348637944
"Wave_1201",-0.0121211148278053
"Wave_1202",-0.011374476599846
"Wave_1203",-0.0108712918431532
"Wave_1204",-0.00881692051740054
"Wave_1205",-0.00295015399677158
"Wave_1206",0.00645506462418868
"Wave_1207",0.0151629542823086
"Wave_1208",0.0160710525024053
"Wave_1209",0.0192482648374672
"Wave_1210",0.0247067633836716
"Wave_1211",0.0303730310691417
"Wave_1212",0.0357222368945322
"Wave_1213",0.0386530081436504
"Wave_1214",0.0411333669606452
"Wave_1215",0.0452829477778444
"Wave_1216",0.0458654338797405
"Wave_1217",0.0437290140224231
"Wave_1218",0.0411622451123159
"Wave_1219",0.0336339201596301
"Wave_1220",0.0347377011430176
"Wave_1221",0.0390422737457268
"Wave_1222",0.0443818243692412
"Wave_1223",0.0533403921277772
"Wave_1224",0.0547834118564224
"Wave_1225",0.0562724327219536
"Wave_1226",0.057151504650954
"Wave_1227",0.0554851353092049
"Wave_1228",0.0552717926502504
"Wave_1229",0.0520335197809447
"Wave_1230",0.0497402081280233
"Wave_1231",0.048025766707785
"Wave_1232",0.0426137957681718
"Wave_1233",0.0371486113794505
"Wave_1234",0.035751176647298
"Wave_1235",0.0310052433699198
"Wave_1236",0.0242157581344035
"Wave_1237",0.0179886875325262
"Wave_1238",0.00984018353791341
"Wave_1239",0.00729889965514405
"Wave_1240",0.00668512507095126
"Wave_1241",0.00240255366977973
"Wave_1242",0.00603888527835623
"Wave_1243",0.00982477232993685
"Wave_1244",0.013030189948368
"Wave_1245",0.0170211440956807
"Wave_1246",0.0125651584399379
"Wave_1247",0.00887464511777146
"Wave_1248",0.00457794723755784
"Wave_1249",0.00260254769221653
"Wave_1250",0.00271883743178766
"Wave_1251",-0.0028596246413603
"Wave_1252",-0.00815247508897702
"Wave_1253",-0.014909486027821
"Wave_1254",-0.0183719727208518
"Wave_1255",-0.0234754038109013
"Wave_1256",-0.0276125094803833
"Wave_1257",-0.0294728235760826
"Wave_1258",-0.0314597194074222
"Wave_1259",-0.0353699341914746
"Wave_1260",-0.0393550398181839
"Wave_1261",-0.0437131736416928
"Wave_1262",-0.0457655923512388
"Wave_1263",-0.0467192847900446
"Wave_1264",-0.0464376904822623
"Wave_1265",-0.0447657761978814
"Wave_1266",-0.0440134812609011
"Wave_1267",-0.0433655618816821
"Wave_1268",-0.0462075156661182
"Wave_1269",-0.0451634272440481
"Wave_1270",-0.0431927173455309
"Wave_1271",-0.046517748890501
"Wave_1272",-0.0437970084489598
"Wave_1273",-0.043081285201459
"Wave_1274",-0.0445179852253694
"Wave_1275",-0.0426318093483634
"Wave_1276",-0.0557030074336296
"Wave_1277",-0.0481681804650158
"Wave_1278",-0.0379029825026708
"Wave_1279",-0.0336567597971901
"Wave_1280",-0.0382448453855747
"Wave_1281",-0.0440349374654139
"Wave_1282",-0.0509757520596815
"Wave_1283",-0.0601087533732363
"Wave_1284",-0.0541101317390272
"Wave_1285",-0.0508080843526275
"Wave_1286",-0.0439048281815832
"Wave_1287",-0.0381930743111136
"Wave_1288",-0.0405339389877489
"Wave_1289",-0.0413047829519975
"Wave_1290",-0.0470535927101705
"Wave_1291",-0.0414943989039661
"Wave_1292",-0.0364293058269759
"Wave_1293",-0.0288868897572419
"Wave_1294",-0.0172853477075872
"Wave_1295",-0.0117007326616479
"Wave_1296",-0.01855612834141
"Wave_1297",-0.021708957160613
"Wave_1298",-0.0235924215181893
"Wave_1299",-0.0269267490884527
"Wave_1300",-0.0229292645392394
"Wave_1301",-0.0199821028977068
"Wave_1302",-0.0154711558545847
"Wave_1303",-0.0254571491434397
"Wave_1304",-0.0344827987709141
"Wave_1305",-0.042252316668457
"Wave_1306",-0.0498119558649198
"Wave_1307",-0.050179053319072
"Wave_1308",-0.056181831120395
"Wave_1309",-0.0499427323087995
"Wave_1310",-0.0572556673790411
"Wave_1311",-0.0665665824018449
"Wave_1312",-0.0770802384289894
"Wave_1313",-0.084650735202076
"Wave_1314",-0.085336205634159
"Wave_1315",-0.0829690943382266
"Wave_1316",-0.0816832775698268
"Wave_1317",-0.0701072924465348
"Wave_1318",-0.0724753527481008
"Wave_1319",-0.0675326731250494
"Wave_1320",-0.0639304706771031
"Wave_1321",-0.0679464851064965
"Wave_1322",-0.0670708409728104
"Wave_1323",-0.0743814480181507
"Wave_1324",-0.0687640907591737
"Wave_1325",-0.0599715769231424
"Wave_1326",-0.0641536566115437
"Wave_1327",-0.0580019878713824
"Wave_1328",-0.0572393732664965
"Wave_1329",-0.0587000015801244
"Wave_1330",-0.0649181058156318
"Wave_1331",-0.0660963037115241
"Wave_1332",-0.0619397420555578
"Wave_1333",-0.0621241539179451
"Wave_1334",-0.0612374595706029
