"Date","Date_Time","Frac_DOY","PAR_umol_m2_s1","Solar_W_m2","Tair_degC","Tsurf_degC"
2015-06-01,2015-06-01 00:00:00,150.95834,NA,NA,NA,NA
2015-06-01,2015-06-01 00:30:00,150.97917,NA,NA,NA,NA
2015-06-01,2015-06-01 01:00:00,151,NA,NA,NA,NA
2015-06-01,2015-06-01 01:30:00,151.02084,NA,NA,NA,NA
2015-06-01,2015-06-01 02:00:00,151.04167,NA,NA,NA,NA
2015-06-01,2015-06-01 02:30:00,151.0625,NA,NA,NA,NA
2015-06-01,2015-06-01 03:00:00,151.08334,NA,NA,NA,NA
2015-06-01,2015-06-01 03:30:00,151.10417,NA,NA,NA,NA
2015-06-01,2015-06-01 04:00:00,151.125,NA,NA,NA,NA
2015-06-01,2015-06-01 04:30:00,151.14584,NA,NA,NA,NA
2015-06-01,2015-06-01 05:00:00,151.16667,NA,NA,NA,NA
2015-06-01,2015-06-01 05:30:00,151.1875,NA,NA,NA,NA
2015-06-01,2015-06-01 06:00:00,151.20834,NA,NA,NA,NA
2015-06-01,2015-06-01 06:30:00,151.22917,NA,NA,NA,NA
2015-06-01,2015-06-01 07:00:00,151.25,NA,NA,NA,NA
2015-06-01,2015-06-01 07:30:00,151.27084,NA,NA,NA,NA
2015-06-01,2015-06-01 08:00:00,151.29167,NA,NA,NA,NA
2015-06-01,2015-06-01 08:30:00,151.3125,NA,NA,NA,NA
2015-06-01,2015-06-01 09:00:00,151.33334,NA,NA,NA,NA
2015-06-01,2015-06-01 09:30:00,151.35417,NA,NA,NA,NA
2015-06-01,2015-06-01 10:00:00,151.375,NA,NA,NA,NA
2015-06-01,2015-06-01 10:30:00,151.39584,NA,NA,NA,NA
2015-06-01,2015-06-01 11:00:00,151.41667,NA,NA,NA,NA
2015-06-01,2015-06-01 11:30:00,151.4375,NA,NA,NA,NA
2015-06-01,2015-06-01 12:00:00,151.45834,NA,NA,NA,NA
2015-06-01,2015-06-01 12:30:00,151.47917,NA,NA,NA,NA
2015-06-01,2015-06-01 13:00:00,151.5,NA,NA,NA,NA
2015-06-01,2015-06-01 13:30:00,151.52084,NA,NA,NA,NA
2015-06-01,2015-06-01 14:00:00,151.54167,NA,NA,NA,NA
2015-06-01,2015-06-01 14:30:00,151.5625,NA,NA,NA,NA
2015-06-01,2015-06-01 15:00:00,151.58334,NA,NA,NA,NA
2015-06-01,2015-06-01 15:30:00,151.60417,NA,NA,NA,NA
2015-06-01,2015-06-01 16:00:00,151.625,NA,NA,NA,NA
2015-06-01,2015-06-01 16:30:00,151.64584,NA,NA,NA,NA
2015-06-01,2015-06-01 17:00:00,151.66667,NA,NA,NA,NA
2015-06-01,2015-06-01 17:30:00,151.6875,NA,NA,NA,NA
2015-06-01,2015-06-01 18:00:00,151.70834,NA,NA,NA,NA
2015-06-01,2015-06-01 18:30:00,151.72917,NA,NA,NA,NA
2015-06-01,2015-06-01 19:00:00,151.75,NA,NA,NA,NA
2015-06-01,2015-06-01 19:30:00,151.77084,NA,NA,NA,NA
2015-06-01,2015-06-01 20:00:00,151.79167,NA,NA,NA,NA
2015-06-01,2015-06-01 20:30:00,151.8125,NA,NA,NA,NA
2015-06-01,2015-06-01 21:00:00,151.83334,NA,NA,NA,NA
2015-06-01,2015-06-01 21:30:00,151.85417,NA,NA,NA,NA
2015-06-01,2015-06-01 22:00:00,151.875,NA,NA,NA,NA
2015-06-01,2015-06-01 22:30:00,151.89584,NA,NA,NA,NA
2015-06-01,2015-06-01 23:00:00,151.91667,NA,NA,NA,NA
2015-06-01,2015-06-01 23:30:00,151.9375,NA,NA,NA,NA
2015-06-02,2015-06-02 00:00:00,151.95834,NA,NA,NA,NA
2015-06-02,2015-06-02 00:30:00,151.97917,NA,NA,NA,NA
2015-06-02,2015-06-02 01:00:00,152,NA,NA,NA,NA
2015-06-02,2015-06-02 01:30:00,152.02084,NA,NA,NA,NA
2015-06-02,2015-06-02 02:00:00,152.04167,NA,NA,NA,NA
2015-06-02,2015-06-02 02:30:00,152.0625,NA,NA,NA,NA
2015-06-02,2015-06-02 03:00:00,152.08334,NA,NA,NA,NA
2015-06-02,2015-06-02 03:30:00,152.10417,NA,NA,NA,NA
2015-06-02,2015-06-02 04:00:00,152.125,NA,NA,NA,NA
2015-06-02,2015-06-02 04:30:00,152.14584,NA,NA,NA,NA
2015-06-02,2015-06-02 05:00:00,152.16667,NA,NA,NA,NA
2015-06-02,2015-06-02 05:30:00,152.1875,NA,NA,NA,NA
2015-06-02,2015-06-02 06:00:00,152.20834,NA,NA,NA,NA
2015-06-02,2015-06-02 06:30:00,152.22917,NA,NA,NA,NA
2015-06-02,2015-06-02 07:00:00,152.25,NA,NA,NA,NA
2015-06-02,2015-06-02 07:30:00,152.27084,NA,NA,NA,NA
2015-06-02,2015-06-02 08:00:00,152.29167,NA,NA,NA,NA
2015-06-02,2015-06-02 08:30:00,152.3125,NA,NA,NA,NA
2015-06-02,2015-06-02 09:00:00,152.33334,NA,NA,NA,NA
2015-06-02,2015-06-02 09:30:00,152.35417,NA,NA,NA,NA
2015-06-02,2015-06-02 10:00:00,152.375,NA,NA,NA,NA
2015-06-02,2015-06-02 10:30:00,152.39584,NA,NA,NA,NA
2015-06-02,2015-06-02 11:00:00,152.41667,NA,NA,NA,NA
2015-06-02,2015-06-02 11:30:00,152.4375,NA,NA,NA,NA
2015-06-02,2015-06-02 12:00:00,152.45834,NA,NA,NA,NA
2015-06-02,2015-06-02 12:30:00,152.47917,NA,NA,NA,NA
2015-06-02,2015-06-02 13:00:00,152.5,NA,NA,NA,NA
2015-06-02,2015-06-02 13:30:00,152.52084,NA,NA,NA,NA
2015-06-02,2015-06-02 14:00:00,152.54167,NA,NA,NA,NA
2015-06-02,2015-06-02 14:30:00,152.5625,NA,NA,NA,NA
2015-06-02,2015-06-02 15:00:00,152.58334,NA,NA,NA,NA
2015-06-02,2015-06-02 15:30:00,152.60417,NA,NA,NA,NA
2015-06-02,2015-06-02 16:00:00,152.625,NA,NA,NA,NA
2015-06-02,2015-06-02 16:30:00,152.64584,NA,NA,NA,NA
2015-06-02,2015-06-02 17:00:00,152.66667,NA,NA,NA,NA
2015-06-02,2015-06-02 17:30:00,152.6875,NA,NA,NA,NA
2015-06-02,2015-06-02 18:00:00,152.70834,NA,NA,NA,NA
2015-06-02,2015-06-02 18:30:00,152.72917,NA,NA,NA,NA
2015-06-02,2015-06-02 19:00:00,152.75,NA,NA,NA,NA
2015-06-02,2015-06-02 19:30:00,152.77084,NA,NA,NA,NA
2015-06-02,2015-06-02 20:00:00,152.79167,NA,NA,NA,NA
2015-06-02,2015-06-02 20:30:00,152.8125,NA,NA,NA,NA
2015-06-02,2015-06-02 21:00:00,152.83334,NA,NA,NA,NA
2015-06-02,2015-06-02 21:30:00,152.85417,NA,NA,NA,NA
2015-06-02,2015-06-02 22:00:00,152.875,NA,NA,NA,NA
2015-06-02,2015-06-02 22:30:00,152.89584,NA,NA,NA,NA
2015-06-02,2015-06-02 23:00:00,152.91667,NA,NA,NA,NA
2015-06-02,2015-06-02 23:30:00,152.9375,NA,NA,NA,NA
2015-06-03,2015-06-03 00:00:00,152.95834,NA,NA,NA,NA
2015-06-03,2015-06-03 00:30:00,152.97917,NA,NA,NA,NA
2015-06-03,2015-06-03 01:00:00,153,NA,NA,NA,NA
2015-06-03,2015-06-03 01:30:00,153.02084,NA,NA,NA,NA
2015-06-03,2015-06-03 02:00:00,153.04167,NA,NA,NA,NA
2015-06-03,2015-06-03 02:30:00,153.0625,NA,NA,NA,NA
2015-06-03,2015-06-03 03:00:00,153.08334,NA,NA,NA,NA
2015-06-03,2015-06-03 03:30:00,153.10417,NA,NA,NA,NA
2015-06-03,2015-06-03 04:00:00,153.125,NA,NA,NA,NA
2015-06-03,2015-06-03 04:30:00,153.14584,NA,NA,NA,NA
2015-06-03,2015-06-03 05:00:00,153.16667,NA,NA,NA,NA
2015-06-03,2015-06-03 05:30:00,153.1875,NA,NA,NA,NA
2015-06-03,2015-06-03 06:00:00,153.20834,NA,NA,NA,NA
2015-06-03,2015-06-03 06:30:00,153.22917,NA,NA,NA,NA
2015-06-03,2015-06-03 07:00:00,153.25,NA,NA,NA,NA
2015-06-03,2015-06-03 07:30:00,153.27084,NA,NA,NA,NA
2015-06-03,2015-06-03 08:00:00,153.29167,NA,NA,NA,NA
2015-06-03,2015-06-03 08:30:00,153.3125,NA,NA,NA,NA
2015-06-03,2015-06-03 09:00:00,153.33334,NA,NA,NA,NA
2015-06-03,2015-06-03 09:30:00,153.35417,NA,NA,NA,NA
2015-06-03,2015-06-03 10:00:00,153.375,NA,NA,NA,NA
2015-06-03,2015-06-03 10:30:00,153.39584,NA,NA,NA,NA
2015-06-03,2015-06-03 11:00:00,153.41667,NA,NA,NA,NA
2015-06-03,2015-06-03 11:30:00,153.4375,NA,NA,NA,NA
2015-06-03,2015-06-03 12:00:00,153.45834,NA,NA,NA,NA
2015-06-03,2015-06-03 12:30:00,153.47917,NA,NA,NA,NA
2015-06-03,2015-06-03 13:00:00,153.5,NA,NA,NA,NA
2015-06-03,2015-06-03 13:30:00,153.52084,NA,NA,NA,NA
2015-06-03,2015-06-03 14:00:00,153.54167,NA,NA,NA,NA
2015-06-03,2015-06-03 14:30:00,153.5625,NA,NA,NA,NA
2015-06-03,2015-06-03 15:00:00,153.58334,NA,NA,NA,NA
2015-06-03,2015-06-03 15:30:00,153.60417,NA,NA,NA,NA
2015-06-03,2015-06-03 16:00:00,153.625,NA,NA,NA,NA
2015-06-03,2015-06-03 16:30:00,153.64584,NA,NA,NA,NA
2015-06-03,2015-06-03 17:00:00,153.66667,NA,NA,NA,NA
2015-06-03,2015-06-03 17:30:00,153.6875,NA,NA,NA,NA
2015-06-03,2015-06-03 18:00:00,153.70834,NA,NA,NA,NA
2015-06-03,2015-06-03 18:30:00,153.72917,NA,NA,NA,NA
2015-06-03,2015-06-03 19:00:00,153.75,NA,NA,NA,NA
2015-06-03,2015-06-03 19:30:00,153.77084,NA,NA,NA,NA
2015-06-03,2015-06-03 20:00:00,153.79167,NA,NA,NA,NA
2015-06-03,2015-06-03 20:30:00,153.8125,NA,NA,NA,NA
2015-06-03,2015-06-03 21:00:00,153.83334,NA,NA,NA,NA
2015-06-03,2015-06-03 21:30:00,153.85417,NA,NA,NA,NA
2015-06-03,2015-06-03 22:00:00,153.875,NA,NA,NA,NA
2015-06-03,2015-06-03 22:30:00,153.89584,NA,NA,NA,NA
2015-06-03,2015-06-03 23:00:00,153.91667,NA,NA,NA,NA
2015-06-03,2015-06-03 23:30:00,153.9375,NA,NA,NA,NA
2015-06-04,2015-06-04 00:00:00,153.95834,NA,NA,NA,NA
2015-06-04,2015-06-04 00:30:00,153.97917,NA,NA,NA,NA
2015-06-04,2015-06-04 01:00:00,154,NA,NA,NA,NA
2015-06-04,2015-06-04 01:30:00,154.02084,NA,NA,NA,NA
2015-06-04,2015-06-04 02:00:00,154.04167,NA,NA,NA,NA
2015-06-04,2015-06-04 02:30:00,154.0625,NA,NA,NA,NA
2015-06-04,2015-06-04 03:00:00,154.08334,NA,NA,NA,NA
2015-06-04,2015-06-04 03:30:00,154.10417,NA,NA,NA,NA
2015-06-04,2015-06-04 04:00:00,154.125,NA,NA,NA,NA
2015-06-04,2015-06-04 04:30:00,154.14584,NA,NA,NA,NA
2015-06-04,2015-06-04 05:00:00,154.16667,NA,NA,NA,NA
2015-06-04,2015-06-04 05:30:00,154.1875,NA,NA,NA,NA
2015-06-04,2015-06-04 06:00:00,154.20834,NA,NA,NA,NA
2015-06-04,2015-06-04 06:30:00,154.22917,NA,NA,NA,NA
2015-06-04,2015-06-04 07:00:00,154.25,NA,NA,NA,NA
2015-06-04,2015-06-04 07:30:00,154.27084,NA,NA,NA,NA
2015-06-04,2015-06-04 08:00:00,154.29167,NA,NA,NA,NA
2015-06-04,2015-06-04 08:30:00,154.3125,NA,NA,NA,NA
2015-06-04,2015-06-04 09:00:00,154.33334,NA,NA,NA,NA
2015-06-04,2015-06-04 09:30:00,154.35417,NA,NA,NA,NA
2015-06-04,2015-06-04 10:00:00,154.375,NA,NA,NA,NA
2015-06-04,2015-06-04 10:30:00,154.39584,NA,NA,NA,NA
2015-06-04,2015-06-04 11:00:00,154.41667,NA,NA,NA,NA
2015-06-04,2015-06-04 11:30:00,154.4375,NA,NA,NA,NA
2015-06-04,2015-06-04 12:00:00,154.45834,NA,NA,NA,NA
2015-06-04,2015-06-04 12:30:00,154.47917,NA,NA,NA,NA
2015-06-04,2015-06-04 13:00:00,154.5,NA,NA,NA,NA
2015-06-04,2015-06-04 13:30:00,154.52084,NA,NA,NA,NA
2015-06-04,2015-06-04 14:00:00,154.54167,NA,NA,NA,NA
2015-06-04,2015-06-04 14:30:00,154.5625,NA,NA,NA,NA
2015-06-04,2015-06-04 15:00:00,154.58334,NA,NA,NA,NA
2015-06-04,2015-06-04 15:30:00,154.60417,NA,NA,NA,NA
2015-06-04,2015-06-04 16:00:00,154.625,NA,NA,NA,NA
2015-06-04,2015-06-04 16:30:00,154.64584,NA,NA,NA,NA
2015-06-04,2015-06-04 17:00:00,154.66667,NA,NA,NA,NA
2015-06-04,2015-06-04 17:30:00,154.6875,NA,NA,NA,NA
2015-06-04,2015-06-04 18:00:00,154.70834,NA,NA,NA,NA
2015-06-04,2015-06-04 18:30:00,154.72917,NA,NA,NA,NA
2015-06-04,2015-06-04 19:00:00,154.75,NA,NA,NA,NA
2015-06-04,2015-06-04 19:30:00,154.77084,NA,NA,NA,NA
2015-06-04,2015-06-04 20:00:00,154.79167,NA,NA,NA,NA
2015-06-04,2015-06-04 20:30:00,154.8125,NA,NA,NA,NA
2015-06-04,2015-06-04 21:00:00,154.83334,NA,NA,NA,NA
2015-06-04,2015-06-04 21:30:00,154.85417,NA,NA,NA,NA
2015-06-04,2015-06-04 22:00:00,154.875,NA,NA,NA,NA
2015-06-04,2015-06-04 22:30:00,154.89584,NA,NA,NA,NA
2015-06-04,2015-06-04 23:00:00,154.91667,NA,NA,NA,NA
2015-06-04,2015-06-04 23:30:00,154.9375,NA,NA,NA,NA
2015-06-05,2015-06-05 00:00:00,154.95834,NA,NA,NA,NA
2015-06-05,2015-06-05 00:30:00,154.97917,NA,NA,NA,NA
2015-06-05,2015-06-05 01:00:00,155,NA,NA,NA,NA
2015-06-05,2015-06-05 01:30:00,155.02084,NA,NA,NA,NA
2015-06-05,2015-06-05 02:00:00,155.04167,NA,NA,NA,NA
2015-06-05,2015-06-05 02:30:00,155.0625,NA,NA,NA,NA
2015-06-05,2015-06-05 03:00:00,155.08334,NA,NA,NA,NA
2015-06-05,2015-06-05 03:30:00,155.10417,NA,NA,NA,NA
2015-06-05,2015-06-05 04:00:00,155.125,NA,NA,NA,NA
2015-06-05,2015-06-05 04:30:00,155.14584,NA,NA,NA,NA
2015-06-05,2015-06-05 05:00:00,155.16667,NA,NA,NA,NA
2015-06-05,2015-06-05 05:30:00,155.1875,NA,NA,NA,NA
2015-06-05,2015-06-05 06:00:00,155.20834,NA,NA,NA,NA
2015-06-05,2015-06-05 06:30:00,155.22917,NA,NA,NA,NA
2015-06-05,2015-06-05 07:00:00,155.25,NA,NA,NA,NA
2015-06-05,2015-06-05 07:30:00,155.27084,NA,NA,NA,NA
2015-06-05,2015-06-05 08:00:00,155.29167,NA,NA,NA,NA
2015-06-05,2015-06-05 08:30:00,155.3125,NA,NA,NA,NA
2015-06-05,2015-06-05 09:00:00,155.33334,NA,NA,NA,NA
2015-06-05,2015-06-05 09:30:00,155.35417,NA,NA,NA,NA
2015-06-05,2015-06-05 10:00:00,155.375,NA,NA,NA,NA
2015-06-05,2015-06-05 10:30:00,155.39584,NA,NA,NA,NA
2015-06-05,2015-06-05 11:00:00,155.41667,NA,NA,NA,NA
2015-06-05,2015-06-05 11:30:00,155.4375,NA,NA,NA,NA
2015-06-05,2015-06-05 12:00:00,155.45834,NA,NA,NA,NA
2015-06-05,2015-06-05 12:30:00,155.47917,NA,NA,NA,NA
2015-06-05,2015-06-05 13:00:00,155.5,NA,NA,NA,NA
2015-06-05,2015-06-05 13:30:00,155.52084,NA,NA,NA,NA
2015-06-05,2015-06-05 14:00:00,155.54167,NA,NA,NA,NA
2015-06-05,2015-06-05 14:30:00,155.5625,NA,NA,NA,NA
2015-06-05,2015-06-05 15:00:00,155.58334,NA,NA,NA,NA
2015-06-05,2015-06-05 15:30:00,155.60417,NA,NA,NA,NA
2015-06-05,2015-06-05 16:00:00,155.625,NA,NA,NA,NA
2015-06-05,2015-06-05 16:30:00,155.64584,NA,NA,NA,NA
2015-06-05,2015-06-05 17:00:00,155.66667,NA,NA,NA,NA
2015-06-05,2015-06-05 17:30:00,155.6875,NA,NA,NA,NA
2015-06-05,2015-06-05 18:00:00,155.70834,NA,NA,NA,NA
2015-06-05,2015-06-05 18:30:00,155.72917,NA,NA,NA,NA
2015-06-05,2015-06-05 19:00:00,155.75,NA,NA,NA,NA
2015-06-05,2015-06-05 19:30:00,155.77084,NA,NA,NA,NA
2015-06-05,2015-06-05 20:00:00,155.79167,NA,NA,NA,NA
2015-06-05,2015-06-05 20:30:00,155.8125,NA,NA,NA,NA
2015-06-05,2015-06-05 21:00:00,155.83334,NA,NA,NA,NA
2015-06-05,2015-06-05 21:30:00,155.85417,NA,NA,NA,NA
2015-06-05,2015-06-05 22:00:00,155.875,NA,NA,NA,NA
2015-06-05,2015-06-05 22:30:00,155.89584,NA,NA,NA,NA
2015-06-05,2015-06-05 23:00:00,155.91667,NA,NA,NA,NA
2015-06-05,2015-06-05 23:30:00,155.9375,NA,NA,NA,NA
2015-06-06,2015-06-06 00:00:00,155.95834,NA,NA,NA,NA
2015-06-06,2015-06-06 00:30:00,155.97917,NA,NA,NA,NA
2015-06-06,2015-06-06 01:00:00,156,NA,NA,NA,NA
2015-06-06,2015-06-06 01:30:00,156.02084,NA,NA,NA,NA
2015-06-06,2015-06-06 02:00:00,156.04167,NA,NA,NA,NA
2015-06-06,2015-06-06 02:30:00,156.0625,NA,NA,NA,NA
2015-06-06,2015-06-06 03:00:00,156.08334,NA,NA,NA,NA
2015-06-06,2015-06-06 03:30:00,156.10417,NA,NA,NA,NA
2015-06-06,2015-06-06 04:00:00,156.125,NA,NA,NA,NA
2015-06-06,2015-06-06 04:30:00,156.14584,NA,NA,NA,NA
2015-06-06,2015-06-06 05:00:00,156.16667,NA,NA,NA,NA
2015-06-06,2015-06-06 05:30:00,156.1875,NA,NA,NA,NA
2015-06-06,2015-06-06 06:00:00,156.20834,NA,NA,NA,NA
2015-06-06,2015-06-06 06:30:00,156.22917,NA,NA,NA,NA
2015-06-06,2015-06-06 07:00:00,156.25,NA,NA,NA,NA
2015-06-06,2015-06-06 07:30:00,156.27084,NA,NA,NA,NA
2015-06-06,2015-06-06 08:00:00,156.29167,NA,NA,NA,NA
2015-06-06,2015-06-06 08:30:00,156.3125,NA,NA,NA,NA
2015-06-06,2015-06-06 09:00:00,156.33334,NA,NA,NA,NA
2015-06-06,2015-06-06 09:30:00,156.35417,NA,NA,NA,NA
2015-06-06,2015-06-06 10:00:00,156.375,NA,NA,NA,NA
2015-06-06,2015-06-06 10:30:00,156.39584,NA,NA,NA,NA
2015-06-06,2015-06-06 11:00:00,156.41667,NA,NA,NA,NA
2015-06-06,2015-06-06 11:30:00,156.4375,NA,NA,NA,NA
2015-06-06,2015-06-06 12:00:00,156.45834,NA,NA,NA,NA
2015-06-06,2015-06-06 12:30:00,156.47917,NA,NA,NA,NA
2015-06-06,2015-06-06 13:00:00,156.5,NA,NA,NA,NA
2015-06-06,2015-06-06 13:30:00,156.52084,NA,NA,NA,NA
2015-06-06,2015-06-06 14:00:00,156.54167,NA,NA,NA,NA
2015-06-06,2015-06-06 14:30:00,156.5625,NA,NA,NA,NA
2015-06-06,2015-06-06 15:00:00,156.58334,NA,NA,NA,NA
2015-06-06,2015-06-06 15:30:00,156.60417,NA,NA,NA,NA
2015-06-06,2015-06-06 16:00:00,156.625,NA,NA,NA,NA
2015-06-06,2015-06-06 16:30:00,156.64584,NA,NA,NA,NA
2015-06-06,2015-06-06 17:00:00,156.66667,NA,NA,NA,NA
2015-06-06,2015-06-06 17:30:00,156.6875,NA,NA,NA,NA
2015-06-06,2015-06-06 18:00:00,156.70834,NA,NA,NA,NA
2015-06-06,2015-06-06 18:30:00,156.72917,NA,NA,NA,NA
2015-06-06,2015-06-06 19:00:00,156.75,NA,NA,NA,NA
2015-06-06,2015-06-06 19:30:00,156.77084,NA,NA,NA,NA
2015-06-06,2015-06-06 20:00:00,156.79167,NA,NA,NA,NA
2015-06-06,2015-06-06 20:30:00,156.8125,NA,NA,NA,NA
2015-06-06,2015-06-06 21:00:00,156.83334,NA,NA,NA,NA
2015-06-06,2015-06-06 21:30:00,156.85417,NA,NA,NA,NA
2015-06-06,2015-06-06 22:00:00,156.875,NA,NA,NA,NA
2015-06-06,2015-06-06 22:30:00,156.89584,NA,NA,NA,NA
2015-06-06,2015-06-06 23:00:00,156.91667,NA,NA,NA,NA
2015-06-06,2015-06-06 23:30:00,156.9375,NA,NA,NA,NA
2015-06-07,2015-06-07 00:00:00,156.95834,NA,NA,NA,NA
2015-06-07,2015-06-07 00:30:00,156.97917,NA,NA,NA,NA
2015-06-07,2015-06-07 01:00:00,157,NA,NA,NA,NA
2015-06-07,2015-06-07 01:30:00,157.02084,NA,NA,NA,NA
2015-06-07,2015-06-07 02:00:00,157.04167,NA,NA,NA,NA
2015-06-07,2015-06-07 02:30:00,157.0625,NA,NA,NA,NA
2015-06-07,2015-06-07 03:00:00,157.08334,NA,NA,NA,NA
2015-06-07,2015-06-07 03:30:00,157.10417,NA,NA,NA,NA
2015-06-07,2015-06-07 04:00:00,157.125,NA,NA,NA,NA
2015-06-07,2015-06-07 04:30:00,157.14584,NA,NA,NA,NA
2015-06-07,2015-06-07 05:00:00,157.16667,NA,NA,NA,NA
2015-06-07,2015-06-07 05:30:00,157.1875,NA,NA,NA,NA
2015-06-07,2015-06-07 06:00:00,157.20834,NA,NA,NA,NA
2015-06-07,2015-06-07 06:30:00,157.22917,NA,NA,NA,NA
2015-06-07,2015-06-07 07:00:00,157.25,NA,NA,NA,NA
2015-06-07,2015-06-07 07:30:00,157.27084,NA,NA,NA,NA
2015-06-07,2015-06-07 08:00:00,157.29167,NA,NA,NA,NA
2015-06-07,2015-06-07 08:30:00,157.3125,NA,NA,NA,NA
2015-06-07,2015-06-07 09:00:00,157.33334,NA,NA,NA,NA
2015-06-07,2015-06-07 09:30:00,157.35417,NA,NA,NA,NA
2015-06-07,2015-06-07 10:00:00,157.375,NA,NA,NA,NA
2015-06-07,2015-06-07 10:30:00,157.39584,NA,NA,NA,NA
2015-06-07,2015-06-07 11:00:00,157.41667,NA,NA,NA,NA
2015-06-07,2015-06-07 11:30:00,157.4375,NA,NA,NA,NA
2015-06-07,2015-06-07 12:00:00,157.45834,NA,NA,NA,NA
2015-06-07,2015-06-07 12:30:00,157.47917,NA,NA,NA,NA
2015-06-07,2015-06-07 13:00:00,157.5,NA,NA,NA,NA
2015-06-07,2015-06-07 13:30:00,157.52084,NA,NA,NA,NA
2015-06-07,2015-06-07 14:00:00,157.54167,NA,NA,NA,NA
2015-06-07,2015-06-07 14:30:00,157.5625,NA,NA,NA,NA
2015-06-07,2015-06-07 15:00:00,157.58334,NA,NA,NA,NA
2015-06-07,2015-06-07 15:30:00,157.60417,NA,NA,NA,NA
2015-06-07,2015-06-07 16:00:00,157.625,NA,NA,NA,NA
2015-06-07,2015-06-07 16:30:00,157.64584,NA,NA,NA,NA
2015-06-07,2015-06-07 17:00:00,157.66667,NA,NA,NA,NA
2015-06-07,2015-06-07 17:30:00,157.6875,NA,NA,NA,NA
2015-06-07,2015-06-07 18:00:00,157.70834,NA,NA,NA,NA
2015-06-07,2015-06-07 18:30:00,157.72917,NA,NA,NA,NA
2015-06-07,2015-06-07 19:00:00,157.75,NA,NA,NA,NA
2015-06-07,2015-06-07 19:30:00,157.77084,1051,601.3,3.737,6.126
2015-06-07,2015-06-07 20:00:00,157.79167,1116,634,5.152,7.4
2015-06-07,2015-06-07 20:30:00,157.8125,1194,671.3,6.733,8.37
2015-06-07,2015-06-07 21:00:00,157.83334,1263,702,7.648,9.15
2015-06-07,2015-06-07 21:30:00,157.85417,1322,726.4,8.49,10.16
2015-06-07,2015-06-07 22:00:00,157.875,1371,744.5,9.53,11.28
2015-06-07,2015-06-07 22:30:00,157.89584,1408,755.1,10.2,12.06
2015-06-07,2015-06-07 23:00:00,157.91667,1431,757.1,10.98,12.99
2015-06-07,2015-06-07 23:30:00,157.9375,1444,754.5,11.74,13.78
2015-06-08,2015-06-08 00:00:00,157.95834,1443,745.8,12.56,14.57
2015-06-08,2015-06-08 00:30:00,157.97917,1428,728,11.42,14.23
2015-06-08,2015-06-08 01:00:00,158,1401,706.7,9.74,13.54
2015-06-08,2015-06-08 01:30:00,158.02084,1362,678.2,11.24,14.93
2015-06-08,2015-06-08 02:00:00,158.04167,1310,646,11.7,15.76
2015-06-08,2015-06-08 02:30:00,158.0625,1247,609.1,11.46,15.32
2015-06-08,2015-06-08 03:00:00,158.08334,1173,562.7,12.19,16.03
2015-06-08,2015-06-08 03:30:00,158.10417,1094,516.5,12.01,15.37
2015-06-08,2015-06-08 04:00:00,158.125,1006,468.9,9.58,12.05
2015-06-08,2015-06-08 04:30:00,158.14584,913,421.6,10.15,11.56
2015-06-08,2015-06-08 05:00:00,158.16667,815,369.1,10.92,11.41
2015-06-08,2015-06-08 05:30:00,158.1875,717.1,319.5,10.41,10.55
2015-06-08,2015-06-08 06:00:00,158.20834,613.7,269.5,9.09,9.47
2015-06-08,2015-06-08 06:30:00,158.22917,514.6,223.3,8,8.1
2015-06-08,2015-06-08 07:00:00,158.25,329.2,139.1,6.01,5.792
2015-06-08,2015-06-08 07:30:00,158.27084,220.7,124.4,6.113,5.777
2015-06-08,2015-06-08 08:00:00,158.29167,199.2,93.1,7.807,7.033
2015-06-08,2015-06-08 08:30:00,158.3125,148.2,59.3,6.349,5.674
2015-06-08,2015-06-08 09:00:00,158.33334,145.1,49.53,7.519,6.419
2015-06-08,2015-06-08 09:30:00,158.35417,122.7,50.13,7.602,6.551
2015-06-08,2015-06-08 10:00:00,158.375,98.2,42.87,7.351,6.336
2015-06-08,2015-06-08 10:30:00,158.39584,74.73,37.71,7.289,6.266
2015-06-08,2015-06-08 11:00:00,158.41667,62.55,26.25,6.922,5.82
2015-06-08,2015-06-08 11:30:00,158.4375,56.75,27.57,6.604,5.616
2015-06-08,2015-06-08 12:00:00,158.45834,50.63,23.99,6.721,5.861
2015-06-08,2015-06-08 12:30:00,158.47917,66.01,33.02,6.385,5.675
2015-06-08,2015-06-08 13:00:00,158.5,58.84,28.75,6.277,5.626
2015-06-08,2015-06-08 13:30:00,158.52084,70.65,35.2,6.395,5.696
2015-06-08,2015-06-08 14:00:00,158.54167,68.49,32.7,5.987,5.427
2015-06-08,2015-06-08 14:30:00,158.5625,83.7,42.58,6.009,5.466
2015-06-08,2015-06-08 15:00:00,158.58334,132.6,68.39,6.342,5.854
2015-06-08,2015-06-08 15:30:00,158.60417,175.1,87.1,4.139,4.124
2015-06-08,2015-06-08 16:00:00,158.625,378.3,224.6,3.423,4.069
2015-06-08,2015-06-08 16:30:00,158.64584,488.3,292.7,3.619,4.555
2015-06-08,2015-06-08 17:00:00,158.66667,337.3,175.9,3.585,4.275
2015-06-08,2015-06-08 17:30:00,158.6875,223.9,111.9,3.539,3.883
2015-06-08,2015-06-08 18:00:00,158.70834,369.3,190.6,4.238,4.962
2015-06-08,2015-06-08 18:30:00,158.72917,624.2,339.2,5.103,6.645
