"","Vcmax25_Rog.6.comps"
"Wave_865",0.0289724200115511
"Wave_866",0.0276002935876793
"Wave_867",0.0280741043057508
"Wave_868",0.0284472779553494
"Wave_869",0.0284845289141221
"Wave_870",0.0293805706107872
"Wave_871",0.0284492904463692
"Wave_872",0.0264264780570894
"Wave_873",0.0244015794093683
"Wave_874",0.0244156025898975
"Wave_875",0.0241096285809392
"Wave_876",0.0196774851068342
"Wave_877",0.0213506186876741
"Wave_878",0.0206602978078932
"Wave_879",0.0218462923773512
"Wave_880",0.021706389150279
"Wave_881",0.0224745764176622
"Wave_882",0.0226985537239957
"Wave_883",0.0203415978308968
"Wave_884",0.0186573388649779
"Wave_885",0.0175210736620651
"Wave_886",0.0177222793660448
"Wave_887",0.0175676979022928
"Wave_888",0.0157651452004196
"Wave_889",0.0166675541950785
"Wave_890",0.0179511312305056
"Wave_891",0.0167415249394738
"Wave_892",0.0163635638695978
"Wave_893",0.014881142058241
"Wave_894",0.0193998230167586
"Wave_895",0.0212975235913374
"Wave_896",0.016064711150086
"Wave_897",0.0128150867505233
"Wave_898",0.0115157274660817
"Wave_899",0.0127763428504119
"Wave_900",0.0127424249710763
"Wave_901",0.0133831890417156
"Wave_902",0.0147784313484254
"Wave_903",0.0120243802548181
"Wave_904",0.0120289000619899
"Wave_905",0.0122181587044713
"Wave_906",0.0088103047961317
"Wave_907",0.00855279537466742
"Wave_908",0.00924809484884211
"Wave_909",0.0116392112662284
"Wave_910",0.0103164083588424
"Wave_911",0.00640064192150057
"Wave_912",0.00489529093901309
"Wave_913",0.00482705664008302
"Wave_914",0.00285540692207615
"Wave_915",0.00504265287614372
"Wave_916",0.0064961273641063
"Wave_917",0.00640905428116082
"Wave_918",0.00596404397535532
"Wave_919",0.00409157691011547
"Wave_920",0.00383297331086801
"Wave_921",0.0042657244458611
"Wave_922",0.00112534498460032
"Wave_923",-0.000161223473991276
"Wave_924",-0.00221578177419903
"Wave_925",-0.00300968093358638
"Wave_926",-0.00265637557477097
"Wave_927",-0.00475112222642571
"Wave_928",-0.00108651481471784
"Wave_929",0.00106289086511196
"Wave_930",-0.00197216307774669
"Wave_931",-0.0067980128718271
"Wave_932",-0.0075508841754918
"Wave_933",-0.00923461387590126
"Wave_934",-0.0113858792107685
"Wave_935",-0.00877255045011989
"Wave_936",-0.00884620170447547
"Wave_937",-0.0139888341886018
"Wave_938",-0.0165290512133008
"Wave_939",-0.0167893824027136
"Wave_940",-0.0163053367551494
"Wave_941",-0.0144045939016527
"Wave_942",-0.0181912108202122
"Wave_943",-0.0181529637345606
"Wave_944",-0.0191698494526912
"Wave_945",-0.0225490526494647
"Wave_946",-0.0248272863115196
"Wave_947",-0.0215042136770967
"Wave_948",-0.0149520129823039
"Wave_949",-0.0174108811251303
"Wave_950",-0.018763012027999
"Wave_951",-0.0227807061772601
"Wave_952",-0.0284238602881326
"Wave_953",-0.0311130441587547
"Wave_954",-0.0298523702402914
"Wave_955",-0.0296412528584569
"Wave_956",-0.0344624126049428
"Wave_957",-0.035092261847923
"Wave_958",-0.0341558418375598
"Wave_959",-0.0326418213197526
"Wave_960",-0.0295189819444215
"Wave_961",-0.027092635257102
"Wave_962",-0.0312424191168342
"Wave_963",-0.033555417402876
"Wave_964",-0.033084663198057
"Wave_965",-0.036130684141348
"Wave_966",-0.0387044531771749
"Wave_967",-0.039152050138191
"Wave_968",-0.0376722548105557
"Wave_969",-0.0298152455271286
"Wave_970",-0.0404644161367121
"Wave_971",-0.0388265031085266
"Wave_972",-0.037082180096907
"Wave_973",-0.0356847675429127
"Wave_974",-0.0349628525880802
"Wave_975",-0.0395519329965356
"Wave_976",-0.0440875725732548
"Wave_977",-0.0388188667174088
"Wave_978",-0.0344892939233489
"Wave_979",-0.034820335506928
"Wave_980",-0.0364119815359208
"Wave_981",-0.0353416237075179
"Wave_982",-0.0344989353823602
"Wave_983",-0.0331664450121471
"Wave_984",-0.0303084460887739
"Wave_985",-0.0275815295374197
"Wave_986",-0.0244368750164135
"Wave_987",-0.0238906100565071
"Wave_988",-0.0255955933042964
"Wave_989",-0.0268448697887516
"Wave_990",-0.0279367900362522
"Wave_991",-0.027260112829432
"Wave_992",-0.0243205497714541
"Wave_993",-0.0217492495113246
"Wave_994",-0.0190595166643465
"Wave_995",-0.0176635953973472
"Wave_996",-0.0176415282510403
"Wave_997",-0.0174809218573217
"Wave_998",-0.0169844969876685
"Wave_999",-0.0158214462780017
"Wave_1000",-0.0149185084456965
"Wave_1001",-0.0138216831621068
"Wave_1002",-0.0128698676738405
"Wave_1003",-0.0117207984114064
"Wave_1004",-0.010042169152387
"Wave_1005",-0.00852824470131612
"Wave_1006",-0.0073568100738546
"Wave_1007",-0.00624335060101928
"Wave_1008",-0.00559141416712172
"Wave_1009",-0.00510831883592018
"Wave_1010",-0.00444280933864274
"Wave_1011",-0.00332567974843637
"Wave_1012",-0.00189504596971003
"Wave_1013",-0.00063546033096284
"Wave_1014",0.000500165036797485
"Wave_1015",0.000406380019055621
"Wave_1016",0.000460734161663204
"Wave_1017",9.62804981761729e-05
"Wave_1018",-0.00101553736125068
"Wave_1019",-0.00137075921019614
"Wave_1020",-0.00125336495806132
"Wave_1021",-0.00159449087778021
"Wave_1022",-0.00127220242501795
"Wave_1023",-0.00150717360270347
"Wave_1024",-0.00175320779354905
"Wave_1025",-0.00258760002949044
"Wave_1026",-0.00308239128822914
"Wave_1027",-0.00308463364781215
"Wave_1028",-0.00310437551576826
"Wave_1029",-0.00329814080511042
"Wave_1030",-0.00358439026244221
"Wave_1031",-0.00357043906389079
"Wave_1032",-0.00374512823329628
"Wave_1033",-0.00391203622112909
"Wave_1034",-0.0041149169988608
"Wave_1035",-0.00380623367261933
"Wave_1036",-0.00399393506261244
"Wave_1037",-0.00361453883273448
"Wave_1038",-0.00325129773626226
"Wave_1039",-0.003135097578157
"Wave_1040",-0.0028713661700684
"Wave_1041",-0.00313159189586935
"Wave_1042",-0.00324157574707828
"Wave_1043",-0.00315005867187278
"Wave_1044",-0.00309548623623855
"Wave_1045",-0.00320721631291882
"Wave_1046",-0.0032606346724272
"Wave_1047",-0.00331354593328134
"Wave_1048",-0.00347042145888656
"Wave_1049",-0.00379389714515368
"Wave_1050",-0.00454680422553199
"Wave_1051",-0.00512717437892903
"Wave_1052",-0.005048266313831
"Wave_1053",-0.00515376077712839
"Wave_1054",-0.00508142596475285
"Wave_1055",-0.00502276878110947
"Wave_1056",-0.0048356697231217
"Wave_1057",-0.00436064025985794
"Wave_1058",-0.00389883384934578
"Wave_1059",-0.00379722234795454
"Wave_1060",-0.00396116165672019
"Wave_1061",-0.00411059054096031
"Wave_1062",-0.00439063337030933
"Wave_1063",-0.00434320555454587
"Wave_1064",-0.00431525892479067
"Wave_1065",-0.00444567764083193
"Wave_1066",-0.00440143860285926
"Wave_1067",-0.00396141645381845
"Wave_1068",-0.00412835871713832
"Wave_1069",-0.00391836148453007
"Wave_1070",-0.00368954636665123
"Wave_1071",-0.00409691004638804
"Wave_1072",-0.00391612227684345
"Wave_1073",-0.00427393509537887
"Wave_1074",-0.00447678364788681
"Wave_1075",-0.00523257733087427
"Wave_1076",-0.005940386983049
"Wave_1077",-0.00629131941684961
"Wave_1078",-0.00692228633080361
"Wave_1079",-0.00595110665996209
"Wave_1080",-0.00579068710447483
"Wave_1081",-0.0060236905580715
"Wave_1082",-0.0061589463270324
"Wave_1083",-0.00639007663198365
"Wave_1084",-0.00640571721474379
"Wave_1085",-0.00651502943895313
"Wave_1086",-0.00656853113859926
"Wave_1087",-0.00720769395320095
"Wave_1088",-0.00756912767283631
"Wave_1089",-0.00739965837994758
"Wave_1090",-0.00716049807901382
"Wave_1091",-0.0057813857762449
"Wave_1092",-0.00602733526199488
"Wave_1093",-0.0055702933152187
"Wave_1094",-0.00632758778946951
"Wave_1095",-0.00628670530073207
"Wave_1096",-0.00632675586608467
"Wave_1097",-0.00620876209877468
"Wave_1098",-0.006658829440458
"Wave_1099",-0.00649196683066833
"Wave_1100",-0.0068325322528552
"Wave_1101",-0.00719554725806059
"Wave_1102",-0.00742201001342284
"Wave_1103",-0.00713556123904407
"Wave_1104",-0.00786530856708483
"Wave_1105",-0.0074603160033887
"Wave_1106",-0.00742939231589859
"Wave_1107",-0.00733034605995636
"Wave_1108",-0.00757344080466288
"Wave_1109",-0.00729982016231693
"Wave_1110",-0.00812351864004203
"Wave_1111",-0.00789896585852506
"Wave_1112",-0.00769391688347876
"Wave_1113",-0.00784621221667182
"Wave_1114",-0.00790703681560618
"Wave_1115",-0.00723900594040657
"Wave_1116",-0.00760151159784098
"Wave_1117",-0.00602248556290497
"Wave_1118",-0.00548520422706687
"Wave_1119",-0.00520740270098663
"Wave_1120",-0.00500308704648225
"Wave_1121",-0.00540967036185385
"Wave_1122",-0.00578945474540458
"Wave_1123",-0.00571524972032774
"Wave_1124",-0.00580874678420294
"Wave_1125",-0.00686487455601515
"Wave_1126",-0.00699101308849122
"Wave_1127",-0.00644719488496881
"Wave_1128",-0.00734366263411796
"Wave_1129",-0.00747815112730105
"Wave_1130",-0.00805475587746761
"Wave_1131",-0.00866696760804164
"Wave_1132",-0.0096220367900787
"Wave_1133",-0.0102312835428798
"Wave_1134",-0.0107265681539507
"Wave_1135",-0.0114659360733482
"Wave_1136",-0.0124994847118257
"Wave_1137",-0.0131423887521547
"Wave_1138",-0.0141031152601959
"Wave_1139",-0.0152539419329186
"Wave_1140",-0.01755814919489
"Wave_1141",-0.0191851339123828
"Wave_1142",-0.0209293850787031
"Wave_1143",-0.0216224009947844
"Wave_1144",-0.0220550210562984
"Wave_1145",-0.0237519789536382
"Wave_1146",-0.0257868931858971
"Wave_1147",-0.0268074733319294
"Wave_1148",-0.0277593608727093
"Wave_1149",-0.0288479585658483
"Wave_1150",-0.0299155980994061
"Wave_1151",-0.0308091899237389
"Wave_1152",-0.0321330716439841
"Wave_1153",-0.0326768523009339
"Wave_1154",-0.0332692615597664
"Wave_1155",-0.0309385720565513
"Wave_1156",-0.0307403015131927
"Wave_1157",-0.0309538379776492
"Wave_1158",-0.0317252398948
"Wave_1159",-0.0315751096719835
"Wave_1160",-0.0314106228422915
"Wave_1161",-0.0312553462185158
"Wave_1162",-0.0306462313824623
"Wave_1163",-0.0301844563362131
"Wave_1164",-0.0302199195692681
"Wave_1165",-0.0299303473794693
"Wave_1166",-0.0295446954278099
"Wave_1167",-0.0291853336842489
"Wave_1168",-0.0287608626132103
"Wave_1169",-0.0286753050895214
"Wave_1170",-0.0284803457785167
"Wave_1171",-0.0280359003184672
"Wave_1172",-0.0275359759999307
"Wave_1173",-0.0273874404557834
"Wave_1174",-0.0271690498247499
"Wave_1175",-0.0271392769570933
"Wave_1176",-0.0257779116720927
"Wave_1177",-0.0261757640408917
"Wave_1178",-0.02641340313667
"Wave_1179",-0.0261543174029096
"Wave_1180",-0.0260419077679959
"Wave_1181",-0.0259268046835975
"Wave_1182",-0.0257596199791245
"Wave_1183",-0.0256002316272761
"Wave_1184",-0.025423313725036
"Wave_1185",-0.0248336102034212
"Wave_1186",-0.024277521983363
"Wave_1187",-0.0241425386659434
"Wave_1188",-0.0241570739466638
"Wave_1189",-0.0250268033933076
"Wave_1190",-0.0251506099854175
"Wave_1191",-0.0253217036814215
"Wave_1192",-0.0247145264543271
"Wave_1193",-0.0224357764473455
"Wave_1194",-0.022124919907585
"Wave_1195",-0.0220438422991347
"Wave_1196",-0.0225609651793752
"Wave_1197",-0.0230471602637975
"Wave_1198",-0.0229580536174546
"Wave_1199",-0.02285241325755
"Wave_1200",-0.0227690230308974
"Wave_1201",-0.0227573462485962
"Wave_1202",-0.0227544542295582
"Wave_1203",-0.0227444042899464
"Wave_1204",-0.0224651085443284
"Wave_1205",-0.0221931480430153
"Wave_1206",-0.0220396584457659
"Wave_1207",-0.0217805113085342
"Wave_1208",-0.0214061519088589
"Wave_1209",-0.0215569649885618
"Wave_1210",-0.0217770453235041
"Wave_1211",-0.0222583395446539
"Wave_1212",-0.0225299288536658
"Wave_1213",-0.0226312818672404
"Wave_1214",-0.0225723401472571
"Wave_1215",-0.022804519025802
"Wave_1216",-0.0230909350906935
"Wave_1217",-0.0231758679113959
"Wave_1218",-0.0230832477625019
"Wave_1219",-0.0223451787807729
"Wave_1220",-0.0219924140658776
"Wave_1221",-0.0218401164178626
"Wave_1222",-0.0217486051361436
"Wave_1223",-0.0220332148893053
"Wave_1224",-0.0219013053374923
"Wave_1225",-0.0218740258187895
"Wave_1226",-0.0220498256808873
"Wave_1227",-0.0221057464973155
"Wave_1228",-0.0222209165785929
"Wave_1229",-0.0221593383115543
"Wave_1230",-0.022122943302398
"Wave_1231",-0.0224539462918024
"Wave_1232",-0.0226552996230042
"Wave_1233",-0.0226955306228227
"Wave_1234",-0.0230596995555213
"Wave_1235",-0.0233664462422697
"Wave_1236",-0.023303862430456
"Wave_1237",-0.0232006818152562
"Wave_1238",-0.0227240349339561
"Wave_1239",-0.0223730925190161
"Wave_1240",-0.0222088125351332
"Wave_1241",-0.0218129358009621
"Wave_1242",-0.0219495534444549
"Wave_1243",-0.0220918138143637
"Wave_1244",-0.0220614970206978
"Wave_1245",-0.0220269061766589
"Wave_1246",-0.0219328411048179
"Wave_1247",-0.0218714332110101
"Wave_1248",-0.0218010511384414
"Wave_1249",-0.021834478838802
"Wave_1250",-0.0221278464728962
"Wave_1251",-0.0218640237274064
"Wave_1252",-0.0215901519136315
"Wave_1253",-0.0214138458829041
"Wave_1254",-0.0215008922072987
"Wave_1255",-0.0215472927848886
"Wave_1256",-0.0215718107643485
"Wave_1257",-0.021825386012832
"Wave_1258",-0.0219179625873588
"Wave_1259",-0.0219866655968875
"Wave_1260",-0.0219313864501348
"Wave_1261",-0.0217603659581151
"Wave_1262",-0.0217973063272585
"Wave_1263",-0.022014772678732
"Wave_1264",-0.0221224469505022
"Wave_1265",-0.0224423153862786
"Wave_1266",-0.0225545707974166
"Wave_1267",-0.0226677557072661
"Wave_1268",-0.0223970706414262
"Wave_1269",-0.022709559930353
"Wave_1270",-0.0229247098047727
"Wave_1271",-0.0227437223398665
"Wave_1272",-0.0230605208240885
"Wave_1273",-0.0232742405222581
"Wave_1274",-0.0231163594487723
"Wave_1275",-0.023197209207123
"Wave_1276",-0.0216724217301445
"Wave_1277",-0.02191653415039
"Wave_1278",-0.0223051128810806
"Wave_1279",-0.0225414308667964
"Wave_1280",-0.0227858141162289
"Wave_1281",-0.0230004249338861
"Wave_1282",-0.0230577644723773
"Wave_1283",-0.0225354877087726
"Wave_1284",-0.0227840295984767
"Wave_1285",-0.0225298565464345
"Wave_1286",-0.0227657708810494
"Wave_1287",-0.02347718067587
"Wave_1288",-0.0240909060817267
"Wave_1289",-0.0248177179480622
"Wave_1290",-0.0250134241659327
"Wave_1291",-0.0251406999623445
"Wave_1292",-0.0250087402360237
"Wave_1293",-0.0250278077567582
"Wave_1294",-0.0257160059702145
"Wave_1295",-0.0266156070417573
"Wave_1296",-0.0263184404804389
"Wave_1297",-0.0263525948478748
"Wave_1298",-0.0266499751739657
"Wave_1299",-0.0267412400029546
"Wave_1300",-0.027412790070056
"Wave_1301",-0.0281182011986174
"Wave_1302",-0.0293134953693843
"Wave_1303",-0.0293157498466325
"Wave_1304",-0.0294029085675887
"Wave_1305",-0.0295502091276869
"Wave_1306",-0.0294939386032206
"Wave_1307",-0.0300331775997543
"Wave_1308",-0.0299498536141052
"Wave_1309",-0.031343738896649
"Wave_1310",-0.0317968543430898
"Wave_1311",-0.0318579701020997
"Wave_1312",-0.0317578935593374
"Wave_1313",-0.0315031616218077
"Wave_1314",-0.0313982135407681
"Wave_1315",-0.0314701582318265
"Wave_1316",-0.0317146311078843
"Wave_1317",-0.0329946704597709
"Wave_1318",-0.0330287045860236
"Wave_1319",-0.0338585727870327
"Wave_1320",-0.0344166979608154
"Wave_1321",-0.0348640514194785
"Wave_1322",-0.0357549465199963
