"","Jmax_Spec_Tleaf.4.comps"
"(Intercept)",152.575876203625
"Wave_500",-0.0114761062090254
"Wave_501",-0.0114426836386476
"Wave_502",-0.0114466867024293
"Wave_503",-0.0114294850702612
"Wave_504",-0.0115660802863693
"Wave_505",-0.0116976081349741
"Wave_506",-0.0118319405713028
"Wave_507",-0.0119509706904779
"Wave_508",-0.012173683820035
"Wave_509",-0.0125077871837923
"Wave_510",-0.0129063034660786
"Wave_511",-0.0132994090547727
"Wave_512",-0.0137066787572977
"Wave_513",-0.0140957728073037
"Wave_514",-0.0144980619755446
"Wave_515",-0.0147915218928616
"Wave_516",-0.0151015044951537
"Wave_517",-0.0155535381150533
"Wave_518",-0.0165389793899749
"Wave_519",-0.0177642186714668
"Wave_520",-0.0192320692354044
"Wave_521",-0.0205461801853065
"Wave_522",-0.022012023866665
"Wave_523",-0.0235538699927807
"Wave_524",-0.0251959007944372
"Wave_525",-0.0266997592770665
"Wave_526",-0.0282502525720286
"Wave_527",-0.0300417504219302
"Wave_528",-0.0323458247036901
"Wave_529",-0.0344510161349585
"Wave_530",-0.0364149822903899
"Wave_531",-0.0381223967397377
"Wave_532",-0.0399637495814117
"Wave_533",-0.0419636637333855
"Wave_534",-0.0437571153705294
"Wave_535",-0.0455570500992087
"Wave_536",-0.0471772561156745
"Wave_537",-0.0485652446846488
"Wave_538",-0.050028701120251
"Wave_539",-0.0513908707697246
"Wave_540",-0.0526609608050064
"Wave_541",-0.0539467577575469
"Wave_542",-0.0555417676709863
"Wave_543",-0.0569455609501019
"Wave_544",-0.058302159243887
"Wave_545",-0.0593828508219559
"Wave_546",-0.0585948377969833
"Wave_547",-0.0574951877770002
"Wave_548",-0.056372715136654
"Wave_549",-0.0563958372116605
"Wave_550",-0.0568762038454136
"Wave_551",-0.0576894781276565
"Wave_552",-0.0587222605018543
"Wave_553",-0.0604038551941855
"Wave_554",-0.0618347088885668
"Wave_555",-0.0627333261537561
"Wave_556",-0.0629553979246439
"Wave_557",-0.0634256339682312
"Wave_558",-0.0638296395735528
"Wave_559",-0.0641128479325512
"Wave_560",-0.0645494016396737
"Wave_561",-0.064529399661988
"Wave_562",-0.0643603880341939
"Wave_563",-0.0643837628662337
"Wave_564",-0.0644211496443882
"Wave_565",-0.0643858342693651
"Wave_566",-0.0643121855932431
"Wave_567",-0.0639251479231233
"Wave_568",-0.0635152462273075
"Wave_569",-0.0628576351612321
"Wave_570",-0.0616373881028895
"Wave_571",-0.0602872344026277
"Wave_572",-0.0589372465414968
"Wave_573",-0.0575876030690809
"Wave_574",-0.0561927273818743
"Wave_575",-0.0546577030610337
"Wave_576",-0.053011487976359
"Wave_577",-0.0514404997400505
"Wave_578",-0.0501453789208191
"Wave_579",-0.0488682464402699
"Wave_580",-0.0478101140342764
"Wave_581",-0.0469509792679099
"Wave_582",-0.0460743655342231
