"","Vcmax25_Rog.6.comps"
"Wave_880",0.0243026847698303
"Wave_881",0.0250343549664739
"Wave_882",0.0260380018186315
"Wave_883",0.0245947245113623
"Wave_884",0.0222925728380736
"Wave_885",0.0204744841360754
"Wave_886",0.0212148741463282
"Wave_887",0.0222029717448628
"Wave_888",0.0197011925421285
"Wave_889",0.0209641823296216
"Wave_890",0.0236615052363669
"Wave_891",0.021780396935583
"Wave_892",0.0194668556285407
"Wave_893",0.0172420215727706
"Wave_894",0.0209446057714322
"Wave_895",0.0227557883834813
"Wave_896",0.0176571900122692
"Wave_897",0.0167263021357822
"Wave_898",0.0166646219738334
"Wave_899",0.0178037637783352
"Wave_900",0.0178688455030274
"Wave_901",0.0178072660496759
"Wave_902",0.0175331781469902
"Wave_903",0.0143564168654721
"Wave_904",0.0148954270893371
"Wave_905",0.0163912130750055
"Wave_906",0.0137697039806127
"Wave_907",0.0116193223967709
"Wave_908",0.0114464748551653
"Wave_909",0.0137925836018668
"Wave_910",0.0131999122580672
"Wave_911",0.0104950087821333
"Wave_912",0.00914496310532285
"Wave_913",0.008149208288879
"Wave_914",0.0044742852923681
"Wave_915",0.00524816888314486
"Wave_916",0.0082062803868303
"Wave_917",0.0119887520899269
"Wave_918",0.0136194690241468
"Wave_919",0.00969631046444335
"Wave_920",0.00578016694377681
"Wave_921",0.00319693988229421
"Wave_922",0.00288143149234812
"Wave_923",0.00162338573588848
"Wave_924",0.000556390819413821
"Wave_925",0.0013637538889233
"Wave_926",0.00245821343566088
"Wave_927",-0.00122675504956449
"Wave_928",-0.000328228473393427
"Wave_929",0.00117467338107056
"Wave_930",0.000966799999445529
"Wave_931",-0.00247967614227451
"Wave_932",-0.00370756858867312
"Wave_933",-0.00565142985020041
"Wave_934",-0.0071636625476822
"Wave_935",-0.00620375374149845
"Wave_936",-0.00761015535021056
"Wave_937",-0.0114226177711563
"Wave_938",-0.01204653591103
"Wave_939",-0.011764726783937
"Wave_940",-0.0124888756394061
"Wave_941",-0.011643025482792
"Wave_942",-0.0139816532160678
"Wave_943",-0.0149841670894663
"Wave_944",-0.0146240642739054
"Wave_945",-0.015841407315465
"Wave_946",-0.018315221319129
"Wave_947",-0.0178877096897142
"Wave_948",-0.0136208237971652
"Wave_949",-0.0142772318672123
"Wave_950",-0.0106452052728515
"Wave_951",-0.012591541323147
"Wave_952",-0.0208002910873157
"Wave_953",-0.0268774496361677
"Wave_954",-0.0267052074037062
"Wave_955",-0.0260066649711998
"Wave_956",-0.0263256906979741
"Wave_957",-0.0259812872368719
"Wave_958",-0.0254078106931474
"Wave_959",-0.0249607940869001
"Wave_960",-0.0244873662808755
"Wave_961",-0.0259233719219094
"Wave_962",-0.0292510529666429
"Wave_963",-0.0284738457400836
"Wave_964",-0.0264843109945211
"Wave_965",-0.0239466159767593
"Wave_966",-0.0233474166864943
"Wave_967",-0.0260789915081024
"Wave_968",-0.0296631236153363
"Wave_969",-0.0284877877917303
"Wave_970",-0.0331352332715304
"Wave_971",-0.0300095133192951
"Wave_972",-0.0246927202266197
"Wave_973",-0.0223461359527184
"Wave_974",-0.0257476332411638
"Wave_975",-0.0364493462817197
"Wave_976",-0.0360853948823422
"Wave_977",-0.0257909831763217
"Wave_978",-0.0208821766246127
"Wave_979",-0.020749397776056
"Wave_980",-0.0222721487194691
"Wave_981",-0.0229051056221301
"Wave_982",-0.0237571588804211
"Wave_983",-0.0235321556266076
"Wave_984",-0.020679640332092
"Wave_985",-0.0180143669319062
"Wave_986",-0.0148754400650107
"Wave_987",-0.0141453777066728
"Wave_988",-0.0159686683858478
"Wave_989",-0.0173347201548242
"Wave_990",-0.0184075197732233
"Wave_991",-0.0180253890648476
"Wave_992",-0.0156693559211536
"Wave_993",-0.0136954301037216
"Wave_994",-0.0117338881437106
"Wave_995",-0.0106856940136981
"Wave_996",-0.0105182022902227
"Wave_997",-0.0102356148813418
"Wave_998",-0.00961484180504001
"Wave_999",-0.00846963537889124
"Wave_1000",-0.00764540971840367
"Wave_1001",-0.00662461096311007
"Wave_1002",-0.00586114358627193
"Wave_1003",-0.00633542034029021
"Wave_1004",-0.0064707529419604
"Wave_1005",-0.00677175205807684
"Wave_1006",-0.00705765078906108
"Wave_1007",-0.00596812851635558
"Wave_1008",-0.00529586415326565
"Wave_1009",-0.00477931639863781
"Wave_1010",-0.00431684523457556
"Wave_1011",-0.00373947299186539
"Wave_1012",-0.00275959847215521
"Wave_1013",-0.00196251015457086
"Wave_1014",-0.000875662409125092
"Wave_1015",-0.000672748588031456
"Wave_1016",-0.000338296268720728
"Wave_1017",-0.000442456520243165
"Wave_1018",-0.00136537087815419
"Wave_1019",-0.00186170565729761
"Wave_1020",-0.00191265561066868
"Wave_1021",-0.00246844227552152
"Wave_1022",-0.00230062688447331
"Wave_1023",-0.00248695648123629
"Wave_1024",-0.00269622554651387
"Wave_1025",-0.00348220841489987
"Wave_1026",-0.00382373512371886
"Wave_1027",-0.00372881722442956
"Wave_1028",-0.00365839110801221
"Wave_1029",-0.00382327158350206
"Wave_1030",-0.00427146961472027
"Wave_1031",-0.00457153602492141
"Wave_1032",-0.00506135076200094
"Wave_1033",-0.00557758415456586
"Wave_1034",-0.00613500864686863
"Wave_1035",-0.0062011625322717
"Wave_1036",-0.00676183774792802
"Wave_1037",-0.00660669063344325
"Wave_1038",-0.0062258735001297
"Wave_1039",-0.0060548380725237
"Wave_1040",-0.00573792470620541
"Wave_1041",-0.00603693061609846
"Wave_1042",-0.00627342481140261
"Wave_1043",-0.00632648855418823
"Wave_1044",-0.00643281954120803
"Wave_1045",-0.00676967883083823
"Wave_1046",-0.00712036683276185
"Wave_1047",-0.00746701111125113
"Wave_1048",-0.00776743908270343
"Wave_1049",-0.0076063468266723
"Wave_1050",-0.00786824258412851
"Wave_1051",-0.00795756448562607
"Wave_1052",-0.0077291917677606
"Wave_1053",-0.00851102653982116
"Wave_1054",-0.0091078406055385
"Wave_1055",-0.00972521032013664
"Wave_1056",-0.00991236011956546
"Wave_1057",-0.00942516501841981
"Wave_1058",-0.00891928943896097
"Wave_1059",-0.00878588681603674
"Wave_1060",-0.00893947515967672
"Wave_1061",-0.00917111969330835
"Wave_1062",-0.00955781696839583
"Wave_1063",-0.00962512711392137
"Wave_1064",-0.00978028503756431
"Wave_1065",-0.0100601096655415
"Wave_1066",-0.0101619128959388
"Wave_1067",-0.00988124616907194
"Wave_1068",-0.0100841907956757
"Wave_1069",-0.00991642282600494
"Wave_1070",-0.00974864064086656
"Wave_1071",-0.0102576924077093
"Wave_1072",-0.0102261258252798
"Wave_1073",-0.010707333213582
"Wave_1074",-0.0110286112978059
"Wave_1075",-0.0118483192347117
"Wave_1076",-0.0126755725843263
"Wave_1077",-0.0132238694871369
"Wave_1078",-0.0140749415880883
"Wave_1079",-0.0131973299941398
"Wave_1080",-0.0129617915696611
"Wave_1081",-0.013078440849248
"Wave_1082",-0.0130960252710166
"Wave_1083",-0.013480809762709
"Wave_1084",-0.0137997715550712
"Wave_1085",-0.0142172005951778
"Wave_1086",-0.014603812078216
"Wave_1087",-0.0152365930103142
"Wave_1088",-0.0156387182427145
"Wave_1089",-0.0155156528450633
"Wave_1090",-0.0153639349301955
"Wave_1091",-0.0142314003705572
"Wave_1092",-0.0145450028113626
"Wave_1093",-0.0141739525673203
"Wave_1094",-0.0149527184890054
"Wave_1095",-0.0148951598857591
"Wave_1096",-0.0149590575034413
"Wave_1097",-0.0148980929104233
"Wave_1098",-0.0153386399414071
"Wave_1099",-0.0151060787240265
"Wave_1100",-0.0153799489271587
"Wave_1101",-0.0156846157398799
"Wave_1102",-0.0159846478803209
"Wave_1103",-0.0158495023192192
"Wave_1104",-0.0167341550369899
"Wave_1105",-0.0165093064685834
"Wave_1106",-0.0164747025284923
"Wave_1107",-0.0163319612584779
"Wave_1108",-0.0165398179973345
"Wave_1109",-0.0162685766613636
"Wave_1110",-0.0171223385009986
"Wave_1111",-0.0169705198967901
"Wave_1112",-0.0168183259776744
"Wave_1113",-0.0169918720166265
"Wave_1114",-0.0170791583481642
"Wave_1115",-0.01647594204568
"Wave_1116",-0.0169269934484598
"Wave_1117",-0.0154781599624195
"Wave_1118",-0.0150224730254506
"Wave_1119",-0.0147765666042287
"Wave_1120",-0.0146254985586076
"Wave_1121",-0.0150149280445491
"Wave_1122",-0.0155044401912789
"Wave_1123",-0.0155596415071082
"Wave_1124",-0.0158871030628427
"Wave_1125",-0.0168440620179532
"Wave_1126",-0.0168599253604346
"Wave_1127",-0.0162151493651212
"Wave_1128",-0.0171480483557161
"Wave_1129",-0.0170401168891507
"Wave_1130",-0.0174115145561078
"Wave_1131",-0.0178553293689528
"Wave_1132",-0.0186652491209219
"Wave_1133",-0.0189473052515883
"Wave_1134",-0.0191366218177853
"Wave_1135",-0.0196031290065934
"Wave_1136",-0.0203879318869078
"Wave_1137",-0.0206536326025889
"Wave_1138",-0.0212407467234161
"Wave_1139",-0.0220698093954612
"Wave_1140",-0.0238906881204144
"Wave_1141",-0.02503165193515
"Wave_1142",-0.0263054586099563
"Wave_1143",-0.026473801351016
"Wave_1144",-0.0263871520002287
"Wave_1145",-0.0274187457805022
"Wave_1146",-0.0287758130413507
"Wave_1147",-0.0290542964922238
"Wave_1148",-0.0295998424820408
"Wave_1149",-0.0302641420691575
"Wave_1150",-0.0308785779085128
"Wave_1151",-0.0312275929380271
"Wave_1152",-0.0322767332885193
"Wave_1153",-0.0326073679600941
"Wave_1154",-0.0329296645440443
"Wave_1155",-0.0303469282111088
"Wave_1156",-0.0296477250108179
"Wave_1157",-0.0292187997027882
"Wave_1158",-0.0293232043528634
"Wave_1159",-0.0287416311975638
"Wave_1160",-0.0284193818187053
"Wave_1161",-0.0281057798567329
"Wave_1162",-0.0272469885596204
"Wave_1163",-0.0267078507504165
"Wave_1164",-0.0266962197873306
"Wave_1165",-0.026364186857502
"Wave_1166",-0.0258942698716853
"Wave_1167",-0.0256232881597925
"Wave_1168",-0.0252482080659212
"Wave_1169",-0.0252047892171104
"Wave_1170",-0.0251349593796382
"Wave_1171",-0.0248138595711961
"Wave_1172",-0.0244386173582017
"Wave_1173",-0.0243799917412737
"Wave_1174",-0.0241553844919055
"Wave_1175",-0.0240616935965998
"Wave_1176",-0.0226157795351152
"Wave_1177",-0.0229571711038712
"Wave_1178",-0.0231583487608932
"Wave_1179",-0.0229576011925262
"Wave_1180",-0.0229209726930145
"Wave_1181",-0.0228496490656454
"Wave_1182",-0.0227231391654418
"Wave_1183",-0.0226630170190868
"Wave_1184",-0.0226184111826984
"Wave_1185",-0.0220358526681385
"Wave_1186",-0.0214094115934877
"Wave_1187",-0.0211592496243454
"Wave_1188",-0.0210522520202709
"Wave_1189",-0.0216728896103415
"Wave_1190",-0.0216351774729269
"Wave_1191",-0.0217363173885875
"Wave_1192",-0.0210107887590793
"Wave_1193",-0.0187583481429076
"Wave_1194",-0.0181304090080531
"Wave_1195",-0.0176732088519631
"Wave_1196",-0.0178447187247661
"Wave_1197",-0.0182063539398696
"Wave_1198",-0.0181408568100265
"Wave_1199",-0.0180863205397635
"Wave_1200",-0.0179458308953385
"Wave_1201",-0.0178582183886985
"Wave_1202",-0.0178326900500425
"Wave_1203",-0.0178013791366168
"Wave_1204",-0.0175633436648912
"Wave_1205",-0.0174744582045642
"Wave_1206",-0.017525250269832
"Wave_1207",-0.017440499131628
"Wave_1208",-0.0171923264729102
"Wave_1209",-0.0173644789782955
"Wave_1210",-0.0175626996472106
"Wave_1211",-0.0180312600865523
"Wave_1212",-0.018248653339448
"Wave_1213",-0.0184033504429305
"Wave_1214",-0.0183790242821785
"Wave_1215",-0.0186777400595998
"Wave_1216",-0.0193032505414553
"Wave_1217",-0.019742720690411
"Wave_1218",-0.0200065261214291
"Wave_1219",-0.0195019309524934
"Wave_1220",-0.0191385686180936
"Wave_1221",-0.0189355349802509
"Wave_1222",-0.0187806438301955
"Wave_1223",-0.0191147914643159
"Wave_1224",-0.0191851937512817
"Wave_1225",-0.0193525795397994
"Wave_1226",-0.01974898040491
"Wave_1227",-0.0200239282708521
"Wave_1228",-0.0203116872039251
"Wave_1229",-0.0204226598525373
"Wave_1230",-0.0205470483429014
"Wave_1231",-0.0209918487964193
"Wave_1232",-0.0213019477730774
"Wave_1233",-0.0214496873020755
"Wave_1234",-0.0219260628456502
"Wave_1235",-0.0223219012339036
"Wave_1236",-0.0223802263846937
"Wave_1237",-0.0223848278447365
"Wave_1238",-0.0221349747508635
"Wave_1239",-0.0220558475242549
"Wave_1240",-0.0221115391199911
"Wave_1241",-0.0219758113713593
"Wave_1242",-0.0222857379740041
"Wave_1243",-0.0226163074463865
"Wave_1244",-0.0227839667325528
"Wave_1245",-0.0229359105035028
"Wave_1246",-0.0229340221897646
"Wave_1247",-0.0229017804743995
"Wave_1248",-0.0228720931574707
"Wave_1249",-0.0229429688253773
"Wave_1250",-0.023220791209736
"Wave_1251",-0.0229767906227738
"Wave_1252",-0.0227193484534355
"Wave_1253",-0.02260317000314
"Wave_1254",-0.0227516377285353
"Wave_1255",-0.0228374806969128
"Wave_1256",-0.022927218605349
"Wave_1257",-0.0232036100048982
"Wave_1258",-0.023418338488806
"Wave_1259",-0.0236066655951859
"Wave_1260",-0.0237068270464601
"Wave_1261",-0.0237468514105213
"Wave_1262",-0.0239045175336592
"Wave_1263",-0.0242217378377873
"Wave_1264",-0.0244779194559735
"Wave_1265",-0.0249528888908829
"Wave_1266",-0.0253091231506256
"Wave_1267",-0.0256635608763135
"Wave_1268",-0.0255679375835423
"Wave_1269",-0.0259392155579348
"Wave_1270",-0.0261893907531916
"Wave_1271",-0.0260616709707215
"Wave_1272",-0.0263828602915166
"Wave_1273",-0.0266035390694099
"Wave_1274",-0.0264470048126323
"Wave_1275",-0.0265630880296897
"Wave_1276",-0.0250231715136786
"Wave_1277",-0.0252156055472654
"Wave_1278",-0.0255589553786834
"Wave_1279",-0.0258348634702444
"Wave_1280",-0.0260678339443792
"Wave_1281",-0.0263108178930928
"Wave_1282",-0.0263783720871216
"Wave_1283",-0.0258768932046401
"Wave_1284",-0.0261051119011375
"Wave_1285",-0.0257995517586074
"Wave_1286",-0.0260121923571545
"Wave_1287",-0.0267014955200021
"Wave_1288",-0.0273431574005563
"Wave_1289",-0.0281018121411459
"Wave_1290",-0.0283344117232061
"Wave_1291",-0.0283939724708486
"Wave_1292",-0.0281463908798757
"Wave_1293",-0.0280441102639839
"Wave_1294",-0.0287209488559231
"Wave_1295",-0.029557187362673
"Wave_1296",-0.029284191496463
"Wave_1297",-0.0293328056078938
"Wave_1298",-0.0297346160422816
"Wave_1299",-0.029787219518758
"Wave_1300",-0.0303955137957009
"Wave_1301",-0.031077502347138
"Wave_1302",-0.032163440237709
"Wave_1303",-0.0319694163450509
"Wave_1304",-0.031853887822393
"Wave_1305",-0.0318264054299412
"Wave_1306",-0.0316222113527646
"Wave_1307",-0.032027073083903
"Wave_1308",-0.0317707184010392
"Wave_1309",-0.033238616171759
"Wave_1310",-0.0335838482527949
"Wave_1311",-0.0336225119529785
"Wave_1312",-0.0334730739654476
"Wave_1313",-0.0331422329731847
"Wave_1314",-0.0328298894876974
"Wave_1315",-0.0326685447884184
"Wave_1316",-0.0327344493201019
"Wave_1317",-0.0339071251266001
"Wave_1318",-0.033914301190428
"Wave_1319",-0.0347293668081796
"Wave_1320",-0.0353073175603493
"Wave_1321",-0.0355065178596559
"Wave_1322",-0.036136895176436
"Wave_1323",-0.0359894264238376
