"Spectra_Name","Location","Instrument","Species_Code","Measurement_Date","N.mu","N.q25","N.q975","Cab.mu","Cab.q25","Cab.q975","Car.mu","Car.q25","Car.q975","Cbrown.mu","Cbrown.q25","Cbrown.q975","Cw.mu","Cw.q25","Cw.q975","Cm.mu","Cm.q25","Cm.q975"
"BNL1500","Utqiagvik","SVC_HR-1024i","PEFR5","20140714",1.94489922909002,1.92175322313809,2.01627358146377,39.8240527625955,39.1758517337124,41.7500767381814,24.7160715329618,22.8880368315016,30.4719160034413,0.0408793152919956,0.0278852508087149,0.076327294583541,0.0442865455153701,0.0439223319740437,0.0453224850433868,0.00154999816798574,0.000933371610962306,0.00345214654352358
"BNL1502","Utqiagvik","SVC_HR-1024i","PEFR5","20140714",1.87422461228908,1.86148934410755,1.91707324647144,40.9068301546942,40.3308773287464,42.4832798102617,32.1920472058191,29.0889238359981,42.9436003103223,0.0125027910708119,0.00471332798623018,0.0367201905685786,0.0387792320686558,0.0385195856777626,0.0395085478976349,0.000694480206130666,0.000370320262636904,0.00177366881731647
"BNL1507","Utqiagvik","SVC_HR-1024i","PEFR5","20140714",2.03620471250471,2.02003060228074,2.08609158196516,47.262641195029,46.5908016879109,49.4603214169933,52.3467236232911,44.337098679335,81.8738940238557,0.0288252530353831,0.0170686645410299,0.0640084470210741,0.0425826971402216,0.0422859692687728,0.0434410464033201,0.000877718277993942,0.000477159256881886,0.00206567737441788
