"","x"
"Wave_500",0.724551744742617
"Wave_501",0.711912088755802
"Wave_502",0.701295559528582
"Wave_503",0.688811116753611
"Wave_504",0.673073535829041
"Wave_505",0.657725546509969
"Wave_506",0.642946701868766
"Wave_507",0.626981154175929
"Wave_508",0.613349327505468
"Wave_509",0.600024679477558
"Wave_510",0.585601073071071
"Wave_511",0.5754900416035
"Wave_512",0.568181025198753
"Wave_513",0.565661207799083
"Wave_514",0.571666562197177
"Wave_515",0.591334444413539
"Wave_516",0.619520827738501
"Wave_517",0.658587590231598
"Wave_518",0.69024728077374
"Wave_519",0.71979148420786
"Wave_520",0.746157560416428
"Wave_521",0.787976034325762
"Wave_522",0.830154159083802
"Wave_523",0.873672526236609
"Wave_524",0.910131889920233
"Wave_525",0.94290847586567
"Wave_526",0.968957479867746
"Wave_527",0.985862287393447
"Wave_528",0.967536186532241
"Wave_529",0.938365732837151
"Wave_530",0.915816694291756
"Wave_531",0.915109496791885
"Wave_532",0.917444132663201
"Wave_533",0.907060449927727
"Wave_534",0.890430700228495
"Wave_535",0.860543634250111
"Wave_536",0.843527502363207
"Wave_537",0.83920801584106
"Wave_538",0.84179155405671
"Wave_539",0.83750116008891
"Wave_540",0.829502043260219
"Wave_541",0.824730011454944
"Wave_542",0.814254924285069
"Wave_543",0.813170719815904
"Wave_544",0.816738580053606
"Wave_545",0.821745449468714
"Wave_546",0.842028188694352
"Wave_547",0.867131462335724
"Wave_548",0.896017332521058
"Wave_549",0.908924834357899
"Wave_550",0.906881482627786
"Wave_551",0.902042993625539
"Wave_552",0.907435849080736
"Wave_553",0.9187142475199
"Wave_554",0.929185586362396
"Wave_555",0.937185750824353
"Wave_556",0.942780364556859
"Wave_557",0.951649691236773
"Wave_558",0.959607216209082
"Wave_559",0.965826686901417
"Wave_560",0.9753286963351
"Wave_561",0.984727395709189
"Wave_562",0.997696726213408
"Wave_563",1.01500956173081
"Wave_564",1.03067835772638
"Wave_565",1.03663771116347
"Wave_566",1.03764011070996
"Wave_567",1.03039038612049
"Wave_568",1.02869801389412
"Wave_569",1.02570056467877
"Wave_570",1.02044957655024
"Wave_571",1.00733664885302
"Wave_572",0.994095739919175
"Wave_573",0.979112289584577
"Wave_574",0.959751219947047
"Wave_575",0.940159033821913
"Wave_576",0.920662997737251
"Wave_577",0.898729898983574
"Wave_578",0.882950047817765
"Wave_579",0.866489993947077
"Wave_580",0.853368020416525
"Wave_581",0.845106161048898
"Wave_582",0.835023723293729
"Wave_583",0.82530990694992
"Wave_584",0.812269551302521
"Wave_585",0.793348171079142
"Wave_586",0.770408999846339
"Wave_587",0.747369131214998
"Wave_588",0.730985854038107
"Wave_589",0.719394156413576
"Wave_590",0.7097349076796
"Wave_591",0.702010877247554
"Wave_592",0.699049152772888
"Wave_593",0.696691709855248
"Wave_594",0.692856674401895
"Wave_595",0.689038030591535
"Wave_596",0.686032152724507
"Wave_597",0.68431875252759
"Wave_598",0.683700843186905
"Wave_599",0.683809753500717
"Wave_600",0.684306797889966
"Wave_601",0.687520479645489
"Wave_602",0.689168721250942
"Wave_603",0.692410322828737
"Wave_604",0.695866191602422
"Wave_605",0.69968103682733
"Wave_606",0.702633052011843
"Wave_607",0.706355619088825
"Wave_608",0.709753975882076
"Wave_609",0.711787305001569
"Wave_610",0.71359260295516
"Wave_611",0.715319256939304
"Wave_612",0.716764198587908
"Wave_613",0.718895080055425
"Wave_614",0.71995729189374
"Wave_615",0.720867605395479
"Wave_616",0.722411125815132
"Wave_617",0.722874813725773
"Wave_618",0.723390572241508
"Wave_619",0.725114560462564
"Wave_620",0.726436259175271
"Wave_621",0.727410092046112
"Wave_622",0.729604164759464
"Wave_623",0.731718380203422
"Wave_624",0.734631563817328
"Wave_625",0.737137458187751
"Wave_626",0.740631358888971
"Wave_627",0.743653450385468
"Wave_628",0.747737066679589
"Wave_629",0.749969236991028
"Wave_630",0.752675267012498
"Wave_631",0.755644220436821
"Wave_632",0.759913659169079
"Wave_633",0.761896852883938
"Wave_634",0.763890820271271
"Wave_635",0.763449877935645
"Wave_636",0.76250961443
"Wave_637",0.763246719608954
"Wave_638",0.763735098189716
"Wave_639",0.764090400305466
"Wave_640",0.7661859838864
"Wave_641",0.767695019822656
"Wave_642",0.769381512344242
"Wave_643",0.773368424028689
"Wave_644",0.775660040628954
"Wave_645",0.780330621400007
"Wave_646",0.788281614755503
"Wave_647",0.79599341898121
"Wave_648",0.800507508503523
"Wave_649",0.803008635087857
"Wave_650",0.807657874412573
"Wave_651",0.812261605050145
"Wave_652",0.816823796486302
"Wave_653",0.821894568131755
"Wave_654",0.829333973674541
"Wave_655",0.841663620322782
"Wave_656",0.853649366337629
"Wave_657",0.862147134508718
"Wave_658",0.876668918668075
"Wave_659",0.888027940760523
"Wave_660",0.907356717151834
"Wave_661",0.93021615553836
"Wave_662",0.954449384246993
"Wave_663",0.974310169536519
"Wave_664",0.993677537220605
"Wave_665",1.01476032181887
"Wave_666",1.03127924140783
"Wave_667",1.05074928353376
"Wave_668",1.06334839898462
"Wave_669",1.06399876120191
"Wave_670",1.06102909087545
"Wave_671",1.05324792568923
"Wave_672",1.05219257024663
"Wave_673",1.05397587136628
"Wave_674",1.05239843434437
"Wave_675",1.05296864360893
"Wave_676",1.05496730728952
"Wave_677",1.05938150356884
"Wave_678",1.06389587173599
"Wave_679",1.06244111903502
"Wave_680",1.05655940911062
"Wave_681",1.04364233329468
"Wave_682",1.02640292355699
"Wave_683",1.00187758992312
"Wave_684",0.97009883802493
"Wave_685",0.935083909856811
"Wave_686",0.896228047805038
"Wave_687",0.859960527718894
"Wave_688",0.836681099864137
"Wave_689",0.834550916947053
"Wave_690",0.862526725123278
"Wave_691",0.918427934660865
"Wave_692",0.991123566813214
"Wave_693",1.08332285376414
"Wave_694",1.20273877971286
"Wave_695",1.28974448560328
"Wave_696",1.37500927499428
"Wave_697",1.462400606121
"Wave_698",1.56791857559959
