"","Narea_g_m2.11.comps"
"Wave_1223",-0.00155369763076973
"Wave_1224",-0.00109904888382922
"Wave_1225",-0.000698142509777764
"Wave_1226",-0.0005657210496914
"Wave_1227",-0.000665982917013879
"Wave_1228",-0.000784786101203391
"Wave_1229",-0.000301023572525637
"Wave_1230",-0.000832108155349139
"Wave_1231",-0.000763024181805151
"Wave_1232",-0.000639557529889468
"Wave_1233",-0.000466442095755431
"Wave_1234",-0.000419739979868701
"Wave_1235",-0.000348243200964187
"Wave_1236",0.000369392786907819
"Wave_1237",-0.000168892776396549
"Wave_1238",-0.000279889624533406
"Wave_1239",0.000291968744873017
"Wave_1240",0.000228853323828132
"Wave_1241",0.000215483664483101
"Wave_1242",4.28348755345143e-05
"Wave_1243",-0.0006579926667618
"Wave_1244",-0.000741043656536625
"Wave_1245",-0.000365749241002334
"Wave_1246",-0.000663302199585028
"Wave_1247",-0.000940626279358395
"Wave_1248",-0.00114519195606084
"Wave_1249",-0.00112480890718373
"Wave_1250",-0.00105059235356397
"Wave_1251",-0.00152643335216252
"Wave_1252",-0.000710928434321469
"Wave_1253",-0.000597862791274776
"Wave_1254",-0.000459418047489105
"Wave_1255",-0.000280812756969915
"Wave_1256",-0.000870865148414864
"Wave_1257",-0.000980316463160412
"Wave_1258",-0.000341809559665169
"Wave_1259",-0.000923225038023
"Wave_1260",-0.00035251403100063
"Wave_1261",-0.000624802128485088
"Wave_1262",-0.000998147670201444
"Wave_1263",-0.00130030395538047
"Wave_1264",-0.0018152234141978
"Wave_1265",-0.00162073207455842
"Wave_1266",-0.00148837551408036
"Wave_1267",-0.00133093578354016
"Wave_1268",-0.00105107553440308
"Wave_1269",-0.000689228809182477
"Wave_1270",-0.000370590924301869
"Wave_1271",-0.000177088981259336
"Wave_1272",-0.0002716947890927
"Wave_1273",-0.000267774769280833
"Wave_1274",0.000345345007545963
"Wave_1275",-0.000375106570443788
"Wave_1276",0.000143130912629694
"Wave_1277",0.000322546106544804
"Wave_1278",-5.38312829568898e-05
"Wave_1279",0.000524219627946896
"Wave_1280",0.000533811422876491
"Wave_1281",8.74126898846863e-05
"Wave_1282",0.000873635971035307
"Wave_1283",0.00109252958265746
"Wave_1284",0.00131632813350239
"Wave_1285",0.00157067192866201
"Wave_1286",0.00159462279620811
"Wave_1287",0.0011977588876758
"Wave_1288",0.00119700367057043
"Wave_1289",0.00181695217760132
"Wave_1290",0.00195963303784862
"Wave_1291",0.00158427875663167
"Wave_1292",0.00189181781048651
"Wave_1293",0.00227228019151612
"Wave_1294",0.002328775269818
"Wave_1295",0.00322197331483793
"Wave_1296",0.00314303544277256
"Wave_1297",0.00366060246277383
"Wave_1298",0.00377046857588673
"Wave_1299",0.00391808493511118
"Wave_1300",0.00401801638328194
"Wave_1301",0.00391115078109863
"Wave_1302",0.00417571852530264
"Wave_1303",0.00372670743258615
"Wave_1304",0.00449480919131671
"Wave_1305",0.00461545680336073
"Wave_1306",0.00475435967390145
"Wave_1307",0.00505710766714551
"Wave_1308",0.00542623117944571
"Wave_1309",0.00536717801871225
"Wave_1310",0.00556684058023698
"Wave_1311",0.00544848408361487
"Wave_1312",0.00647334174322032
"Wave_1313",0.00665867434926526
"Wave_1314",0.00673378983114521
"Wave_1315",0.00671998303379218
"Wave_1316",0.00666482139273166
"Wave_1317",0.0060168341298114
"Wave_1318",0.00606102793995239
"Wave_1319",0.00667843498030068
