"","Jmax25_Rog.8.comps"
"Wave_623",0.204927412944543
"Wave_624",0.204078719984827
"Wave_625",0.205506174620302
"Wave_626",0.1994491006032
"Wave_627",0.194555087004949
"Wave_628",0.1950318386685
"Wave_629",0.192080117975813
"Wave_630",0.18967217626274
"Wave_631",0.18752309323701
"Wave_632",0.181847551254136
"Wave_633",0.186765747559565
"Wave_634",0.189189494418746
"Wave_635",0.188572228503985
"Wave_636",0.195575000581213
"Wave_637",0.204699778214984
"Wave_638",0.210197037186817
"Wave_639",0.213712854733346
"Wave_640",0.214960292436044
"Wave_641",0.218295478190973
"Wave_642",0.22330366968788
"Wave_643",0.228105642517196
"Wave_644",0.235430045225638
"Wave_645",0.236860557417323
"Wave_646",0.239283101230433
"Wave_647",0.239674390521315
"Wave_648",0.244273776679324
"Wave_649",0.244405011968046
"Wave_650",0.246893267509277
"Wave_651",0.249302593717106
"Wave_652",0.250985283606187
"Wave_653",0.250580157005665
"Wave_654",0.246797471907856
"Wave_655",0.252181284357922
"Wave_656",0.258933590466845
"Wave_657",0.262181695959867
"Wave_658",0.264444378691597
"Wave_659",0.2708332059363
"Wave_660",0.275106541890667
"Wave_661",0.277633303220711
"Wave_662",0.276157342246517
"Wave_663",0.281699128282369
"Wave_664",0.285035379159435
"Wave_665",0.287088138356768
"Wave_666",0.288939322363006
"Wave_667",0.284879710271384
"Wave_668",0.280692788408057
"Wave_669",0.277577165580214
"Wave_670",0.281259265790943
"Wave_671",0.283286744805157
"Wave_672",0.281096280045354
"Wave_673",0.278104446290079
"Wave_674",0.277050957320797
"Wave_675",0.280552436297962
"Wave_676",0.283723404938508
"Wave_677",0.281089384731443
"Wave_678",0.271266509129734
"Wave_679",0.263032189337058
"Wave_680",0.25630266075878
"Wave_681",0.253602232022274
"Wave_682",0.251919301859547
"Wave_683",0.241980456391094
"Wave_684",0.228614881114459
"Wave_685",0.21080202969226
"Wave_686",0.187969259706988
"Wave_687",0.153908605660193
"Wave_688",0.120351066441659
"Wave_689",0.0838984989175739
"Wave_690",0.0329141311772304
"Wave_691",-0.0133578648205091
"Wave_692",-0.0532334658912127
"Wave_693",-0.109871313964709
"Wave_694",-0.175298753726129
"Wave_695",-0.2131764971187
"Wave_696",-0.2498159751516
"Wave_697",-0.300108947965484
"Wave_698",-0.357244776586707
"Wave_699",-0.385097251765094
"Wave_700",-0.411777452613522
"Wave_701",-0.413529059271847
"Wave_702",-0.414368869519051
"Wave_703",-0.409554609550506
"Wave_704",-0.425001158811436
"Wave_705",-0.412957045351735
"Wave_706",-0.381482132419187
"Wave_707",-0.365751446648283
"Wave_708",-0.379023752825447
"Wave_709",-0.365521973776054
"Wave_710",-0.34911178298343
"Wave_711",-0.319972212510402
"Wave_712",-0.327153888116392
"Wave_713",-0.315601995110034
"Wave_714",-0.32916901039041
"Wave_715",-0.307667997296991
"Wave_716",-0.288899903203307
"Wave_717",-0.264081118729144
"Wave_718",-0.258499954293989
"Wave_719",-0.260289103642205
"Wave_720",-0.252666335830102
"Wave_721",-0.263644649841209
"Wave_722",-0.273635373454352
"Wave_723",-0.259636561754726
"Wave_724",-0.231817645480394
"Wave_725",-0.194201371996779
"Wave_726",-0.189535202686647
"Wave_727",-0.15247395202455
"Wave_728",-0.128061006219228
"Wave_729",-0.13312711396532
"Wave_730",-0.106640856471712
"Wave_731",-0.0833509434913771
"Wave_732",-0.0554841770021177
"Wave_733",-0.0544481027810308
"Wave_734",-0.0448326854661283
"Wave_735",-0.0261251584098829
"Wave_736",-0.00282775064645192
"Wave_737",-0.0138069091740723
"Wave_738",-0.0041701936850714
"Wave_739",0.0275130843955519
"Wave_740",0.0573004218685983
"Wave_741",0.0445082550028135
"Wave_742",0.0601074182922583
"Wave_743",0.07132576403157
"Wave_744",0.0801275316537524
"Wave_745",0.10388325327035
"Wave_746",0.105007225863338
"Wave_747",0.129827183222991
"Wave_748",0.138916507846838
"Wave_749",0.158800085863943
"Wave_750",0.15624823926825
"Wave_751",0.192825983421337
"Wave_752",0.218176100216034
"Wave_753",0.212528527877998
"Wave_754",0.203014448526303
"Wave_755",0.225305410714692
"Wave_756",0.236726113532933
"Wave_757",0.233988031357067
"Wave_758",0.226879554661244
"Wave_759",0.236731860608431
"Wave_760",0.240460793698545
"Wave_761",0.233807455397433
"Wave_762",0.230828317305915
"Wave_763",0.245009968966852
"Wave_764",0.241462114310904
"Wave_765",0.244413545143365
"Wave_766",0.252745041954957
"Wave_767",0.258295831453351
"Wave_768",0.255919982616981
"Wave_769",0.258841373291485
"Wave_770",0.248217501833945
"Wave_771",0.226723671137207
"Wave_772",0.228810979781635
"Wave_773",0.236018556434769
"Wave_774",0.235284129546861
"Wave_775",0.238963954088648
"Wave_776",0.213037981568891
"Wave_777",0.225485350490119
"Wave_778",0.228871263103219
"Wave_779",0.219860196393986
"Wave_780",0.202019997998908
"Wave_781",0.203802650470939
"Wave_782",0.196021714194165
"Wave_783",0.187095147334516
"Wave_784",0.189992714107874
"Wave_785",0.218649481489586
"Wave_786",0.222225949398131
"Wave_787",0.212484498533152
"Wave_788",0.195092222127723
"Wave_789",0.185617745220708
"Wave_790",0.171705822556338
"Wave_791",0.188297168737877
"Wave_792",0.187501059845623
"Wave_793",0.175649016152238
"Wave_794",0.148031045276823
"Wave_795",0.154209674052122
"Wave_796",0.146877677566975
"Wave_797",0.148715901717535
"Wave_798",0.165676773776079
"Wave_799",0.182597212422684
"Wave_800",0.168103799804169
"Wave_801",0.164002233408099
"Wave_802",0.157713736274937
"Wave_803",0.137774033339256
"Wave_804",0.141280328235444
"Wave_805",0.137481218354704
"Wave_806",0.126292984225721
"Wave_807",0.130804320187866
"Wave_808",0.159067612707715
"Wave_809",0.130473868524875
"Wave_810",0.129742914215865
"Wave_811",0.138579619019897
"Wave_812",0.135467841975833
"Wave_813",0.137487725249771
"Wave_814",0.125601092265732
"Wave_815",0.103072601682822
"Wave_816",0.106846231246606
"Wave_817",0.111116391395002
"Wave_818",0.10618733854347
"Wave_819",0.127198414954451
"Wave_820",0.125409688681141
"Wave_821",0.116887360672095
"Wave_822",0.107086641215588
"Wave_823",0.119669907796717
"Wave_824",0.134145859031592
"Wave_825",0.122965416937167
"Wave_826",0.115652920243462
"Wave_827",0.111430482606372
"Wave_828",0.0966529627035785
"Wave_829",0.103930040361967
"Wave_830",0.114920605578458
"Wave_831",0.112896055823654
"Wave_832",0.0995613810886931
"Wave_833",0.097590419290686
"Wave_834",0.0974869110892937
"Wave_835",0.103490195557973
"Wave_836",0.104290111233613
"Wave_837",0.111818425111184
"Wave_838",0.109955995222114
"Wave_839",0.0845411380158653
"Wave_840",0.065368944354359
"Wave_841",0.0634922705744616
"Wave_842",0.0915701286975104
"Wave_843",0.109110162043361
"Wave_844",0.0923823244596274
"Wave_845",0.100979120515433
"Wave_846",0.0871816406121345
"Wave_847",0.0758667089798032
"Wave_848",0.0688631144572938
"Wave_849",0.0628093473027325
"Wave_850",0.075782075567501
"Wave_851",0.0799866931784758
"Wave_852",0.0672664765282293
"Wave_853",0.0746374483858432
"Wave_854",0.056941567882103
"Wave_855",0.0301833411644264
"Wave_856",0.0722186456604808
"Wave_857",0.0978216576427097
"Wave_858",0.0858506977508471
"Wave_859",0.0831107538511767
"Wave_860",0.0751518131559804
"Wave_861",0.0842860544060412
"Wave_862",0.0807401038528498
"Wave_863",0.0727821363211349
"Wave_864",0.0532556741684912
"Wave_865",0.0470814102078881
"Wave_866",0.0470115799602337
"Wave_867",0.0414980132169871
"Wave_868",0.0401621889011752
"Wave_869",0.0495869484892736
"Wave_870",0.0376930104353929
"Wave_871",0.0351407381509304
"Wave_872",0.0424436904814964
"Wave_873",0.0276357453890443
"Wave_874",0.0434926835689536
"Wave_875",0.0683890843245828
"Wave_876",0.0534578175829912
"Wave_877",0.023730605311279
"Wave_878",0.0464568100157441
"Wave_879",0.05760549850192
"Wave_880",0.0493345331497256
"Wave_881",0.0509032005360957
"Wave_882",0.0403044651215295
"Wave_883",0.0311328255871122
"Wave_884",0.0134739229665971
"Wave_885",0.0170050272680921
"Wave_886",0.0262552372120702
"Wave_887",0.0265996773100657
"Wave_888",0.0207498691838312
"Wave_889",0.00106799479958396
"Wave_890",0.023667465909539
"Wave_891",0.0215072194888249
"Wave_892",0.0254116219898362
"Wave_893",0.0223457627704507
"Wave_894",0.0410932313371915
"Wave_895",0.039836810353419
"Wave_896",0.0202636793734597
"Wave_897",0.0144481287002908
"Wave_898",0.029956173661074
"Wave_899",0.0439036861770608
"Wave_900",0.0230720859302324
"Wave_901",0.0220467240268597
"Wave_902",0.023018641384487
"Wave_903",-0.00791654958190825
"Wave_904",-0.01027496039284
"Wave_905",-0.00556923848757596
"Wave_906",-0.0115074602582546
"Wave_907",0.0195698671108217
"Wave_908",0.014770368515743
"Wave_909",0.00113856769389563
"Wave_910",0.00864457846483539
"Wave_911",-0.0073723244232382
"Wave_912",-0.0155768391329032
"Wave_913",-0.00473170722183423
"Wave_914",-0.0102531691262176
"Wave_915",-0.0154840470281441
"Wave_916",-0.0107907081386355
"Wave_917",0.000422643352494
"Wave_918",-0.010580211532283
"Wave_919",-0.0379784987272559
"Wave_920",-0.0177517579085813
"Wave_921",-0.013238356199149
"Wave_922",-0.043933309048984
"Wave_923",-0.0584323418274768
"Wave_924",-0.0509389256577687
"Wave_925",-0.0412245596305349
"Wave_926",-0.0375767246448518
"Wave_927",-0.0246898679059905
"Wave_928",0.0278551240149995
"Wave_929",-0.0139207917741578
"Wave_930",-0.0647066844028066
"Wave_931",-0.083764553867622
"Wave_932",-0.0404974578832958
"Wave_933",-0.00623363083702315
"Wave_934",-0.0102218423103818
"Wave_935",-0.0317170343912293
"Wave_936",-0.0249255647049023
"Wave_937",-0.0743720086826304
"Wave_938",-0.111519054669132
"Wave_939",-0.0929637363746718
"Wave_940",-0.0474818056565267
"Wave_941",-0.0513420431630164
"Wave_942",-0.0743833965098233
"Wave_943",-0.109003473128188
"Wave_944",-0.107186032274494
"Wave_945",-0.0753316093347509
"Wave_946",-0.0658279353052429
"Wave_947",-0.0867178384004072
"Wave_948",-0.095680553183918
"Wave_949",-0.0890296680776499
"Wave_950",-0.0834240945445924
"Wave_951",-0.070426206147901
"Wave_952",-0.0725514633955436
"Wave_953",-0.0919753319369499
"Wave_954",-0.12768012502411
"Wave_955",-0.156682692250606
"Wave_956",-0.187988424337769
"Wave_957",-0.159182656267477
"Wave_958",-0.146450803892578
"Wave_959",-0.165986154155458
"Wave_960",-0.182324275475029
"Wave_961",-0.183845759877293
"Wave_962",-0.196340560355318
"Wave_963",-0.213909666652003
"Wave_964",-0.148627003643659
"Wave_965",-0.142259519838402
"Wave_966",-0.16833992161562
"Wave_967",-0.203140262048419
"Wave_968",-0.226321014905158
"Wave_969",-0.194612204421348
"Wave_970",-0.183635863871239
"Wave_971",-0.172393842287963
"Wave_972",-0.158382135200503
"Wave_973",-0.170843851930364
"Wave_974",-0.181111472928094
"Wave_975",-0.192461093698624
"Wave_976",-0.206119843611152
"Wave_977",-0.217595454194291
"Wave_978",-0.23004939700013
"Wave_979",-0.238217575044017
"Wave_980",-0.225669554869247
"Wave_981",-0.201891840847813
"Wave_982",-0.177617318727588
"Wave_983",-0.136613113572152
"Wave_984",-0.124648888484988
"Wave_985",-0.121826607695592
"Wave_986",-0.113191602392492
"Wave_987",-0.0982660988755285
"Wave_988",-0.105458974795294
"Wave_989",-0.108911992310922
"Wave_990",-0.105211538078758
"Wave_991",-0.0947508904477041
"Wave_992",-0.0795866014890901
"Wave_993",-0.0673760071563853
"Wave_994",-0.0522346402140272
"Wave_995",-0.0297530080936135
"Wave_996",-0.0102489624442956
"Wave_997",0.0106061065951555
"Wave_998",0.0322756197472205
"Wave_999",0.0488318287199663
"Wave_1000",0.0576135638626008
"Wave_1001",0.0677820158609535
"Wave_1002",0.0773857250020714
"Wave_1003",0.0818080935013877
"Wave_1004",0.0863119457784962
"Wave_1005",0.0893693276165499
"Wave_1006",0.0878197769654462
"Wave_1007",0.087284362788987
"Wave_1008",0.0828504281449678
"Wave_1009",0.0770496269774337
"Wave_1010",0.0713121833176515
"Wave_1011",0.0719064667074594
"Wave_1012",0.0740332140468217
"Wave_1013",0.074063365434001
"Wave_1014",0.0757182995195605
"Wave_1015",0.0762912720814925
"Wave_1016",0.078219931904871
"Wave_1017",0.0732398503064778
"Wave_1018",0.0685048019032557
"Wave_1019",0.0750136635109408
"Wave_1020",0.0843072033627953
"Wave_1021",0.0913131609128199
"Wave_1022",0.0955255331220175
"Wave_1023",0.0922014029829549
"Wave_1024",0.0888050274190558
"Wave_1025",0.078605497314499
"Wave_1026",0.0730406542154435
"Wave_1027",0.0725320881092688
"Wave_1028",0.071215371857403
"Wave_1029",0.0647919270398672
"Wave_1030",0.0650834986275188
"Wave_1031",0.0681733545096101
"Wave_1032",0.0690581383165939
"Wave_1033",0.0689455734947424
"Wave_1034",0.0702015535823962
"Wave_1035",0.0728402185400739
"Wave_1036",0.0730133296894088
"Wave_1037",0.0743021372466691
"Wave_1038",0.0731315010764816
"Wave_1039",0.0709602934520885
"Wave_1040",0.068301719874766
"Wave_1041",0.0638345690370477
"Wave_1042",0.0628017748799426
"Wave_1043",0.0632484637131945
"Wave_1044",0.0613252598104738
"Wave_1045",0.0609426329184878
"Wave_1046",0.0619573996664148
"Wave_1047",0.0630513753494933
"Wave_1048",0.062369145207034
"Wave_1049",0.0646072413284874
"Wave_1050",0.0628416315682477
"Wave_1051",0.0625499223396526
"Wave_1052",0.0658557866344031
"Wave_1053",0.0645642729584653
"Wave_1054",0.0641902967339656
"Wave_1055",0.0634117270951512
"Wave_1056",0.0631924826315938
"Wave_1057",0.0660125432322747
"Wave_1058",0.0685495614788637
"Wave_1059",0.0676317511308944
"Wave_1060",0.0658747058156245
"Wave_1061",0.0673940975440648
"Wave_1062",0.068517231199178
"Wave_1063",0.0701247379125452
"Wave_1064",0.0717842128042155
"Wave_1065",0.0714551042787984
"Wave_1066",0.0724830423274511
"Wave_1067",0.0758805707426938
"Wave_1068",0.0734814028038755
"Wave_1069",0.0724263176958228
"Wave_1070",0.0713672492223951
"Wave_1071",0.0634317659687596
"Wave_1072",0.0609449153324578
"Wave_1073",0.0559927354452405
"Wave_1074",0.0516389848997646
"Wave_1075",0.0454702836121806
"Wave_1076",0.0458312159364721
"Wave_1077",0.0484008329478532
"Wave_1078",0.0496650563850225
"Wave_1079",0.0588914577289253
"Wave_1080",0.0595943145499542
"Wave_1081",0.057388714740974
"Wave_1082",0.0535430950322848
"Wave_1083",0.0541371111607727
"Wave_1084",0.0563843682208204
"Wave_1085",0.0581469179078977
"Wave_1086",0.0587406417545779
"Wave_1087",0.0585238872636802
"Wave_1088",0.0602973041621781
"Wave_1089",0.0655276246433504
"Wave_1090",0.0697427201247367
"Wave_1091",0.0714101073935955
"Wave_1092",0.0617939500129441
"Wave_1093",0.056051372053191
"Wave_1094",0.0441896773416148
"Wave_1095",0.0416029466492167
"Wave_1096",0.0380718438815312
"Wave_1097",0.0353416694915334
"Wave_1098",0.0302296605456152
"Wave_1099",0.030973125040855
"Wave_1100",0.0279592140491383
"Wave_1101",0.0236007507973591
"Wave_1102",0.0234076245960958
"Wave_1103",0.0272119445501503
"Wave_1104",0.0234998566202258
"Wave_1105",0.0279457382322213
"Wave_1106",0.026488335409548
"Wave_1107",0.0262820893523804
"Wave_1108",0.0238465613705784
"Wave_1109",0.0236009120251558
"Wave_1110",0.0176153080107952
"Wave_1111",0.018730908737582
"Wave_1112",0.0190483997769546
"Wave_1113",0.0191012846542773
"Wave_1114",0.0208879982894023
"Wave_1115",0.0268330277963013
"Wave_1116",0.0240387563327477
"Wave_1117",0.0272548099454008
"Wave_1118",0.0242042687548282
"Wave_1119",0.0204170414941752
"Wave_1120",0.0120257356680871
"Wave_1121",0.00872605282629946
"Wave_1122",0.00343892335664093
"Wave_1123",0.001177032195699
"Wave_1124",-0.00824703040376119
"Wave_1125",-0.0160938875157933
"Wave_1126",-0.0152134274416757
"Wave_1127",-0.0100594455077779
"Wave_1128",-0.0237823851685382
"Wave_1129",-0.0247064008714297
"Wave_1130",-0.0280173740629383
"Wave_1131",-0.0343073941195313
"Wave_1132",-0.0462076866148746
"Wave_1133",-0.0499693659465179
"Wave_1134",-0.0536065737991557
"Wave_1135",-0.0645348728389624
"Wave_1136",-0.0767560734167165
"Wave_1137",-0.084234846955728
"Wave_1138",-0.0936717022566539
"Wave_1139",-0.107804501555871
"Wave_1140",-0.121978733850132
"Wave_1141",-0.13148145760416
"Wave_1142",-0.141788309038578
"Wave_1143",-0.143269068012999
"Wave_1144",-0.152236306843281
"Wave_1145",-0.169778656921813
"Wave_1146",-0.189453216221835
"Wave_1147",-0.195098471625528
"Wave_1148",-0.205699870701293
"Wave_1149",-0.217756872884459
"Wave_1150",-0.227499225615928
"Wave_1151",-0.226246096641276
"Wave_1152",-0.229780192570555
"Wave_1153",-0.226722897981667
"Wave_1154",-0.215479876545988
"Wave_1155",-0.204452832165661
"Wave_1156",-0.209518426973813
"Wave_1157",-0.217974548227151
"Wave_1158",-0.224864461050629
"Wave_1159",-0.225088711407952
"Wave_1160",-0.224523617075608
"Wave_1161",-0.223966720245082
"Wave_1162",-0.21599619289295
"Wave_1163",-0.208171577261399
"Wave_1164",-0.204317575264734
"Wave_1165",-0.197864682754236
"Wave_1166",-0.191040993007841
"Wave_1167",-0.185132291826054
"Wave_1168",-0.178012487741764
"Wave_1169",-0.172801364427631
"Wave_1170",-0.165985331151227
"Wave_1171",-0.156857063959347
"Wave_1172",-0.147292365354395
"Wave_1173",-0.139455313358731
"Wave_1174",-0.127553380787616
"Wave_1175",-0.115896366072729
"Wave_1176",-0.0945658746290623
"Wave_1177",-0.0887390132075266
"Wave_1178",-0.0848221916980174
"Wave_1179",-0.0786587249256906
"Wave_1180",-0.0735393048503783
"Wave_1181",-0.0687012314315143
"Wave_1182",-0.0638385548874491
"Wave_1183",-0.0600271411888758
"Wave_1184",-0.0563343370218033
"Wave_1185",-0.0515075104875869
"Wave_1186",-0.0479505688081275
"Wave_1187",-0.0470333644603408
"Wave_1188",-0.0471437477066684
"Wave_1189",-0.0428621585791554
"Wave_1190",-0.0335614357435117
"Wave_1191",-0.025234490953057
"Wave_1192",-0.0122580311542455
"Wave_1193",-0.00397084989626875
"Wave_1194",-0.00798696526405999
"Wave_1195",-0.0131393156049644
"Wave_1196",-0.0186276231521591
"Wave_1197",-0.0195485176572152
"Wave_1198",-0.0175919969188809
"Wave_1199",-0.0156105216668297
"Wave_1200",-0.0115290387803363
"Wave_1201",-0.00769283888833426
"Wave_1202",-0.00462367490486206
"Wave_1203",-0.00127163586428884
"Wave_1204",0.00108659723900384
"Wave_1205",0.00381128599045671
"Wave_1206",0.00639073475587778
"Wave_1207",0.00905753113979394
"Wave_1208",0.01065959270044
"Wave_1209",0.00953835168084344
"Wave_1210",0.00813950114429231
"Wave_1211",0.00551394650119823
"Wave_1212",0.00423320286623657
"Wave_1213",0.00383961014672284
"Wave_1214",0.00485137490373527
"Wave_1215",0.00452882762144725
"Wave_1216",0.0049525585973444
"Wave_1217",0.00645561557634772
"Wave_1218",0.00959418504319907
"Wave_1219",0.0124615771918243
"Wave_1220",0.0103829456267299
"Wave_1221",0.00627217443075767
"Wave_1222",0.00168445966844329
"Wave_1223",-0.00276299698117411
"Wave_1224",-0.00321611418587193
"Wave_1225",-0.00438540344769153
"Wave_1226",-0.0074625718915475
"Wave_1227",-0.00876319522454816
"Wave_1228",-0.00864630148604718
"Wave_1229",-0.00716727545548022
"Wave_1230",-0.00680496444445691
"Wave_1231",-0.00727648920025416
"Wave_1232",-0.00751948220815775
"Wave_1233",-0.00624898162237557
"Wave_1234",-0.00553860090666893
"Wave_1235",-0.0047549098354374
"Wave_1236",-0.00205738079704412
"Wave_1237",0.000520614900335552
"Wave_1238",0.00161138792202843
"Wave_1239",0.00125222104130886
"Wave_1240",0.000174120258020594
"Wave_1241",0.000533422113806758
"Wave_1242",-0.00106416966370225
"Wave_1243",-0.00284913588791975
"Wave_1244",-0.00326963363573074
"Wave_1245",-0.00418402519010502
"Wave_1246",-0.00586011925923529
"Wave_1247",-0.00741227533252764
"Wave_1248",-0.00942130644765456
"Wave_1249",-0.0118571546609665
"Wave_1250",-0.016532904215344
"Wave_1251",-0.0181326505919819
"Wave_1252",-0.0193592012211379
"Wave_1253",-0.0203915895297466
"Wave_1254",-0.0213226486261549
"Wave_1255",-0.0214067928696065
"Wave_1256",-0.0201805813358875
"Wave_1257",-0.0184552024641451
"Wave_1258",-0.0153704025137549
"Wave_1259",-0.0125632113532488
"Wave_1260",-0.0114322212591095
"Wave_1261",-0.0119376649981508
"Wave_1262",-0.0143460314326392
"Wave_1263",-0.0180283437426453
"Wave_1264",-0.0177387455045643
"Wave_1265",-0.018736383124061
"Wave_1266",-0.0184423318920194
"Wave_1267",-0.0180755939542696
"Wave_1268",-0.0175512144854583
"Wave_1269",-0.0219798606012828
"Wave_1270",-0.0260697682394152
"Wave_1271",-0.0273146333346875
"Wave_1272",-0.0312308529114551
"Wave_1273",-0.0345560629893821
"Wave_1274",-0.0348483218951128
"Wave_1275",-0.0329809804559898
"Wave_1276",-0.0175810214933894
"Wave_1277",-0.0155674302004181
"Wave_1278",-0.0146005342227074
"Wave_1279",-0.0165514662977983
"Wave_1280",-0.0160042352502607
"Wave_1281",-0.0153569713824462
"Wave_1282",-0.0132597905618144
"Wave_1283",-0.0129963348822291
"Wave_1284",-0.0187609384917006
"Wave_1285",-0.0205332436706629
"Wave_1286",-0.0267864018131385
"Wave_1287",-0.0321286205831038
"Wave_1288",-0.0374640585125365
"Wave_1289",-0.0435985062081206
"Wave_1290",-0.0466391217380164
"Wave_1291",-0.0520701070139203
"Wave_1292",-0.0543845548512534
"Wave_1293",-0.0576663590535559
"Wave_1294",-0.06207336159145
"Wave_1295",-0.0686298908383743
"Wave_1296",-0.0677512448585923
"Wave_1297",-0.0690792780815076
"Wave_1298",-0.0738195031496624
"Wave_1299",-0.0752092519143796
"Wave_1300",-0.0809045264450032
"Wave_1301",-0.0866680211846281
"Wave_1302",-0.0967485693036354
"Wave_1303",-0.09886474700509
"Wave_1304",-0.10165647950273
"Wave_1305",-0.103902761759329
"Wave_1306",-0.103641677943741
"Wave_1307",-0.107046277030083
"Wave_1308",-0.105699757410231
"Wave_1309",-0.11561825130371
"Wave_1310",-0.120813569415357
"Wave_1311",-0.124100417239057
"Wave_1312",-0.126328858814284
"Wave_1313",-0.129674377764578
"Wave_1314",-0.132955664697153
"Wave_1315",-0.137307376513274
"Wave_1316",-0.142432061879356
"Wave_1317",-0.153654199344968
"Wave_1318",-0.157236543076342
"Wave_1319",-0.166687514290801
"Wave_1320",-0.172631960926675
"Wave_1321",-0.177275877464151
"Wave_1322",-0.185306307558214
"Wave_1323",-0.1878539514829
"Wave_1324",-0.192477185604315
"Wave_1325",-0.196791953733695
"Wave_1326",-0.191289632165694
"Wave_1327",-0.193166538949741
"Wave_1328",-0.204196343228702
"Wave_1329",-0.214437833598182
"Wave_1330",-0.220246766574747
"Wave_1331",-0.227094252746616
"Wave_1332",-0.228669488407659
"Wave_1333",-0.230355975172335
"Wave_1334",-0.232064504652039
"Wave_1335",-0.236277303771105
"Wave_1336",-0.241522213495294
"Wave_1337",-0.248278045173172
"Wave_1338",-0.25794234547943
"Wave_1339",-0.268401676401696
"Wave_1340",-0.277436896817391
"Wave_1341",-0.290900750069737
"Wave_1342",-0.302457609239751
"Wave_1343",-0.310879893615518
"Wave_1344",-0.316242804944005
"Wave_1345",-0.322603526936374
"Wave_1346",-0.332876004104961
"Wave_1347",-0.340645026254722
"Wave_1348",-0.354170377578467
"Wave_1349",-0.363073658245478
"Wave_1350",-0.371951821059091
"Wave_1351",-0.380906607063679
"Wave_1352",-0.381337885385147
"Wave_1353",-0.38475370750671
