"","Vcmax_Spec_Tleaf.12.comps"
"(Intercept)",8.85901239195145
"Wave_530",-0.0720007696512288
"Wave_531",-0.0859561208392726
"Wave_532",-0.0788905709780684
"Wave_533",-0.0743641246933079
"Wave_534",-0.0919422980379445
"Wave_535",-0.100217161313742
"Wave_536",-0.0876429448184446
"Wave_537",-0.0663713346732736
"Wave_538",-0.0498730099024886
"Wave_539",-0.0371303509307654
"Wave_540",-0.0223643482269036
"Wave_541",0.000959075348305612
"Wave_542",0.00852991457196895
"Wave_543",0.0197058587105877
"Wave_544",0.0290159942062368
"Wave_545",0.0290611137211253
"Wave_546",0.0360234552571125
"Wave_547",0.0549576192259566
"Wave_548",0.087563823196474
"Wave_549",0.0983514937261457
"Wave_550",0.0991440866007782
"Wave_551",0.095671062887781
"Wave_552",0.0975907633839422
"Wave_553",0.108618739863521
"Wave_554",0.112941370876967
"Wave_555",0.109073238814132
"Wave_556",0.112594920801383
"Wave_557",0.0759294911608873
"Wave_558",0.0238507005060371
"Wave_559",0.00465996073722939
"Wave_560",-0.00540201423290943
"Wave_561",-0.0205482617215614
"Wave_562",-0.0326191606575724
"Wave_563",-0.0195073842938397
"Wave_564",-0.0298304040073494
"Wave_565",-0.044051224864502
"Wave_566",-0.0549670040077643
"Wave_567",-0.0660141089681417
"Wave_568",-0.0577647021965027
"Wave_569",-0.0367915998257434
"Wave_570",-0.0590605829222603
"Wave_571",-0.0764619862169192
"Wave_572",-0.0993534605711874
"Wave_573",-0.121960374397036
"Wave_574",-0.110109338686689
"Wave_575",-0.111917991208549
"Wave_576",-0.124258727228432
"Wave_577",-0.150501444144195
"Wave_578",-0.165672605802634
"Wave_579",-0.172133046321241
"Wave_580",-0.173024806481562
"Wave_581",-0.152552520117321
"Wave_582",-0.15690521987437
"Wave_583",-0.169024020830686
"Wave_584",-0.179285614716934
"Wave_585",-0.168021931154128
"Wave_586",-0.1632125521479
"Wave_587",-0.163696479187561
"Wave_588",-0.153353791071851
"Wave_589",-0.148402484847116
"Wave_590",-0.137548218145267
"Wave_591",-0.117543334243789
"Wave_592",-0.119691772541618
"Wave_593",-0.113227982635576
"Wave_594",-0.108551735515491
"Wave_595",-0.117071124913826
"Wave_596",-0.101439341445781
"Wave_597",-0.0876428903372415
"Wave_598",-0.0820107420848994
"Wave_599",-0.0825925395432577
"Wave_600",-0.0950917223957707
"Wave_601",-0.108296117044814
"Wave_602",-0.11421626507666
"Wave_603",-0.118675946698703
"Wave_604",-0.112919434215805
"Wave_605",-0.113115479567472
"Wave_606",-0.135878960865146
"Wave_607",-0.168278465405248
"Wave_608",-0.204546666973917
"Wave_609",-0.24131161678527
"Wave_610",-0.26565426616165
"Wave_611",-0.262259164615379
"Wave_612",-0.256696994575759
"Wave_613",-0.25842298434536
"Wave_614",-0.269737683708534
"Wave_615",-0.285990573319973
"Wave_616",-0.30386683526862
"Wave_617",-0.316929496628198
"Wave_618",-0.326546320128879
"Wave_619",-0.318435897393666
"Wave_620",-0.304098504625192
"Wave_621",-0.307439022762061
"Wave_622",-0.318928715927232
"Wave_623",-0.317693599452541
"Wave_624",-0.301336696934026
"Wave_625",-0.294181383294365
"Wave_626",-0.282574731382737
"Wave_627",-0.27184210986731
"Wave_628",-0.267527530964028
"Wave_629",-0.264949433499503
"Wave_630",-0.268240990179914
"Wave_631",-0.269670859396876
"Wave_632",-0.258956065442225
"Wave_633",-0.232981625137582
"Wave_634",-0.214443770872127
"Wave_635",-0.197826300039776
"Wave_636",-0.167503327830998
"Wave_637",-0.126471390066212
"Wave_638",-0.0859718905252375
"Wave_639",-0.0477193125840646
"Wave_640",-0.0205227042647272
"Wave_641",-8.71744818104932e-05
"Wave_642",0.0241001806003111
"Wave_643",0.0565786016017753
"Wave_644",0.0824605986407794
"Wave_645",0.0926721545221168
"Wave_646",0.0977661301022324
"Wave_647",0.106205557676125
"Wave_648",0.100695475590848
"Wave_649",0.0877765484181421
"Wave_650",0.074355252751276
"Wave_651",0.0692946324356652
"Wave_652",0.0494950673938626
"Wave_653",0.0276453512506079
"Wave_654",0.00503442438906084
"Wave_655",-0.027910495008848
"Wave_656",-0.062506795406771
"Wave_657",-0.103847963130549
"Wave_658",-0.150751762745877
"Wave_659",-0.171803805260985
"Wave_660",-0.176923700659712
"Wave_661",-0.184878346435314
"Wave_662",-0.200814295847342
"Wave_663",-0.222210245106306
"Wave_664",-0.222515454169077
"Wave_665",-0.2155847255931
"Wave_666",-0.210575395080973
"Wave_667",-0.207802416966928
"Wave_668",-0.198542771309986
"Wave_669",-0.175992953291245
"Wave_670",-0.127815371123251
"Wave_671",-0.10571322374151
"Wave_672",-0.0582656996002737
"Wave_673",-0.00985730120703723
"Wave_674",0.0118972029089137
"Wave_675",0.0578779461520118
"Wave_676",0.110505373863505
"Wave_677",0.162578128729416
"Wave_678",0.2195494635643
"Wave_679",0.283793405120604
"Wave_680",0.334621679250585
"Wave_681",0.371304326325055
"Wave_682",0.415559152128483
"Wave_683",0.450607927088403
"Wave_684",0.499024522471676
"Wave_685",0.559574807000129
"Wave_686",0.599046152930529
"Wave_687",0.639694951404602
"Wave_688",0.669079234286796
"Wave_689",0.686323862800819
"Wave_690",0.723070901092153
"Wave_691",0.75920215518623
"Wave_692",0.781822115925251
"Wave_693",0.762361932581036
"Wave_694",0.801209565676178
"Wave_695",0.773871364689959
"Wave_696",0.716319003426315
"Wave_697",0.688287500639077
"Wave_698",0.711798318553001
"Wave_699",0.637145909477159
"Wave_700",0.589665567901712
"Wave_701",0.642164858717245
"Wave_702",0.518049334812969
"Wave_703",0.44817193051367
"Wave_704",0.439134147798692
"Wave_705",0.480637430509752
"Wave_706",0.307976499169938
"Wave_707",0.215995633264421
"Wave_708",0.21609470844491
"Wave_709",0.28083021751976
"Wave_710",0.109187785473994
"Wave_711",0.0404133123975333
"Wave_712",0.0502880101048569
"Wave_713",0.10210882302132
"Wave_714",-0.118389121671147
"Wave_715",-0.196448789861741
"Wave_716",-0.185685133138843
"Wave_717",-0.110523433535777
"Wave_718",-0.0953003577376077
"Wave_719",-0.221934089279821
"Wave_720",-0.318304611242812
"Wave_721",-0.314076185299097
"Wave_722",-0.250040388155284
"Wave_723",-0.310530685086239
"Wave_724",-0.343699742908305
"Wave_725",-0.305028257809047
"Wave_726",-0.339895742484243
"Wave_727",-0.246944486293285
"Wave_728",-0.213511555644029
"Wave_729",-0.27013457718223
"Wave_730",-0.226117729141569
"Wave_731",-0.155460358769507
"Wave_732",-0.0941724435431561
"Wave_733",-0.0530827436823731
"Wave_734",0.00928272428036328
"Wave_735",-0.00972325704782042
"Wave_736",0.000168119387441538
"Wave_737",0.0340016986530777
"Wave_738",0.0443898401479886
"Wave_739",0.0536697567226967
"Wave_740",0.0726565755581254
"Wave_741",0.0824777628786524
"Wave_742",0.102216188722332
"Wave_743",0.0958074261398808
"Wave_744",0.126438047110617
"Wave_745",0.156186380527197
"Wave_746",0.140500847508015
"Wave_747",0.15486404046672
"Wave_748",0.167058124481962
"Wave_749",0.165679207711207
"Wave_750",0.149700791651469
"Wave_751",0.190994739849975
"Wave_752",0.213627541469469
"Wave_753",0.195138905627508
"Wave_754",0.159489375861106
"Wave_755",0.186562095659815
"Wave_756",0.182843167628185
"Wave_757",0.143047036812595
"Wave_758",0.0929194174827041
"Wave_759",0.118583124561529
"Wave_760",0.0921278888809437
"Wave_761",0.0866634121463357
"Wave_762",0.106329266188221
"Wave_763",0.116962399609388
"Wave_764",0.0905252802159102
"Wave_765",0.10611321446402
"Wave_766",0.1156029620493
"Wave_767",0.0922250957909447
"Wave_768",0.072080567268743
"Wave_769",0.0668796397823467
"Wave_770",0.0456213583005418
"Wave_771",0.00375382309977721
"Wave_772",-0.0448281200787132
"Wave_773",0.0196323774902628
"Wave_774",0.0638808690826152
"Wave_775",0.0670785104424711
"Wave_776",-0.0166928087230282
"Wave_777",0.0099377702125819
"Wave_778",0.0270769010620662
"Wave_779",0.0221233188464796
"Wave_780",-0.0181023494317647
"Wave_781",-0.0442375909692278
"Wave_782",-0.0424638204506178
"Wave_783",-0.0801267606397751
"Wave_784",-0.0884387701321443
"Wave_785",0.036146171481826
"Wave_786",0.00621576175744715
"Wave_787",0.00763020649155526
"Wave_788",0.0194719305611156
"Wave_789",0.021844200981482
"Wave_790",-0.0329455154482632
"Wave_791",-0.012133611203824
"Wave_792",-0.00125335036880885
"Wave_793",-0.012210784369787
"Wave_794",-0.0486080873191524
"Wave_795",-0.0354102317628879
"Wave_796",-0.0518794692946764
"Wave_797",-0.0370947827850788
"Wave_798",0.0281284621098485
"Wave_799",0.100456560074441
"Wave_800",0.0507823652506706
"Wave_801",0.0237216194156387
"Wave_802",0.0262836814671189
"Wave_803",0.0391057872125844
"Wave_804",0.0462392499611688
"Wave_805",0.047853122668269
"Wave_806",0.0272885090672397
"Wave_807",0.0325334306010019
"Wave_808",0.138978358540181
"Wave_809",0.0578512710910775
"Wave_810",0.0565062676682782
"Wave_811",0.0599819620785338
"Wave_812",0.0456028854296232
"Wave_813",0.0393000972263161
"Wave_814",0.0792517225231114
"Wave_815",0.0590158961074137
"Wave_816",0.0271278204313485
"Wave_817",0.00873475039250628
"Wave_818",-0.0110897969421449
"Wave_819",0.0938528117109057
"Wave_820",0.130686273026777
"Wave_821",0.121361018310994
"Wave_822",0.11892139820404
"Wave_823",0.151368274475191
"Wave_824",0.141617731587575
"Wave_825",0.114003647878164
"Wave_826",0.087485698912215
"Wave_827",0.0620530544873751
"Wave_828",0.033581942952493
"Wave_829",0.0989510482379728
"Wave_830",0.140287388402797
"Wave_831",0.16335799469978
"Wave_832",0.185915159376932
"Wave_833",0.138441953042915
"Wave_834",0.104234018190162
"Wave_835",0.112962475055449
"Wave_836",0.105561774375197
"Wave_837",0.0535287232890343
"Wave_838",0.0258956527459
"Wave_839",0.0511315075096665
"Wave_840",0.0304968935232238
"Wave_841",0.0558426076005715
"Wave_842",0.145772898321822
"Wave_843",0.0926463376643666
"Wave_844",0.101296076489258
"Wave_845",0.0947797779491886
"Wave_846",0.129172673581134
"Wave_847",0.202311405947934
"Wave_848",0.209441749490061
"Wave_849",0.0318867394837403
"Wave_850",0.0396273783042302
"Wave_851",0.0656066803485393
"Wave_852",0.0859691599186622
"Wave_853",0.112298423603686
"Wave_854",0.017780592876868
"Wave_855",-0.00380059521023541
"Wave_856",0.0634598408162085
"Wave_857",0.126712402828838
"Wave_858",0.136090503492216
"Wave_859",0.094981624913324
"Wave_860",0.169405300387141
"Wave_861",0.177717392238774
"Wave_862",0.18344423559636
"Wave_863",0.164911422453918
"Wave_864",0.0484968697883896
"Wave_865",0.0398337577694992
"Wave_866",0.0975623103769779
"Wave_867",0.053133034179242
"Wave_868",0.0363624990092492
"Wave_869",0.0660892574236139
"Wave_870",0.0246760086773112
"Wave_871",0.0590626939342784
"Wave_872",0.0457064139827363
"Wave_873",-0.0399375817977426
"Wave_874",-0.0646818435816085
"Wave_875",0.0272821417478396
"Wave_876",0.0656803821198397
"Wave_877",0.073522173638667
"Wave_878",0.0576012175161205
"Wave_879",0.0239550757146562
"Wave_880",0.0114655742873599
"Wave_881",0.0319476975179023
"Wave_882",0.0146570935572938
"Wave_883",0.163663829936308
"Wave_884",0.111256633231692
"Wave_885",0.046456001020515
"Wave_886",-0.0127471741577227
"Wave_887",-0.0630646355329422
"Wave_888",-0.119416434097585
"Wave_889",0.0565211515730706
"Wave_890",-0.0042535517708278
"Wave_891",-0.0421491221565948
"Wave_892",-0.0330375717759936
"Wave_893",-0.0062926966560205
"Wave_894",0.0571587153895342
"Wave_895",0.0724835489540966
"Wave_896",-0.0287924362834713
"Wave_897",-0.0839995764307467
"Wave_898",-0.0208109103832781
"Wave_899",0.0551243199317102
"Wave_900",0.00410967031022517
"Wave_901",-0.0941578471784173
"Wave_902",-0.113576254480754
"Wave_903",-0.136002951074162
"Wave_904",-0.125203299232173
"Wave_905",-0.0980702359440937
"Wave_906",-0.0653724266389593
"Wave_907",0.0151519717886653
"Wave_908",-0.0101485390033785
"Wave_909",-0.098906135193749
"Wave_910",-0.13449313630263
"Wave_911",-0.143557450521136
"Wave_912",-0.106655038138706
"Wave_913",-0.0412478842379464
"Wave_914",0.0060569175943587
"Wave_915",-0.0272403132568382
"Wave_916",-0.0751794991792875
"Wave_917",-0.138897249104244
"Wave_918",-0.175185834829391
"Wave_919",-0.153359997124694
"Wave_920",-0.11818790849214
"Wave_921",-0.0593902139255307
"Wave_922",-0.0986328650581443
"Wave_923",-0.133800175717067
"Wave_924",-0.142159622426366
"Wave_925",-0.147590633554442
"Wave_926",-0.171534518398481
"Wave_927",-0.115424145034105
"Wave_928",-0.0301323882881124
"Wave_929",-0.0206825318769939
"Wave_930",-0.0198778868567621
"Wave_931",-0.0674580541252398
"Wave_932",-0.0861746950136225
"Wave_933",-0.0594944097126802
"Wave_934",-0.0470015450078466
"Wave_935",0.0126025156580463
"Wave_936",-0.00930043708955491
"Wave_937",-0.0556912689586214
"Wave_938",-0.091590806621141
"Wave_939",-0.142148430790668
"Wave_940",-0.201658624672457
"Wave_941",-0.131929713235236
"Wave_942",-0.116292638017103
"Wave_943",-0.111025609932805
"Wave_944",-0.0498210583836004
"Wave_945",-0.08123196413055
"Wave_946",-0.234571646899584
"Wave_947",-0.372758084686555
"Wave_948",-0.273757739523841
"Wave_949",-0.21468580512649
"Wave_950",-0.0978605720829895
"Wave_951",-0.0837023191930249
"Wave_952",-0.205324781349718
"Wave_953",-0.305846430945637
"Wave_954",-0.286301625206115
"Wave_955",-0.27921081616384
"Wave_956",-0.173943136465566
"Wave_957",-0.142700054395609
"Wave_958",-0.21201732756494
"Wave_959",-0.192626731412703
"Wave_960",-0.145471742794389
"Wave_961",-0.198241757028305
"Wave_962",-0.309164733785675
"Wave_963",-0.353752614203015
"Wave_964",-0.222762183837054
"Wave_965",-0.071235813924766
"Wave_966",-0.0142236147640778
"Wave_967",-0.0558736880899332
"Wave_968",-0.119806992239193
"Wave_969",-0.201303881281804
"Wave_970",-0.314182396122658
"Wave_971",-0.18757674895996
"Wave_972",-0.0311229566737737
"Wave_973",0.108873478640763
"Wave_974",0.110985975608106
"Wave_975",-0.240731285187238
"Wave_976",-0.479543930876556
"Wave_977",-0.440078234630199
"Wave_978",-0.319630366744021
