"","Jmax_Spec_Tleaf.6.comps"
"(Intercept)",133.389630296592
"Wave_500",-0.0414698524680381
"Wave_501",-0.0383869131914643
"Wave_502",-0.0352514116664842
"Wave_503",-0.0312185094588312
"Wave_504",-0.0260185735499171
"Wave_505",-0.0208150162804595
"Wave_506",-0.0155206384273046
"Wave_507",-0.00966007159384417
"Wave_508",-0.0045649955719529
"Wave_509",0.00138063458007995
"Wave_510",0.00946574452036303
"Wave_511",0.0158674493272623
"Wave_512",0.0225473986116346
"Wave_513",0.029445250923515
"Wave_514",0.0352125509136913
"Wave_515",0.0387519499788425
"Wave_516",0.0422603687585921
"Wave_517",0.0462534508670865
"Wave_518",0.0524576888699823
"Wave_519",0.059988562508971
"Wave_520",0.0674542198547615
"Wave_521",0.0738726257207802
"Wave_522",0.079419567738974
"Wave_523",0.0845176315880953
"Wave_524",0.0879877360530644
"Wave_525",0.087122878121857
"Wave_526",0.0871582804582791
"Wave_527",0.0871591106342921
"Wave_528",0.0898365370789976
"Wave_529",0.0934789112537984
"Wave_530",0.0952323451604511
"Wave_531",0.0931831183942245
"Wave_532",0.0896102104339068
"Wave_533",0.0845637074445504
"Wave_534",0.0825174980265336
"Wave_535",0.0793428222927147
"Wave_536",0.0757993308139047
"Wave_537",0.0727369065727683
"Wave_538",0.0656646820464272
"Wave_539",0.0590878109426562
"Wave_540",0.0543004689190269
"Wave_541",0.0505988360579831
"Wave_542",0.0480081225514843
"Wave_543",0.0465149691872748
"Wave_544",0.0426328654753096
"Wave_545",0.0364759932416652
"Wave_546",0.0191974064138622
"Wave_547",-0.00613457412274144
"Wave_548",-0.0361782775038005
"Wave_549",-0.0526097619660838
"Wave_550",-0.0546346510389632
"Wave_551",-0.049579639216402
"Wave_552",-0.0412212310728008
"Wave_553",-0.0409064489437415
"Wave_554",-0.0438465965133389
"Wave_555",-0.0466449029739148
"Wave_556",-0.0412675551980918
"Wave_557",-0.0401502434659609
"Wave_558",-0.0380196870848832
"Wave_559",-0.0325205175359823
"Wave_560",-0.0278778667270438
"Wave_561",-0.0209156773287284
"Wave_562",-0.0142012825370949
"Wave_563",-0.0099990754499063
"Wave_564",-0.00691720464442475
"Wave_565",-0.00277647754861072
"Wave_566",0.00258982243655275
"Wave_567",0.00968412815492718
"Wave_568",0.0149918923380123
"Wave_569",0.0197018313166017
"Wave_570",0.0229065887431429
"Wave_571",0.0274537592046946
"Wave_572",0.031965127349856
"Wave_573",0.0360123784451823
