"","Jmax_Spec_Tleaf.5.comps"
"(Intercept)",117.650165771289
"Wave_500",-0.0428953739092074
"Wave_501",-0.0404620224999557
"Wave_502",-0.0379129140592882
"Wave_503",-0.0345461411217183
"Wave_504",-0.0303302068946133
"Wave_505",-0.0262729612987405
"Wave_506",-0.0221450329210906
"Wave_507",-0.0174663835232434
"Wave_508",-0.0135882774945256
"Wave_509",-0.00887088170198376
"Wave_510",-0.00224630682430354
"Wave_511",0.00276107463416778
"Wave_512",0.00789345688175538
"Wave_513",0.0131327793750228
"Wave_514",0.0173700639296162
"Wave_515",0.0194392691316643
"Wave_516",0.0214216537023166
"Wave_517",0.0238095720682891
"Wave_518",0.0285680544535271
"Wave_519",0.0347040823459138
"Wave_520",0.040973865681716
"Wave_521",0.0459016336906163
"Wave_522",0.0504384803657241
"Wave_523",0.0547334419007926
"Wave_524",0.0576575599335126
"Wave_525",0.0564513813208493
"Wave_526",0.055903427256234
"Wave_527",0.0554398078559109
"Wave_528",0.0581003419194198
"Wave_529",0.06222646623109
"Wave_530",0.0646859800563113
"Wave_531",0.0630712052116936
"Wave_532",0.0597492443898354
"Wave_533",0.0554744548763435
"Wave_534",0.0539180770813663
"Wave_535",0.0511437997659008
"Wave_536",0.0476771875092323
"Wave_537",0.0442544133494926
"Wave_538",0.0371179514242758
"Wave_539",0.0306087854397115
"Wave_540",0.0256824346155532
"Wave_541",0.0218587955633275
"Wave_542",0.0200692663887025
"Wave_543",0.0190000482659363
"Wave_544",0.0155254845799143
"Wave_545",0.00936932214494511
"Wave_546",-0.00878019258955929
"Wave_547",-0.032646928384977
"Wave_548",-0.0591265765955348
"Wave_549",-0.073957136698506
"Wave_550",-0.077306883944362
"Wave_551",-0.0748993548179568
"Wave_552",-0.0695690194777349
"Wave_553",-0.0689676292433987
"Wave_554",-0.0710138012987827
"Wave_555",-0.0731138229505797
"Wave_556",-0.0685800444730482
"Wave_557",-0.0679983974322667
"Wave_558",-0.0665599162827172
"Wave_559",-0.0619216867315125
"Wave_560",-0.0574657874729704
"Wave_561",-0.0506131651169317
"Wave_562",-0.0436856865991697
"Wave_563",-0.039387871158962
"Wave_564",-0.0355253946899405
"Wave_565",-0.0307083193137622
"Wave_566",-0.0250576187043157
"Wave_567",-0.0179190685046286
"Wave_568",-0.0121110086184964
"Wave_569",-0.00689850478877593
"Wave_570",-0.00372019517090302
"Wave_571",0.000559992188868241
"Wave_572",0.00474202408731477
"Wave_573",0.00834631031380469
"Wave_574",0.00965362493635744
"Wave_575",0.0103377751345401
"Wave_576",0.0111333868037862
"Wave_577",0.0109291203172892
"Wave_578",0.0114027526438406
"Wave_579",0.0132557808315887
"Wave_580",0.0148424331893503
"Wave_581",0.0160300094214499
"Wave_582",0.0172093494578837
"Wave_583",0.0178759577301275
"Wave_584",0.0189902831031771
"Wave_585",0.0178677576796877
"Wave_586",0.0161190468999364
"Wave_587",0.0133104957499779
"Wave_588",0.00939215534274319
"Wave_589",0.00606270922519559
"Wave_590",0.0048170452494859
"Wave_591",0.00542823856126214
"Wave_592",0.00861071855616876
"Wave_593",0.0104492373884926
"Wave_594",0.0121798499956022
"Wave_595",0.0141498398323287
"Wave_596",0.0147771914085534
"Wave_597",0.0148238400403461
"Wave_598",0.0143432192761099
"Wave_599",0.0139918352812296
"Wave_600",0.0141685082433939
"Wave_601",0.0136751506711824
"Wave_602",0.0137658330622027
