"","Vcmax25_Rog.3.comps"
"(Intercept)",84.2289843062378
"Wave_500",0.00512326112659913
"Wave_501",0.00517114222150778
"Wave_502",0.00522923898386675
"Wave_503",0.00531061486645556
"Wave_504",0.0053606921997789
"Wave_505",0.00540580695319179
"Wave_506",0.00547310018585901
"Wave_507",0.00552224051221179
"Wave_508",0.00558554089297306
"Wave_509",0.00568070844196408
"Wave_510",0.00577546057435944
"Wave_511",0.00581433591417841
"Wave_512",0.0058489530720712
"Wave_513",0.00588813622597215
"Wave_514",0.00592149453218684
"Wave_515",0.00594574525911698
"Wave_516",0.00596491943914675
"Wave_517",0.00600657683227189
"Wave_518",0.00599811299974237
"Wave_519",0.00598610068804268
"Wave_520",0.00595771373626562
"Wave_521",0.00591449990364637
"Wave_522",0.00586972115341533
"Wave_523",0.00581014900399284
"Wave_524",0.00573602772955247
"Wave_525",0.00569610255811319
"Wave_526",0.00560471195386545
"Wave_527",0.00546982357336124
"Wave_528",0.00542585222459357
"Wave_529",0.00534017943139275
"Wave_530",0.00526700146878096
"Wave_531",0.00524078753101623
"Wave_532",0.00515683871229613
"Wave_533",0.00506614961850128
"Wave_534",0.00496966190284039
"Wave_535",0.00490821264467218
"Wave_536",0.00484335754712061
"Wave_537",0.00477322237831829
"Wave_538",0.004711042539695
"Wave_539",0.00464840042533839
"Wave_540",0.0045801827484846
"Wave_541",0.00447971324989689
"Wave_542",0.0044600176540423
"Wave_543",0.00440331448352562
"Wave_544",0.00432824041882693
"Wave_545",0.00429736513786568
"Wave_546",0.00427244930819317
"Wave_547",0.0042391644808273
"Wave_548",0.00420745760822624
"Wave_549",0.00416017028411013
"Wave_550",0.00413818471267835
"Wave_551",0.0041011065247991
"Wave_552",0.00406112785090294
"Wave_553",0.00404733377331232
"Wave_554",0.00404611125208682
"Wave_555",0.00405776065177049
"Wave_556",0.00407561127308478
"Wave_557",0.00407131933748172
"Wave_558",0.00404320091455916
"Wave_559",0.00406276611718014
"Wave_560",0.00410045928832735
"Wave_561",0.00412870698382283
"Wave_562",0.00415601632345587
"Wave_563",0.00423284696056956
"Wave_564",0.00428111511007023
"Wave_565",0.00434285546819619
"Wave_566",0.00441170426250469
"Wave_567",0.00452137643768422
"Wave_568",0.00461629441572072
"Wave_569",0.00470963776933741
"Wave_570",0.00479897322330907
"Wave_571",0.00484794318497946
"Wave_572",0.00488640754033275
"Wave_573",0.00492536098887348
"Wave_574",0.00496740714621472
"Wave_575",0.00500819139890656
"Wave_576",0.00505119333183725
"Wave_577",0.00506056100991493
"Wave_578",0.00511329515822679
"Wave_579",0.00514710613706492
"Wave_580",0.00516635956721677
"Wave_581",0.00521653597884259
"Wave_582",0.00525119519366401
"Wave_583",0.00527833061397953
"Wave_584",0.00529485654689778
"Wave_585",0.00533880774223305
"Wave_586",0.00538768684191531
"Wave_587",0.00542842095081703
"Wave_588",0.00544413934918192
"Wave_589",0.0054976916117299
"Wave_590",0.00554624806855985
"Wave_591",0.00557206842356839
"Wave_592",0.0056230123752346
"Wave_593",0.00566146663922056
"Wave_594",0.00569652121362577
"Wave_595",0.00572836925315918
"Wave_596",0.00575940706054971
"Wave_597",0.00580143051533404
"Wave_598",0.00585378315099179
"Wave_599",0.00591606178407069
"Wave_600",0.00596484955310876
"Wave_601",0.0060023650002289
"Wave_602",0.00603492123556778
"Wave_603",0.00608732764723342
"Wave_604",0.00612237602735338
"Wave_605",0.00614299080798979
"Wave_606",0.0061571652267204
"Wave_607",0.00615849285000963
"Wave_608",0.00616832171962908
"Wave_609",0.00618042176078679
"Wave_610",0.00618223623375655
"Wave_611",0.00617183435961661
"Wave_612",0.00617000140915941
"Wave_613",0.00618334206585079
"Wave_614",0.00618099750105732
"Wave_615",0.00614552439987491
"Wave_616",0.0061192479886699
"Wave_617",0.00611961076920916
"Wave_618",0.00611033477323819
"Wave_619",0.00609739663121487
"Wave_620",0.00607970019726435
"Wave_621",0.00607093304029927
"Wave_622",0.00604745905927469
"Wave_623",0.00603622835766468
"Wave_624",0.00603215057342742
"Wave_625",0.00604341231141678
"Wave_626",0.00604894547552921
"Wave_627",0.00604779516790376
"Wave_628",0.00603962429316477
"Wave_629",0.00603041735485752
"Wave_630",0.00601678953524671
"Wave_631",0.00600792365909239
"Wave_632",0.00601531508786521
"Wave_633",0.00604518880330704
"Wave_634",0.00605622457369949
"Wave_635",0.00605389736443049
"Wave_636",0.00606131713186539
"Wave_637",0.00609732946886421
"Wave_638",0.00613352183310783
"Wave_639",0.00616699047281555
"Wave_640",0.00619951352095841
"Wave_641",0.00621642507945854
"Wave_642",0.00624011058738159
"Wave_643",0.0062700275118711
"Wave_644",0.00627148183440998
"Wave_645",0.00625567565725983
"Wave_646",0.00624243837890566
"Wave_647",0.00624970860785465
"Wave_648",0.00622129334165111
"Wave_649",0.00618298019728144
"Wave_650",0.00613717659343989
"Wave_651",0.00607211195581231
"Wave_652",0.00600370804976867
"Wave_653",0.00596052807466147
"Wave_654",0.005930099447965
"Wave_655",0.00588817381468562
"Wave_656",0.00581915863945271
"Wave_657",0.00574660633562906
"Wave_658",0.00567744857397243
"Wave_659",0.00560228143452719
"Wave_660",0.00552552196579992
"Wave_661",0.00546005587768587
"Wave_662",0.00539925228814098
"Wave_663",0.00533550674087499
"Wave_664",0.00527104924628965
"Wave_665",0.00521013129573656
